r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_processing_latency,avg_rtt,avg_dl,avg_ul,avg_jitter,gini,telia_requests,telenor_requests,ice_requests,executionTime
-64.73334,100,107.87307,-1.0,24.0,-64.73,0.77,23.0,8.0,14.41,6.96,7.39,0.06,37.94,22.13,2.13,0.43,8.0,15.0,0.0,0.29
-10.4,100,111.349348,-1.0,2.0,-10.4,0.49,51.0,4.65,16.06,3.91,12.08,0.07,52.53,27.43,3.22,0.24,27.0,15.0,9.0,0.42
16.599987,100,114.468533,-1.0,6.0,16.6,0.39,61.0,2.33,30.27,2.91,27.25,0.11,49.55,30.25,3.33,0.58,2.0,4.0,55.0,0.53
10.066682,100,117.819806,0.0,21.0,10.07,0.27,73.0,8.38,24.78,7.23,17.48,0.07,48.71,39.05,2.4,0.22,13.0,37.0,23.0,0.36
27.533329,100,120.853295,0.53,7.0,27.53,0.32,68.0,2.87,28.72,2.74,25.91,0.07,51.38,32.52,2.72,0.3,12.0,43.0,13.0,0.5
-6.5999966,100,123.847829,-1.0,2.0,-6.6,0.45,55.0,5.53,21.92,5.64,16.18,0.1,31.61,17.6,2.71,0.29,31.0,17.0,7.0,0.41
45.19998,100,126.890188,0.8,9.0,45.2,0.13,87.0,5.97,27.96,4.71,23.15,0.1,73.62,31.66,2.1,0.25,22.0,16.0,49.0,0.44
43.39998,100,130.516893,1.0,15.0,43.4,0.22,78.0,3.42,36.68,3.67,32.92,0.09,54.03,32.84,0.58,0.4,0.0,31.0,47.0,0.43
37.599964,100,133.336555,-1.0,17.0,37.6,0.24,76.0,3.84,29.91,4.64,25.21,0.05,104.81,37.13,2.05,0.36,35.0,41.0,0.0,0.4
54.5333,100,135.852531,0.8,3.0,54.53,0.12,88.0,4.66,21.87,5.23,16.57,0.07,77.24,35.97,2.75,0.03,30.0,27.0,31.0,0.31
-2.4000096,100,138.495467,-1.0,3.0,-2.4,0.36,64.0,8.12,50.22,7.38,42.78,0.06,32.07,32.95,0.62,0.6,60.0,2.0,2.0,0.34
77.600044,100,141.675224,-1.0,18.0,77.6,0.08,92.0,2.04,47.69,2.55,45.09,0.05,114.29,44.98,3.66,0.35,44.0,48.0,0.0,0.33
84.93338,100,144.62844,0.8,7.0,84.93,0.01,99.0,2.98,33.95,3.53,30.36,0.06,95.98,41.31,2.83,0.44,70.0,25.0,4.0,0.41
88.46666,100,147.292956,1.0,23.0,88.47,0.02,98.0,2.15,50.25,2.55,47.63,0.07,85.73,41.81,0.95,0.63,5.0,0.0,93.0,0.37
91.73336,100,150.373574,0.8,11.0,91.73,0.0,100.0,2.24,45.15,2.62,42.46,0.06,86.9,42.93,2.33,0.45,76.0,15.0,9.0,0.32
76.40001,100,153.241277,0.8,13.0,76.4,0.02,98.0,4.0,52.85,5.0,47.8,0.06,81.55,35.05,3.4,0.54,79.0,19.0,0.0,0.35
71.19999,100,155.567773,0.53,3.0,71.2,0.02,98.0,4.8,38.33,4.87,33.39,0.07,77.57,21.38,105.07,0.45,22.0,71.0,5.0,0.3
76.13334,100,158.171995,0.8,7.0,76.13,0.02,98.0,4.04,102.11,5.03,97.02,0.07,45.55,40.59,3.13,0.67,98.0,0.0,0.0,0.35
