r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_processing_latency,avg_rtt,avg_dl,avg_ul,avg_jitter,gini,telia_requests,telenor_requests,ice_requests,executionTime
-2.6833348,100,106.436285,-1.0,24.0,-2.68,0.16,84.0,6.29,19.69,4.51,15.1,0.08,83.72,29.68,2.3,0.23,42.0,29.0,13.0,0.2
-5.430879,100,109.542539,0.02,5.0,-5.43,0.1,90.0,5.5,21.38,5.17,16.13,0.08,26.01,10.98,3.51,0.03,28.0,32.0,30.0,0.29
-14.52389,100,113.52474,0.13,23.0,-14.52,0.23,77.0,4.78,26.24,5.19,20.96,0.09,53.19,25.86,4.29,0.22,39.0,14.0,24.0,0.27
-7.132918,100,117.828678,-1.0,24.0,-7.13,0.16,84.0,10.05,26.34,7.83,18.43,0.09,54.48,21.37,3.24,0.29,50.0,13.0,21.0,0.28
-3.4317555,100,121.230341,0.15,13.0,-3.43,0.19,81.0,5.01,20.11,4.85,15.21,0.06,100.29,36.98,3.9,0.28,43.0,29.0,9.0,0.27
-7.2326994,100,125.09404,0.04,13.0,-7.23,0.15,85.0,3.72,23.77,4.12,19.58,0.07,49.31,16.48,4.95,0.57,73.0,12.0,0.0,0.28
-10.030038,100,128.825389,0.27,21.0,-10.03,0.22,78.0,2.59,17.48,3.15,14.26,0.07,78.45,31.36,1.96,0.23,40.0,25.0,13.0,0.26
-3.039829,100,131.720715,0.26,1.0,-3.04,0.19,81.0,4.4,20.14,4.41,15.68,0.05,98.94,41.76,2.01,0.35,39.0,42.0,0.0,0.28
-19.318192,100,134.557295,0.12,17.0,-19.32,0.24,76.0,10.47,25.44,7.7,17.66,0.08,31.01,13.66,1.69,0.25,37.0,8.0,31.0,0.26
0.24248958,100,137.239968,-1.0,24.0,0.24,0.15,85.0,3.91,23.28,4.44,18.75,0.09,90.21,37.93,2.45,0.16,34.0,15.0,36.0,0.3
-12.424931,100,140.72423,-1.0,24.0,-12.42,0.21,79.0,11.7,30.52,8.35,22.08,0.09,52.59,25.37,22.31,0.11,28.0,19.0,32.0,0.16
-12.158982,100,142.928537,0.09,11.0,-12.16,0.21,79.0,4.78,21.02,3.77,17.16,0.08,62.11,18.24,4.0,0.32,50.0,12.0,17.0,0.29
-9.552512,100,146.118732,-1.0,24.0,-9.55,0.21,79.0,9.46,29.44,6.92,22.46,0.07,64.95,38.78,1.9,0.56,66.0,0.0,13.0,0.29
-10.796283,100,149.394068,0.05,9.0,-10.8,0.17,83.0,10.4,25.41,7.47,17.88,0.06,43.87,10.12,4.11,0.39,34.0,49.0,0.0,0.23
-10.314886,100,152.521591,-1.0,24.0,-10.31,0.23,77.0,3.79,20.82,4.13,16.62,0.07,89.42,28.38,2.36,0.13,32.0,28.0,17.0,0.25
-4.945539,100,155.361562,0.12,11.0,-4.95,0.12,88.0,7.88,24.58,5.33,19.16,0.09,38.72,19.12,2.25,0.22,12.0,35.0,41.0,0.27
-11.407289,100,158.700342,-1.0,24.0,-11.41,0.25,75.0,2.09,20.67,2.56,18.05,0.05,100.17,29.33,3.76,0.46,23.0,52.0,0.0,0.17
-7.754498,100,161.566566,0.08,7.0,-7.75,0.14,86.0,10.65,24.43,8.14,16.21,0.08,32.21,20.28,4.17,0.39,50.0,36.0,0.0,0.34
-1.0323093,100,163.904664,0.06,15.0,-1.03,0.09,91.0,7.82,21.16,5.93,15.14,0.09,43.64,19.44,2.21,0.18,34.0,41.0,16.0,0.21
-12.699684,100,166.237885,-1.0,24.0,-12.7,0.17,83.0,8.13,22.08,6.03,15.98,0.08,29.9,7.83,7.17,0.25,26.0,44.0,13.0,0.2
-8.587743,100,167.995749,0.08,11.0,-8.59,0.18,82.0,4.24,20.39,4.51,15.8,0.07,63.17,19.22,2.28,0.11,36.0,24.0,22.0,0.19
-13.7702265,100,169.646432,-1.0,24.0,-13.77,0.22,78.0,4.91,29.23,4.83,24.33,0.06,48.21,27.6,28.54,0.36,36.0,42.0,0.0,0.18
-13.868237,100,171.909159,0.11,19.0,-13.87,0.23,77.0,5.71,27.2,6.07,21.04,0.09,59.02,26.07,3.32,0.38,33.0,0.0,44.0,0.18
5.818996,100,173.893232,0.1,7.0,5.82,0.09,91.0,7.3,22.92,5.91,16.95,0.07,72.37,44.09,2.06,0.45,61.0,30.0,0.0,0.16
-7.730075,100,175.760364,0.05,21.0,-7.73,0.14,86.0,5.0,24.42,5.0,19.35,0.07,37.02,15.67,2.91,0.33,54.0,20.0,12.0,0.18
-7.885029,100,178.000566,0.1,1.0,-7.89,0.19,81.0,4.62,26.87,3.83,22.99,0.05,69.14,29.15,10.32,0.54,15.0,66.0,0.0,0.16
0.42757046,100,180.082244,0.29,15.0,0.43,0.16,84.0,9.19,22.92,6.9,15.95,0.06,99.92,39.74,2.57,0.14,34.0,34.0,16.0,0.16
-1.7028062,100,183.131058,0.08,9.0,-1.7,0.12,88.0,10.23,27.47,7.98,19.41,0.07,59.49,24.48,2.96,0.17,17.0,40.0,31.0,0.16
-11.613673,100,186.00774,0.04,9.0,-11.61,0.21,79.0,4.63,20.05,4.7,15.29,0.07,61.8,23.44,3.92,0.31,46.0,24.0,9.0,0.25
-1.5499016,100,188.317821,0.16,9.0,-1.55,0.12,88.0,5.5,20.75,5.57,15.11,0.07,63.31,21.89,2.92,0.23,31.0,44.0,13.0,0.24
-7.7639613,100,191.033724,0.12,13.0,-7.76,0.19,81.0,7.88,23.08,5.65,17.36,0.08,71.99,27.36,2.24,0.3,51.0,15.0,15.0,0.22
-7.872618,100,193.061415,0.17,7.0,-7.87,0.19,81.0,3.23,20.49,4.0,16.42,0.07,71.06,27.34,3.24,0.51,62.0,19.0,0.0,0.25
-6.6373105,100,195.890269,0.22,23.0,-6.64,0.19,81.0,6.31,27.81,5.44,22.27,0.1,81.39,27.82,2.79,0.26,23.0,13.0,45.0,0.22
0.49654678,100,198.763052,0.28,19.0,0.5,0.11,89.0,9.17,24.37,7.67,16.63,0.07,67.28,25.3,4.54,0.13,37.0,32.0,20.0,0.2
-6.149069,100,201.726775,0.25,3.0,-6.15,0.19,81.0,7.04,23.84,5.81,17.95,0.08,80.05,33.44,2.44,0.12,30.0,18.0,33.0,0.22
1.0610963,100,204.196859,0.26,9.0,1.06,0.12,88.0,7.58,24.0,5.9,18.05,0.06,72.38,33.85,3.03,0.42,56.0,32.0,0.0,0.23
-8.863899,100,206.670383,0.04,17.0,-8.86,0.16,84.0,7.52,28.97,6.07,22.83,0.07,46.42,14.81,3.18,0.25,48.0,17.0,19.0,0.26
-9.511719,100,209.357272,-1.0,24.0,-9.51,0.16,84.0,6.37,28.22,5.07,23.07,0.08,34.3,21.46,2.36,0.12,22.0,25.0,37.0,0.27
-4.976934,100,211.262637,0.19,13.0,-4.98,0.14,86.0,6.62,26.16,6.22,19.88,0.07,64.44,10.94,3.67,0.41,63.0,13.0,10.0,0.28
-11.005359,100,213.821574,0.04,7.0,-11.01,0.18,82.0,4.2,26.23,4.54,21.63,0.06,34.21,27.27,2.72,0.48,59.0,23.0,0.0,0.17
-11.328208,100,216.199648,-1.0,24.0,-11.33,0.26,74.0,1.0,15.28,1.0,14.22,0.06,105.64,35.93,2.56,0.22,36.0,26.0,12.0,0.21
-7.216831,100,218.4898,0.09,9.0,-7.22,0.17,83.0,2.34,21.37,2.87,18.43,0.06,58.9,25.66,2.06,0.55,68.0,15.0,0.0,0.2
-1.9180331,100,220.46612,0.15,1.0,-1.92,0.15,85.0,11.48,26.78,8.12,18.61,0.05,73.03,37.09,1.72,0.57,73.0,12.0,0.0,0.2
-1.6652188,100,222.312219,0.09,17.0,-1.67,0.13,87.0,4.46,27.11,3.55,23.47,0.09,69.02,24.35,2.0,0.22,17.0,24.0,46.0,0.22
-7.5960507,100,224.396517,0.11,15.0,-7.6,0.17,83.0,9.71,29.13,6.96,22.1,0.07,54.68,26.65,3.05,0.13,37.0,25.0,21.0,0.15
-13.088397,100,226.726484,0.09,7.0,-13.09,0.21,79.0,5.48,26.2,4.75,21.39,0.06,48.79,23.22,2.96,0.67,79.0,0.0,0.0,0.24
-11.094272,100,229.465896,0.11,11.0,-11.09,0.18,82.0,8.39,25.25,6.52,18.63,0.09,37.05,23.65,3.94,0.2,41.0,17.0,24.0,0.18
0.61625695,100,231.482359,0.2,13.0,0.62,0.11,89.0,7.19,24.16,5.96,18.13,0.07,72.97,20.56,3.97,0.16,42.0,27.0,20.0,0.23
-10.672247,100,233.734596,0.17,1.0,-10.67,0.21,79.0,6.14,26.24,4.98,21.19,0.07,66.32,27.37,3.46,0.24,44.0,15.0,20.0,0.23
-9.168224,100,236.388926,0.22,11.0,-9.17,0.17,83.0,1.77,19.92,2.06,17.78,0.08,55.0,12.9,3.15,0.14,35.0,18.0,30.0,0.2
-4.196107,100,238.5939,0.04,9.0,-4.2,0.18,82.0,8.35,22.08,6.2,15.83,0.05,79.78,40.57,2.25,0.38,35.0,47.0,0.0,0.2
-3.5747912,100,240.855996,0.11,3.0,-3.57,0.18,82.0,10.33,25.76,7.02,18.68,0.06,86.9,38.82,2.73,0.22,35.0,37.0,10.0,0.18
-7.2651634,100,243.057704,0.24,1.0,-7.27,0.19,81.0,6.32,23.8,5.68,18.05,0.07,73.74,29.98,3.09,0.16,33.0,34.0,14.0,0.23
2.4019418,100,245.032254,0.08,15.0,2.4,0.1,90.0,4.99,25.14,5.22,19.84,0.08,68.96,29.74,3.31,0.21,13.0,42.0,35.0,0.23
-5.9904666,100,247.343259,0.13,21.0,-5.99,0.18,82.0,3.83,26.1,4.13,21.9,0.07,65.31,39.53,2.27,0.15,39.0,20.0,23.0,0.24
-13.540064,100,249.441479,-1.0,24.0,-13.54,0.24,76.0,5.91,21.67,4.52,17.08,0.07,74.95,23.63,2.88,0.29,12.0,45.0,19.0,0.21
-22.55621,100,251.396746,0.05,17.0,-22.56,0.28,72.0,2.82,22.93,3.47,19.36,0.1,37.77,16.83,4.6,0.47,0.0,21.0,51.0,0.19
-9.360909,100,253.62254,-1.0,24.0,-9.36,0.17,83.0,3.52,26.12,3.77,22.24,0.11,41.95,24.31,2.08,0.67,0.0,0.0,83.0,0.23
-0.3478799,100,256.60599,0.13,13.0,-0.35,0.14,86.0,7.35,29.21,5.77,23.37,0.07,81.79,31.77,2.99,0.19,22.0,44.0,20.0,0.63
-3.0444927,100,258.969983,-1.0,24.0,-3.04,0.19,81.0,6.69,20.3,5.52,14.72,0.06,110.25,30.41,4.06,0.25,43.0,25.0,13.0,0.43
-0.91914123,100,261.825877,0.15,7.0,-0.92,0.11,89.0,7.35,27.1,6.35,20.7,0.05,54.6,26.7,2.31,0.46,62.0,27.0,0.0,0.37
-7.35113,100,264.039952,-1.0,24.0,-7.35,0.14,86.0,6.58,25.24,5.78,19.37,0.08,40.89,14.93,4.66,0.16,24.0,41.0,21.0,0.49
-10.086265,100,266.05353,-1.0,24.0,-10.09,0.19,81.0,1.85,23.9,2.17,21.65,0.07,56.7,22.32,2.59,0.53,64.0,0.0,17.0,0.36
-5.741713,100,268.723635,0.1,17.0,-5.74,0.17,83.0,3.49,29.45,3.78,25.59,0.08,70.46,26.71,2.95,0.4,50.0,0.0,33.0,0.38
-6.3640733,100,271.251865,0.14,17.0,-6.36,0.17,83.0,8.43,24.24,6.13,18.02,0.09,61.61,30.24,3.07,0.15,30.0,36.0,17.0,0.41
-3.417204,100,273.10795,0.23,21.0,-3.42,0.16,84.0,7.95,23.58,5.64,17.88,0.07,77.13,30.07,2.56,0.16,35.0,34.0,15.0,0.41
-15.444783,100,275.382296,0.15,1.0,-15.44,0.22,78.0,7.47,26.71,5.17,21.46,0.07,43.79,16.79,49.04,0.09,32.0,25.0,21.0,0.35
-5.6607604,100,277.922174,-1.0,24.0,-5.66,0.14,86.0,7.4,32.42,5.99,26.35,0.08,43.76,25.99,1.96,0.25,48.0,16.0,22.0,0.41
-1.4846425,100,280.027156,0.11,23.0,-1.48,0.14,86.0,6.37,25.44,5.81,19.56,0.07,77.27,26.91,3.82,0.16,24.0,41.0,21.0,0.34
-8.9743595,100,283.335511,0.02,9.0,-8.97,0.15,85.0,2.41,26.01,2.88,23.06,0.07,25.37,25.89,2.38,0.08,25.0,35.0,25.0,0.42
3.1316483,100,285.701868,0.02,17.0,3.13,0.11,89.0,6.85,19.49,5.11,14.31,0.07,85.39,28.19,7.35,0.23,32.0,44.0,13.0,0.4
-1.1468234,100,288.605811,0.13,5.0,-1.15,0.1,90.0,6.46,28.92,5.01,23.82,0.09,49.55,21.19,2.05,0.16,27.0,21.0,42.0,0.47
-10.576122,100,290.910756,0.06,9.0,-10.58,0.14,86.0,3.38,20.85,4.2,16.56,0.09,22.9,6.33,23.28,0.3,27.0,49.0,10.0,0.39
0.5312661,100,293.394238,0.17,1.0,0.53,0.13,87.0,4.44,27.95,4.83,23.06,0.06,88.35,22.92,2.07,0.34,43.0,44.0,0.0,0.39
-2.250399,100,295.924791,0.15,11.0,-2.25,0.11,89.0,4.21,23.1,3.09,19.89,0.12,46.51,24.19,6.32,0.06,29.0,26.0,34.0,0.42
-11.522873,100,298.576222,0.16,13.0,-11.52,0.18,82.0,3.26,27.18,3.52,23.61,0.05,34.21,22.8,2.91,0.37,45.0,37.0,0.0,0.48
-9.092622,100,301.588205,0.26,15.0,-9.09,0.21,79.0,9.66,24.4,6.54,17.8,0.06,65.63,42.23,2.79,0.55,65.0,14.0,0.0,0.43
3.5104885,100,304.257602,0.25,3.0,3.51,0.08,92.0,1.6,17.43,1.9,15.46,0.08,59.13,30.58,3.23,0.4,55.0,37.0,0.0,0.43
-16.86146,100,306.558654,-1.0,24.0,-16.86,0.22,78.0,2.91,20.12,2.94,17.1,0.07,19.46,28.25,22.56,0.54,15.0,63.0,0.0,0.39
-6.514926,100,308.585799,0.15,23.0,-6.51,0.16,84.0,1.95,22.28,2.32,19.86,0.1,49.99,31.07,1.82,0.29,32.0,8.0,44.0,0.39
-10.843703,100,310.680049,0.16,11.0,-10.84,0.23,77.0,2.65,23.94,2.64,21.22,0.08,78.64,34.29,2.28,0.22,41.0,16.0,20.0,0.38
-3.8972137,100,312.976442,0.01,3.0,-3.9,0.12,88.0,1.51,25.75,1.77,23.93,0.05,43.22,23.06,20.88,0.33,44.0,44.0,0.0,0.37
-5.5838184,100,315.952482,0.14,17.0,-5.58,0.15,85.0,12.47,27.83,8.53,19.22,0.08,55.02,24.53,5.47,0.07,23.0,32.0,30.0,0.39
-2.7580926,100,318.139348,0.11,5.0,-2.76,0.13,87.0,5.29,21.21,5.4,15.72,0.08,57.06,27.41,3.62,0.06,32.0,31.0,24.0,0.41
-2.0001125,100,320.623896,0.27,7.0,-2.0,0.17,83.0,12.39,26.61,8.67,17.86,0.08,89.69,39.44,2.5,0.16,37.0,17.0,29.0,0.35
-7.713933,100,324.11454,0.08,11.0,-7.71,0.13,87.0,8.76,25.14,5.66,19.38,0.11,22.79,21.28,3.49,0.39,10.0,16.0,61.0,0.39
-3.5197546,100,326.669542,-1.0,24.0,-3.52,0.08,92.0,8.34,19.93,5.4,14.43,0.1,23.35,12.17,2.47,0.36,43.0,49.0,0.0,0.44
5.2374988,100,329.446832,0.1,23.0,5.24,0.12,88.0,9.64,26.63,6.82,19.75,0.06,100.49,39.38,3.0,0.11,37.0,22.0,29.0,0.38
-11.9245615,100,331.776379,0.14,21.0,-11.92,0.19,81.0,9.33,24.06,6.0,17.98,0.08,47.32,15.61,3.34,0.21,16.0,42.0,23.0,0.46
-11.330973,100,334.426689,0.01,1.0,-11.33,0.18,82.0,6.05,22.74,4.77,17.9,0.07,40.51,18.15,1.91,0.5,62.0,20.0,0.0,0.41
1.109647,100,336.868032,0.21,3.0,1.11,0.09,91.0,10.62,24.96,7.8,17.08,0.08,52.01,27.76,3.88,0.27,45.0,38.0,8.0,0.45
0.061672956,100,338.880991,0.24,21.0,0.06,0.15,85.0,1.69,20.55,1.95,18.54,0.05,89.11,37.53,3.56,0.52,66.0,19.0,0.0,0.43
-6.4134803,100,341.432109,0.02,17.0,-6.41,0.16,84.0,4.57,25.33,3.14,22.12,0.07,54.29,27.62,2.15,0.51,64.0,0.0,20.0,0.37
7.4433875,100,343.792629,0.14,17.0,7.44,0.1,90.0,5.0,22.02,5.0,16.96,0.07,98.77,39.64,3.2,0.21,48.0,23.0,19.0,0.36
-12.105251,100,345.783215,0.02,21.0,-12.11,0.17,83.0,4.46,23.74,4.85,18.82,0.07,29.45,13.36,4.25,0.55,14.0,69.0,0.0,0.45
-14.226223,100,348.477768,0.11,17.0,-14.23,0.21,79.0,9.54,27.67,6.13,21.44,0.1,32.07,29.73,1.04,0.52,0.0,17.0,62.0,0.36
-7.0323477,100,350.498402,0.21,15.0,-7.03,0.14,86.0,3.91,21.3,4.16,17.07,0.07,42.29,16.15,2.84,0.51,20.0,66.0,0.0,0.44
-14.2640295,100,353.141596,0.13,23.0,-14.26,0.24,76.0,4.82,25.59,4.72,20.76,0.11,64.6,27.23,1.39,0.54,14.0,0.0,62.0,0.38
2.7652617,100,355.424767,0.21,19.0,2.77,0.09,91.0,4.33,20.13,3.32,16.73,0.08,63.27,29.4,2.61,0.22,48.0,25.0,18.0,0.36
-7.729575,100,358.416569,-1.0,24.0,-7.73,0.17,83.0,10.11,29.58,6.96,22.51,0.11,50.49,29.7,3.16,0.54,16.0,0.0,67.0,0.43
-3.8376715,100,361.078036,0.04,15.0,-3.84,0.1,90.0,6.91,21.87,5.42,16.36,0.1,34.41,15.14,10.04,0.29,27.0,51.0,12.0,0.4
5.270045,100,364.366602,0.04,21.0,5.27,0.08,92.0,7.16,28.43,5.03,23.33,0.07,70.68,32.59,1.48,0.35,62.0,16.0,14.0,0.48
6.584176,100,366.651857,0.25,21.0,6.58,0.08,92.0,1.22,14.69,1.33,13.3,0.06,91.64,21.76,3.73,0.36,43.0,49.0,0.0,0.44
-1.4360514,100,368.791942,0.07,21.0,-1.44,0.1,90.0,1.0,22.07,1.0,20.96,0.11,42.71,25.76,2.63,0.38,15.0,12.0,63.0,0.38
1.5558964,100,371.812691,0.27,9.0,1.56,0.15,85.0,4.71,24.52,5.15,19.29,0.07,99.56,39.53,2.43,0.15,19.0,38.0,28.0,0.4
-1.7280687,100,373.917645,0.09,15.0,-1.73,0.16,84.0,3.04,16.69,3.15,13.48,0.06,85.69,35.77,3.35,0.39,49.0,35.0,0.0,0.45
4.7121468,100,375.935986,0.14,3.0,4.71,0.08,92.0,5.09,31.86,5.41,26.37,0.08,65.09,33.88,1.13,0.12,37.0,20.0,35.0,0.36
-11.164391,100,378.319774,0.1,17.0,-11.16,0.19,81.0,9.38,29.22,7.62,21.51,0.09,50.29,19.29,1.96,0.19,20.0,19.0,42.0,0.37
-9.263507,100,380.742952,0.04,3.0,-9.26,0.15,85.0,6.93,25.38,6.51,18.78,0.09,35.6,13.25,1.95,0.27,16.0,19.0,50.0,0.39
-8.468343,100,382.800447,0.18,7.0,-8.47,0.15,85.0,2.2,23.21,2.7,20.42,0.09,43.77,11.72,10.88,0.16,36.0,15.0,34.0,0.41
-6.3454256,100,384.808708,0.12,9.0,-6.35,0.17,83.0,4.75,28.41,4.25,24.1,0.07,60.26,31.76,5.45,0.18,37.0,32.0,14.0,0.38
-11.062754,100,387.231864,0.1,23.0,-11.06,0.21,79.0,6.73,28.8,6.71,22.0,0.09,59.24,30.95,3.92,0.41,30.0,0.0,49.0,0.37
-0.8701109,100,389.756594,0.18,9.0,-0.87,0.15,85.0,5.86,24.68,5.61,19.01,0.06,83.08,35.78,3.44,0.25,46.0,25.0,14.0,0.41
-5.042343,100,391.936657,0.22,3.0,-5.04,0.19,81.0,4.06,22.62,4.44,18.12,0.06,90.5,32.67,2.79,0.41,50.0,31.0,0.0,0.46
-6.9655623,100,393.995509,0.07,9.0,-6.97,0.21,79.0,3.24,20.36,3.34,16.96,0.06,88.36,38.59,2.38,0.43,51.0,28.0,0.0,0.4
-9.628255,100,396.257306,-1.0,24.0,-9.63,0.17,83.0,5.98,26.78,4.77,21.93,0.09,48.62,15.35,2.53,0.19,23.0,18.0,42.0,0.4
