episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_processing_latency,avg_rtt,avg_dl,avg_ul,avg_jitter,gini,telia_requests,telenor_requests,ice_requests,executionTime
23,-2.9,0.45,55.0,1.0,57.06,1.0,56.0,0.06,19.36,15.9,4.46,0.67,55.0,0.0,0.0,0.06
24,57.06,0.0,100.0,2.0,103.62,2.5,101.0,0.12,102.31,32.06,0.47,0.67,0.0,0.0,100.0,0.06
25,56.03,0.0,100.0,4.0,106.1,5.0,101.0,0.1,27.2,9.1,0.98,0.67,100.0,0.0,0.0,0.06
26,57.09,0.0,100.0,2.0,103.56,2.5,101.0,0.06,12.84,6.31,1.71,0.67,100.0,0.0,0.0,0.07
27,1.67,0.42,58.0,1.0,60.04,1.0,59.0,0.04,45.12,5.54,5.79,0.67,0.0,58.0,0.0,0.05
28,57.09,0.0,100.0,2.0,103.56,2.5,101.0,0.06,90.55,45.61,1.94,0.67,100.0,0.0,0.0,0.06
29,-4.45,0.46,54.0,1.0,56.11,1.0,55.0,0.11,47.11,36.68,0.81,0.67,0.0,0.0,54.0,0.05
30,84.16,0.39,61.0,1.0,63.06,1.0,62.0,0.06,57.67,11.17,0.13,0.67,61.0,0.0,0.0,0.07
31,57.08,0.0,100.0,2.0,103.59,2.5,101.0,0.09,32.93,18.03,1.08,0.67,100.0,0.0,0.0,0.07
32,7.64,0.38,62.0,1.0,64.06,1.0,63.0,0.06,65.79,42.44,0.12,0.67,62.0,0.0,0.0,0.05
33,1.67,0.42,58.0,1.0,60.05,1.0,59.0,0.05,51.62,14.02,1.26,0.67,0.0,58.0,0.0,0.05
34,6.15,0.39,61.0,1.0,63.12,1.0,62.0,0.12,64.4,19.63,3.84,0.67,0.0,0.0,61.0,0.07
35,3.18,0.41,59.0,1.0,61.05,1.0,60.0,0.05,28.28,3.15,1.92,0.67,0.0,59.0,0.0,0.05
36,-1.38,0.44,56.0,1.0,58.12,1.0,57.0,0.12,35.2,21.66,5.63,0.67,0.0,0.0,56.0,0.06
37,56.02,0.0,100.0,4.0,106.11,5.0,101.0,0.11,33.04,34.1,4.09,0.67,0.0,0.0,100.0,0.06
38,88.46,0.48,52.0,1.0,54.06,1.0,53.0,0.06,24.08,22.39,0.73,0.67,52.0,0.0,0.0,0.07
39,57.09,0.0,100.0,2.0,103.54,2.5,101.0,0.04,31.04,2.04,5.14,0.67,0.0,100.0,0.0,0.06
40,56.02,0.0,100.0,4.0,106.12,5.0,101.0,0.12,13.06,3.28,4.09,0.67,0.0,0.0,100.0,0.07
41,86.15,0.43,57.0,1.0,59.06,1.0,58.0,0.06,80.86,15.95,2.08,0.67,57.0,0.0,0.0,0.07
42,56.04,0.0,100.0,4.0,106.05,5.0,101.0,0.05,75.07,20.59,4.57,0.67,100.0,0.0,0.0,0.06
43,-2.9,0.45,55.0,1.0,57.06,1.0,56.0,0.06,36.58,37.55,2.61,0.67,0.0,55.0,0.0,0.05
44,87.56,0.46,54.0,1.0,56.06,1.0,55.0,0.06,70.42,41.22,2.94,0.67,54.0,0.0,0.0,0.07
45,4.66,0.4,60.0,1.0,62.11,1.0,61.0,0.11,61.33,41.89,2.62,0.67,0.0,0.0,60.0,0.05
46,57.09,0.0,100.0,2.0,103.56,2.5,101.0,0.06,58.6,43.07,3.99,0.67,100.0,0.0,0.0,0.06
47,56.04,0.0,100.0,4.0,106.06,5.0,101.0,0.06,27.66,8.38,3.49,0.67,100.0,0.0,0.0,0.06
48,57.07,0.0,100.0,2.0,103.61,2.5,101.0,0.11,30.28,43.69,5.71,0.67,0.0,0.0,100.0,0.06
49,-10.68,0.5,50.0,1.0,52.05,1.0,51.0,0.05,25.81,6.42,5.61,0.67,0.0,50.0,0.0,0.05
50,7.64,0.38,62.0,1.0,64.06,1.0,63.0,0.06,12.98,5.9,3.37,0.67,62.0,0.0,0.0,0.06
51,-2.9,0.45,55.0,1.0,57.04,1.0,56.0,0.04,39.75,3.83,4.99,0.67,0.0,55.0,0.0,0.05
52,56.05,0.0,100.0,4.0,106.05,5.0,101.0,0.05,140.82,35.67,2.42,0.67,100.0,0.0,0.0,0.07
53,57.07,0.0,100.0,2.0,103.61,2.5,101.0,0.11,60.98,39.11,0.27,0.67,0.0,0.0,100.0,0.07
54,56.02,0.0,100.0,4.0,106.11,5.0,101.0,0.11,27.88,20.53,0.26,0.67,0.0,0.0,100.0,0.06
55,86.14,0.43,57.0,1.0,59.12,1.0,58.0,0.12,87.33,20.32,5.88,0.67,0.0,0.0,57.0,0.07
56,87.1,0.45,55.0,1.0,57.06,1.0,56.0,0.06,100.69,16.2,4.87,0.67,55.0,0.0,0.0,0.07
57,10.58,0.36,64.0,1.0,66.06,1.0,65.0,0.06,42.69,42.61,4.17,0.67,64.0,0.0,0.0,0.05
58,82.03,0.35,65.0,1.0,67.09,1.0,66.0,0.09,25.49,10.13,7.04,0.67,65.0,0.0,0.0,0.07
59,87.1,0.45,55.0,1.0,57.06,1.0,56.0,0.06,20.23,7.28,4.25,0.67,55.0,0.0,0.0,0.07
60,6.16,0.39,61.0,1.0,63.08,1.0,62.0,0.08,21.18,7.3,5.06,0.67,61.0,0.0,0.0,0.05
61,56.03,0.0,100.0,4.0,106.09,5.0,101.0,0.09,34.34,19.7,6.19,0.67,100.0,0.0,0.0,0.07
62,57.06,0.0,100.0,2.0,103.62,2.5,101.0,0.12,70.37,28.79,2.66,0.67,0.0,0.0,100.0,0.07
63,1.67,0.42,58.0,1.0,60.06,1.0,59.0,0.06,44.46,23.91,1.36,0.67,58.0,0.0,0.0,0.05
64,0.14,0.43,57.0,1.0,59.12,1.0,58.0,0.12,64.68,33.33,3.69,0.67,0.0,0.0,57.0,0.05
65,86.14,0.43,57.0,1.0,59.12,1.0,58.0,0.12,57.64,39.22,0.95,0.67,0.0,0.0,57.0,0.07
66,56.04,0.0,100.0,4.0,106.06,5.0,101.0,0.06,47.52,40.86,5.18,0.67,100.0,0.0,0.0,0.06
67,57.08,0.0,100.0,2.0,103.57,2.5,101.0,0.07,10.2,7.92,5.02,0.67,100.0,0.0,0.0,0.07
68,57.07,0.0,100.0,2.0,103.61,2.5,101.0,0.11,17.51,1.44,9.45,0.67,0.0,0.0,100.0,0.07
69,1.65,0.42,58.0,1.0,60.11,1.0,59.0,0.11,51.88,34.67,1.65,0.67,0.0,0.0,58.0,0.05
70,57.09,0.0,100.0,2.0,103.56,2.5,101.0,0.06,117.64,45.06,4.95,0.67,100.0,0.0,0.0,0.06
71,56.02,0.0,100.0,4.0,106.12,5.0,101.0,0.12,102.89,33.26,0.57,0.67,0.0,0.0,100.0,0.07
72,89.31,0.5,50.0,1.0,52.12,1.0,51.0,0.12,134.65,35.69,3.42,0.67,0.0,0.0,50.0,0.07
73,57.06,0.0,100.0,2.0,103.62,2.5,101.0,0.12,15.0,1.25,4.73,0.67,0.0,0.0,100.0,0.06
74,57.07,0.0,100.0,2.0,103.6,2.5,101.0,0.1,52.72,45.57,2.38,0.67,100.0,0.0,0.0,0.06
75,-7.56,0.48,52.0,1.0,54.11,1.0,53.0,0.11,34.91,36.21,0.09,0.67,0.0,0.0,52.0,0.06
76,84.66,0.4,60.0,1.0,62.12,1.0,61.0,0.12,27.88,1.83,6.82,0.67,0.0,0.0,60.0,0.07
77,56.04,0.0,100.0,4.0,106.05,5.0,101.0,0.05,107.68,41.99,0.81,0.67,100.0,0.0,0.0,0.06
78,1.65,0.42,58.0,1.0,60.12,1.0,59.0,0.12,41.27,35.44,2.09,0.67,0.0,0.0,58.0,0.06
79,3.17,0.41,59.0,1.0,61.06,1.0,60.0,0.06,61.32,44.09,2.85,0.67,59.0,0.0,0.0,0.06
80,57.07,0.0,100.0,2.0,103.59,2.5,101.0,0.09,12.43,9.07,3.94,0.67,100.0,0.0,0.0,0.07
81,-2.9,0.45,55.0,1.0,57.06,1.0,56.0,0.06,56.49,35.13,0.24,0.67,0.0,55.0,0.0,0.06
82,6.16,0.39,61.0,1.0,63.05,1.0,62.0,0.05,46.49,27.38,4.64,0.67,0.0,61.0,0.0,0.06
83,57.06,0.0,100.0,2.0,103.62,2.5,101.0,0.12,38.0,34.15,3.62,0.67,0.0,0.0,100.0,0.07
84,84.16,0.39,61.0,1.0,63.05,1.0,62.0,0.05,101.96,45.74,2.04,0.67,61.0,0.0,0.0,0.07
85,-17.07,0.54,46.0,1.0,48.12,1.0,47.0,0.12,125.41,35.3,1.48,0.67,0.0,0.0,46.0,0.05
86,56.04,0.0,100.0,4.0,106.06,5.0,101.0,0.06,80.88,34.6,1.14,0.67,100.0,0.0,0.0,0.06
87,4.67,0.4,60.0,1.0,62.06,1.0,61.0,0.06,129.93,44.52,2.03,0.67,60.0,0.0,0.0,0.05
88,57.09,0.0,100.0,2.0,103.56,2.5,101.0,0.06,79.71,10.78,3.15,0.67,100.0,0.0,0.0,0.06
89,6.15,0.39,61.0,1.0,63.12,1.0,62.0,0.12,22.76,7.75,4.6,0.67,0.0,0.0,61.0,0.06
90,-15.46,0.53,47.0,1.0,49.09,1.0,48.0,0.09,30.0,8.02,6.89,0.67,47.0,0.0,0.0,0.06
91,57.09,0.0,100.0,2.0,103.55,2.5,101.0,0.05,46.05,28.17,2.72,0.67,0.0,100.0,0.0,0.06
92,0.14,0.43,57.0,1.0,59.11,1.0,58.0,0.11,45.93,41.62,0.6,0.67,0.0,0.0,57.0,0.05
93,87.09,0.45,55.0,1.0,57.12,1.0,56.0,0.12,33.9,35.68,0.15,0.67,0.0,0.0,55.0,0.07
94,-9.12,0.49,51.0,1.0,53.11,1.0,52.0,0.11,22.23,14.47,4.29,0.67,51.0,0.0,0.0,0.05
95,89.3,0.5,50.0,1.0,52.12,1.0,51.0,0.12,92.91,36.91,0.31,0.67,0.0,0.0,50.0,0.07
96,57.09,0.0,100.0,2.0,103.56,2.5,101.0,0.06,28.21,23.6,3.62,0.67,100.0,0.0,0.0,0.06
97,0.15,0.43,57.0,1.0,59.06,1.0,58.0,0.06,21.75,6.43,3.05,0.67,57.0,0.0,0.0,0.06
98,3.18,0.41,59.0,1.0,61.03,1.0,60.0,0.03,19.88,21.53,0.62,0.67,59.0,0.0,0.0,0.05
99,81.47,0.34,66.0,1.0,68.12,1.0,67.0,0.12,66.43,36.71,1.38,0.67,0.0,0.0,66.0,0.07
100,-6.0,0.47,53.0,1.0,55.12,1.0,54.0,0.12,15.36,1.43,3.29,0.67,0.0,0.0,53.0,0.05
