episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_processing_latency,avg_rtt,avg_dl,avg_ul,avg_jitter,gini,telia_requests,telenor_requests,ice_requests,executionTime
23,-82.38,0.91,9.0,1.0,11.12,1.0,10.0,0.12,69.7,35.8,4.29,0.67,0.0,0.0,9.0,0.07
24,-63.71,0.81,19.0,2.0,22.56,2.5,20.0,0.06,121.47,46.32,3.49,0.67,19.0,0.0,0.0,0.1
25,-65.74,0.82,18.0,4.0,24.12,5.0,19.0,0.12,30.66,6.87,3.72,0.67,18.0,0.0,0.0,0.1
26,97.93,0.79,21.0,2.0,24.56,2.5,22.0,0.06,128.46,44.08,4.57,0.67,21.0,0.0,0.0,0.14
27,79.12,0.86,14.0,1.0,16.05,1.0,15.0,0.05,99.88,8.08,6.02,0.67,14.0,0.0,0.0,0.1
28,-72.97,0.86,14.0,2.0,17.56,2.5,15.0,0.06,69.53,44.25,4.09,0.67,14.0,0.0,0.0,0.09
29,-67.28,0.83,17.0,1.0,19.05,1.0,18.0,0.05,150.3,39.77,1.89,0.67,17.0,0.0,0.0,0.06
30,98.56,0.82,18.0,1.0,20.06,1.0,19.0,0.06,91.34,37.64,4.83,0.67,18.0,0.0,0.0,0.11
31,97.74,0.78,22.0,2.0,25.55,2.5,23.0,0.05,96.35,37.42,2.84,0.67,22.0,0.0,0.0,0.15
32,-61.76,0.8,20.0,1.0,22.05,1.0,21.0,0.05,90.27,35.45,0.67,0.67,20.0,0.0,0.0,0.06
33,-71.01,0.85,15.0,1.0,17.06,1.0,16.0,0.06,24.72,11.84,3.17,0.67,0.0,15.0,0.0,0.07
34,87.12,0.86,14.0,1.0,16.05,1.0,15.0,0.05,68.43,44.9,2.4,0.67,0.0,14.0,0.0,0.1
35,91.44,0.89,11.0,1.0,13.12,1.0,12.0,0.12,9.4,2.45,6.82,0.67,0.0,0.0,11.0,0.16
36,-71.01,0.85,15.0,1.0,17.06,1.0,16.0,0.06,106.29,45.61,0.39,0.67,15.0,0.0,0.0,0.05
37,-60.29,0.79,21.0,4.0,27.06,5.0,22.0,0.06,88.71,42.76,3.46,0.67,21.0,0.0,0.0,0.06
38,98.99,0.85,15.0,1.0,17.06,1.0,16.0,0.06,13.12,34.29,30.44,0.67,0.0,15.0,0.0,0.09
39,98.9,0.85,15.0,2.0,18.56,2.5,16.0,0.06,62.43,9.41,3.1,0.67,15.0,0.0,0.0,0.1
40,-63.91,0.81,19.0,4.0,25.07,5.0,20.0,0.07,20.21,4.92,4.53,0.67,19.0,0.0,0.0,0.1
41,99.11,0.86,14.0,1.0,16.11,1.0,15.0,0.11,38.11,34.51,0.48,0.67,0.0,0.0,14.0,0.11
42,99.02,0.87,13.0,4.0,19.1,5.0,14.0,0.1,30.39,14.22,2.83,0.67,13.0,0.0,0.0,0.12
43,-74.76,0.87,13.0,1.0,15.06,1.0,14.0,0.06,110.71,43.11,4.06,0.67,13.0,0.0,0.0,0.07
44,99.7,0.92,8.0,1.0,10.06,1.0,9.0,0.06,13.53,11.19,2.74,0.67,0.0,8.0,0.0,0.1
45,-72.88,0.86,14.0,1.0,16.06,1.0,15.0,0.06,65.06,14.04,3.37,0.67,14.0,0.0,0.0,0.06
46,97.74,0.78,22.0,2.0,25.55,2.5,23.0,0.05,143.27,40.34,2.5,0.67,22.0,0.0,0.0,0.16
47,97.71,0.79,21.0,4.0,27.05,5.0,22.0,0.05,23.66,3.72,5.86,0.67,0.0,21.0,0.0,0.11
48,-60.07,0.79,21.0,2.0,24.61,2.5,22.0,0.11,29.17,19.99,1.68,0.67,21.0,0.0,0.0,0.07
49,-80.46,0.9,10.0,1.0,12.06,1.0,11.0,0.06,72.74,38.53,4.62,0.67,10.0,0.0,0.0,0.1
50,86.99,0.85,15.0,1.0,17.06,1.0,16.0,0.06,51.15,18.29,5.94,0.67,0.0,0.0,15.0,0.1
51,79.62,0.91,9.0,1.0,11.05,1.0,10.0,0.05,21.62,21.66,2.22,0.67,9.0,0.0,0.0,0.1
52,-69.41,0.84,16.0,4.0,22.07,5.0,17.0,0.07,97.85,45.27,3.74,0.67,16.0,0.0,0.0,0.04
53,-61.89,0.8,20.0,2.0,23.62,2.5,21.0,0.12,10.26,3.06,8.91,0.67,0.0,0.0,20.0,0.07
54,-71.26,0.85,15.0,4.0,21.12,5.0,16.0,0.12,62.79,33.03,0.99,0.67,0.0,0.0,15.0,0.06
55,99.34,0.88,12.0,1.0,14.07,1.0,13.0,0.07,19.38,13.86,4.29,0.67,12.0,0.0,0.0,0.14
56,99.24,0.87,13.0,1.0,15.05,1.0,14.0,0.05,129.73,21.54,0.23,0.67,0.0,13.0,0.0,0.1
57,-74.76,0.87,13.0,1.0,15.06,1.0,14.0,0.06,18.53,15.14,4.19,0.67,13.0,0.0,0.0,0.04
58,98.86,0.84,16.0,1.0,18.05,1.0,17.0,0.05,130.32,46.18,2.91,0.67,16.0,0.0,0.0,0.11
59,99.45,0.89,11.0,1.0,13.05,1.0,12.0,0.05,117.09,45.99,3.0,0.67,11.0,0.0,0.0,0.14
60,82.99,0.85,15.0,1.0,17.05,1.0,16.0,0.05,28.99,44.65,2.62,0.67,0.0,15.0,0.0,0.11
61,-67.57,0.83,17.0,4.0,23.05,5.0,18.0,0.05,110.34,35.75,2.97,0.67,17.0,0.0,0.0,0.09
62,98.45,0.82,18.0,2.0,21.56,2.5,19.0,0.06,47.53,28.58,1.74,0.67,18.0,0.0,0.0,0.13
63,94.06,0.79,21.0,1.0,23.05,1.0,22.0,0.05,126.53,29.7,2.61,0.67,21.0,0.0,0.0,0.14
64,-76.66,0.88,12.0,1.0,14.06,1.0,13.0,0.06,93.7,45.12,2.17,0.67,12.0,0.0,0.0,0.07
65,99.69,0.92,8.0,1.0,10.12,1.0,9.0,0.12,80.15,39.68,1.88,0.67,0.0,0.0,8.0,0.11
66,97.51,0.78,22.0,4.0,28.06,5.0,23.0,0.06,53.44,26.18,4.47,0.67,22.0,0.0,0.0,0.09
67,-56.47,0.77,23.0,2.0,26.62,2.5,24.0,0.12,22.34,15.52,2.74,0.67,23.0,0.0,0.0,0.05
68,-63.72,0.81,19.0,2.0,22.62,2.5,20.0,0.12,105.83,37.55,0.32,0.67,0.0,0.0,19.0,0.06
69,-76.66,0.88,12.0,1.0,14.1,1.0,13.0,0.1,33.54,18.15,1.4,0.67,12.0,0.0,0.0,0.1
70,-65.55,0.82,18.0,2.0,21.56,2.5,19.0,0.06,93.85,11.79,4.39,0.67,18.0,0.0,0.0,0.08
71,-60.29,0.79,21.0,4.0,27.06,5.0,22.0,0.06,21.82,27.79,1.56,0.67,21.0,0.0,0.0,0.06
72,99.76,0.93,7.0,1.0,9.06,1.0,8.0,0.06,24.32,3.58,7.07,0.67,0.0,7.0,0.0,0.12
73,-58.26,0.78,22.0,2.0,25.56,2.5,23.0,0.06,133.49,46.28,3.87,0.67,22.0,0.0,0.0,0.09
74,99.27,0.88,12.0,2.0,15.55,2.5,13.0,0.05,90.26,46.22,1.59,0.67,12.0,0.0,0.0,0.12
75,81.76,0.93,7.0,1.0,9.06,1.0,8.0,0.06,88.74,12.78,3.07,0.67,7.0,0.0,0.0,0.1
76,99.54,0.9,10.0,1.0,12.11,1.0,11.0,0.11,38.42,35.34,2.3,0.67,0.0,0.0,10.0,0.12
77,-65.74,0.82,18.0,4.0,24.12,5.0,19.0,0.12,73.85,28.32,2.25,0.67,0.0,0.0,18.0,0.09
78,85.12,0.86,14.0,1.0,16.06,1.0,15.0,0.06,105.86,46.32,2.18,0.67,14.0,0.0,0.0,0.09
79,-76.66,0.88,12.0,1.0,14.05,1.0,13.0,0.05,80.65,30.78,1.46,0.67,0.0,12.0,0.0,0.07
80,-65.55,0.82,18.0,2.0,21.56,2.5,19.0,0.06,33.58,28.33,2.49,0.67,18.0,0.0,0.0,0.07
81,93.34,0.88,12.0,1.0,14.06,1.0,13.0,0.06,65.37,18.9,1.65,0.67,12.0,0.0,0.0,0.11
82,-76.66,0.88,12.0,1.0,14.05,1.0,13.0,0.05,21.27,36.3,0.98,0.67,12.0,0.0,0.0,0.07
83,-67.4,0.83,17.0,2.0,20.62,2.5,18.0,0.12,88.73,33.95,0.12,0.67,0.0,0.0,17.0,0.06
84,99.24,0.87,13.0,1.0,15.05,1.0,14.0,0.05,34.28,18.9,3.7,0.67,0.0,13.0,0.0,0.1
85,85.11,0.86,14.0,1.0,16.11,1.0,15.0,0.11,11.67,19.07,1.16,0.67,0.0,0.0,14.0,0.14
86,98.59,0.84,16.0,4.0,22.08,5.0,17.0,0.08,23.55,8.51,2.25,0.67,16.0,0.0,0.0,0.14
87,93.62,0.91,9.0,1.0,11.12,1.0,10.0,0.12,84.8,22.01,5.55,0.67,0.0,0.0,9.0,0.1
88,96.42,0.72,28.0,2.0,31.56,2.5,29.0,0.06,73.98,45.34,4.52,0.67,28.0,0.0,0.0,0.09
89,88.86,0.84,16.0,1.0,18.05,1.0,17.0,0.05,158.9,38.32,2.76,0.67,0.0,16.0,0.0,0.12
90,85.7,0.92,8.0,1.0,10.06,1.0,9.0,0.06,73.85,39.05,0.65,0.67,8.0,0.0,0.0,0.1
91,96.16,0.71,29.0,2.0,32.61,2.5,30.0,0.11,45.44,33.77,7.65,0.67,0.0,0.0,29.0,0.13
92,-69.14,0.84,16.0,1.0,18.06,1.0,17.0,0.06,71.51,42.47,3.4,0.67,16.0,0.0,0.0,0.06
93,98.99,0.85,15.0,1.0,17.06,1.0,16.0,0.06,101.79,45.89,3.87,0.67,15.0,0.0,0.0,0.11
94,-76.66,0.88,12.0,1.0,14.07,1.0,13.0,0.07,15.73,6.62,1.27,0.67,12.0,0.0,0.0,0.05
95,99.62,0.91,9.0,1.0,11.11,1.0,10.0,0.11,39.18,41.69,0.49,0.67,0.0,0.0,9.0,0.13
96,98.28,0.81,19.0,2.0,22.59,2.5,20.0,0.09,24.44,12.76,1.97,0.67,19.0,0.0,0.0,0.12
97,-76.66,0.88,12.0,1.0,14.12,1.0,13.0,0.12,38.95,38.28,0.88,0.67,0.0,0.0,12.0,0.07
98,82.99,0.85,15.0,1.0,17.12,1.0,16.0,0.12,18.68,1.7,3.34,0.67,0.0,0.0,15.0,0.08
99,98.24,0.8,20.0,1.0,22.06,1.0,21.0,0.06,70.14,26.62,3.6,0.67,0.0,20.0,0.0,0.1
100,81.34,0.88,12.0,1.0,14.12,1.0,13.0,0.12,50.4,37.58,2.92,0.67,0.0,0.0,12.0,0.13
