episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_processing_latency,avg_rtt,avg_dl,avg_ul,avg_jitter,gini,telia_requests,telenor_requests,ice_requests,executionTime
18,57.69,0.0,100.0,1.0,102.12,1.0,101.0,0.12,9.26,2.5,2.95,0.67,0.0,0.0,100.0,0.08
19,57.71,0.0,100.0,1.0,102.06,1.0,101.0,0.06,117.03,45.03,2.22,0.67,100.0,0.0,0.0,0.06
20,57.08,0.0,100.0,2.0,103.58,2.5,101.0,0.08,40.66,13.53,3.74,0.67,100.0,0.0,0.0,0.07
21,57.09,0.0,100.0,2.0,103.55,2.5,101.0,0.05,69.98,31.54,3.65,0.67,0.0,100.0,0.0,0.07
22,57.72,0.0,100.0,1.0,102.05,1.0,101.0,0.05,40.85,37.49,2.8,0.67,0.0,100.0,0.0,0.07
23,57.72,0.0,100.0,1.0,102.06,1.0,101.0,0.06,50.66,4.94,3.45,0.67,0.0,100.0,0.0,0.06
24,57.09,0.0,100.0,2.0,103.56,2.5,101.0,0.06,9.84,0.69,13.17,0.67,0.0,100.0,0.0,0.07
25,56.04,0.0,100.0,4.0,106.07,5.0,101.0,0.07,36.11,0.64,4.8,0.67,0.0,100.0,0.0,0.07
26,57.09,0.0,100.0,2.0,103.56,2.5,101.0,0.06,71.82,43.1,2.67,0.67,100.0,0.0,0.0,0.07
27,57.72,0.0,100.0,1.0,102.06,1.0,101.0,0.06,72.69,42.74,3.44,0.67,100.0,0.0,0.0,0.06
28,57.09,0.0,100.0,2.0,103.55,2.5,101.0,0.05,129.12,32.48,1.8,0.67,100.0,0.0,0.0,0.08
29,57.72,0.0,100.0,1.0,102.05,1.0,101.0,0.05,115.04,43.47,2.61,0.67,100.0,0.0,0.0,0.08
30,57.72,0.0,100.0,1.0,102.05,1.0,101.0,0.05,105.46,46.38,0.98,0.67,100.0,0.0,0.0,0.07
31,57.08,0.0,100.0,2.0,103.57,2.5,101.0,0.07,62.06,2.31,5.22,0.67,0.0,100.0,0.0,0.07
32,57.72,0.0,100.0,1.0,102.06,1.0,101.0,0.06,58.0,45.24,3.14,0.67,100.0,0.0,0.0,0.07
33,57.69,0.0,100.0,1.0,102.12,1.0,101.0,0.12,17.98,2.18,11.29,0.67,0.0,0.0,100.0,0.07
34,57.69,0.0,100.0,1.0,102.12,1.0,101.0,0.12,17.02,1.99,6.68,0.67,0.0,0.0,100.0,0.07
35,57.69,0.0,100.0,1.0,102.12,1.0,101.0,0.12,12.3,4.54,3.92,0.67,0.0,0.0,100.0,0.07
36,57.72,0.0,100.0,1.0,102.05,1.0,101.0,0.05,109.0,30.11,0.62,0.67,0.0,100.0,0.0,0.07
37,56.04,0.0,100.0,4.0,106.05,5.0,101.0,0.05,50.72,23.25,3.24,0.67,100.0,0.0,0.0,0.07
38,57.72,0.0,100.0,1.0,102.05,1.0,101.0,0.05,118.58,33.83,3.52,0.67,100.0,0.0,0.0,0.08
39,57.09,0.0,100.0,2.0,103.56,2.5,101.0,0.06,40.07,11.55,2.86,0.67,100.0,0.0,0.0,0.06
40,56.04,0.0,100.0,4.0,106.08,5.0,101.0,0.08,11.11,8.29,5.2,0.67,100.0,0.0,0.0,0.07
41,57.69,0.0,100.0,1.0,102.12,1.0,101.0,0.12,77.85,32.24,3.96,0.67,0.0,0.0,100.0,0.06
42,56.05,0.0,100.0,4.0,106.05,5.0,101.0,0.05,32.14,7.45,5.27,0.67,0.0,100.0,0.0,0.07
43,57.72,0.0,100.0,1.0,102.05,1.0,101.0,0.05,46.65,7.92,1.87,0.67,0.0,100.0,0.0,0.1
44,57.72,0.0,100.0,1.0,102.06,1.0,101.0,0.06,61.0,11.43,0.38,0.67,100.0,0.0,0.0,0.07
45,57.69,0.0,100.0,1.0,102.12,1.0,101.0,0.12,42.88,28.42,0.96,0.67,0.0,0.0,100.0,0.07
46,57.09,0.0,100.0,2.0,103.55,2.5,101.0,0.05,122.52,31.84,4.21,0.67,100.0,0.0,0.0,0.07
47,56.04,0.0,100.0,4.0,106.05,5.0,101.0,0.05,86.82,38.44,3.33,0.67,0.0,100.0,0.0,0.07
48,57.09,0.0,100.0,2.0,103.55,2.5,101.0,0.05,56.13,43.51,1.27,0.67,0.0,100.0,0.0,0.07
49,57.69,0.0,100.0,1.0,102.12,1.0,101.0,0.12,64.82,37.9,0.98,0.67,0.0,0.0,100.0,0.06
50,57.72,0.0,100.0,1.0,102.05,1.0,101.0,0.05,136.67,36.83,1.62,0.67,100.0,0.0,0.0,0.07
51,57.72,0.0,100.0,1.0,102.05,1.0,101.0,0.05,107.75,45.73,4.2,0.67,100.0,0.0,0.0,0.07
52,56.04,0.0,100.0,4.0,106.06,5.0,101.0,0.06,73.6,38.25,3.99,0.67,100.0,0.0,0.0,0.07
53,57.09,0.0,100.0,2.0,103.55,2.5,101.0,0.05,122.21,38.92,1.86,0.67,100.0,0.0,0.0,0.07
54,56.05,0.0,100.0,4.0,106.05,5.0,101.0,0.05,138.95,36.02,3.68,0.67,100.0,0.0,0.0,0.07
55,57.69,0.0,100.0,1.0,102.12,1.0,101.0,0.12,26.88,2.19,7.3,0.67,0.0,0.0,100.0,0.07
56,57.69,0.0,100.0,1.0,102.12,1.0,101.0,0.12,67.33,29.74,6.51,0.67,0.0,0.0,100.0,0.07
57,57.69,0.0,100.0,1.0,102.11,1.0,101.0,0.11,17.01,1.51,8.74,0.67,0.0,0.0,100.0,0.07
58,57.69,0.0,100.0,1.0,102.12,1.0,101.0,0.12,73.9,15.11,5.64,0.67,0.0,0.0,100.0,0.07
59,57.69,0.0,100.0,1.0,102.12,1.0,101.0,0.12,54.97,36.41,5.14,0.67,0.0,0.0,100.0,0.07
60,57.72,0.0,100.0,1.0,102.05,1.0,101.0,0.05,18.68,11.17,4.3,0.67,100.0,0.0,0.0,0.07
61,56.04,0.0,100.0,4.0,106.06,5.0,101.0,0.06,17.44,3.77,6.11,0.67,100.0,0.0,0.0,0.06
62,57.09,0.0,100.0,2.0,103.56,2.5,101.0,0.06,67.56,36.26,0.65,0.67,100.0,0.0,0.0,0.06
63,57.72,0.0,100.0,1.0,102.06,1.0,101.0,0.06,34.83,8.75,3.58,0.67,100.0,0.0,0.0,0.07
64,57.72,0.0,100.0,1.0,102.06,1.0,101.0,0.06,18.23,12.01,2.07,0.67,100.0,0.0,0.0,0.07
65,57.71,0.0,100.0,1.0,102.06,1.0,101.0,0.06,48.91,5.24,5.0,0.67,0.0,100.0,0.0,0.06
66,56.04,0.0,100.0,4.0,106.06,5.0,101.0,0.06,62.71,44.69,0.95,0.67,100.0,0.0,0.0,0.07
67,57.09,0.0,100.0,2.0,103.55,2.5,101.0,0.05,96.06,13.71,2.27,0.67,0.0,100.0,0.0,0.07
68,57.09,0.0,100.0,2.0,103.55,2.5,101.0,0.05,120.8,12.58,2.04,0.67,100.0,0.0,0.0,0.07
69,57.72,0.0,100.0,1.0,102.05,1.0,101.0,0.05,45.7,21.66,3.22,0.67,100.0,0.0,0.0,0.07
70,57.09,0.0,100.0,2.0,103.56,2.5,101.0,0.06,111.41,45.67,5.3,0.67,100.0,0.0,0.0,0.07
71,56.02,0.0,100.0,4.0,106.11,5.0,101.0,0.11,39.55,11.01,0.62,0.67,100.0,0.0,0.0,0.07
72,57.71,0.0,100.0,1.0,102.06,1.0,101.0,0.06,32.36,45.18,1.84,0.67,100.0,0.0,0.0,0.06
73,57.06,0.0,100.0,2.0,103.62,2.5,101.0,0.12,69.46,17.49,0.86,0.67,0.0,0.0,100.0,0.07
74,57.09,0.0,100.0,2.0,103.55,2.5,101.0,0.05,46.81,5.84,4.71,0.67,0.0,100.0,0.0,0.07
75,57.7,0.0,100.0,1.0,102.11,1.0,101.0,0.11,22.07,12.85,3.47,0.67,100.0,0.0,0.0,0.06
76,57.69,0.0,100.0,1.0,102.12,1.0,101.0,0.12,74.42,26.62,0.38,0.67,0.0,0.0,100.0,0.07
77,56.04,0.0,100.0,4.0,106.06,5.0,101.0,0.06,40.23,29.66,1.77,0.67,100.0,0.0,0.0,0.06
78,57.69,0.0,100.0,1.0,102.12,1.0,101.0,0.12,28.75,9.5,2.65,0.67,0.0,0.0,100.0,0.06
79,57.71,0.0,100.0,1.0,102.06,1.0,101.0,0.06,74.25,43.98,3.65,0.67,100.0,0.0,0.0,0.07
80,57.09,0.0,100.0,2.0,103.56,2.5,101.0,0.06,78.94,32.62,2.84,0.67,100.0,0.0,0.0,0.07
81,57.71,0.0,100.0,1.0,102.06,1.0,101.0,0.06,96.09,45.28,1.88,0.67,100.0,0.0,0.0,0.07
82,57.69,0.0,100.0,1.0,102.12,1.0,101.0,0.12,40.08,22.72,3.62,0.67,0.0,0.0,100.0,0.07
83,57.06,0.0,100.0,2.0,103.62,2.5,101.0,0.12,69.01,33.71,1.82,0.67,0.0,0.0,100.0,0.07
84,57.69,0.0,100.0,1.0,102.12,1.0,101.0,0.12,66.56,38.11,0.87,0.67,0.0,0.0,100.0,0.07
85,57.71,0.0,100.0,1.0,102.07,1.0,101.0,0.07,89.18,45.23,2.45,0.67,100.0,0.0,0.0,0.06
86,56.02,0.0,100.0,4.0,106.12,5.0,101.0,0.12,38.07,4.14,0.61,0.67,0.0,0.0,100.0,0.06
87,57.71,0.0,100.0,1.0,102.08,1.0,101.0,0.08,29.36,22.11,4.78,0.67,100.0,0.0,0.0,0.07
88,57.06,0.0,100.0,2.0,103.62,2.5,101.0,0.12,49.48,34.95,3.24,0.67,0.0,0.0,100.0,0.07
89,57.69,0.0,100.0,1.0,102.12,1.0,101.0,0.12,72.92,36.22,0.98,0.67,0.0,0.0,100.0,0.06
90,57.69,0.0,100.0,1.0,102.12,1.0,101.0,0.12,58.81,34.43,0.4,0.67,0.0,0.0,100.0,0.06
91,57.09,0.0,100.0,2.0,103.56,2.5,101.0,0.06,15.25,5.06,5.58,0.67,100.0,0.0,0.0,0.07
92,57.69,0.0,100.0,1.0,102.11,1.0,101.0,0.11,29.83,26.63,1.97,0.67,0.0,0.0,100.0,0.07
93,57.72,0.0,100.0,1.0,102.05,1.0,101.0,0.05,67.86,28.78,4.38,0.67,100.0,0.0,0.0,0.07
94,57.72,0.0,100.0,1.0,102.05,1.0,101.0,0.05,49.24,22.33,2.84,0.67,100.0,0.0,0.0,0.06
95,57.72,0.0,100.0,1.0,102.05,1.0,101.0,0.05,34.89,21.33,2.65,0.67,0.0,100.0,0.0,0.06
96,57.07,0.0,100.0,2.0,103.61,2.5,101.0,0.11,48.78,43.96,4.51,0.67,0.0,0.0,100.0,0.06
97,57.72,0.0,100.0,1.0,102.05,1.0,101.0,0.05,31.25,37.53,1.82,0.67,0.0,100.0,0.0,0.06
98,57.69,0.0,100.0,1.0,102.12,1.0,101.0,0.12,19.31,3.01,3.89,0.67,0.0,0.0,100.0,0.06
99,57.69,0.0,100.0,1.0,102.12,1.0,101.0,0.12,64.52,14.36,0.25,0.67,0.0,0.0,100.0,0.06
100,57.71,0.0,100.0,1.0,102.06,1.0,101.0,0.06,85.54,41.09,2.56,0.67,0.0,0.0,100.0,0.06
