episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_processing_latency,avg_rtt,avg_dl,avg_ul,avg_jitter,gini,telia_requests,telenor_requests,ice_requests,executionTime
25,56.02,0.0,100.0,4.0,106.11,5.0,101.0,0.11,19.46,2.12,3.19,0.67,0.0,0.0,100.0,0.07
26,57.09,0.0,100.0,2.0,103.56,2.5,101.0,0.06,62.52,44.73,1.84,0.67,100.0,0.0,0.0,0.06
27,57.72,0.0,100.0,1.0,102.05,1.0,101.0,0.05,26.49,3.11,4.93,0.67,0.0,100.0,0.0,0.06
28,57.09,0.0,100.0,2.0,103.55,2.5,101.0,0.05,47.42,39.62,2.02,0.67,100.0,0.0,0.0,0.06
29,57.72,0.0,100.0,1.0,102.05,1.0,101.0,0.05,45.1,17.34,5.24,0.67,100.0,0.0,0.0,0.06
30,57.7,0.0,100.0,1.0,102.1,1.0,101.0,0.1,22.43,12.96,3.66,0.67,100.0,0.0,0.0,0.06
31,57.09,0.0,100.0,2.0,103.55,2.5,101.0,0.05,85.69,15.31,18.17,0.67,100.0,0.0,0.0,0.06
32,57.72,0.0,100.0,1.0,102.05,1.0,101.0,0.05,99.0,46.07,2.05,0.67,100.0,0.0,0.0,0.07
33,57.71,0.0,100.0,1.0,102.06,1.0,101.0,0.06,82.1,44.79,0.55,0.67,100.0,0.0,0.0,0.06
34,57.72,0.0,100.0,1.0,102.05,1.0,101.0,0.05,63.61,17.23,4.56,0.67,100.0,0.0,0.0,0.06
35,57.72,0.0,100.0,1.0,102.05,1.0,101.0,0.05,94.06,25.17,4.64,0.67,0.0,100.0,0.0,0.07
36,57.72,0.0,100.0,1.0,102.06,1.0,101.0,0.06,136.19,46.09,2.24,0.67,100.0,0.0,0.0,0.07
37,56.02,0.0,100.0,4.0,106.12,5.0,101.0,0.12,154.55,36.48,0.93,0.67,0.0,0.0,100.0,0.06
38,57.72,0.0,100.0,1.0,102.06,1.0,101.0,0.06,40.72,11.25,3.36,0.67,0.0,100.0,0.0,0.06
39,57.09,0.0,100.0,2.0,103.56,2.5,101.0,0.06,62.06,5.65,40.62,0.67,100.0,0.0,0.0,0.06
40,56.04,0.0,100.0,4.0,106.05,5.0,101.0,0.05,100.28,18.35,4.75,0.67,100.0,0.0,0.0,0.07
41,57.72,0.0,100.0,1.0,102.05,1.0,101.0,0.05,102.23,35.01,2.09,0.67,100.0,0.0,0.0,0.06
42,56.02,0.0,100.0,4.0,106.12,5.0,101.0,0.12,57.23,34.31,3.79,0.67,0.0,0.0,100.0,0.06
43,57.72,0.0,100.0,1.0,102.05,1.0,101.0,0.05,129.41,40.04,2.35,0.67,100.0,0.0,0.0,0.07
44,57.69,0.0,100.0,1.0,102.12,1.0,101.0,0.12,60.57,26.58,4.99,0.67,0.0,0.0,100.0,0.06
45,57.72,0.0,100.0,1.0,102.05,1.0,101.0,0.05,49.37,2.22,5.86,0.67,0.0,100.0,0.0,0.06
46,57.09,0.0,100.0,2.0,103.56,2.5,101.0,0.06,74.73,38.61,1.81,0.67,100.0,0.0,0.0,0.06
47,56.04,0.0,100.0,4.0,106.05,5.0,101.0,0.05,114.81,44.87,1.43,0.67,0.0,100.0,0.0,0.07
48,57.09,0.0,100.0,2.0,103.56,2.5,101.0,0.06,49.0,27.43,0.64,0.67,100.0,0.0,0.0,0.06
49,57.71,0.0,100.0,1.0,102.06,1.0,101.0,0.06,94.48,45.76,2.35,0.67,100.0,0.0,0.0,0.06
50,57.72,0.0,100.0,1.0,102.06,1.0,101.0,0.06,64.12,27.57,2.27,0.67,100.0,0.0,0.0,0.06
51,57.71,0.0,100.0,1.0,102.07,1.0,101.0,0.07,20.87,7.93,2.47,0.67,100.0,0.0,0.0,0.06
52,56.04,0.0,100.0,4.0,106.06,5.0,101.0,0.06,20.52,17.98,0.54,0.67,100.0,0.0,0.0,0.06
53,57.09,0.0,100.0,2.0,103.56,2.5,101.0,0.06,90.17,45.15,0.67,0.67,100.0,0.0,0.0,0.06
54,56.04,0.0,100.0,4.0,106.05,5.0,101.0,0.05,55.64,40.17,2.6,0.67,100.0,0.0,0.0,0.07
55,57.69,0.0,100.0,1.0,102.12,1.0,101.0,0.12,22.74,2.56,5.12,0.67,0.0,0.0,100.0,0.06
56,57.7,0.0,100.0,1.0,102.09,1.0,101.0,0.09,20.31,12.97,5.6,0.67,100.0,0.0,0.0,0.07
57,57.72,0.0,100.0,1.0,102.05,1.0,101.0,0.05,88.09,43.81,1.85,0.67,100.0,0.0,0.0,0.06
58,57.69,0.0,100.0,1.0,102.12,1.0,101.0,0.12,45.09,29.57,0.08,0.67,0.0,0.0,100.0,0.07
59,57.72,0.0,100.0,1.0,102.04,1.0,101.0,0.04,37.39,4.23,2.93,0.67,0.0,100.0,0.0,0.06
60,57.72,0.0,100.0,1.0,102.06,1.0,101.0,0.06,21.52,15.09,4.05,0.67,100.0,0.0,0.0,0.07
61,56.02,0.0,100.0,4.0,106.11,5.0,101.0,0.11,40.26,16.36,1.17,0.67,0.0,0.0,100.0,0.06
62,57.08,0.0,100.0,2.0,103.59,2.5,101.0,0.09,32.54,11.16,5.75,0.67,100.0,0.0,0.0,0.06
63,57.72,0.0,100.0,1.0,102.05,1.0,101.0,0.05,107.06,46.01,1.99,0.67,100.0,0.0,0.0,0.07
64,57.71,0.0,100.0,1.0,102.07,1.0,101.0,0.07,9.33,5.28,2.81,0.67,100.0,0.0,0.0,0.06
65,57.71,0.0,100.0,1.0,102.07,1.0,101.0,0.07,43.05,43.49,5.65,0.67,100.0,0.0,0.0,0.06
66,56.04,0.0,100.0,4.0,106.06,5.0,101.0,0.06,61.97,38.0,4.26,0.67,100.0,0.0,0.0,0.07
67,57.09,0.0,100.0,2.0,103.56,2.5,101.0,0.06,16.36,5.85,7.06,0.67,100.0,0.0,0.0,0.09
68,57.07,0.0,100.0,2.0,103.6,2.5,101.0,0.1,42.7,17.4,0.28,0.67,100.0,0.0,0.0,0.06
69,57.72,0.0,100.0,1.0,102.06,1.0,101.0,0.06,71.31,45.15,0.96,0.67,100.0,0.0,0.0,0.06
70,57.07,0.0,100.0,2.0,103.59,2.5,101.0,0.09,13.15,11.51,6.45,0.67,100.0,0.0,0.0,0.07
71,56.05,0.0,100.0,4.0,106.05,5.0,101.0,0.05,77.12,38.96,2.32,0.67,100.0,0.0,0.0,0.08
72,57.72,0.0,100.0,1.0,102.06,1.0,101.0,0.06,100.1,11.11,1.44,0.67,100.0,0.0,0.0,0.07
73,57.09,0.0,100.0,2.0,103.55,2.5,101.0,0.05,107.47,37.36,2.97,0.67,0.0,100.0,0.0,0.06
74,57.06,0.0,100.0,2.0,103.62,2.5,101.0,0.12,75.28,23.9,0.1,0.67,0.0,0.0,100.0,0.06
75,57.72,0.0,100.0,1.0,102.06,1.0,101.0,0.06,60.55,12.83,4.16,0.67,100.0,0.0,0.0,0.06
76,57.72,0.0,100.0,1.0,102.05,1.0,101.0,0.05,108.35,29.35,3.51,0.67,100.0,0.0,0.0,0.07
77,56.04,0.0,100.0,4.0,106.06,5.0,101.0,0.06,18.64,4.69,4.45,0.67,100.0,0.0,0.0,0.07
78,57.72,0.0,100.0,1.0,102.05,1.0,101.0,0.05,122.43,12.72,2.5,0.67,100.0,0.0,0.0,0.06
79,57.71,0.0,100.0,1.0,102.06,1.0,101.0,0.06,63.7,38.59,0.49,0.67,100.0,0.0,0.0,0.06
80,57.06,0.0,100.0,2.0,103.62,2.5,101.0,0.12,29.37,3.86,1.97,0.67,0.0,0.0,100.0,0.07
81,57.71,0.0,100.0,1.0,102.07,1.0,101.0,0.07,110.61,46.32,2.77,0.67,100.0,0.0,0.0,0.06
82,57.69,0.0,100.0,1.0,102.11,1.0,101.0,0.11,38.7,16.57,2.38,0.67,0.0,0.0,100.0,0.06
83,57.09,0.0,100.0,2.0,103.55,2.5,101.0,0.05,71.75,20.73,1.73,0.67,100.0,0.0,0.0,0.07
84,57.71,0.0,100.0,1.0,102.06,1.0,101.0,0.06,88.95,46.07,2.9,0.67,100.0,0.0,0.0,0.06
85,57.72,0.0,100.0,1.0,102.05,1.0,101.0,0.05,49.56,36.92,4.5,0.67,0.0,100.0,0.0,0.06
86,56.04,0.0,100.0,4.0,106.06,5.0,101.0,0.06,21.94,11.07,8.51,0.67,100.0,0.0,0.0,0.07
87,57.7,0.0,100.0,1.0,102.1,1.0,101.0,0.1,9.69,5.64,2.82,0.67,0.0,100.0,0.0,0.06
88,57.09,0.0,100.0,2.0,103.55,2.5,101.0,0.05,90.86,11.1,1.03,0.67,100.0,0.0,0.0,0.07
89,57.7,0.0,100.0,1.0,102.09,1.0,101.0,0.09,27.55,17.53,1.65,0.67,100.0,0.0,0.0,0.06
90,57.72,0.0,100.0,1.0,102.05,1.0,101.0,0.05,49.71,36.81,0.72,0.67,0.0,100.0,0.0,0.06
91,57.06,0.0,100.0,2.0,103.62,2.5,101.0,0.12,44.7,28.09,2.11,0.67,0.0,0.0,100.0,0.06
92,57.72,0.0,100.0,1.0,102.05,1.0,101.0,0.05,122.69,36.7,2.34,0.67,100.0,0.0,0.0,0.06
93,57.71,0.0,100.0,1.0,102.06,1.0,101.0,0.06,84.14,43.76,3.67,0.67,100.0,0.0,0.0,0.06
94,57.72,0.0,100.0,1.0,102.06,1.0,101.0,0.06,98.06,14.79,4.22,0.67,100.0,0.0,0.0,0.07
95,57.72,0.0,100.0,1.0,102.06,1.0,101.0,0.06,35.3,27.85,1.11,0.67,100.0,0.0,0.0,0.06
96,57.06,0.0,100.0,2.0,103.62,2.5,101.0,0.12,40.01,25.28,1.03,0.67,0.0,0.0,100.0,0.06
97,57.72,0.0,100.0,1.0,102.06,1.0,101.0,0.06,119.29,45.51,4.46,0.67,100.0,0.0,0.0,0.06
98,57.69,0.0,100.0,1.0,102.12,1.0,101.0,0.12,14.02,4.07,7.27,0.67,0.0,0.0,100.0,0.06
99,57.72,0.0,100.0,1.0,102.05,1.0,101.0,0.05,18.47,9.88,3.37,0.67,100.0,0.0,0.0,0.07
100,57.69,0.0,100.0,1.0,102.12,1.0,101.0,0.12,26.36,7.68,4.38,0.67,0.0,0.0,100.0,0.07
