r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_processing_latency,avg_rtt,avg_dl,avg_ul,avg_jitter,gini,telia_requests,telenor_requests,ice_requests,executionTime
1.4472764,100,53.767477,0.22,15.0,1.45,0.1,90.0,7.69,22.07,5.44,16.56,0.07,68.6,22.57,2.18,0.42,57.0,33.0,0.0,0.38
1.0940646,100,57.86683,0.22,1.0,1.09,0.1,90.0,8.42,23.98,6.19,17.71,0.08,57.6,30.8,4.42,0.24,48.0,27.0,15.0,0.45
6.6570454,100,57.86683,0.03,19.0,6.66,0.1,90.0,5.24,18.67,4.34,14.27,0.07,96.16,36.06,2.78,0.38,51.0,39.0,0.0,0.45
-7.4386907,100,57.86683,0.09,3.0,-7.44,0.16,84.0,5.99,27.04,4.46,22.5,0.08,54.46,18.8,2.38,0.53,0.0,17.0,67.0,0.45
2.3830848,100,57.86683,0.11,11.0,2.38,0.11,89.0,6.09,24.34,4.67,19.57,0.1,71.11,36.5,5.24,0.35,14.0,14.0,61.0,0.45
-16.714643,100,62.30436,0.08,5.0,-16.71,0.22,78.0,3.79,20.71,3.29,17.31,0.11,32.14,16.9,5.77,0.23,15.0,21.0,42.0,0.41
-11.220899,100,62.30436,-1.0,24.0,-11.22,0.23,77.0,5.0,24.26,3.84,20.34,0.08,74.23,35.23,4.12,0.17,38.0,18.0,21.0,0.41
-15.049149,100,62.30436,0.09,19.0,-15.05,0.2,80.0,5.09,25.07,3.92,21.05,0.1,36.26,8.62,1.82,0.19,19.0,19.0,42.0,0.41
-16.023846,100,62.30436,-1.0,24.0,-16.02,0.23,77.0,4.96,24.8,3.79,20.96,0.05,49.05,16.19,1.46,0.27,45.0,18.0,14.0,0.41
-8.012779,100,67.374712,0.19,7.0,-8.01,0.18,82.0,3.66,25.47,3.75,21.63,0.09,70.55,16.8,3.39,0.34,42.0,0.0,40.0,0.39
-4.5714602,100,67.374712,0.09,5.0,-4.57,0.15,85.0,3.62,26.2,3.76,22.33,0.1,58.82,29.17,8.63,0.49,22.0,0.0,63.0,0.39
-7.4404893,100,67.374712,0.26,3.0,-7.44,0.21,79.0,3.19,20.52,3.31,17.14,0.07,86.12,36.58,4.48,0.3,48.0,13.0,18.0,0.39
6.1835814,100,67.374712,0.24,21.0,6.18,0.11,89.0,2.63,20.06,2.66,17.35,0.05,97.14,40.75,3.1,0.36,48.0,41.0,0.0,0.39
-3.055772,100,72.308697,0.01,13.0,-3.06,0.15,85.0,2.48,17.37,3.02,14.28,0.07,72.96,27.67,1.75,0.26,42.0,34.0,9.0,0.37
3.051674,100,72.308697,0.15,23.0,3.05,0.14,86.0,3.09,23.4,3.83,19.49,0.08,100.66,40.92,3.75,0.11,34.0,20.0,32.0,0.37
-14.632683,100,72.308697,0.03,15.0,-14.63,0.19,81.0,3.16,21.53,3.91,17.56,0.07,26.1,13.13,3.91,0.38,46.0,35.0,0.0,0.37
-6.159064,100,72.308697,-1.0,24.0,-6.16,0.12,88.0,2.83,18.36,3.5,14.8,0.07,34.98,13.08,5.76,0.34,43.0,45.0,0.0,0.37
-6.2935915,100,77.328147,-1.0,24.0,-6.29,0.16,84.0,8.21,22.67,6.1,16.5,0.07,57.73,25.2,3.4,0.17,31.0,37.0,16.0,0.4
-7.3156886,100,77.328147,0.03,21.0,-7.32,0.12,88.0,8.82,23.4,6.48,16.84,0.08,25.88,12.86,3.78,0.17,43.0,25.0,20.0,0.4
-9.728301,100,77.328147,0.13,1.0,-9.73,0.2,80.0,8.1,24.22,6.12,18.02,0.07,63.95,28.09,4.16,0.23,16.0,43.0,21.0,0.4
-9.114916,100,77.328147,0.1,3.0,-9.11,0.16,84.0,10.6,22.99,7.41,15.5,0.08,37.97,21.15,2.82,0.2,23.0,43.0,18.0,0.4
3.8529048,100,81.860523,0.25,1.0,3.85,0.07,93.0,9.29,22.85,7.5,15.27,0.08,58.23,25.51,3.62,0.27,50.0,31.0,12.0,0.39
-9.588424,100,81.860523,0.12,5.0,-9.59,0.2,80.0,8.47,28.34,6.75,21.48,0.12,60.11,33.17,1.95,0.67,0.0,0.0,80.0,0.39
-10.375931,100,81.860523,0.17,1.0,-10.38,0.19,81.0,9.28,25.3,7.13,18.1,0.07,51.13,25.36,3.77,0.2,33.0,36.0,12.0,0.39
-10.181073,100,81.860523,0.04,19.0,-10.18,0.17,83.0,7.49,21.46,6.33,15.04,0.1,37.71,21.54,1.74,0.03,27.0,26.0,30.0,0.39
-12.610975,100,86.57764,0.12,3.0,-12.61,0.23,77.0,7.38,27.81,6.3,21.43,0.08,74.78,21.88,3.8,0.12,18.0,32.0,27.0,0.39
1.239177,100,86.57764,0.04,9.0,1.24,0.11,89.0,5.69,22.2,5.31,16.81,0.08,71.02,27.48,2.65,0.27,48.0,29.0,12.0,0.39
2.037506,100,86.57764,0.2,19.0,2.04,0.11,89.0,6.67,22.12,6.1,15.96,0.07,72.89,31.97,2.49,0.44,59.0,30.0,0.0,0.39
-3.999707,100,86.57764,0.02,5.0,-4.0,0.15,85.0,5.84,21.35,5.32,15.95,0.07,68.96,23.8,1.89,0.23,26.0,44.0,15.0,0.39
8.171916,100,91.397022,0.26,19.0,8.17,0.1,90.0,7.71,21.08,6.42,14.6,0.06,106.67,37.48,2.34,0.2,35.0,41.0,14.0,0.4
-6.7957063,100,91.397022,-1.0,24.0,-6.8,0.13,87.0,7.36,29.55,6.24,23.24,0.07,39.62,11.94,2.92,0.23,19.0,49.0,19.0,0.4
-23.253077,100,91.397022,0.07,9.0,-23.25,0.29,71.0,8.06,27.61,6.34,21.18,0.09,39.37,19.02,2.55,0.31,7.0,24.0,40.0,0.4
-1.9328936,100,91.397022,0.26,15.0,-1.93,0.13,87.0,9.29,23.25,7.21,15.98,0.06,63.08,28.11,3.64,0.34,43.0,44.0,0.0,0.4
-22.184994,100,96.030461,0.07,11.0,-22.18,0.28,72.0,5.12,20.07,4.36,15.64,0.07,39.02,19.25,4.78,0.3,44.0,16.0,12.0,0.45
-13.132012,100,96.030461,0.14,23.0,-13.13,0.21,79.0,4.15,20.79,3.25,17.47,0.07,49.88,21.74,2.92,0.21,28.0,38.0,13.0,0.45
0.6893292,100,96.031461,0.23,13.0,0.69,0.07,93.0,4.19,18.16,3.6,14.49,0.06,42.56,17.06,2.24,0.4,37.0,56.0,0.0,0.45
-2.0144782,100,96.031461,0.15,17.0,-2.01,0.16,84.0,7.57,23.57,5.44,18.05,0.08,85.44,33.6,2.64,0.17,34.0,14.0,36.0,0.45
2.6027217,100,100.656527,-1.0,24.0,2.6,0.13,87.0,4.63,23.96,4.56,19.33,0.07,84.67,43.48,2.08,0.34,58.0,13.0,16.0,0.4
-10.635263,100,100.656527,0.07,3.0,-10.64,0.16,84.0,5.81,24.24,5.55,18.62,0.07,37.28,9.0,4.16,0.24,30.0,42.0,12.0,0.4
-3.9889557,100,100.656527,0.12,15.0,-3.99,0.16,84.0,4.88,18.91,4.82,14.02,0.07,73.79,28.59,2.65,0.36,39.0,45.0,0.0,0.4
-20.045073,100,100.656527,-1.0,24.0,-20.05,0.24,76.0,4.57,24.62,4.45,20.08,0.09,28.1,9.79,4.39,0.18,18.0,19.0,39.0,0.4
0.33062646,100,105.356702,0.04,17.0,0.33,0.08,92.0,10.52,26.8,7.07,19.63,0.1,45.94,19.26,3.28,0.15,37.0,17.0,38.0,0.42
-3.7438002,100,105.356702,0.18,23.0,-3.74,0.11,89.0,13.01,26.0,8.4,17.51,0.09,36.73,22.08,3.66,0.2,46.0,24.0,19.0,0.42
-1.2104856,100,105.356702,0.28,13.0,-1.21,0.16,84.0,13.17,27.06,8.48,18.52,0.05,90.34,35.49,3.44,0.37,46.0,38.0,0.0,0.42
-10.230184,100,105.356702,-1.0,24.0,-10.23,0.17,83.0,11.78,26.13,7.74,18.29,0.1,35.41,23.42,4.85,0.37,13.0,12.0,58.0,0.42
17.504974,100,126.067068,0.25,1.0,17.5,0.04,96.0,6.52,23.31,5.44,17.79,0.08,123.92,35.9,2.65,0.04,32.0,29.0,35.0,0.39
-14.070364,100,126.067068,0.06,17.0,-14.07,0.2,80.0,5.2,22.11,4.5,17.52,0.08,29.19,24.36,2.02,0.33,52.0,12.0,16.0,0.39
4.5758142,100,126.067068,0.19,3.0,4.58,0.12,88.0,8.18,23.41,6.25,17.09,0.07,95.94,38.61,1.74,0.13,33.0,36.0,19.0,0.39
-0.99857646,100,126.067068,0.07,21.0,-1.0,0.11,89.0,5.3,29.07,4.72,24.29,0.06,61.46,19.22,3.1,0.22,26.0,46.0,17.0,0.39
8.701759,100,132.073703,0.25,15.0,8.7,0.03,97.0,3.81,21.53,3.51,17.94,0.08,58.55,27.98,4.44,0.1,30.0,41.0,26.0,15.89
11.7623205,100,132.073703,0.13,1.0,11.76,0.0,100.0,4.24,31.19,3.45,27.68,0.06,55.82,28.57,3.27,0.39,58.0,42.0,0.0,15.89
5.1123967,100,132.073703,0.06,5.0,5.11,0.03,97.0,5.14,29.83,3.92,25.81,0.1,33.26,27.03,1.55,0.38,42.0,0.0,55.0,15.89
15.49775,100,132.073703,0.26,13.0,15.5,0.01,99.0,6.09,20.38,4.68,15.64,0.07,91.61,27.54,3.97,0.25,48.0,40.0,11.0,15.89
19.657042,100,136.561169,0.27,3.0,19.66,0.0,100.0,7.39,20.52,5.93,14.54,0.05,98.58,41.79,2.87,0.37,45.0,55.0,0.0,0.51
15.707842,100,136.561169,0.23,7.0,15.71,0.04,96.0,5.73,21.17,5.19,15.92,0.06,105.51,41.04,2.13,0.24,47.0,37.0,12.0,0.51
-5.8752503,100,136.56213,-1.0,24.0,-5.88,0.14,86.0,9.6,25.53,7.05,18.4,0.08,50.86,17.12,14.52,0.3,53.0,19.0,14.0,0.51
17.416971,100,136.56213,0.15,1.0,17.42,0.01,99.0,7.45,27.18,6.13,20.99,0.06,106.1,26.8,3.55,0.54,80.0,19.0,0.0,0.51
-5.38357,100,141.387258,0.01,13.0,-5.38,0.11,89.0,9.53,26.47,7.28,19.1,0.1,33.46,12.28,5.1,0.31,17.0,15.0,57.0,0.42
12.862887,100,141.388267,0.13,17.0,12.86,0.02,98.0,8.92,32.92,7.12,25.71,0.09,76.19,32.34,2.5,0.35,47.0,0.0,51.0,0.42
10.312234,100,141.388267,0.15,1.0,10.31,0.04,96.0,7.79,27.96,6.72,21.17,0.07,71.15,35.55,2.31,0.21,48.0,18.0,30.0,0.42
13.278845,100,141.388267,0.14,15.0,13.28,0.03,97.0,9.94,28.34,7.4,20.89,0.05,83.56,36.42,4.3,0.41,38.0,59.0,0.0,0.42
-4.825897,100,145.781641,0.17,13.0,-4.83,0.12,88.0,9.91,26.96,7.64,19.25,0.06,39.8,19.0,3.51,0.35,46.0,42.0,0.0,0.43
-12.548867,100,145.781641,-1.0,24.0,-12.55,0.18,82.0,7.27,24.32,6.49,17.76,0.07,34.97,13.16,3.81,0.12,33.0,31.0,18.0,0.43
12.666538,100,145.781641,0.28,21.0,12.67,0.04,96.0,6.83,24.46,6.43,17.96,0.07,91.18,32.91,3.18,0.23,29.0,50.0,17.0,0.43
-9.767456,100,145.781641,0.09,3.0,-9.77,0.19,81.0,7.95,28.33,6.85,21.41,0.07,55.33,26.48,2.32,0.15,23.0,38.0,20.0,0.43
13.284848,100,150.570334,0.28,19.0,13.28,0.03,97.0,3.92,25.47,4.48,20.91,0.08,91.16,28.87,3.83,0.08,37.0,25.0,35.0,0.41
14.122313,100,150.570334,0.1,19.0,14.12,0.02,98.0,4.92,26.56,5.1,21.39,0.07,85.72,31.92,3.75,0.26,56.0,18.0,24.0,0.41
8.05434,100,150.570334,0.3,21.0,8.05,0.06,94.0,3.66,24.13,4.04,20.02,0.07,73.13,33.87,2.88,0.16,36.0,40.0,18.0,0.41
3.5026553,100,150.570334,0.22,5.0,3.5,0.07,93.0,3.89,29.02,4.33,24.62,0.07,63.77,17.29,2.07,0.14,42.0,28.0,23.0,0.41
15.911947,100,155.369208,0.27,13.0,15.91,0.03,97.0,6.88,22.89,5.21,17.61,0.07,97.34,41.89,1.92,0.03,32.0,35.0,30.0,0.42
18.604921,100,155.369208,0.19,7.0,18.6,0.02,98.0,8.35,24.4,6.42,17.92,0.06,109.68,40.39,5.36,0.24,35.0,49.0,14.0,0.42
10.337184,100,155.369208,0.23,1.0,10.34,0.05,95.0,5.58,27.83,5.37,22.4,0.06,76.61,38.85,3.45,0.25,45.0,40.0,10.0,0.42
