#{"t_start": 1718647767.4506636, "env_id": "None"}
r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_processing_latency,avg_rtt,avg_dl,avg_ul,avg_jitter,gini,telia_requests,telenor_requests,ice_requests,executionTime
-26.847042,100,168.065225,-1.0,5.0,-26.85,0.62,38.0,5.05,18.91,5.66,13.16,0.09,39.67,12.79,3.35,0.4,0.0,15.0,23.0,0.28
-8.406323,100,170.232758,0.79,9.0,-8.41,0.52,48.0,2.42,22.94,2.76,20.12,0.05,129.48,28.71,1.91,0.33,24.0,24.0,0.0,0.34
-30.333914,100,172.723538,-1.0,2.0,-30.33,0.64,36.0,5.33,16.49,5.28,11.11,0.11,61.61,26.54,3.81,0.26,8.0,7.0,21.0,0.29
-11.001837,100,174.730466,0.85,3.0,-11.0,0.54,46.0,9.33,16.6,6.4,10.13,0.06,104.79,23.58,3.72,0.45,15.0,31.0,0.0,0.27
-38.37949,100,177.317564,-1.0,23.0,-38.38,0.68,32.0,6.25,18.77,5.39,13.31,0.07,95.11,31.06,2.77,0.23,16.0,11.0,5.0,0.26
34.634758,100,180.381832,0.89,23.0,34.63,0.29,71.0,10.31,25.79,8.03,17.66,0.1,61.45,22.48,1.88,0.35,11.0,12.0,48.0,0.37
65.78334,100,182.752962,0.94,1.0,65.78,0.12,88.0,2.1,28.75,2.05,26.64,0.06,95.13,39.28,2.11,0.36,47.0,41.0,0.0,0.37
67.812416,100,184.72825,0.76,3.0,67.81,0.11,89.0,6.65,28.36,6.46,21.84,0.05,103.0,36.18,2.22,0.36,41.0,48.0,0.0,0.3
-8.613128,100,186.758515,-1.0,15.0,-8.61,0.52,48.0,3.46,23.97,3.28,20.62,0.06,55.41,29.9,2.89,0.64,46.0,0.0,2.0,0.27
-10.950527,100,189.007187,-1.0,2.0,-10.95,0.53,47.0,1.55,26.17,1.78,24.3,0.1,87.54,27.38,2.34,0.48,0.0,13.0,34.0,0.29
