r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_processing_latency,avg_rtt,avg_dl,avg_ul,avg_jitter,gini,telia_requests,telenor_requests,ice_requests,executionTime
61.575027,100,972.884154,0.84,9.0,61.58,0.1,90.0,6.24,24.64,5.44,19.13,0.07,87.63,26.17,0.95,0.16,34.0,39.0,17.0,0.37
61.92539,100,975.040112,0.86,21.0,61.93,0.13,87.0,10.55,25.7,7.16,18.46,0.08,34.68,21.29,3.92,0.14,33.0,36.0,18.0,0.36
55.3393,100,976.979213,-1.0,24.0,55.34,0.11,89.0,2.85,21.93,2.93,18.92,0.08,85.61,30.6,3.26,0.16,16.0,35.0,38.0,0.44
46.149406,100,979.274905,0.73,7.0,46.15,0.1,90.0,14.49,28.67,9.53,19.04,0.1,24.03,10.24,3.26,0.27,17.0,19.0,54.0,0.39
58.63229,100,980.991418,0.96,23.0,58.63,0.11,89.0,7.9,21.9,5.73,16.07,0.1,21.96,8.06,4.56,0.04,27.0,30.0,32.0,0.46
37.2918,100,982.697244,0.49,11.0,37.29,0.09,91.0,3.67,27.77,3.92,23.78,0.07,63.64,36.27,4.17,0.51,69.0,0.0,22.0,0.4
39.190254,100,984.607553,0.67,1.0,39.19,0.14,86.0,6.58,28.27,5.67,22.51,0.09,63.79,27.83,1.47,0.33,43.0,0.0,43.0,0.37
36.10507,100,986.500209,-1.0,24.0,36.11,0.11,89.0,6.13,25.73,6.07,19.6,0.07,51.45,18.02,9.67,0.49,65.0,24.0,0.0,0.36
64.35019,100,988.429305,0.87,3.0,64.35,0.11,89.0,7.1,25.99,6.94,18.97,0.09,35.7,23.89,2.5,0.13,37.0,19.0,33.0,0.36
53.250084,100,990.309996,0.67,13.0,53.25,0.05,95.0,7.96,27.48,6.82,20.57,0.1,64.47,22.37,1.42,0.33,16.0,16.0,63.0,0.37
67.82721,100,992.395422,0.75,3.0,67.83,0.06,94.0,5.97,25.12,4.96,20.06,0.1,48.61,15.38,4.15,0.25,53.0,18.0,23.0,0.35
50.68044,100,994.571251,0.7,11.0,50.68,0.08,92.0,3.07,22.76,3.17,19.5,0.09,80.24,32.48,1.54,0.3,16.0,18.0,58.0,0.43
45.86953,100,996.716665,0.67,13.0,45.87,0.1,90.0,4.96,21.5,5.39,16.04,0.07,70.67,16.31,3.14,0.33,45.0,45.0,0.0,0.4
66.25588,100,998.475918,0.78,1.0,66.26,0.05,95.0,5.73,23.7,5.76,17.87,0.07,88.5,34.85,2.4,0.22,50.0,27.0,18.0,0.39
71.46766,100,1000.871907,0.87,19.0,71.47,0.06,94.0,8.85,30.86,6.17,24.62,0.07,56.08,31.01,2.52,0.13,44.0,25.0,25.0,0.41
48.23106,100,1003.087411,0.62,15.0,48.23,0.08,92.0,10.6,22.47,7.61,14.8,0.06,116.13,40.55,4.63,0.38,52.0,40.0,0.0,0.4
66.29223,100,1004.807823,0.77,3.0,66.29,0.05,95.0,9.85,24.84,7.87,16.88,0.09,31.6,21.16,3.05,0.23,30.0,49.0,16.0,0.38
65.66476,100,1006.99097,0.84,15.0,65.66,0.1,90.0,4.6,28.12,4.49,23.56,0.08,79.83,31.09,1.74,0.16,44.0,24.0,22.0,0.37
42.914566,100,1009.345214,-1.0,24.0,42.91,0.11,89.0,8.58,25.86,6.91,18.9,0.05,84.15,36.15,2.31,0.4,54.0,35.0,0.0,0.47
79.69695,100,1011.28548,0.79,1.0,79.7,0.02,98.0,6.2,23.65,6.15,17.43,0.07,83.63,31.46,5.72,0.21,48.0,33.0,17.0,0.39
73.14678,100,1013.524835,0.86,7.0,73.15,0.04,96.0,10.25,27.03,6.72,20.23,0.08,41.72,15.69,2.29,0.14,39.0,19.0,38.0,0.37
46.63993,100,1015.215169,0.63,3.0,46.64,0.05,95.0,1.47,19.14,1.71,17.35,0.08,26.31,10.36,3.19,0.37,42.0,53.0,0.0,0.41
62.42475,100,1016.94104,0.81,13.0,62.42,0.1,90.0,5.59,29.44,5.54,23.82,0.07,40.99,19.42,4.88,0.19,45.0,19.0,26.0,0.34
55.216034,100,1019.22822,0.85,7.0,55.22,0.1,90.0,4.67,28.9,5.11,23.71,0.07,64.36,30.35,5.49,0.15,42.0,22.0,26.0,0.39
75.65153,100,1021.1589,0.98,1.0,75.65,0.08,92.0,11.74,25.45,8.12,17.24,0.09,77.47,31.12,3.3,0.02,29.0,31.0,32.0,0.39
72.039825,100,1023.314269,0.87,17.0,72.04,0.08,92.0,5.0,24.76,5.16,19.52,0.07,42.03,19.77,6.07,0.13,34.0,38.0,20.0,0.4
49.20211,100,1025.617582,0.65,13.0,49.2,0.07,93.0,3.61,20.8,3.84,16.88,0.07,54.34,20.5,5.41,0.35,44.0,49.0,0.0,0.38
52.097736,100,1027.81532,0.63,13.0,52.1,0.07,93.0,11.32,22.47,7.78,14.62,0.06,86.07,28.33,2.02,0.37,51.0,42.0,0.0,0.33
68.55376,100,1029.698426,0.81,19.0,68.55,0.08,92.0,3.21,19.69,3.05,16.57,0.08,72.95,30.64,2.24,0.19,42.0,34.0,16.0,0.4
65.70535,100,1031.913293,0.85,7.0,65.71,0.08,92.0,11.76,27.51,7.83,19.59,0.09,35.87,15.0,3.7,0.15,35.0,39.0,18.0,0.34
45.82484,100,1033.624559,0.65,15.0,45.82,0.08,92.0,6.74,23.38,6.71,16.61,0.06,62.8,21.62,4.61,0.35,44.0,48.0,0.0,0.4
46.098133,100,1035.604195,0.65,15.0,46.1,0.11,89.0,3.61,27.72,3.86,23.78,0.08,66.36,11.4,4.98,0.35,0.0,47.0,42.0,0.4
62.38413,100,1037.77757,0.75,1.0,62.38,0.08,92.0,10.67,26.76,7.15,19.52,0.09,56.08,29.57,5.12,0.25,53.0,21.0,18.0,0.37
63.21642,100,1039.741476,0.78,7.0,63.22,0.07,93.0,4.32,20.46,3.77,16.6,0.08,34.39,17.91,3.63,0.22,45.0,34.0,14.0,0.39
39.882935,100,1042.13927,-1.0,24.0,39.88,0.08,92.0,5.72,25.05,5.41,19.57,0.07,41.47,23.42,3.31,0.51,71.0,21.0,0.0,0.39
75.09835,100,1044.49689,0.86,3.0,75.1,0.07,93.0,2.49,17.96,3.12,14.77,0.07,108.64,40.16,3.57,0.14,35.0,39.0,19.0,0.38
65.887985,100,1046.160957,0.81,13.0,65.89,0.07,93.0,6.04,21.03,4.21,16.75,0.07,105.07,27.5,0.99,0.19,45.0,29.0,19.0,0.42
34.412884,100,1048.082789,0.49,19.0,34.41,0.1,90.0,9.7,30.41,6.73,23.62,0.06,60.8,23.0,1.95,0.51,69.0,0.0,21.0,0.36
51.229656,100,1049.986277,-1.0,24.0,51.23,0.13,87.0,10.9,26.02,7.41,18.53,0.08,74.86,37.35,2.45,0.28,53.0,16.0,18.0,0.36
59.599903,100,1052.115912,0.75,19.0,59.6,0.08,92.0,2.51,23.12,3.08,19.98,0.07,83.56,33.08,2.56,0.25,53.0,18.0,21.0,0.39
61.028057,100,1054.091254,0.74,19.0,61.03,0.1,90.0,5.5,24.75,5.26,19.4,0.09,36.8,16.14,8.29,0.26,18.0,19.0,53.0,0.43
59.669197,100,1056.023808,0.81,13.0,59.67,0.1,90.0,11.33,27.0,7.5,19.42,0.07,47.24,22.01,6.17,0.19,33.0,16.0,41.0,0.39
37.345192,100,1057.735088,0.47,21.0,37.35,0.09,91.0,4.56,22.96,3.67,19.23,0.06,58.23,9.3,6.68,0.53,72.0,19.0,0.0,0.38
38.610306,100,1059.98053,-1.0,24.0,38.61,0.09,91.0,5.25,28.0,3.97,23.93,0.1,72.48,20.62,3.47,0.51,0.0,21.0,70.0,0.38
54.26038,100,1062.195166,0.65,9.0,54.26,0.06,94.0,6.21,23.02,6.01,16.96,0.05,104.12,36.94,2.65,0.35,44.0,50.0,0.0,0.4
81.49982,100,1063.910575,0.99,5.0,81.5,0.04,96.0,10.42,25.5,8.26,17.15,0.1,37.02,17.14,2.76,0.01,31.0,32.0,33.0,0.4
22.66668,100,1065.850419,0.33,11.0,22.67,0.08,92.0,7.22,29.97,5.83,24.02,0.12,33.88,20.13,7.35,0.67,0.0,0.0,92.0,0.38
71.43794,100,1067.800062,0.76,17.0,71.44,0.02,98.0,8.64,27.34,6.46,20.82,0.07,80.54,26.48,3.41,0.24,55.0,20.0,23.0,0.36
59.29866,100,1069.750408,-1.0,24.0,59.3,0.07,93.0,5.91,25.81,5.94,19.78,0.09,73.94,39.69,1.78,0.16,36.0,17.0,40.0,0.39
64.297386,100,1071.545779,0.74,1.0,64.3,0.07,93.0,3.16,23.47,3.47,19.91,0.09,46.57,26.69,2.3,0.26,53.0,17.0,23.0,0.41
30.956165,100,1073.622685,0.5,5.0,30.96,0.11,89.0,9.73,30.4,6.99,23.3,0.1,50.9,28.55,3.61,0.5,0.0,22.0,67.0,0.4
60.86087,100,1075.475705,0.83,23.0,60.86,0.1,90.0,5.67,25.09,5.56,19.47,0.07,44.85,28.37,2.26,0.17,31.0,18.0,41.0,0.4
50.527122,100,1078.030697,0.67,21.0,50.53,0.08,92.0,4.0,29.37,5.0,24.28,0.08,38.06,29.95,4.13,0.33,0.0,46.0,46.0,0.38
51.42073,100,1080.650201,0.64,3.0,51.42,0.08,92.0,5.17,18.5,4.18,14.26,0.06,60.01,21.9,3.51,0.36,49.0,43.0,0.0,0.39
45.042023,100,1082.338126,0.65,3.0,45.04,0.09,91.0,5.91,17.56,4.97,12.51,0.08,61.53,24.74,3.34,0.35,43.0,48.0,0.0,0.36
65.104645,100,1084.081167,0.86,19.0,65.1,0.12,88.0,5.94,28.24,5.09,23.07,0.08,52.69,32.43,3.52,0.14,42.0,23.0,23.0,0.35
17.333323,100,1085.983421,0.33,5.0,17.33,0.12,88.0,6.84,29.15,5.82,23.2,0.12,35.67,27.87,4.33,0.67,0.0,0.0,88.0,0.34
42.57421,100,1088.081102,0.48,13.0,42.57,0.07,93.0,2.13,22.25,2.51,19.66,0.08,78.63,33.88,2.48,0.52,73.0,20.0,0.0,0.37
71.47177,100,1090.131733,0.77,1.0,71.47,0.06,94.0,4.49,24.49,4.45,19.96,0.09,34.23,16.09,5.17,0.23,53.0,20.0,21.0,0.43
50.882374,100,1092.027579,0.6,15.0,50.88,0.06,94.0,5.64,24.9,5.03,19.81,0.06,29.86,21.89,2.75,0.4,56.0,38.0,0.0,0.4
29.07283,100,1093.926377,-1.0,24.0,29.07,0.13,87.0,5.75,23.42,4.77,18.6,0.05,58.05,26.24,4.05,0.54,70.0,17.0,0.0,0.37
63.076653,100,1095.583061,0.91,1.0,63.08,0.12,88.0,9.45,26.25,7.27,18.91,0.07,51.94,24.61,2.64,0.09,34.0,32.0,22.0,0.33
66.51092,100,1097.59221,0.84,21.0,66.51,0.09,91.0,4.32,28.58,4.71,23.8,0.07,71.71,21.71,3.77,0.16,45.0,23.0,23.0,0.34
53.54538,100,1099.57712,0.67,5.0,53.55,0.07,93.0,7.25,25.59,5.62,19.87,0.1,65.96,31.79,3.86,0.33,15.0,17.0,61.0,0.43
57.880764,100,1101.728877,0.83,15.0,57.88,0.08,92.0,2.88,22.7,2.99,19.63,0.08,52.9,33.5,4.26,0.17,16.0,39.0,37.0,0.41
69.462944,100,1103.414582,0.77,7.0,69.46,0.04,96.0,2.56,19.83,2.55,17.21,0.07,72.97,24.72,2.56,0.23,29.0,50.0,17.0,0.33
34.14511,100,1105.37814,0.53,5.0,34.15,0.14,86.0,5.33,28.24,5.47,22.7,0.08,65.44,28.61,4.69,0.47,61.0,0.0,25.0,0.34
47.24745,100,1107.054528,0.68,17.0,47.25,0.09,91.0,1.92,21.89,2.26,19.56,0.07,59.43,28.21,2.1,0.32,15.0,58.0,18.0,0.37
60.938694,100,1109.184458,0.86,7.0,60.94,0.07,93.0,2.71,27.93,3.32,24.54,0.07,64.49,34.93,1.78,0.14,26.0,43.0,24.0,0.38
35.71746,100,1111.539535,0.47,13.0,35.72,0.09,91.0,5.15,24.2,4.86,19.27,0.06,54.61,27.03,1.85,0.53,72.0,19.0,0.0,0.38
41.665657,100,1113.849404,-1.0,24.0,41.67,0.04,96.0,2.44,20.45,2.92,17.48,0.05,99.46,31.28,2.28,0.47,29.0,67.0,0.0,0.38
42.295506,100,1116.007177,0.56,1.0,42.3,0.1,90.0,8.03,22.13,5.89,16.16,0.08,72.81,30.56,3.16,0.44,60.0,30.0,0.0,0.44
68.350716,100,1118.151626,0.93,13.0,68.35,0.09,91.0,7.89,22.68,5.99,16.59,0.09,57.62,20.01,3.27,0.07,25.0,31.0,35.0,0.37
81.62373,100,1120.341045,0.83,1.0,81.62,0.04,96.0,4.6,22.36,4.8,17.48,0.07,77.53,33.36,3.13,0.17,45.0,30.0,21.0,0.39
47.399998,100,1122.565254,0.56,13.0,47.4,0.08,92.0,8.22,23.65,7.17,16.41,0.06,70.68,27.1,2.54,0.44,61.0,31.0,0.0,0.39
69.041855,100,1124.754867,0.79,13.0,69.04,0.05,95.0,5.41,21.86,4.76,17.03,0.07,60.21,18.46,5.66,0.21,47.0,31.0,17.0,0.43
75.23886,100,1126.950482,0.97,7.0,75.24,0.03,97.0,8.25,23.72,6.16,17.48,0.08,53.05,22.56,3.93,0.03,31.0,31.0,35.0,0.41
60.629856,100,1128.951112,0.83,23.0,60.63,0.06,94.0,8.02,23.32,5.21,18.02,0.08,17.19,6.78,3.58,0.17,24.0,47.0,23.0,0.43
73.85204,100,1130.850898,0.75,15.0,73.85,0.05,95.0,8.78,26.75,6.53,20.15,0.07,56.27,24.17,4.72,0.25,55.0,20.0,20.0,0.42
71.14032,100,1132.776087,0.89,19.0,71.14,0.07,93.0,5.03,23.86,4.05,19.74,0.07,76.72,29.18,2.79,0.11,35.0,37.0,21.0,0.37
43.708424,100,1134.481134,0.49,9.0,43.71,0.04,96.0,4.25,24.81,4.38,20.35,0.08,36.41,13.81,10.36,0.51,74.0,22.0,0.0,0.38
49.78576,100,1136.219424,0.78,21.0,49.79,0.14,86.0,6.51,28.03,5.06,22.91,0.07,40.96,11.65,4.94,0.22,18.0,46.0,22.0,0.4
47.50069,100,1138.132137,0.64,13.0,47.5,0.1,90.0,3.38,27.55,3.48,23.98,0.09,64.29,28.19,10.26,0.36,48.0,0.0,42.0,0.39
63.39366,100,1140.523155,0.82,17.0,63.39,0.06,94.0,3.62,24.21,4.02,20.11,0.09,62.21,32.86,2.08,0.18,16.0,36.0,42.0,0.38
78.6414,100,1143.200246,0.87,13.0,78.64,0.05,95.0,3.34,19.54,4.12,15.35,0.08,54.8,30.26,4.2,0.13,35.0,39.0,21.0,0.41
49.242264,100,1144.937276,0.62,21.0,49.24,0.08,92.0,4.33,19.02,4.6,14.35,0.07,41.42,9.68,6.73,0.38,52.0,40.0,0.0,0.45
32.646233,100,1146.666593,-1.0,24.0,32.65,0.14,86.0,4.07,27.07,4.45,22.56,0.07,75.1,23.21,2.84,0.49,63.0,0.0,23.0,0.41
71.70933,100,1148.698873,0.81,19.0,71.71,0.07,93.0,14.02,33.97,9.38,24.52,0.08,88.19,36.9,2.86,0.19,46.0,20.0,27.0,0.39
69.674034,100,1150.693425,0.74,19.0,69.67,0.06,94.0,11.23,28.42,8.51,19.83,0.08,35.11,25.47,2.18,0.26,55.0,19.0,20.0,0.4
53.57537,100,1152.733278,0.59,15.0,53.58,0.05,95.0,6.24,25.21,5.05,20.11,0.06,34.64,17.01,4.97,0.41,59.0,36.0,0.0,0.4
58.97346,100,1154.85012,0.83,9.0,58.97,0.07,93.0,6.27,24.82,4.94,19.81,0.08,105.49,33.94,2.42,0.17,16.0,37.0,40.0,0.42
59.3286,100,1157.098549,0.83,11.0,59.33,0.06,94.0,9.15,27.72,7.63,20.0,0.08,53.97,20.13,2.91,0.17,34.0,18.0,42.0,0.43
54.786842,100,1159.80474,0.84,21.0,54.79,0.11,89.0,4.33,23.78,4.8,18.9,0.08,82.41,19.86,3.25,0.16,16.0,38.0,35.0,0.4
69.373795,100,1161.81264,0.94,9.0,69.37,0.06,94.0,7.57,23.6,6.46,17.06,0.08,88.64,33.19,3.57,0.06,28.0,29.0,37.0,0.41
49.749325,100,1163.913695,0.66,1.0,49.75,0.05,95.0,5.54,30.53,5.66,24.78,0.09,50.24,27.78,3.18,0.34,46.0,0.0,49.0,0.52
47.207436,100,1165.990204,0.56,3.0,47.21,0.06,94.0,8.72,27.72,6.99,20.66,0.06,45.84,39.28,14.99,0.44,32.0,62.0,0.0,0.42
58.924847,100,1167.789645,0.72,9.0,58.92,0.06,94.0,4.99,23.93,3.86,20.0,0.07,82.97,27.09,2.52,0.28,57.0,17.0,20.0,0.43
62.177273,100,1170.267733,0.83,1.0,62.18,0.08,92.0,5.48,29.77,5.62,24.07,0.08,33.32,25.01,2.08,0.17,45.0,25.0,22.0,0.38
76.590996,100,1172.631778,0.87,23.0,76.59,0.06,94.0,6.09,19.84,4.88,14.89,0.07,58.5,25.91,2.53,0.13,38.0,37.0,19.0,0.41
78.186874,100,1175.267999,0.95,17.0,78.19,0.04,96.0,7.93,23.32,5.99,17.25,0.07,88.95,42.83,2.31,0.05,28.0,33.0,35.0,0.44
69.49021,100,1177.363154,0.83,1.0,69.49,0.08,92.0,2.67,17.62,3.28,14.28,0.06,125.29,35.24,2.53,0.17,39.0,37.0,16.0,0.4
38.03262,100,1179.281346,0.48,3.0,38.03,0.06,94.0,7.2,25.76,5.81,19.87,0.07,61.4,26.92,3.44,0.52,74.0,20.0,0.0,0.42
61.229774,100,1181.053291,0.82,13.0,61.23,0.09,91.0,11.65,27.63,8.19,19.36,0.08,62.99,23.19,2.47,0.18,35.0,16.0,40.0,0.36
64.56216,100,1183.223117,0.84,3.0,64.56,0.11,89.0,5.29,27.22,3.8,23.35,0.07,49.9,29.91,1.0,0.16,44.0,23.0,22.0,0.39
36.34126,100,1185.470348,0.48,1.0,36.34,0.09,91.0,5.51,24.62,5.3,19.25,0.07,33.74,14.53,5.88,0.52,71.0,20.0,0.0,0.45
42.37953,100,1188.161676,-1.0,24.0,42.38,0.09,91.0,6.33,25.92,6.46,19.41,0.05,38.7,12.95,3.78,0.4,36.0,55.0,0.0,0.56
49.67852,100,1190.247925,0.64,15.0,49.68,0.07,93.0,8.1,18.08,5.26,12.75,0.07,55.13,27.95,3.43,0.36,43.0,50.0,0.0,0.33
51.08285,100,1192.234771,0.69,1.0,51.08,0.06,94.0,4.0,24.11,3.93,20.09,0.1,82.43,31.68,2.82,0.31,16.0,18.0,60.0,0.4
45.663776,100,1194.847815,0.66,13.0,45.66,0.09,91.0,10.9,31.91,8.08,23.78,0.06,46.99,23.42,32.61,0.34,45.0,46.0,0.0,0.45
58.12866,100,1197.552067,0.78,15.0,58.13,0.09,91.0,5.96,22.19,5.8,16.33,0.06,85.17,34.43,2.89,0.22,45.0,31.0,15.0,0.44
67.85436,100,1200.170769,-1.0,24.0,67.85,0.07,93.0,7.0,25.42,5.56,19.78,0.08,17.76,11.04,5.93,0.25,53.0,18.0,22.0,0.44
66.815765,100,1202.396854,0.92,15.0,66.82,0.08,92.0,11.92,24.4,7.55,16.76,0.08,54.46,16.29,3.4,0.08,26.0,29.0,37.0,0.49
60.317783,100,1204.726043,-1.0,24.0,60.32,0.14,86.0,3.09,22.35,3.83,18.44,0.09,46.52,20.78,2.66,0.12,30.0,36.0,20.0,0.48
66.66396,100,1206.999829,0.84,23.0,66.66,0.06,94.0,5.64,24.95,4.77,20.09,0.09,41.87,18.77,5.55,0.16,37.0,17.0,40.0,0.4
72.17217,100,1208.886095,0.86,11.0,72.17,0.08,92.0,13.07,27.79,8.24,19.46,0.09,56.0,20.12,3.89,0.14,37.0,18.0,37.0,0.39
45.447437,100,1211.853723,-1.0,24.0,45.45,0.09,91.0,4.29,28.54,4.66,23.78,0.1,58.47,27.3,7.65,0.34,44.0,0.0,47.0,0.42
54.231762,100,1214.979328,0.86,21.0,54.23,0.09,91.0,6.11,24.36,5.05,19.21,0.09,37.2,19.94,3.56,0.14,18.0,36.0,37.0,0.55
40.832966,100,1218.423512,0.72,19.0,40.83,0.07,93.0,1.61,21.52,1.82,19.61,0.09,77.03,33.78,2.78,0.28,18.0,18.0,57.0,0.61
64.32888,100,1221.945924,0.8,13.0,64.33,0.11,89.0,6.64,21.62,5.53,16.0,0.09,57.94,36.06,2.79,0.2,44.0,28.0,17.0,0.63
65.63917,100,1224.762558,0.81,7.0,65.64,0.09,91.0,9.3,23.43,6.98,16.37,0.08,24.81,15.78,3.82,0.19,44.0,29.0,18.0,0.63
48.446083,100,1227.981989,0.73,7.0,48.45,0.11,89.0,3.64,23.77,4.55,19.15,0.08,61.34,23.12,4.12,0.27,53.0,17.0,19.0,0.58
77.0239,100,1231.481611,0.83,7.0,77.02,0.04,96.0,7.52,23.82,6.48,17.25,0.08,56.02,22.87,4.3,0.17,44.0,32.0,20.0,0.64
71.66214,100,1235.046808,0.8,1.0,71.66,0.09,91.0,10.68,24.87,8.16,16.64,0.07,71.95,20.04,3.61,0.2,43.0,32.0,16.0,0.63
48.590614,100,1238.061725,0.55,1.0,48.59,0.06,94.0,8.66,23.6,6.69,16.85,0.06,104.91,24.87,3.5,0.45,63.0,31.0,0.0,0.63
65.03054,100,1241.093026,0.86,15.0,65.03,0.12,88.0,2.53,21.84,3.11,18.66,0.07,85.03,22.05,4.45,0.14,34.0,36.0,18.0,0.63
57.88307,100,1243.262332,-1.0,24.0,57.88,0.11,89.0,3.94,23.52,4.26,19.19,0.07,57.79,17.83,2.43,0.28,52.0,15.0,22.0,0.6
45.85369,100,1246.116041,0.73,7.0,45.85,0.13,87.0,9.47,32.03,7.53,24.41,0.09,52.97,23.92,14.79,0.27,28.0,12.0,47.0,0.57
64.323456,100,1249.238852,0.84,17.0,64.32,0.08,92.0,11.6,27.53,7.73,19.7,0.1,51.35,25.85,3.86,0.16,32.0,19.0,41.0,0.47
63.202377,100,1252.234721,0.84,7.0,63.2,0.06,94.0,2.0,22.7,2.5,20.11,0.09,59.34,15.51,3.5,0.16,17.0,38.0,39.0,0.75
67.461975,100,1254.722891,0.83,7.0,67.46,0.07,93.0,3.05,22.94,3.13,19.74,0.07,35.24,16.73,3.94,0.17,17.0,35.0,41.0,0.73
40.92129,100,1257.460361,0.51,7.0,40.92,0.09,91.0,2.87,26.76,2.88,23.8,0.07,72.19,27.99,4.16,0.49,67.0,0.0,24.0,0.63
67.39492,100,1260.231324,0.76,9.0,67.39,0.06,94.0,4.87,25.09,5.05,19.96,0.08,37.45,14.22,3.29,0.24,53.0,19.0,22.0,0.63
49.791225,100,1262.983908,0.62,7.0,49.79,0.08,92.0,13.04,28.65,9.08,19.52,0.06,70.38,28.65,2.65,0.38,53.0,39.0,0.0,0.66
35.893482,100,1265.890402,-1.0,24.0,35.89,0.11,89.0,9.12,30.93,7.53,23.33,0.08,58.24,33.69,3.78,0.49,66.0,0.0,23.0,0.72
65.86482,100,1268.126533,0.87,1.0,65.86,0.1,90.0,1.73,21.16,2.01,19.07,0.09,52.43,20.21,3.5,0.13,34.0,19.0,37.0,0.71
52.920956,100,1271.144851,0.66,13.0,52.92,0.05,95.0,5.6,29.15,4.21,24.88,0.06,57.01,34.24,2.03,0.34,47.0,48.0,0.0,0.6
38.296364,100,1274.741465,0.51,13.0,38.3,0.05,95.0,12.32,32.99,8.03,24.88,0.08,79.58,42.89,2.49,0.49,25.0,0.0,70.0,0.78
74.80438,100,1277.285444,0.81,13.0,74.8,0.05,95.0,3.05,20.82,3.74,17.01,0.07,99.95,33.5,3.48,0.19,46.0,30.0,19.0,0.75
61.66467,100,1279.856765,0.85,5.0,61.66,0.1,90.0,9.62,30.55,6.92,23.56,0.07,73.15,18.62,5.78,0.15,43.0,24.0,23.0,0.71
67.38208,100,1283.089455,0.84,7.0,67.38,0.1,90.0,6.47,28.43,4.82,23.53,0.08,45.44,24.16,3.59,0.16,44.0,23.0,23.0,0.71
71.77925,100,1285.619361,0.99,11.0,71.78,0.08,92.0,4.72,21.06,4.53,16.43,0.09,64.22,23.24,4.83,0.01,31.0,31.0,30.0,0.66
38.757187,100,1288.566215,0.65,17.0,38.76,0.13,87.0,7.8,29.25,6.2,22.97,0.09,66.83,20.08,3.3,0.35,41.0,0.0,46.0,0.7
62.229137,100,1291.269111,0.86,7.0,62.23,0.09,91.0,9.58,26.8,7.5,19.21,0.09,79.38,27.26,1.91,0.14,18.0,36.0,37.0,0.66
61.44462,100,1293.848046,0.81,3.0,61.44,0.06,94.0,2.19,27.44,2.67,24.68,0.09,51.79,16.93,3.42,0.19,21.0,25.0,48.0,0.69
30.8126,100,1297.189259,-1.0,24.0,30.81,0.17,83.0,11.61,30.58,8.34,22.14,0.09,39.15,25.52,3.13,0.35,40.0,0.0,43.0,0.63
55.213413,100,1299.758906,0.56,19.0,55.21,0.02,98.0,4.51,22.19,4.76,17.37,0.07,31.85,19.86,1.85,0.44,64.0,34.0,0.0,0.68
40.08162,100,1302.661218,0.51,19.0,40.08,0.08,92.0,5.43,29.67,5.57,24.02,0.07,45.86,28.74,3.73,0.49,68.0,0.0,24.0,0.69
56.688404,100,1305.311178,0.8,1.0,56.69,0.09,91.0,1.76,21.79,2.14,19.56,0.09,37.39,10.06,3.59,0.2,15.0,34.0,42.0,0.71
39.1001,100,1308.285357,0.63,23.0,39.1,0.11,89.0,9.43,30.33,6.55,23.69,0.09,49.34,16.57,2.85,0.37,39.0,0.0,50.0,0.58
76.860916,100,1311.321168,-1.0,24.0,76.86,0.06,94.0,11.2,24.09,7.26,16.74,0.09,28.16,10.66,2.44,0.02,30.0,33.0,31.0,0.54
49.536003,100,1314.185022,0.64,9.0,49.54,0.05,95.0,7.12,23.77,6.76,16.95,0.06,90.53,27.73,3.56,0.36,44.0,51.0,0.0,0.61
60.739986,100,1316.786609,0.75,23.0,60.74,0.08,92.0,5.03,24.42,4.74,19.59,0.09,56.48,24.32,7.88,0.25,52.0,18.0,22.0,0.68
41.033142,100,1319.609877,-1.0,24.0,41.03,0.11,89.0,9.22,29.91,6.53,23.33,0.06,68.63,30.27,1.25,0.35,42.0,47.0,0.0,0.7
68.91352,100,1322.848023,0.72,1.0,68.91,0.06,94.0,7.34,25.97,6.06,19.83,0.07,32.56,7.35,5.57,0.28,57.0,19.0,18.0,0.65
47.26689,100,1325.862359,0.55,1.0,47.27,0.06,94.0,1.53,18.7,1.8,16.83,0.07,49.21,31.17,3.93,0.45,64.0,30.0,0.0,0.64
26.777098,100,1328.635096,0.45,9.0,26.78,0.1,90.0,9.06,25.65,6.34,19.24,0.06,71.49,16.26,4.52,0.55,74.0,16.0,0.0,0.63
65.85061,100,1331.334352,0.85,5.0,65.85,0.09,91.0,2.75,22.7,3.33,19.27,0.1,54.11,29.44,4.21,0.15,37.0,17.0,37.0,0.6
69.53773,100,1334.416724,0.91,15.0,69.54,0.08,92.0,8.35,25.62,5.71,19.85,0.06,74.46,29.18,2.12,0.09,35.0,34.0,23.0,0.61
69.70431,100,1337.844864,0.87,7.0,69.7,0.08,92.0,8.36,26.32,6.82,19.43,0.07,40.23,11.41,3.89,0.13,37.0,36.0,19.0,0.74
61.20358,100,1340.751408,0.77,9.0,61.2,0.05,95.0,4.95,21.25,3.79,17.39,0.06,79.5,28.07,3.72,0.23,28.0,50.0,17.0,0.74
75.1327,100,1343.377733,0.89,21.0,75.13,0.07,93.0,2.35,22.17,2.26,19.85,0.07,76.83,35.64,1.78,0.11,34.0,37.0,22.0,0.63
72.084625,100,1346.758044,0.89,7.0,72.08,0.06,94.0,10.47,28.02,7.61,20.34,0.07,76.06,28.12,5.07,0.11,35.0,37.0,22.0,0.71
53.096813,100,1349.87042,0.66,21.0,53.1,0.04,96.0,4.62,22.21,5.0,17.15,0.06,54.47,23.96,18.88,0.34,49.0,47.0,0.0,0.64
