,timestamp,SessionID,CandidateID,Config,latency,throttle,throuput_dl,throuput_ul,packetsize_dl,packetsize_ul,inter_arrival_dl,inter_arrival_ul
0,0,2,B,A,0.0,0.0,188.104,95.184,290.28395061728395,180.27272727272728,0.012311506172839506,0.015007560606060604
1,1,2,B,A,0.0,0.0,184.808,91.88,292.4177215189873,179.453125,0.012536316455696203,0.015249015625
2,2,2,B,A,0.0,0.0,180.472,98.816,285.55696202531647,181.64705882352942,0.012448025316455698,0.014537029411764706
3,3,2,B,A,0.0,0.0,183.816,93.656,290.8481012658228,180.1076923076923,0.012490189873417719,0.015205600000000003
4,4,2,B,A,0.0,0.0,181.952,94.896,284.3,179.72727272727272,0.0123510625,0.014944515151515151
5,5,2,B,A,0.0,0.0,178.232,103.28,285.62820512820514,204.9206349206349,0.0126648076923077,0.015438174603174613
6,6,2,B,A,0.0,0.0,179.352,100.552,307.1095890410959,193.36923076923077,0.013413876712328774,0.015123692307692307
7,7,2,B,A,0.0,0.0,186.216,112.272,280.4457831325301,209.46268656716418,0.01203660240963855,0.014365940298507466
8,8,2,B,A,0.0,0.0,183.128,108.784,301.19736842105266,206.03030303030303,0.01288423684210525,0.014966712121212141
9,9,2,B,A,0.0,0.0,188.672,108.008,287.609756097561,204.56060606060606,0.011999597560975607,0.014989545454545478
10,10,2,B,A,0.0,0.0,188.328,112.352,290.6296296296296,209.61194029850745,0.01216172839506174,0.014754820895522398
11,11,2,B,A,0.0,0.0,193.872,110.92,295.5365853658537,210.07575757575756,0.012126780487804878,0.014761212121212121
12,12,2,B,A,0.0,0.0,189.176,106.992,299.32911392405066,202.63636363636363,0.012473810126582281,0.014797227272727287
13,13,2,B,A,0.0,0.0,186.968,107.944,295.8354430379747,204.43939393939394,0.012440873417721505,0.014771090909090918
14,14,2,B,A,0.0,0.0,176.84,109.872,279.8101265822785,204.98507462686567,0.012512088607594937,0.01458661194029852
15,15,2,B,A,0.0,0.0,182.776,123.416,289.2025316455696,226.86764705882354,0.012510531645569617,0.014515691176470584
16,16,2,B,A,0.0,0.0,179.544,126.656,284.0886075949367,219.88888888888889,0.012459632911392382,0.013726625000000029
17,17,2,B,A,0.0,0.0,179.056,114.688,286.94871794871796,199.11111111111111,0.012739717948717928,0.01375493055555552
18,18,2,B,A,0.0,0.0,177.872,121.592,300.4594594594595,211.09722222222223,0.013245540540540555,0.013733166666666661
19,19,2,B,A,0.0,0.0,175.512,111.44,284.9220779220779,196.19718309859155,0.01282692207792209,0.013725211267605626
20,20,2,B,A,0.0,0.0,181.68,125.12,291.15384615384613,217.22222222222223,0.012684384615384604,0.013721597222222215
21,21,2,B,A,0.0,0.0,272.688,98.4,270.5238095238095,236.53846153846155,0.007769992063492071,0.018970346153846133
22,22,2,B,A,0.0,0.0,165.696,118.832,265.53846153846155,206.30555555555554,0.012802666666666632,0.013729527777777781
23,23,2,B,A,0.0,0.0,176.224,120.52,289.8421052631579,209.23611111111111,0.012832894736842114,0.013755874999999997
24,24,2,B,A,0.0,0.0,172.36,113.064,279.8051948051948,196.29166666666666,0.012800038961038929,0.01373063888888885
25,25,2,B,A,0.0,0.0,178.272,115.136,289.4025974025974,202.70422535211267,0.01287409090909087,0.013730098591549307
26,26,2,B,A,0.0,0.0,175.024,114.848,284.12987012987014,199.38888888888889,0.012849259740259737,0.013722874999999975
27,27,2,B,A,0.0,0.0,174.048,114.816,286.2631578947368,199.33333333333334,0.012887,0.013706374999999986
28,28,2,B,A,0.0,0.0,177.608,120.224,288.3246753246753,208.72222222222223,0.01292025974025973,0.01372547222222225
29,29,2,B,A,0.0,0.0,180.024,122.688,292.24675324675326,213.0,0.01272371428571428,0.013752458333333321
30,30,2,B,A,0.0,0.0,178.8,120.824,286.53846153846155,209.76388888888889,0.012681012820512804,0.013727597222222214
31,31,2,B,A,0.0,0.0,169.672,109.04,275.4415584415584,191.9718309859155,0.012815311688311716,0.013722859154929554
32,32,2,B,A,0.0,0.0,183.96,114.368,294.8076923076923,198.55555555555554,0.012707820512820543,0.013728041666666671
33,33,2,B,A,0.0,0.0,181.488,119.872,290.84615384615387,208.11111111111111,0.012568769230769251,0.013709569444444507
34,34,2,B,A,0.0,0.0,182.256,113.664,284.775,197.33333333333334,0.012415549999999964,0.01372633333333331
35,35,2,B,A,0.0,0.0,177.744,113.128,284.84615384615387,196.40277777777777,0.012551974358974332,0.013723138888888937
36,36,2,B,A,0.0,0.0,175.96,114.904,278.4177215189873,202.29577464788733,0.012528822784810174,0.013775577464788708
37,37,2,B,A,0.0,0.0,173.6,114.104,271.25,198.09722222222223,0.012405237500000065,0.013727069444444438
38,38,2,B,A,0.0,0.0,171.728,118.488,275.20512820512823,205.70833333333334,0.01264962820512822,0.01372579166666663
39,39,2,B,A,0.0,0.0,169.936,113.824,265.525,197.61111111111111,0.012329137499999998,0.013737263888888802
40,40,2,B,A,0.0,0.0,175.208,119.728,277.2278481012658,207.86111111111111,0.012501759493670906,0.013749888888888902
41,41,2,B,A,0.0,0.0,164.616,112.64,260.46835443037975,195.55555555555554,0.012505734177215157,0.013731750000000018
42,42,2,B,A,0.0,0.0,175.992,112.888,278.46835443037975,198.74647887323943,0.01246316455696208,0.013747042253521193
43,43,2,B,A,0.0,0.0,176.8,111.48,276.25,193.54166666666666,0.012298187500000068,0.013732486111111145
44,44,2,B,A,0.0,0.0,178.696,118.68,275.7654320987654,206.04166666666666,0.012271469135802458,0.013734069444444528
45,45,2,B,A,0.0,0.0,177.248,123.104,276.95,213.72222222222223,0.012341975000000005,0.013732430555555532
46,46,2,B,A,0.0,0.0,171.408,121.376,267.825,210.72222222222223,0.012364712500000064,0.013754902777777763
47,47,2,B,A,0.0,0.0,167.568,116.824,261.825,202.81944444444446,0.012268424999999982,0.013729486111111121
48,48,2,B,A,0.0,0.0,167.296,110.712,261.4,194.91549295774647,0.012373749999999984,0.013751774647887351
49,49,2,B,A,0.0,0.0,166.096,116.568,259.525,202.375,0.012240562499999986,0.013725819444444435
50,50,2,B,A,0.0,0.0,165.616,116.92,258.775,202.98611111111111,0.01236121249999993,0.01372538888888888
51,51,2,B,A,0.0,0.0,166.48,111.976,260.125,194.40277777777777,0.01239201250000006,0.013727305555555545
52,52,2,B,A,0.0,0.0,168.968,117.056,267.3544303797468,203.22222222222223,0.012526379746835452,0.013749500000000007
53,53,2,B,A,0.0,0.0,165.6,110.112,258.75,191.16666666666666,0.01230764999999998,0.013726472222222143
54,54,2,B,A,0.0,0.0,175.664,113.656,274.475,202.95714285714286,0.0123774375,0.013919400000000033
55,55,2,B,A,0.0,0.0,179.32,126.824,276.7283950617284,220.18055555555554,0.012248407407407375,0.013725416666666589
56,56,2,B,A,0.0,0.0,178.616,120.384,282.62025316455697,209.0,0.012405911392405041,0.013704458333333273
57,57,2,B,A,0.0,0.0,175.576,119.112,277.8101265822785,206.79166666666666,0.012452696202531687,0.013721027777777827
58,58,2,B,A,0.0,0.0,173.704,112.416,268.0617283950617,195.16666666666666,0.012279543209876499,0.013758513888888935
59,59,2,B,A,0.0,0.0,171.968,124.736,268.7,216.55555555555554,0.012192762500000055,0.01372998611111114
60,60,2,B,A,0.0,0.0,175.968,119.776,274.95,210.8732394366197,0.012390474999999946,0.013703492957746512
61,61,2,B,A,0.0,0.0,167.44,111.68,261.625,193.88888888888889,0.012338274999999932,0.013727847222222225
62,62,2,B,A,0.0,0.0,174.48,124.52,272.625,216.18055555555554,0.012297425000000039,0.013699000000000005
63,63,2,B,A,0.0,0.0,177.224,120.56,273.4938271604938,209.30555555555554,0.012248765432098706,0.013729916666666675
64,64,2,B,A,0.0,0.0,172.064,126.24,268.85,219.16666666666666,0.01236581250000004,0.013748833333333247
65,65,2,B,A,0.0,0.0,166.984,115.152,257.69135802469134,199.91666666666666,0.012214469135802507,0.013736902777777813
66,66,2,B,A,0.0,0.0,169.728,116.872,268.55696202531647,205.7605633802817,0.012503645569620187,0.01369242253521143
67,67,2,B,A,0.0,0.0,179.864,111.912,277.5679012345679,194.29166666666666,0.012214407407407426,0.013737569444444375
68,68,2,B,A,0.0,0.0,183.136,125.592,286.15,218.04166666666666,0.012315750000000136,0.01370377777777776
69,69,2,B,A,0.0,0.0,180.344,119.84,278.30864197530866,208.05555555555554,0.012140222222222167,0.013724486111111113
70,70,2,B,A,0.0,0.0,174.4,117.352,272.5,203.73611111111111,0.012310762500000117,0.01373233333333326
71,71,2,B,A,0.0,0.0,169.24,109.464,261.17283950617286,192.71830985915494,0.012236691358024765,0.01375594366197174
72,72,2,B,A,0.0,0.0,181.904,123.608,277.2926829268293,214.59722222222223,0.012077487804878178,0.01373068055555551
73,73,2,B,A,0.0,0.0,176.584,117.792,272.5061728395062,204.5,0.012103703703703741,0.01372848611111108
74,74,2,B,A,0.0,0.0,168.4,115.512,259.87654320987656,200.54166666666666,0.012204209876543184,0.013709638888888875
75,75,2,B,A,0.0,0.0,151.328,110.624,230.6829268292683,192.05555555555554,0.011998097560975494,0.013764138888889043
76,76,2,B,A,0.0,0.0,162.016,110.712,246.97560975609755,192.20833333333334,0.01210753658536585,0.013729138888888789
77,77,2,B,A,0.0,0.0,164.56,108.152,250.85365853658536,190.40845070422534,0.012056963414634103,0.013766070422535172
78,78,2,B,A,0.0,0.0,168.584,112.216,260.1604938271605,194.81944444444446,0.012219851851851983,0.01372497222222218
79,79,2,B,A,0.0,0.0,169.192,111.296,261.0987654320988,193.22222222222223,0.012038827160493799,0.013719722222222211
80,80,2,B,A,0.0,0.0,167.344,112.448,255.09756097560975,195.22222222222223,0.012053621951219588,0.01373849999999995
81,81,2,B,A,0.0,0.0,170.056,111.936,238.8426966292135,194.33333333333334,0.011150932584269723,0.013756777777777765
82,82,2,B,A,0.0,0.0,172.2,112.936,236.53846153846155,196.06944444444446,0.01086726373626379,0.01371920833333324
83,83,2,B,A,0.0,0.0,169.048,122.672,232.2087912087912,215.9718309859155,0.010871835164835232,0.013728408450704402
84,84,2,B,A,0.0,0.0,170.2,120.392,236.38888888888889,209.01388888888889,0.011064944444444474,0.013732763888888912
85,85,2,B,A,0.0,0.0,169.448,112.408,232.75824175824175,216.16923076923078,0.010813065934065868,0.015175707692307583
86,86,2,B,A,0.0,0.0,169.32,111.288,232.58241758241758,204.5735294117647,0.010894186813186824,0.01453704411764701
87,87,2,B,A,0.0,0.0,163.744,113.712,224.92307692307693,197.41666666666666,0.010864725274725177,0.013747208333333403
88,88,2,B,A,0.0,0.0,176.456,111.256,242.3846153846154,193.15277777777777,0.01083869230769235,0.013731250000000096
89,89,2,B,A,0.0,0.0,172.352,112.56,239.37777777777777,198.16901408450704,0.010941766666666632,0.013733915492957629
90,90,2,B,A,0.0,0.0,156.816,112.288,213.06521739130434,194.94444444444446,0.010829641304347912,0.013728333333333294
91,91,2,B,A,0.0,0.0,161.816,123.328,227.26966292134833,214.11111111111111,0.011027404494382121,0.013685055555555634
92,92,2,B,A,0.0,0.0,163.536,127.112,229.68539325842696,220.68055555555554,0.011082820224719002,0.01372447222222226
93,93,2,B,A,0.0,0.0,161.328,126.48,219.19565217391303,219.58333333333334,0.010808532608695588,0.013759124999999983
94,94,2,B,A,0.0,0.0,171.072,124.616,232.43478260869566,216.34722222222223,0.010772119565217354,0.01373163888888899
95,95,2,B,A,0.0,0.0,174.616,114.176,239.85714285714286,201.01408450704224,0.010812846153846175,0.013678647887323857
96,96,2,B,A,0.0,0.0,173.448,110.984,238.25274725274724,192.68055555555554,0.010881516483516469,0.01373283333333338
97,97,2,B,A,0.0,0.0,176.84,116.656,240.27173913043478,202.52777777777777,0.010753750000000001,0.013701430555555541
98,98,2,B,A,0.0,0.0,180.264,104.288,247.6153846153846,181.05555555555554,0.010851505494505512,0.013732569444444367
99,99,2,B,A,0.0,0.0,176.264,107.264,242.12087912087912,186.22222222222223,0.010840065934065788,0.013757763888888953
100,100,2,B,A,0.0,0.0,169.048,110.888,229.68478260869566,192.51388888888889,0.010759619565217402,0.01372186111111103
101,101,2,B,A,0.0,0.0,174.112,116.392,236.56521739130434,204.91549295774647,0.010788163043478188,0.013713676056337972
102,102,2,B,A,0.0,0.0,176.544,133.344,245.2,231.5,0.01096932222222225,0.01372388888888882
103,103,2,B,A,0.0,0.0,177.632,136.304,244.0,236.63888888888889,0.010887681318681355,0.013694569444444384
104,104,2,B,A,0.0,0.0,164.24,135.872,228.11111111111111,235.88888888888889,0.010948222222222153,0.01373411111111109
105,105,2,B,A,0.0,0.0,177.392,129.272,246.37777777777777,224.43055555555554,0.010994055555555665,0.013730500000000015
