,timestamp,SessionID,CandidateID,Config,latency,throttle,throuput_dl,throuput_ul,packetsize_dl,packetsize_ul,inter_arrival_dl,inter_arrival_ul
0,0,10,A,C,0.0,500.0,529.952,590.456,447.5945945945946,412.3296089385475,0.0054829121621621625,0.005529899441340782
1,1,10,A,C,0.0,500.0,458.312,597.176,397.84027777777777,421.73446327683615,0.005087284722222222,0.005586994350282486
2,2,10,A,C,0.0,500.0,574.184,566.104,392.2021857923497,388.8076923076923,0.0053343551912568305,0.005423653846153847
3,3,10,A,C,0.0,500.0,597.336,573.88,405.79891304347825,398.52777777777777,0.0053652173913043485,0.005492744444444443
4,4,10,A,C,0.0,500.0,695.376,592.992,467.3225806451613,411.8,0.005323892473118278,0.005499494444444444
5,5,10,A,C,0.0,500.0,745.912,637.408,512.3021978021978,442.64444444444445,0.00543146703296703,0.005423388888888889
6,6,10,A,C,0.0,500.0,649.92,612.744,451.3333333333333,420.84065934065933,0.0054231166666666684,0.005429868131868135
7,7,10,A,C,0.0,500.0,627.608,595.0,412.9,420.1977401129943,0.005205884210526313,0.005587638418079095
8,8,10,A,C,0.0,500.0,586.648,597.584,405.1436464088398,410.42857142857144,0.005429309392265189,0.005421538461538462
9,9,10,A,C,0.0,500.0,609.096,562.216,418.33516483516485,394.814606741573,0.005463170329670327,0.005551915730337081
10,10,10,A,C,0.0,500.0,591.008,535.32,415.03370786516854,373.8268156424581,0.005485702247191019,0.005448363128491626
11,11,10,A,C,0.0,500.0,620.72,552.184,421.6847826086956,377.1748633879781,0.005364184782608694,0.0054598142076502714
12,12,10,A,C,0.0,500.0,620.752,592.568,428.69613259668506,406.9835164835165,0.005471353591160225,0.005432115384615384
13,13,10,A,C,0.0,500.0,611.52,602.912,427.0391061452514,418.68888888888887,0.005546748603351953,0.005497061111111111
14,14,10,A,C,0.0,500.0,597.568,633.704,422.01129943502826,423.59893048128345,0.005503000000000001,0.005283016042780747
15,15,10,A,C,0.0,500.0,606.072,569.232,418.55801104972375,395.3,0.005497215469613262,0.005499611111111107
16,16,10,A,C,0.0,500.0,582.488,511.448,402.2707182320442,353.2099447513812,0.005453629834254133,0.005457950276243109
17,17,10,A,C,0.0,500.0,591.448,531.088,401.79891304347825,366.77348066298345,0.005355635869565204,0.0054629834254143516
18,18,10,A,C,0.0,500.0,571.424,534.968,399.0391061452514,369.45303867403317,0.005419268156424578,0.005388287292817668
19,19,10,A,C,0.0,500.0,625.8,504.816,432.18232044198896,350.56666666666666,0.0054641546961325905,0.005337655555555563
20,20,10,A,C,0.0,500.0,606.048,533.24,423.21787709497204,358.36021505376345,0.005424782122905016,0.005316575268817211
21,21,10,A,C,0.0,500.0,626.248,558.192,430.11538461538464,385.49171270718233,0.005402307692307689,0.005460519337016561
22,22,10,A,C,0.0,500.0,624.28,538.016,428.7637362637363,371.55801104972375,0.005441939560439557,0.005471906077348059
23,23,10,A,C,0.0,500.0,626.808,557.184,432.878453038674,372.44919786096256,0.005459679558011056,0.005284754010695185
24,24,10,A,C,0.0,500.0,632.92,531.432,427.64864864864865,369.05,0.005279897297297292,0.005426300000000003
25,25,10,A,C,0.0,500.0,596.248,554.488,428.3390804597701,382.9337016574586,0.005593793103448282,0.005461359116022105
26,26,10,A,C,0.0,500.0,603.768,523.208,433.7413793103448,363.3388888888889,0.005656040229885062,0.005496705555555555
27,27,10,A,C,0.0,500.0,532.616,522.12,408.44785276073617,356.6393442622951,0.006045766871165643,0.005402459016393441
28,28,10,A,C,0.0,500.0,585.808,526.504,425.7325581395349,376.07428571428574,0.005777540697674436,0.005660377142857149
29,29,10,A,C,0.0,500.0,590.608,543.824,412.43575418994413,371.46448087431696,0.005504206703910616,0.00533398360655738
30,30,10,A,C,0.0,500.0,583.744,515.944,421.78034682080926,360.2960893854749,0.005645971098265888,0.005519860335195526
31,31,10,A,C,0.0,500.0,626.648,540.2,432.76795580110496,371.0164835164835,0.005440359116022109,0.005432274725274723
32,32,10,A,C,0.0,500.0,599.04,530.128,437.89473684210526,366.11049723756906,0.005788567251462003,0.00544394475138122
33,33,10,A,C,0.0,500.0,556.112,509.08,399.5057471264368,351.57458563535914,0.0056822586206896385,0.005463000000000024
34,34,10,A,C,0.0,500.0,564.752,497.432,398.8361581920904,351.29378531073445,0.005479316384180793,0.005595293785310729
35,35,10,A,C,0.0,500.0,592.48,482.808,423.2,333.43093922651934,0.0056272114285714075,0.005397337016574613
36,36,10,A,C,0.0,500.0,606.872,484.784,414.53005464480873,331.1366120218579,0.005378693989071049,0.005403912568305989
37,37,10,A,C,0.0,500.0,624.24,510.552,421.7837837837838,344.9675675675676,0.005368589189189195,0.005344875675675674
38,38,10,A,C,0.0,500.0,610.88,525.672,412.7567567567568,361.03846153846155,0.0052793351351351474,0.0054229615384615276
39,39,10,A,C,0.0,500.0,639.192,508.472,436.60655737704917,345.42934782608694,0.005337967213114776,0.00537253260869565
40,40,10,A,C,0.0,500.0,644.352,510.144,428.4255319148936,346.5652173913044,0.0052674202127659785,0.005371597826086958
41,41,10,A,C,0.0,500.0,608.568,487.392,413.42934782608694,334.74725274725273,0.0053275652173913005,0.005367384615384611
42,42,10,A,C,0.0,500.0,590.352,454.504,403.24590163934425,319.1741573033708,0.005400573770491825,0.005552713483146061
43,43,10,A,C,0.0,500.0,620.808,463.584,414.97860962566847,316.655737704918,0.00528114438502675,0.005399076502732276
44,44,10,A,C,0.0,500.0,666.688,469.096,452.9130434782609,315.252688172043,0.005363619565217378,0.0053069354838709785
45,45,10,A,C,0.0,500.0,637.264,453.744,442.5444444444444,315.1,0.005519211111111133,0.005492483333333335
46,46,10,A,C,0.0,500.0,643.088,497.376,454.15819209039546,345.4,0.005517581920903931,0.005499561111111125
47,47,10,A,C,0.0,500.0,637.064,567.6,437.54395604395603,391.9889502762431,0.005363093406593382,0.005381099447513812
48,48,10,A,C,0.0,500.0,653.672,601.976,453.93888888888887,420.3743016759777,0.005404083333333334,0.005522871508379923
49,49,10,A,C,0.0,500.0,644.832,562.544,452.8314606741573,390.65555555555557,0.0055565224719101095,0.005484366666666673
50,50,10,A,C,0.0,500.0,585.384,552.712,491.09395973154363,394.7942857142857,0.00549877852348995,0.005650085714285719
51,51,10,A,C,0.0,500.0,590.44,553.968,658.9732142857143,414.6467065868263,0.008496285714285687,0.005917257485029909
52,52,10,A,C,0.0,500.0,630.848,548.808,445.5141242937853,376.92857142857144,0.005568231638418075,0.0053635439560439264
53,53,10,A,C,0.0,500.0,597.256,545.944,421.7909604519774,368.8810810810811,0.0054614858757062335,0.005345010810810775
54,54,10,A,C,0.0,500.0,662.384,500.872,445.1505376344086,357.7657142857143,0.005329295698924711,0.005646354285714292
55,55,10,A,C,0.0,500.0,604.84,516.976,429.5738636363636,355.0659340659341,0.005624255681818175,0.005421846153846149
56,56,10,A,C,0.0,500.0,657.632,503.944,451.6703296703297,346.11538461538464,0.005314989010989022,0.005341087912087931
57,57,10,A,C,0.0,500.0,645.856,514.96,438.7608695652174,344.2245989304813,0.005369157608695675,0.005285673796791419
58,58,10,A,C,0.0,500.0,623.584,509.336,435.463687150838,365.9022988505747,0.005523581005586582,0.005608747126436765
59,59,10,A,C,0.0,500.0,557.032,552.448,402.4797687861272,383.64444444444445,0.005521502890173434,0.0054935722222221985
60,60,10,A,C,0.0,500.0,638.368,580.672,426.7165775401069,394.4782608695652,0.0052055347593583,0.005370548913043464
61,61,10,A,C,0.0,500.0,639.08,684.0,424.92021276595744,472.3756906077348,0.005273643617021271,0.005457403314917149
62,62,10,A,C,0.0,500.0,619.2,672.504,420.6521739130435,467.01666666666665,0.00539195652173913,0.005504688888888904
63,63,10,A,C,0.0,500.0,595.36,660.104,413.44444444444446,468.8238636363636,0.005444672222222222,0.005612124999999978
64,64,10,A,C,0.0,500.0,618.728,546.552,422.62841530054646,446.52941176470586,0.005379912568305974,0.006189633986928077
65,65,10,A,C,0.0,500.0,637.048,589.256,449.8926553672316,418.5056818181818,0.005546971751412429,0.0055308409090909
66,66,10,A,C,0.0,500.0,616.752,648.76,438.03409090909093,455.58988764044943,0.005530142045454525,0.005555634831460717
67,67,10,A,C,0.0,500.0,583.496,672.032,421.60115606936415,456.54347826086956,0.005736763005780313,0.005373494565217431
68,68,10,A,C,0.0,500.0,662.088,674.968,457.24309392265195,458.5380434782609,0.00538724861878455,0.0052946249999999825
69,69,10,A,C,0.0,500.0,666.824,660.992,453.0054347826087,446.61621621621623,0.005394201086956492,0.005340821621621678
70,70,10,A,C,0.0,500.0,599.024,581.328,443.06508875739644,422.4767441860465,0.005721183431952598,0.005677069767441854
71,71,10,A,C,0.0,500.0,644.744,648.08,442.81868131868134,435.5376344086022,0.005344510989010993,0.005313263440860256
72,72,10,A,C,0.0,500.0,643.584,595.848,446.93333333333334,409.2362637362637,0.00546763333333331,0.005420346153846149
73,73,10,A,C,0.0,500.0,695.192,564.344,469.7243243243243,383.3858695652174,0.005367670270270291,0.005371027173913057
74,74,10,A,C,0.0,500.0,668.536,575.992,477.5257142857143,393.43715846994536,0.005412805714285745,0.005414437158469949
75,75,10,A,C,0.0,500.0,650.392,576.28,459.316384180791,395.7967032967033,0.00558255932203397,0.005429329670329628
76,76,10,A,C,0.0,500.0,664.56,548.32,453.9344262295082,380.77777777777777,0.005397934426229476,0.005415811111111108
77,77,10,A,C,0.0,500.0,645.336,553.112,440.8032786885246,381.98342541436466,0.005323497267759542,0.005463662983425413
78,78,10,A,C,0.0,500.0,641.968,510.064,445.81111111111113,352.25414364640886,0.005479288888888887,0.00545474585635357
79,79,10,A,C,0.0,500.0,618.352,547.536,420.07608695652175,382.35754189944134,0.005399021739130437,0.005526726256983228
80,80,10,A,C,0.0,500.0,623.144,577.984,425.6448087431694,394.7978142076503,0.005410956284153022,0.005407814207650303
81,81,10,A,C,0.0,500.0,626.2,550.152,437.29050279329607,390.73295454545456,0.005553290502793301,0.005548835227272745
82,82,10,A,C,0.0,500.0,618.456,525.088,427.11049723756906,368.7415730337079,0.005518729281767972,0.0055544213483146
83,83,10,A,C,0.0,500.0,571.824,537.048,392.7362637362637,360.9193548387097,0.005361021978021991,0.005239543010752738
84,84,10,A,C,0.0,500.0,582.344,539.384,397.775956284153,366.42934782608694,0.005363901639344268,0.005373119565217374
85,85,10,A,C,0.0,500.0,574.968,518.216,401.5139664804469,355.9175824175824,0.005340022346368665,0.005440912087912083
86,86,10,A,C,0.0,500.0,575.76,503.096,391.14130434782606,349.3722222222222,0.005359266304347876,0.005493011111111122
87,87,10,A,C,0.0,500.0,561.92,498.688,377.63440860215053,342.5054945054945,0.005277349462365616,0.005362769230769205
88,88,10,A,C,0.0,500.0,588.856,491.2,400.0380434782609,339.22651933701655,0.005285353260869556,0.005461193370165699
89,89,10,A,C,0.0,500.0,613.672,479.872,428.5418994413408,335.10614525139664,0.00550136871508382,0.005522396648044656
90,90,10,A,C,0.0,500.0,603.68,425.08,403.52941176470586,301.90340909090907,0.0052964438502674065,0.005617818181818199
91,91,10,A,C,0.0,500.0,557.72,478.584,385.16574585635357,325.125,0.005345917127071773,0.005377940217391319
92,92,10,A,C,0.0,500.0,625.584,476.768,427.3114754098361,329.2596685082873,0.005229819672131181,0.005460513812154716
93,93,10,A,C,0.0,500.0,665.296,454.56,449.5243243243243,312.1978021978022,0.0053278270270270146,0.005363873626373623
94,94,10,A,C,0.0,500.0,659.784,477.312,460.74301675977654,333.3184357541899,0.005400402234636807,0.005522893854748661
95,95,10,A,C,0.0,500.0,638.696,536.608,441.08839779005524,362.572972972973,0.0054560497237568905,0.005257200000000015
96,96,10,A,C,0.0,500.0,650.96,548.176,442.2282608695652,387.12994350282486,0.005305527173913073,0.0055850112994350115
97,97,10,A,C,0.0,500.0,677.792,511.608,465.5164835164835,367.5344827586207,0.005439972527472552,0.005689522988505725
98,98,10,A,C,0.0,500.0,719.72,553.712,491.6120218579235,374.1297297297297,0.005441666666666725,0.005344437837837828
