,timestamp,SessionID,CandidateID,Config,latency,throttle,throuput_dl,throuput_ul,packetsize_dl,packetsize_ul,inter_arrival_dl,inter_arrival_ul
0,0,9,A,C,0.0,500.0,642.64,534.752,434.2162162162162,367.27472527472526,0.005345497297297297,0.005427741758241758
1,1,9,A,C,0.0,500.0,614.104,528.016,436.15340909090907,368.7262569832402,0.005613204545454545,0.005532826815642459
2,2,9,A,C,0.0,500.0,625.584,531.728,434.43333333333334,363.2021857923497,0.005346722222222221,0.0054054043715847
3,3,9,A,C,0.0,500.0,653.488,575.288,439.1720430107527,397.29834254143645,0.0052780591397849465,0.00537260773480663
4,4,9,A,C,0.0,500.0,633.792,592.04,432.91803278688525,400.02702702702703,0.005420125683060107,0.005338027027027023
5,5,9,A,C,0.0,500.0,619.28,528.16,432.4581005586592,366.77777777777777,0.005543094972067037,0.005415700000000001
6,6,9,A,C,0.0,500.0,612.432,586.336,416.05434782608694,404.9281767955801,0.005310440217391302,0.005460712707182319
7,7,9,A,C,0.0,500.0,629.0,603.784,432.0054945054945,414.6868131868132,0.005472868131868133,0.005431489010989011
8,8,9,A,C,0.0,500.0,617.168,542.152,440.8342857142857,376.49444444444447,0.005615805714285713,0.005489755555555555
9,9,9,A,C,0.0,500.0,599.936,527.168,409.79234972677597,370.2022471910112,0.0054087704918032815,0.0055431629213483205
10,10,9,A,C,0.0,500.0,638.184,537.832,431.20540540540543,363.4,0.0052778594594594525,0.005334913513513517
11,11,9,A,C,0.0,500.0,715.52,527.312,502.4719101123595,366.18888888888887,0.00547699438202247,0.005337544444444445
12,12,9,A,C,0.0,500.0,650.8,499.888,464.85714285714283,355.03409090909093,0.005574228571428575,0.005618448863636372
13,13,9,A,C,0.0,500.0,635.52,461.008,451.3636363636364,318.3756906077348,0.005620465909090902,0.005459790055248621
14,14,9,A,C,0.0,500.0,668.808,487.032,461.8839779005525,330.8641304347826,0.005477071823204423,0.005376331521739133
15,15,9,A,C,0.0,500.0,676.512,494.896,459.5869565217391,338.04371584699453,0.00529365217391304,0.0053912841530054595
16,16,9,A,C,0.0,500.0,655.392,496.16,450.13186813186815,346.4804469273743,0.0054399945054945135,0.005521027932960899
17,17,9,A,C,0.0,500.0,582.752,442.592,428.49411764705883,312.56497175141243,0.005846376470588243,0.005504576271186456
18,18,9,A,C,0.0,500.0,649.656,448.072,453.6703910614525,309.44198895027625,0.005520491620111741,0.005463121546961337
19,19,9,A,C,0.0,500.0,531.584,413.352,478.0431654676259,307.55357142857144,0.007111035971223033,0.005883422619047618
20,20,9,A,C,0.0,500.0,631.296,313.864,493.2,306.5078125,0.005967712500000011,0.007707335937499976
21,21,9,A,C,0.0,500.0,712.768,436.408,536.722891566265,304.75418994413405,0.005955518072289159,0.00551432402234635
22,22,9,A,C,0.0,500.0,613.112,503.968,445.5755813953488,348.04419889502765,0.005703470930232549,0.005462071823204412
23,23,9,A,C,0.0,500.0,651.56,548.296,442.6358695652174,380.7611111111111,0.005406717391304344,0.005417861111111103
24,24,9,A,C,0.0,500.0,586.728,609.92,419.0914285714286,412.1081081081081,0.005588399999999995,0.0053410270270270255
25,25,9,A,C,0.0,500.0,616.272,554.984,416.4,385.40555555555557,0.0053201027027027,0.005493616666666669
26,26,9,A,C,0.0,500.0,585.336,587.224,404.23756906077347,410.07262569832403,0.005414563535911593,0.0055224357541899475
27,27,9,A,C,0.0,500.0,596.912,602.04,416.83798882681566,422.7808988764045,0.0055280391061452595,0.005543168539325845
28,28,9,A,C,0.0,500.0,611.632,666.04,441.9306358381503,478.47701149425285,0.005729052023121395,0.005590063218390815
29,29,9,A,C,0.0,500.0,563.512,600.76,434.80864197530866,469.34375,0.005991808641975318,0.006025062499999989
30,30,9,A,C,0.0,500.0,663.088,664.0,481.8953488372093,471.59090909090907,0.005669470930232568,0.0056142670454545456
31,31,9,A,C,0.0,500.0,686.432,674.248,495.97687861271675,484.3735632183908,0.005714791907514462,0.005682086206896562
32,32,9,A,C,0.0,500.0,658.752,660.952,465.22033898305085,458.99444444444447,0.0056205197740113125,0.005487238888888907
33,33,9,A,C,0.0,500.0,626.752,691.664,432.83977900552486,469.8804347826087,0.005401309392265201,0.005364706521739115
34,34,9,A,C,0.0,500.0,651.872,615.648,442.8478260869565,434.77966101694915,0.005367896739130435,0.005581355932203369
35,35,9,A,C,0.0,500.0,653.152,720.024,446.14207650273227,489.1467391304348,0.005426961748633868,0.0053724891304347735
36,36,9,A,C,0.0,500.0,667.472,683.888,476.7657142857143,511.8922155688623,0.005483022857142836,0.0059237724550898485
37,37,9,A,C,0.0,500.0,756.832,690.872,534.4858757062146,493.48,0.005347745762711862,0.005646411428571452
38,38,9,A,C,0.0,500.0,713.344,703.232,500.9438202247191,491.08379888268155,0.0055516460674157045,0.0055212122905028095
39,39,9,A,C,0.0,500.0,677.544,731.736,495.280701754386,516.7627118644068,0.005832035087719307,0.005588576271186455
40,40,9,A,C,0.0,500.0,714.512,658.4,534.814371257485,489.8809523809524,0.0058602035928144065,0.005887214285714292
41,41,9,A,C,0.0,500.0,711.928,671.16,497.1564245810056,473.9830508474576,0.0055083407821229086,0.005462768361581953
42,42,9,A,C,0.0,500.0,627.6,664.696,433.42541436464086,466.7808988764045,0.005404243093922672,0.00555476966292134
43,43,9,A,C,0.0,500.0,637.376,692.032,445.0949720670391,494.30857142857144,0.005490726256983257,0.005653028571428576
44,44,9,A,C,0.0,500.0,592.336,703.184,418.316384180791,488.3222222222222,0.0054883615819209105,0.005418172222222219
45,45,9,A,C,0.0,500.0,656.824,739.664,458.67597765363126,522.361581920904,0.005461044692737441,0.005584271186440682
46,46,9,A,C,0.0,500.0,632.888,649.512,482.3841463414634,483.26785714285717,0.005997707317073164,0.005873339285714303
47,47,9,A,C,0.0,500.0,671.8,713.712,474.43502824858757,495.6333333333333,0.005551830508474553,0.005422594444444408
48,48,9,A,C,0.0,500.0,696.88,734.848,500.632183908046,518.9604519774011,0.005631034482758606,0.005597502824858755
49,49,9,A,C,0.0,500.0,645.472,669.264,469.09302325581393,472.64406779661016,0.005732441860465145,0.005583276836158178
50,50,9,A,C,0.0,500.0,702.816,732.328,482.7032967032967,508.56111111111113,0.005451802197802182,0.005492688888888884
51,51,9,A,C,0.0,500.0,699.576,684.504,499.69714285714286,483.40677966101697,0.005419359999999967,0.0055795197740112976
52,52,9,A,C,0.0,500.0,651.272,670.536,459.9378531073446,473.54237288135596,0.005577768361581925,0.005509813559322034
53,53,9,A,C,0.0,500.0,617.8,637.4,424.3131868131868,437.77472527472526,0.0054056208791208845,0.005431989010989008
54,54,9,A,C,0.0,500.0,574.616,597.792,399.0388888888889,417.45251396648047,0.005385338888888884,0.0055259608938547635
55,55,9,A,C,0.0,500.0,629.224,636.72,434.54696132596683,439.72375690607737,0.0054626574585635215,0.005459845303867423
56,56,9,A,C,0.0,500.0,649.336,652.632,438.74054054054056,455.7486033519553,0.005379135135135131,0.0055079385474860595
57,57,9,A,C,0.0,500.0,611.264,600.752,436.6171428571429,419.5195530726257,0.005651977142857123,0.005525067039106154
58,58,9,A,C,0.0,500.0,601.288,626.824,412.9725274725275,425.83152173913044,0.0053729065934065845,0.005364505434782637
59,59,9,A,C,0.0,500.0,611.496,598.384,422.30386740331494,424.9886363636364,0.0053997790055248865,0.0055496250000000025
60,60,9,A,C,0.0,500.0,624.416,630.608,431.22651933701655,430.7431693989071,0.005493535911602238,0.005406316939890714
61,61,9,A,C,0.0,500.0,665.496,581.608,457.07142857142856,403.89444444444445,0.005416549450549427,0.005491688888888883
62,62,9,A,C,0.0,500.0,624.288,586.248,435.9553072625698,398.26630434782606,0.005487223463687159,0.005285956521739104
63,63,9,A,C,0.0,500.0,776.344,586.688,524.5567567567567,400.7431693989071,0.0053412918918919125,0.005401846994535549
64,64,9,A,C,0.0,500.0,791.456,548.768,531.8924731182796,376.9010989010989,0.005247360215053713,0.005433593406593374
65,65,9,A,C,0.0,500.0,847.232,525.728,572.454054054054,365.0888888888889,0.005317232432432437,0.005425383333333321
66,66,9,A,C,0.0,500.0,788.968,543.728,547.8944444444444,365.40860215053766,0.005467777777777785,0.005315413978494583
67,67,9,A,C,0.0,500.0,832.344,535.72,559.3709677419355,365.92896174863387,0.005238311827957015,0.005403366120218579
68,68,9,A,C,0.0,500.0,809.72,525.792,544.1666666666666,367.1731843575419,0.005304010752688194,0.005516597765363125
69,69,9,A,C,0.0,500.0,809.08,516.832,561.8611111111111,356.9281767955801,0.005496205555555554,0.005385535911602158
70,70,9,A,C,0.0,500.0,909.008,517.36,631.2555555555556,353.3879781420765,0.005442177777777838,0.005389737704917962
71,71,9,A,C,0.0,500.0,963.888,515.376,651.2756756756756,353.967032967033,0.005349751351351369,0.005443620879120906
72,72,9,A,C,0.0,500.0,952.352,492.824,650.5136612021857,350.01704545454544,0.0054206557377049075,0.005616340909090861
73,73,9,A,C,0.0,500.0,1015.088,553.008,729.2298850574713,381.91160220994476,0.00564404597701146,0.00546492265193366
74,74,9,A,C,0.0,500.0,1299.632,554.904,878.1297297297298,385.35,0.0053474000000000394,0.005493605555555566
75,75,9,A,C,0.0,500.0,1233.392,517.224,833.372972972973,371.5689655172414,0.005343064864864864,0.005599735632183939
76,76,9,A,C,0.0,500.0,835.136,541.352,603.4219653179191,373.8618784530387,0.0056527861271676045,0.005460856353591179
77,77,9,A,C,0.0,500.0,871.24,528.008,595.1092896174863,364.646408839779,0.0054033005464480975,0.005471607734806669
78,78,9,A,C,0.0,500.0,822.936,510.616,568.3259668508288,350.6978021978022,0.00546144198895023,0.005431379120879135
79,79,9,A,C,0.0,500.0,779.016,550.816,532.1147540983607,376.24043715846994,0.005424010928961731,0.005395065573770482
80,80,9,A,C,0.0,500.0,727.144,489.136,504.9611111111111,343.4943820224719,0.005491694444444464,0.005553691011235956
81,81,9,A,C,0.0,500.0,727.432,549.912,496.879781420765,377.6868131868132,0.005357972677595617,0.005353384615384625
82,82,9,A,C,0.0,500.0,755.944,562.52,516.3551912568306,382.1467391304348,0.0053634699453552,0.005369717391304347
83,83,9,A,C,0.0,500.0,779.544,514.448,532.4754098360655,351.39890710382514,0.005399830601092892,0.0054008142076502706
84,84,9,A,C,0.0,500.0,775.336,452.672,535.4530386740331,312.61878453038673,0.0054506077348066145,0.005463314917127086
85,85,9,A,C,0.0,500.0,738.464,516.488,509.9889502762431,348.97837837837835,0.0054460165745855915,0.00533076216216219
86,86,9,A,C,0.0,500.0,774.864,492.728,520.741935483871,334.73369565217394,0.0053215967741935604,0.005373896739130463
87,87,9,A,C,0.0,500.0,743.8,504.568,508.0601092896175,352.3519553072626,0.005405207650273233,0.005441245810055889
88,88,9,A,C,0.0,500.0,717.008,555.376,500.7039106145251,379.3551912568306,0.005461648044692694,0.0054011639344262756
89,89,9,A,C,0.0,500.0,776.08,528.04,518.7700534759358,366.69444444444446,0.0052829197860963075,0.005490338888888936
90,90,9,A,C,0.0,500.0,733.224,531.344,506.37016574585635,368.9888888888889,0.005399790055248615,0.005490405555555592
91,91,9,A,C,0.0,500.0,699.776,459.936,488.6703910614525,321.18435754189943,0.0054918268156424355,0.005509229050279353
92,92,9,A,C,0.0,500.0,777.832,487.256,534.2252747252747,346.0625,0.005472137362637384,0.005520886363636376
93,93,9,A,C,0.0,500.0,817.064,531.952,558.103825136612,369.4111111111111,0.005411699453551839,0.005492249999999959
94,94,9,A,C,0.0,500.0,790.024,485.48,554.7921348314607,344.8011363636364,0.005493140449438192,0.0056309943181818345
95,95,9,A,C,0.0,500.0,799.56,494.96,564.6610169491526,338.08743169398906,0.005572209039548052,0.005403650273224024
96,96,9,A,C,0.0,500.0,893.752,491.168,610.4863387978143,341.0888888888889,0.005384677595628384,0.005489850000000018
97,97,9,A,C,0.0,500.0,921.312,434.384,619.1612903225806,306.7683615819209,0.0052893602150537195,0.005488745762711865
98,98,9,A,C,0.0,500.0,804.12,487.704,581.0115606936416,333.1311475409836,0.005559202312138734,0.005375191256830603
99,99,9,A,C,0.0,500.0,820.456,553.896,586.04,376.2880434782609,0.005709091428571388,0.005377722826086902
100,100,9,A,C,0.0,500.0,857.28,540.264,585.5737704918033,371.06043956043953,0.005291956284152944,0.005439120879120868
101,101,9,A,C,0.0,500.0,861.336,514.424,598.15,349.4728260869565,0.005503950000000026,0.005372211956521773
102,102,9,A,C,0.0,500.0,815.712,479.52,586.0,331.16022099447514,0.005629540229885058,0.005459861878453056
103,103,9,A,C,0.0,500.0,889.792,507.936,611.1208791208791,343.2,0.0054380824175823735,0.005347481081081069
104,104,9,A,C,0.0,500.0,877.936,519.16,593.2,354.6174863387978,0.005340286486486511,0.005413502732240393
105,105,9,A,C,0.0,500.0,804.144,492.6,574.3885714285715,343.99441340782124,0.0055824914285714,0.005456949720670381
106,106,9,A,C,0.0,500.0,925.088,518.024,642.4222222222222,361.7486033519553,0.005491000000000036,0.00552153072625691
107,107,9,A,C,0.0,500.0,956.08,513.408,660.2762430939226,352.61538461538464,0.005462441988950296,0.005432104395604375
108,108,9,A,C,0.0,500.0,942.816,457.768,662.0898876404494,319.6703910614525,0.005487095505617981,0.005513284916201142
109,109,9,A,C,0.0,500.0,827.088,483.848,590.7771428571428,330.4972677595628,0.005656079999999975,0.005401404371584682
110,110,9,A,C,0.0,500.0,911.808,488.888,622.8196721311475,339.50555555555553,0.005403338797814276,0.005499922222222232
111,111,9,A,C,0.0,500.0,881.536,478.88,629.6685714285715,336.29213483146066,0.0055982457142857815,0.005487651685393295
112,112,9,A,C,0.0,500.0,843.624,496.912,599.1647727272727,343.17127071823205,0.005616022727272755,0.00546153591160224
113,113,9,A,C,0.0,500.0,909.96,557.184,618.179347826087,384.7955801104972,0.005380456521739125,0.005471773480662997
114,114,9,A,C,0.0,500.0,973.632,502.56,672.3977900552486,350.94972067039106,0.005443237569060759,0.005500027932960966
115,115,9,A,C,0.0,500.0,886.64,359.088,648.1286549707602,256.49142857142857,0.005685602339181229,0.005648194285714275
116,116,9,A,C,0.0,500.0,994.376,388.544,675.5271739130435,265.39890710382514,0.005377271739130438,0.005322027322404412
117,117,9,A,C,0.0,500.0,1206.912,418.96,824.3934426229508,287.74725274725273,0.005253792349726777,0.005437164835164843
118,118,9,A,C,0.0,500.0,1105.672,488.856,739.0855614973262,333.91803278688525,0.005299732620320863,0.005403065573770473
119,119,9,A,C,0.0,500.0,1015.872,480.84,693.9016393442623,326.6576086956522,0.005292486338797813,0.005373842391304359
120,120,9,A,C,0.0,500.0,1033.328,529.912,701.9891304347826,361.9617486338798,0.005278239130434816,0.005381196721311458
121,121,9,A,C,0.0,500.0,995.328,518.992,676.1739130434783,356.45054945054943,0.005371315217391363,0.005429835164835173
122,122,9,A,C,0.0,500.0,886.08,512.04,605.2459016393443,349.75409836065575,0.005392054644808724,0.005400939890710373
123,123,9,A,C,0.0,500.0,825.144,501.512,579.4550561797753,350.21787709497204,0.0054702808988763875,0.005456173184357586
124,124,9,A,C,0.0,500.0,915.544,544.872,615.2849462365591,376.292817679558,0.005299876344086015,0.005461867403314974
125,125,9,A,C,0.0,500.0,945.16,517.68,652.7348066298342,361.50837988826817,0.0054384917127071365,0.005520726256983292
126,126,9,A,C,0.0,500.0,953.008,481.384,658.1546961325967,334.2944444444444,0.005479497237569045,0.005478538888888885
127,127,9,A,C,0.0,500.0,885.208,528.472,614.7277777777778,351.3776595744681,0.005474938888888895,0.005258122340425557
128,128,9,A,C,0.0,500.0,895.208,543.344,604.8702702702702,385.89772727272725,0.005329032432432449,0.0056153806818181355
129,129,9,A,C,0.0,500.0,930.736,559.384,639.2417582417582,390.63128491620114,0.005445934065934109,0.005458703910614611
130,130,9,A,C,0.0,500.0,837.12,490.816,608.3720930232558,340.84444444444443,0.005677226744186057,0.005492105555555642
131,131,9,A,C,0.0,500.0,898.712,494.224,600.7433155080214,343.2111111111111,0.005284577540107073,0.005490388888888888
132,132,9,A,C,0.0,500.0,894.096,445.784,624.3687150837989,307.8618784530387,0.0055238491620111215,0.005461254143646522
133,133,9,A,C,0.0,500.0,880.536,367.696,611.4833333333333,258.2134831460674,0.0054928444444444025,0.005473106741572987
134,134,9,A,C,0.0,500.0,790.432,446.328,571.121387283237,303.2119565217391,0.0057527456647399125,0.005424815217391292
135,135,9,A,C,0.0,500.0,855.36,495.856,594.0,338.69945355191254,0.005375638888888861,0.005335431693989048
136,136,9,A,C,0.0,500.0,940.008,547.992,642.0819672131148,374.3114754098361,0.005310573770491796,0.005401885245901573
137,137,9,A,C,0.0,500.0,920.048,584.592,618.3118279569892,390.7700534759358,0.005238838709677414,0.005285636363636395
138,138,9,A,C,0.0,500.0,852.6,522.616,602.1186440677966,362.9277777777778,0.005481141242937944,0.0054853055555556
139,139,9,A,C,0.0,500.0,936.976,521.312,629.6881720430108,366.08988764044943,0.005305758064516171,0.005471848314606679
140,140,9,A,C,0.0,500.0,944.232,477.28,637.9945945945946,319.03743315508024,0.0052707027027028095,0.005286401069518793
141,141,9,A,C,0.0,500.0,882.928,434.784,623.5367231638418,307.0508474576271,0.005353067796610218,0.005506525423728725
142,142,9,A,C,0.0,500.0,933.864,466.288,634.4184782608696,320.25274725274727,0.005367907608695664,0.005433846153846264
143,143,9,A,C,0.0,500.0,953.896,466.24,630.8835978835979,320.2197802197802,0.0052375661375661684,0.00541849450549449
144,144,9,A,C,0.0,500.0,904.544,477.52,621.2527472527472,337.2316384180791,0.005426467032967034,0.005588016949152564
145,145,9,A,C,0.0,500.0,846.568,477.72,611.6820809248555,335.47752808988764,0.005742919075144539,0.005476376404494384
146,146,9,A,C,0.0,500.0,940.2,522.2,631.8548387096774,356.69398907103823,0.00528207526881714,0.00539597267759558
147,147,9,A,C,0.0,500.0,957.328,506.856,646.8432432432433,351.98333333333335,0.005262778378378366,0.005490988888888795
148,148,9,A,C,0.0,500.0,934.24,460.68,663.5227272727273,318.1491712707182,0.005553698863636375,0.005464464088397651
149,149,9,A,C,0.0,500.0,845.624,449.744,597.1920903954802,310.5966850828729,0.005565779661016913,0.005453475138121515
150,150,9,A,C,0.0,500.0,899.0,451.536,614.0710382513661,308.42622950819674,0.0054111584699453276,0.0054004644808742655
151,151,9,A,C,0.0,500.0,893.76,488.808,624.1340782122905,345.20338983050846,0.005566620111731935,0.005586022598869975
152,152,9,A,C,0.0,500.0,890.288,504.848,611.4615384615385,350.5888888888889,0.005354615384615332,0.005424216666666679
153,153,9,A,C,0.0,500.0,834.472,516.968,586.0056179775281,351.20108695652175,0.005539617977528094,0.00536303804347821
154,154,9,A,C,0.0,500.0,904.2,452.2,604.4117647058823,307.20108695652175,0.005300978609625721,0.005369331521739255
155,155,9,A,C,0.0,500.0,876.688,484.608,589.1720430107526,332.83516483516485,0.005285553763440877,0.005420719780219768
156,156,9,A,C,0.0,500.0,920.352,452.288,625.2391304347826,307.2608695652174,0.005299951086956496,0.005372065217391323
157,157,9,A,C,0.0,500.0,847.632,470.168,588.6333333333333,321.1530054644809,0.005492611111111185,0.005402836065573788
158,158,9,A,C,0.0,500.0,909.544,492.472,601.5502645502645,340.10497237569064,0.005288767195767282,0.005394546961326011
159,159,9,A,C,0.0,500.0,905.336,470.544,618.3989071038251,317.9351351351351,0.005321590163934406,0.005342475675675704
160,160,9,A,C,0.0,500.0,889.56,427.344,604.320652173913,298.4245810055866,0.005391429347826027,0.005454318435754234
