,timestamp,SessionID,CandidateID,Config,latency,throttle,throuput_dl,throuput_ul,packetsize_dl,packetsize_ul,inter_arrival_dl,inter_arrival_ul
0,0,10,B,C,0.0,500.0,581.96,539.592,463.343949044586,372.646408839779,0.005168719745222929,0.005459767955801105
1,1,10,B,C,0.0,500.0,514.64,553.56,426.02649006622516,395.4,0.004851026490066225,0.005560148571428571
2,2,10,B,C,0.0,500.0,649.304,574.36,445.95054945054943,396.6574585635359,0.005423357142857144,0.0054632044198895035
3,3,10,B,C,0.0,500.0,587.168,641.904,398.89130434782606,440.86813186813185,0.0053652119565217385,0.0054244780219780235
4,4,10,B,C,0.0,500.0,722.176,733.72,482.7379679144385,503.92857142857144,0.005295497326203207,0.005434670329670331
5,5,10,B,C,0.0,500.0,795.016,670.76,543.0437158469946,460.6868131868132,0.005401644808743166,0.005431554945054945
6,6,10,B,C,0.0,500.0,726.608,605.952,499.04395604395603,413.9016393442623,0.005363560439560442,0.0053989016393442635
7,7,10,B,C,0.0,500.0,643.448,547.904,437.125,393.60919540229884,0.005375663043478261,0.005592931034482762
8,8,10,B,C,0.0,500.0,588.864,559.0,413.5280898876405,383.92857142857144,0.005521039325842704,0.005431538461538464
9,9,10,B,C,0.0,500.0,637.032,576.288,425.8235294117647,395.8021978021978,0.0053171871657754066,0.005421181318681313
10,10,10,B,C,0.0,500.0,624.216,597.368,435.9050279329609,408.0382513661202,0.005455117318435756,0.005396103825136621
11,11,10,B,C,0.0,500.0,593.608,567.944,409.9502762430939,392.22651933701655,0.005452812154696136,0.005470381215469609
12,12,10,B,C,0.0,500.0,606.728,590.328,414.43169398907105,403.2295081967213,0.005411661202185786,0.005399448087431694
13,13,10,B,C,0.0,500.0,675.464,583.352,463.9175824175824,402.8674033149171,0.005455230769230775,0.005457187845303873
14,14,10,B,C,0.0,500.0,689.312,577.552,481.3631284916201,398.8618784530387,0.0054413072625698385,0.005369331491712701
15,15,10,B,C,0.0,500.0,665.216,575.552,459.4033149171271,395.2967032967033,0.0054967569060773505,0.005426186813186819
16,16,10,B,C,0.0,500.0,618.344,573.392,434.2303370786517,398.18888888888887,0.005475651685393253,0.005483811111111119
17,17,10,B,C,0.0,500.0,603.352,594.784,412.1256830601093,406.27322404371586,0.0053848360655737865,0.005404950819672148
18,18,10,B,C,0.0,500.0,612.72,610.752,420.8241758241758,401.81052631578945,0.005329670329670323,0.005203705263157886
19,19,10,B,C,0.0,500.0,625.224,567.24,427.0655737704918,393.9166666666667,0.005240672131147548,0.005470072222222219
20,20,10,B,C,0.0,500.0,599.8,576.168,418.85474860335194,404.6123595505618,0.005424988826815645,0.005455505617977531
21,21,10,B,C,0.0,500.0,649.336,602.512,438.74054054054056,404.9139784946237,0.005314729729729716,0.005315010752688156
22,22,10,B,C,0.0,500.0,641.32,606.816,438.0601092896175,403.468085106383,0.005412196721311486,0.005195101063829791
23,23,10,B,C,0.0,500.0,649.256,572.24,438.6864864864865,399.60893854748605,0.0053418162162162195,0.005537486033519566
24,24,10,B,C,0.0,500.0,604.536,591.608,417.49723756906076,413.1340782122905,0.005396580110497252,0.005518418994413411
25,25,10,B,C,0.0,500.0,617.24,582.056,443.41954022988506,406.463687150838,0.005593793103448282,0.005441067039106143
26,26,10,B,C,0.0,500.0,625.68,597.656,457.36842105263156,410.47802197802196,0.005755538011695917,0.005432879120879116
27,27,10,B,C,0.0,500.0,533.344,562.856,409.00613496932516,402.04,0.00604554601226995,0.005631114285714277
28,28,10,B,C,0.0,500.0,536.648,592.92,392.2865497076023,405.0,0.005811298245614043,0.005403393442622939
29,29,10,B,C,0.0,500.0,586.584,595.608,400.672131147541,409.07142857142856,0.0053279836065573665,0.005445450549450544
30,30,10,B,C,0.0,500.0,575.8,555.176,416.04046242774564,396.5542857142857,0.005645971098265909,0.005660805714285715
31,31,10,B,C,0.0,500.0,592.768,568.056,407.1208791208791,396.68715083798884,0.005324489010989027,0.005435100558659215
32,32,10,B,C,0.0,500.0,577.176,606.464,417.0346820809249,416.5274725274725,0.0057216763005780175,0.00540909340659339
33,33,10,B,C,0.0,500.0,584.976,585.304,410.7977528089888,408.731843575419,0.005554629213483133,0.005514162011173177
34,34,10,B,C,0.0,500.0,529.648,553.48,384.9186046511628,386.50837988826817,0.005638087209302298,0.00552354189944135
35,35,10,B,C,0.0,500.0,597.408,588.448,419.5280898876405,404.15384615384613,0.0053463202247190965,0.0054395769230769315
36,36,10,B,C,0.0,500.0,606.016,609.92,407.26881720430106,405.531914893617,0.005291983870967759,0.0052594734042553356
37,37,10,B,C,0.0,500.0,596.48,568.328,405.2173913043478,399.10674157303373,0.005310690217391312,0.005401005617977533
38,38,10,B,C,0.0,500.0,613.456,594.544,419.0273224043716,401.7189189189189,0.005337021857923499,0.005346886486486516
39,39,10,B,C,0.0,500.0,662.0,603.096,442.5133689839572,409.7119565217391,0.005306540106951866,0.005378923913043481
40,40,10,B,C,0.0,500.0,636.96,574.464,432.7173913043478,392.39344262295083,0.00538192934782607,0.005411748633879778
41,41,10,B,C,0.0,500.0,596.736,524.992,409.84615384615387,362.56353591160223,0.005386291208791216,0.005461580110497234
42,42,10,B,C,0.0,500.0,569.072,549.024,390.84615384615387,381.26666666666665,0.0054086703296703275,0.0054134999999999895
43,43,10,B,C,0.0,500.0,601.664,601.16,413.2307692307692,424.54802259887003,0.005426307692307705,0.005579802259887013
44,44,10,B,C,0.0,500.0,605.832,622.368,418.3922651933702,429.8121546961326,0.005452607734806629,0.0054521160220994715
45,45,10,B,C,0.0,500.0,598.48,640.84,408.7978142076503,440.1373626373626,0.005428530054644797,0.005439884615384628
46,46,10,B,C,0.0,500.0,569.448,664.112,402.1525423728813,466.3707865168539,0.0055176158192090504,0.005552780898876388
47,47,10,B,C,0.0,500.0,614.472,668.936,424.35911602209944,461.97237569060775,0.005392718232044189,0.0054582209944751365
48,48,10,B,C,0.0,500.0,678.36,622.808,460.8423913043478,437.36516853932585,0.005286298913043475,0.005464556179775267
49,49,10,B,C,0.0,500.0,676.576,737.4,475.12359550561797,509.25414364640886,0.0055563033707865086,0.005450552486187851
50,50,10,B,C,0.0,500.0,589.856,814.192,508.49655172413793,584.9080459770115,0.0056501655172413795,0.00567979885057474
51,51,10,B,C,0.0,500.0,609.776,669.032,629.9338842975206,506.8424242424242,0.007864528925619837,0.006007115151515157
52,52,10,B,C,0.0,500.0,666.32,657.616,470.56497175141243,446.75,0.005568276836158194,0.005368510869565212
53,53,10,B,C,0.0,500.0,581.536,604.496,413.02272727272725,426.9039548022599,0.005492539772727234,0.0055085649717513925
54,54,10,B,C,0.0,500.0,600.2,603.48,414.50276243093924,409.9728260869565,0.005476320441988947,0.00536102717391305
55,55,10,B,C,0.0,500.0,608.264,595.544,420.0718232044199,409.0274725274725,0.00546888397790056,0.005437780219780235
56,56,10,B,C,0.0,500.0,607.792,591.576,424.43575418994413,410.81666666666666,0.005404178770949688,0.005493133333333312
57,57,10,B,C,0.0,500.0,595.36,551.816,402.27027027027026,387.5112359550562,0.005340129729729727,0.005553280898876403
58,58,10,B,C,0.0,500.0,552.256,534.584,392.22727272727275,371.2388888888889,0.005617562499999976,0.005488872222222222
59,59,10,B,C,0.0,500.0,575.76,546.8,406.6101694915254,383.9887640449438,0.0054731638418079095,0.005402848314606724
60,60,10,B,C,0.0,500.0,621.0,592.872,417.33870967741933,396.3048128342246,0.005374354838709657,0.005283882352941153
61,61,10,B,C,0.0,500.0,603.408,562.168,409.92391304347825,386.1043956043956,0.005309565217391334,0.005418769230769224
62,62,10,B,C,0.0,500.0,684.808,521.36,467.76502732240436,370.28409090909093,0.005421185792349737,0.00561518181818183
63,63,10,B,C,0.0,500.0,665.696,536.352,457.2087912087912,368.3736263736264,0.005384901098901102,0.0054285824175824265
64,64,10,B,C,0.0,500.0,676.672,526.632,462.20765027322403,352.0267379679144,0.00517078142076502,0.0052849786096256885
65,65,10,B,C,0.0,500.0,721.656,514.784,469.828125,353.56043956043953,0.005113817708333339,0.005279527472527495
66,66,10,B,C,0.0,500.0,656.552,500.2,466.3011363636364,351.26404494382024,0.005462551136363655,0.00555659550561799
67,67,10,B,C,0.0,500.0,666.112,534.216,452.5217391304348,366.9065934065934,0.005393755434782623,0.00543297802197806
68,68,10,B,C,0.0,500.0,695.152,541.344,485.4413407821229,363.80645161290323,0.005447189944134098,0.005324586021505328
