,timestamp,SessionID,CandidateID,Config,latency,throttle,throuput_dl,throuput_ul,packetsize_dl,packetsize_ul,inter_arrival_dl,inter_arrival_ul
0,0,5,B,C,0.0,500.0,434.048,533.48,293.2756756756757,372.5418994413408,0.005280275675675676,0.005512575418994413
1,1,5,B,C,0.0,500.0,470.08,544.72,317.6216216216216,380.39106145251395,0.005292437837837838,0.0055218938547486026
2,2,5,B,C,0.0,500.0,460.536,536.032,309.5,368.15384615384613,0.005311946236559139,0.00544217032967033
3,3,5,B,C,0.0,500.0,460.48,529.272,309.4623655913978,365.5193370165746,0.005356903225806451,0.005465127071823204
4,4,5,B,C,0.0,500.0,496.712,517.464,341.14835164835165,363.3876404494382,0.005338406593406593,0.005466960674157306
5,5,5,B,C,0.0,500.0,586.04,511.36,395.97297297297297,355.1111111111111,0.005311859459459461,0.005490527777777777
6,6,5,B,C,0.0,500.0,625.624,526.696,418.19786096256684,367.804469273743,0.005221299465240638,0.005512888268156423
7,7,5,B,C,0.0,500.0,619.336,541.736,423.04371584699453,366.03783783783786,0.005343852459016393,0.005345481081081083
8,8,5,B,C,0.0,500.0,649.928,496.608,429.84656084656086,348.7415730337079,0.0051508148148148155,0.005557370786516855
9,9,5,B,C,0.0,500.0,588.888,561.568,406.69060773480663,389.97777777777776,0.00547109944751381,0.005489127777777774
10,10,5,B,C,0.0,500.0,639.928,516.784,432.38378378378377,358.8777777777778,0.005336162162162162,0.0054068111111111134
11,11,5,B,C,0.0,500.0,612.936,544.496,418.672131147541,373.967032967033,0.005342792349726768,0.00543108791208791
12,12,5,B,C,0.0,500.0,560.648,524.32,402.764367816092,358.14207650273227,0.005654568965517244,0.0053939344262295
13,13,5,B,C,0.0,500.0,626.496,511.792,421.03225806451616,353.4475138121547,0.0053176021505376364,0.0054616464088397855
14,14,5,B,C,0.0,500.0,619.304,536.664,423.0218579234973,364.58152173913044,0.005408535519125687,0.005377608695652166
15,15,5,B,C,0.0,500.0,572.04,527.24,415.7267441860465,383.1686046511628,0.005733523255813958,0.005746715116279064
16,16,5,B,C,0.0,500.0,601.112,501.52,429.36571428571426,350.22346368715085,0.005664462857142861,0.005434139664804471
17,17,5,B,C,0.0,500.0,596.032,547.832,416.22346368715085,364.25,0.0054630111731843655,0.005259686170212755
18,18,5,B,C,0.0,500.0,667.736,507.576,463.7055555555556,356.4438202247191,0.005457055555555554,0.005558926966292129
19,19,5,B,C,0.0,500.0,711.36,559.752,502.3728813559322,404.4450867052023,0.005384937853107337,0.005726075144508677
20,20,5,B,C,0.0,500.0,736.2,578.248,634.6551724137931,440.7378048780488,0.0064572206896551946,0.006029085365853651
21,21,5,B,C,0.0,500.0,818.712,533.896,601.9941176470588,394.8934911242604,0.005372123529411777,0.0058482899408284095
22,22,5,B,C,0.0,500.0,666.344,569.392,455.1530054644809,399.85393258426967,0.005366502732240438,0.00545838764044945
23,23,5,B,C,0.0,500.0,600.36,516.424,412.33516483516485,370.9942528735632,0.005429384615384609,0.005679965517241373
24,24,5,B,C,0.0,500.0,640.584,589.432,425.92021276595744,400.42934782608694,0.005277127659574472,0.0053873043478260925
25,25,5,B,C,0.0,500.0,645.44,557.432,433.76344086021504,382.85164835164835,0.005324440860215047,0.005441021978021969
26,26,5,B,C,0.0,500.0,661.872,591.696,454.5824175824176,397.64516129032256,0.005347252747252758,0.005314876344086021
27,27,5,B,C,0.0,500.0,658.92,586.944,455.0552486187845,405.34806629834253,0.005468204419889498,0.005387861878453041
28,28,5,B,C,0.0,500.0,688.584,548.944,460.2834224598931,379.10497237569064,0.005306379679144386,0.005461165745856356
29,29,5,B,C,0.0,500.0,674.072,539.824,460.43169398907105,368.73224043715845,0.005334387978142088,0.005392748633879777
30,30,5,B,C,0.0,500.0,644.648,665.104,440.3333333333333,451.8369565217391,0.005408453551912575,0.00537142934782609
31,31,5,B,C,0.0,500.0,605.256,704.784,429.8693181818182,473.64516129032256,0.005632778409090922,0.00532358602150537
32,32,5,B,C,0.0,500.0,645.656,672.784,443.44505494505495,477.82954545454544,0.0053943461538461645,0.005618255681818184
33,33,5,B,C,0.0,500.0,689.192,824.264,465.6702702702703,569.243093922652,0.005356383783783802,0.005384408839779011
34,34,5,B,C,0.0,500.0,814.336,791.424,571.8651685393259,549.6,0.005497853932584254,0.005492488888888877
35,35,5,B,C,0.0,500.0,744.696,682.408,541.203488372093,473.89444444444445,0.005789523255813957,0.005485872222222217
36,36,5,B,C,0.0,500.0,672.488,691.032,464.42541436464086,469.45108695652175,0.005463690607734814,0.005375309782608671
37,37,5,B,C,0.0,500.0,619.232,634.872,434.85393258426967,448.35593220338984,0.005554910112359547,0.005588163841807921
38,38,5,B,C,0.0,500.0,647.216,625.616,451.9664804469274,434.4555555555556,0.005572111731843576,0.005489572222222231
39,39,5,B,C,0.0,500.0,629.216,585.328,449.44,404.23204419889504,0.005617417142857164,0.0053729392265193686
40,40,5,B,C,0.0,500.0,611.072,543.592,426.7262569832402,369.2880434782609,0.0054998994413407816,0.005371038043478247
41,41,5,B,C,0.0,500.0,635.096,515.024,431.45108695652175,361.6741573033708,0.00530336413043479,0.00554536516853931
42,42,5,B,C,0.0,500.0,682.544,536.872,456.24598930481284,366.7158469945355,0.0053171016042780775,0.00540185792349727
43,43,5,B,C,0.0,500.0,702.792,525.392,485.353591160221,375.28,0.005284999999999983,0.005566348571428575
44,44,5,B,C,0.0,500.0,654.08,539.792,459.3258426966292,390.02312138728325,0.005564382022471903,0.005644774566473983
45,45,5,B,C,0.0,500.0,723.8,573.728,483.8235294117647,419.39181286549706,0.005226807486631008,0.005690461988304066
46,46,5,B,C,0.0,500.0,694.544,602.712,485.01675977653633,435.485549132948,0.005511754189944133,0.005712502890173389
47,47,5,B,C,0.0,500.0,681.592,628.728,481.3502824858757,449.0914285714286,0.005591757062146865,0.005644977142857134
48,48,5,B,C,0.0,500.0,667.2,567.2,455.73770491803276,402.84090909090907,0.005380551912568325,0.005548914772727251
49,49,5,B,C,0.0,500.0,661.992,501.808,498.4879518072289,392.0375,0.005987313253012075,0.006182156250000004
50,50,5,B,C,0.0,500.0,730.744,537.648,527.9942196531792,404.855421686747,0.005697699421965337,0.005871927710843399
51,51,5,B,C,0.0,500.0,837.0,626.36,601.2931034482758,449.9712643678161,0.005652367816091981,0.005651178160919548
52,52,5,B,C,0.0,500.0,879.736,599.848,624.8125,438.48538011695905,0.005571607954545466,0.005771473684210525
53,53,5,B,C,0.0,500.0,910.752,588.112,622.0983606557377,437.5833333333333,0.005422420765027321,0.005874148809523813
54,54,5,B,C,0.0,500.0,803.864,612.784,564.5112359550562,442.7630057803468,0.005519539325842699,0.0057141907514450755
55,55,5,B,C,0.0,500.0,822.096,593.208,567.7458563535912,426.1551724137931,0.005463441988950283,0.005573787356321841
56,56,5,B,C,0.0,500.0,824.016,629.088,569.0718232044198,451.9310344827586,0.005474756906077328,0.0056085459770114955
57,57,5,B,C,0.0,500.0,916.864,633.592,636.7111111111111,460.4593023255814,0.005461833333333309,0.005645558139534913
58,58,5,B,C,0.0,500.0,865.328,598.168,611.1073446327683,429.7183908045977,0.005538214689265567,0.005591626436781614
59,59,5,B,C,0.0,500.0,975.808,640.136,670.1978021978022,449.53370786516854,0.005381054945054938,0.005535932584269671
60,60,5,B,C,0.0,500.0,1012.88,506.664,695.6593406593406,462.2846715328467,0.005381725274725253,0.007112839416058365
61,61,5,B,C,0.0,500.0,862.8,552.368,645.8083832335329,413.4491017964072,0.005905622754491004,0.005895976047904196
62,62,5,B,C,0.0,500.0,846.6,587.368,608.1896551724138,437.0297619047619,0.00570058620689657,0.005718749999999984
63,63,5,B,C,0.0,500.0,850.224,639.128,583.945054945055,459.14367816091954,0.005473956043956041,0.0056635172413793235
64,64,5,B,C,0.0,500.0,827.304,658.224,590.9314285714286,470.16,0.00558716000000004,0.005657428571428552
65,65,5,B,C,0.0,500.0,832.232,542.88,574.7458563535912,392.2543352601156,0.005493712707182295,0.005713907514450873
66,66,5,B,C,0.0,500.0,774.328,576.792,534.756906077348,421.63157894736844,0.005489629834254141,0.005699040935672518
67,67,5,B,C,0.0,500.0,714.352,701.52,490.6263736263736,487.1666666666667,0.005374945054945053,0.005424111111111074
68,68,5,B,C,0.0,500.0,760.552,679.696,522.3571428571429,480.01129943502826,0.005465758241758284,0.005514966101694952
69,69,5,B,C,0.0,500.0,727.784,664.208,535.135294117647,479.91907514450867,0.0057540588235293995,0.005713005780346885
70,70,5,B,C,0.0,500.0,662.36,656.36,484.1812865497076,468.8285714285714,0.005684748538011717,0.005583479999999992
71,71,5,B,C,0.0,500.0,740.824,590.52,532.2011494252873,431.6666666666667,0.0056499655172414275,0.005714725146198792
72,72,5,B,C,0.0,500.0,810.16,681.656,556.4285714285714,486.89714285714285,0.005273164835164836,0.005494165714285698
73,73,5,B,C,0.0,500.0,931.872,650.832,629.6432432432432,459.6271186440678,0.005393037837837799,0.005636994350282494
74,74,5,B,C,0.0,500.0,569.072,535.656,629.5044247787611,452.4121621621622,0.008519938053097403,0.006605702702702689
