,timestamp,SessionID,CandidateID,Config,latency,throttle,throuput_dl,throuput_ul,packetsize_dl,packetsize_ul,inter_arrival_dl,inter_arrival_ul
0,0,5,B,B,500.0,0.0,112.104,88.76,161.06896551724137,154.09722222222223,0.011416448275862068,0.013732819444444445
1,1,5,B,B,500.0,0.0,113.096,90.784,162.49425287356323,157.61111111111111,0.01127577011494253,0.013727277777777776
2,2,5,B,B,500.0,0.0,116.048,111.36,168.67441860465115,193.33333333333334,0.011585465116279071,0.01373127777777778
3,3,5,B,B,500.0,0.0,118.744,111.552,170.60919540229884,193.66666666666666,0.011352011494252873,0.013749902777777774
4,4,5,B,B,500.0,0.0,176.744,339.808,115.06770833333333,198.48598130841123,0.003537322916666664,0.004167747663551399
5,5,5,B,B,500.0,0.0,219.016,394.048,192.79577464788733,337.36986301369865,0.003605394366197184,0.006383232876712328
6,6,5,B,B,500.0,0.0,312.536,425.752,250.42948717948718,359.5878378378378,0.0032801987179487124,0.006685750000000001
7,7,5,B,B,500.0,0.0,337.832,427.712,272.4451612903226,363.70068027210885,0.003287458064516128,0.006724319727891158
8,8,5,B,B,500.0,0.0,365.056,424.032,292.5128205128205,360.57142857142856,0.003268198717948726,0.006728292517006798
9,9,5,B,B,500.0,0.0,352.872,421.504,290.1907894736842,356.0,0.003347256578947364,0.006686121621621614
10,10,5,B,B,500.0,0.0,374.872,403.16,302.31612903225806,349.96527777777777,0.003284858064516126,0.006785513888888878
11,11,5,B,B,500.0,0.0,363.96,412.512,295.4220779220779,348.4054054054054,0.0032939350649350734,0.006677939189189184
12,12,5,B,B,500.0,0.0,350.912,404.608,290.49006622516555,346.4109589041096,0.003379430463576159,0.00676846575342466
13,13,5,B,B,500.0,0.0,355.12,408.16,286.38709677419354,344.72972972972974,0.0033454451612903247,0.006671500000000001
14,14,5,B,B,500.0,0.0,383.88,416.024,303.7025316455696,351.3716216216216,0.003210797468354429,0.00668121621621622
15,15,5,B,B,500.0,0.0,356.208,428.24,289.12987012987014,364.1496598639456,0.003298980519480524,0.006734231292517004
16,16,5,B,B,500.0,0.0,362.712,383.32,294.40909090909093,337.42957746478874,0.0033106688311688314,0.006874577464788751
17,17,5,B,B,500.0,0.0,350.0,414.488,282.258064516129,350.0743243243243,0.003271322580645146,0.00667558783783784
18,18,5,B,B,500.0,0.0,368.368,421.072,295.1666666666667,355.63513513513516,0.003270474358974349,0.006678412162162164
19,19,5,B,B,500.0,0.0,341.472,422.624,278.98039215686276,356.94594594594594,0.003350686274509796,0.006668837837837839
20,20,5,B,B,500.0,0.0,344.12,417.504,281.1437908496732,355.0204081632653,0.003357954248365999,0.006728054421768712
21,21,5,B,B,500.0,0.0,341.584,421.792,275.4709677419355,358.6666666666667,0.0032887483870967936,0.006721925170068039
22,22,5,B,B,500.0,0.0,350.872,422.512,286.66013071895424,366.7638888888889,0.0033266209150326865,0.006780374999999999
23,23,5,B,B,500.0,0.0,345.472,444.92,284.10526315789474,375.77702702702703,0.0033490460526315793,0.006685790540540541
24,24,5,B,B,500.0,0.0,372.248,467.648,302.14935064935065,397.65986394557825,0.0032901103896103884,0.006733857142857142
