,timestamp,SessionID,CandidateID,Config,latency,throttle,throuput_dl,throuput_ul,packetsize_dl,packetsize_ul,inter_arrival_dl,inter_arrival_ul
0,0,9,A,A,0.0,0.0,151.416,109.28,233.66666666666666,189.72222222222223,0.012227839506172839,0.013701430555555555
1,1,9,A,A,0.0,0.0,155.432,113.088,236.9390243902439,196.33333333333334,0.011916731707317073,0.013723027777777778
2,2,9,A,A,0.0,0.0,171.936,109.984,255.85714285714286,190.94444444444446,0.011890238095238096,0.013747083333333335
3,3,9,A,A,0.0,0.0,159.944,110.84,246.82716049382717,192.43055555555554,0.012074530864197531,0.013721763888888886
4,4,9,A,A,0.0,0.0,175.928,106.336,261.79761904761904,184.61111111111111,0.011815345238095238,0.01372258333333334
5,5,9,A,A,0.0,0.0,169.032,103.6,254.56626506024097,182.3943661971831,0.011842204819277101,0.013706281690140843
6,6,9,A,A,0.0,0.0,171.784,108.128,255.63095238095238,187.72222222222223,0.011853619047619047,0.013718263888888884
7,7,9,A,A,0.0,0.0,167.24,108.128,254.9390243902439,187.72222222222223,0.011947670731707313,0.01374056944444445
8,8,9,A,A,0.0,0.0,159.2,109.568,236.9047619047619,190.22222222222223,0.011820940476190464,0.013750124999999983
9,9,9,A,A,0.0,0.0,162.488,101.272,241.79761904761904,175.81944444444446,0.011801166666666672,0.013725083333333332
10,10,9,A,A,0.0,0.0,162.312,106.208,244.44578313253012,184.38888888888889,0.011901927710843368,0.013729333333333335
11,11,9,A,A,0.0,0.0,157.512,107.152,237.21686746987953,188.64788732394365,0.011833192771084343,0.013707661971830976
12,12,9,A,A,0.0,0.0,162.912,105.664,239.57647058823528,183.44444444444446,0.011719517647058829,0.013698472222222226
13,13,9,A,A,0.0,0.0,160.792,109.568,242.15662650602408,190.22222222222223,0.011907349397590365,0.013732958333333335
14,14,9,A,A,0.0,0.0,154.36,108.952,232.46987951807228,189.15277777777777,0.011803963855421696,0.01373190277777778
15,15,9,A,A,0.0,0.0,154.24,109.776,229.52380952380952,190.58333333333334,0.011774178571428559,0.01370545833333334
16,16,9,A,A,0.0,0.0,150.976,111.12,224.66666666666666,192.91666666666666,0.011772797619047603,0.01372413888888888
17,17,9,A,A,0.0,0.0,149.112,109.504,224.56626506024097,192.7887323943662,0.011842734939759028,0.01374276056338025
18,18,9,A,A,0.0,0.0,150.96,110.656,224.64285714285714,192.11111111111111,0.011777154761904784,0.013706083333333365
19,19,9,A,A,0.0,0.0,153.512,110.784,225.75294117647059,192.33333333333334,0.011735564705882365,0.01373043055555555
20,20,9,A,A,0.0,0.0,154.536,112.216,235.5731707317073,194.81944444444446,0.011920890243902419,0.013728722222222236
