r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_processing_latency,avg_rtt,avg_dl,avg_ul,avg_jitter,gini,telia_requests,telenor_requests,ice_requests,executionTime
4.9999995,100,97.305343,0.0,23.0,5.0,0.23,77.0,10.55,28.49,7.18,21.22,0.09,50.6,26.59,1.17,0.36,35.0,0.0,42.0,0.12
15.733337,100,98.694827,0.0,9.0,15.73,0.21,79.0,9.03,21.63,6.89,14.66,0.07,52.82,26.23,3.56,0.22,40.0,25.0,14.0,0.12
31.866646,100,100.547207,-1.0,24.0,31.87,0.29,71.0,3.14,24.78,3.52,21.18,0.07,43.7,28.87,1.97,0.12,28.0,28.0,15.0,0.12
26.733328,100,102.200819,1.0,1.0,26.73,0.18,82.0,7.82,21.37,5.46,15.83,0.08,35.09,10.77,2.95,0.34,42.0,40.0,0.0,0.12
51.133316,100,103.637482,0.93,5.0,51.13,0.2,80.0,2.66,20.85,3.29,17.48,0.09,39.8,18.62,2.17,0.28,13.0,20.0,47.0,0.11
2.133333,100,105.284409,0.8,21.0,2.13,0.28,72.0,9.72,27.57,7.74,19.75,0.08,49.13,24.35,4.39,0.19,38.0,17.0,17.0,0.13
17.333336,100,106.975799,-1.0,24.0,17.33,0.2,80.0,9.0,24.83,6.72,18.05,0.07,70.36,30.39,3.18,0.38,55.0,16.0,9.0,0.12
30.466656,100,108.409539,0.93,1.0,30.47,0.15,85.0,7.98,24.02,5.8,18.14,0.08,29.96,21.08,3.39,0.24,49.0,18.0,18.0,0.12
35.133324,100,110.024483,0.53,3.0,35.13,0.24,76.0,4.33,25.98,4.55,21.37,0.06,39.63,26.75,2.63,0.5,19.0,57.0,0.0,0.14
44.866646,100,111.714792,0.53,19.0,44.87,0.15,85.0,5.44,24.56,5.45,19.01,0.11,28.5,15.72,1.62,0.27,17.0,17.0,51.0,0.12
31.466654,100,113.553486,0.53,19.0,31.47,0.2,80.0,6.35,24.46,6.47,17.93,0.07,34.37,12.02,8.89,0.52,62.0,18.0,0.0,0.14
25.333323,100,115.432429,0.0,13.0,25.33,0.14,86.0,9.14,22.81,6.95,15.79,0.08,54.62,23.66,3.26,0.19,38.0,34.0,14.0,0.12
46.333317,100,117.298644,0.53,9.0,46.33,0.09,91.0,6.88,22.88,6.57,16.24,0.07,58.28,29.78,8.72,0.2,30.0,44.0,17.0,0.12
