1,45.42,0.23,77.0,7.43,27.63,6.66,20.88,0.09,66.64,26.6,2.52,0.34,0.0,38.0,39.0,0.15
2,49.13,0.21,79.0,7.85,27.82,6.8,20.94,0.08,47.65,25.61,2.01,0.15,19.0,23.0,37.0,0.11
3,54.29,0.2,80.0,3.05,18.06,3.34,14.65,0.06,70.29,34.97,2.04,0.47,56.0,24.0,0.0,0.11
4,51.84,0.2,80.0,4.24,25.36,4.01,21.27,0.08,57.57,16.85,2.85,0.17,24.0,18.0,38.0,0.1
5,57.48,0.17,83.0,9.59,25.55,7.53,17.93,0.09,41.53,26.82,3.95,0.38,47.0,36.0,0.0,0.1
6,48.52,0.22,78.0,2.03,23.92,2.41,21.44,0.07,55.99,20.52,3.43,0.5,58.0,0.0,20.0,0.11
7,73.57,0.1,90.0,2.83,18.07,3.49,14.51,0.07,48.15,24.07,3.29,0.44,60.0,30.0,0.0,0.13
8,47.44,0.22,78.0,8.62,27.24,6.22,20.92,0.1,80.34,32.77,2.53,0.37,35.0,0.0,43.0,0.11
9,65.96,0.12,88.0,6.17,28.27,4.95,23.25,0.07,59.79,18.2,3.6,0.22,47.0,23.0,18.0,0.14
10,51.46,0.2,80.0,5.41,26.5,4.05,22.38,0.08,31.5,16.09,4.48,0.49,59.0,0.0,21.0,0.11
11,58.84,0.17,83.0,3.72,21.62,2.97,18.58,0.07,74.99,43.44,2.2,0.1,35.0,23.0,25.0,0.12
12,66.42,0.12,88.0,3.24,27.02,3.44,23.48,0.1,76.05,28.05,3.95,0.49,0.0,23.0,65.0,0.11
13,68.15,0.12,88.0,2.59,22.33,3.19,19.07,0.08,97.2,37.49,3.55,0.16,18.0,39.0,31.0,0.11
14,68.41,0.11,89.0,9.42,26.75,6.71,19.96,0.09,67.14,22.6,11.24,0.39,63.0,11.0,15.0,0.11
15,55.99,0.18,82.0,7.05,24.35,6.1,18.2,0.05,84.59,29.22,1.8,0.4,49.0,33.0,0.0,0.12
16,60.59,0.16,84.0,6.9,22.07,6.31,15.69,0.07,30.23,11.56,3.25,0.37,37.0,47.0,0.0,0.12
17,66.25,0.13,87.0,7.26,22.29,6.29,15.93,0.07,93.55,37.78,2.07,0.2,44.0,25.0,18.0,0.12
18,64.68,0.14,86.0,5.88,21.33,4.7,16.56,0.07,76.07,32.51,2.77,0.22,47.0,19.0,20.0,0.12
19,59.66,0.17,83.0,3.94,19.24,3.92,15.25,0.08,53.87,21.42,3.33,0.18,41.0,24.0,18.0,0.11
20,50.14,0.2,80.0,13.55,30.47,8.69,21.7,0.08,41.73,18.34,1.32,0.37,44.0,0.0,36.0,0.11
21,65.92,0.13,87.0,5.24,23.2,4.48,18.64,0.07,73.53,29.28,5.35,0.13,35.0,34.0,18.0,0.11
22,31.54,0.31,69.0,6.3,23.39,4.72,18.55,0.11,45.69,15.15,4.59,0.67,0.0,0.0,69.0,0.1
23,55.06,0.19,81.0,8.67,21.47,6.32,15.09,0.06,94.26,34.73,2.41,0.24,43.0,24.0,14.0,0.12
24,67.91,0.12,88.0,9.95,22.98,7.76,15.16,0.06,97.06,35.19,2.78,0.36,41.0,47.0,0.0,0.11
25,66.38,0.13,87.0,9.33,21.94,7.39,14.51,0.05,63.95,22.32,3.05,0.34,44.0,43.0,0.0,0.12
26,49.78,0.21,79.0,3.9,25.88,4.24,21.57,0.07,52.75,39.82,2.01,0.11,26.0,33.0,20.0,0.11
27,70.43,0.11,89.0,4.78,21.33,4.8,16.47,0.06,62.67,42.62,3.83,0.25,43.0,36.0,10.0,0.12
28,65.16,0.13,87.0,7.91,25.28,6.64,18.57,0.07,86.08,28.45,3.34,0.28,52.0,15.0,20.0,0.11
29,64.98,0.14,86.0,3.3,20.5,3.56,16.88,0.06,80.34,39.01,1.99,0.44,57.0,29.0,0.0,0.11
30,59.76,0.17,83.0,6.46,18.98,4.52,14.39,0.07,91.85,31.26,2.89,0.22,37.0,37.0,9.0,0.11
31,65.55,0.14,86.0,5.12,18.94,4.71,14.16,0.06,78.4,33.14,3.16,0.36,46.0,40.0,0.0,0.11
32,58.59,0.17,83.0,4.59,22.33,3.84,18.43,0.06,100.1,29.57,3.6,0.35,39.0,44.0,0.0,0.11
33,60.05,0.16,84.0,6.39,23.63,4.95,18.6,0.08,85.73,32.69,5.95,0.21,13.0,32.0,39.0,0.13
34,64.48,0.13,87.0,3.21,27.16,3.94,23.15,0.06,53.66,32.09,3.43,0.15,42.0,22.0,23.0,0.12
35,43.31,0.25,75.0,2.0,22.31,2.38,19.84,0.09,58.14,36.42,2.3,0.35,36.0,0.0,39.0,0.1
36,60.69,0.15,85.0,3.16,27.17,3.31,23.79,0.08,34.29,24.79,3.01,0.12,35.0,20.0,30.0,0.11
37,60.63,0.14,86.0,11.86,32.59,8.52,24.0,0.07,50.44,15.64,4.25,0.47,61.0,0.0,25.0,0.11
38,66.58,0.13,87.0,6.23,21.38,4.8,16.51,0.07,91.28,32.38,3.53,0.15,41.0,25.0,21.0,0.12
39,45.64,0.24,76.0,3.13,21.01,3.91,17.0,0.1,41.15,24.37,3.56,0.16,15.0,28.0,33.0,0.11
40,50.95,0.2,80.0,7.4,28.04,6.62,21.32,0.09,36.85,24.16,4.47,0.16,21.0,20.0,39.0,0.11
41,65.57,0.14,86.0,2.71,18.87,2.77,16.02,0.07,74.02,26.42,2.27,0.19,44.0,23.0,19.0,0.11
42,56.05,0.17,83.0,10.07,29.66,7.53,22.05,0.08,57.78,32.68,4.44,0.36,45.0,0.0,38.0,0.11
43,60.2,0.16,84.0,8.96,23.19,6.12,17.0,0.07,60.5,32.86,3.93,0.45,57.0,27.0,0.0,0.11
44,68.05,0.11,89.0,5.21,27.73,4.15,23.48,0.1,45.04,28.14,2.31,0.49,24.0,0.0,65.0,0.11
45,52.66,0.2,80.0,6.4,22.92,5.45,17.4,0.07,23.33,13.91,3.99,0.3,12.0,48.0,20.0,0.11
46,44.11,0.24,76.0,4.84,25.82,5.26,20.47,0.08,65.09,37.9,0.97,0.37,42.0,0.0,34.0,0.11
47,57.12,0.17,83.0,12.43,26.57,8.64,17.86,0.07,87.5,34.71,2.27,0.22,46.0,18.0,19.0,0.11
48,49.48,0.22,78.0,7.0,20.96,5.99,14.9,0.07,58.25,22.35,4.33,0.17,24.0,37.0,17.0,0.12
49,54.89,0.18,82.0,4.21,27.56,4.59,22.88,0.09,57.65,22.5,1.94,0.4,33.0,0.0,49.0,0.11
50,58.98,0.17,83.0,2.54,21.23,3.11,18.05,0.06,76.76,42.85,3.97,0.15,34.0,34.0,15.0,0.11
51,57.46,0.18,82.0,4.43,20.06,4.46,15.54,0.06,23.67,9.54,4.19,0.23,38.0,34.0,10.0,0.11
52,39.83,0.26,74.0,10.16,27.38,7.57,19.73,0.08,87.65,36.72,4.61,0.12,29.0,16.0,29.0,0.11
53,65.32,0.13,87.0,4.9,24.84,5.34,19.43,0.07,43.28,28.17,2.68,0.57,74.0,13.0,0.0,0.11
54,60.47,0.15,85.0,12.85,27.78,8.82,18.87,0.09,24.27,9.42,1.83,0.21,24.0,17.0,44.0,0.11
55,62.57,0.15,85.0,4.75,21.9,3.77,18.05,0.08,93.71,22.2,2.64,0.13,34.0,17.0,34.0,0.12
56,51.87,0.2,80.0,11.09,25.28,7.66,17.55,0.07,47.04,21.8,10.38,0.15,33.0,32.0,15.0,0.11
57,55.61,0.18,82.0,8.88,25.44,6.93,18.44,0.07,55.81,32.84,2.69,0.27,49.0,17.0,16.0,0.12
58,67.7,0.13,87.0,3.59,18.31,3.78,14.44,0.09,66.4,26.37,2.66,0.21,42.0,30.0,15.0,0.11
59,57.44,0.17,83.0,10.61,25.66,6.96,18.63,0.07,54.36,30.38,3.76,0.34,15.0,55.0,13.0,0.11
60,73.86,0.1,90.0,2.34,17.31,2.87,14.38,0.07,44.95,18.29,4.41,0.41,34.0,56.0,0.0,0.13
61,39.42,0.26,74.0,9.73,28.72,7.7,20.95,0.07,62.9,32.54,2.3,0.52,58.0,0.0,16.0,0.11
62,60.88,0.16,84.0,7.29,21.27,5.71,15.48,0.08,104.33,38.1,4.06,0.05,30.0,24.0,30.0,0.13
63,79.33,0.07,93.0,6.56,18.13,5.02,13.01,0.1,33.1,11.12,3.88,0.34,48.0,45.0,0.0,0.13
64,52.87,0.19,81.0,4.22,27.94,4.28,23.58,0.07,58.53,38.1,1.53,0.19,18.0,41.0,22.0,0.11
65,63.97,0.15,85.0,4.98,17.95,5.04,12.85,0.07,57.93,25.27,3.42,0.38,49.0,36.0,0.0,0.12
66,47.34,0.22,78.0,6.31,27.54,6.44,21.03,0.07,88.96,17.16,2.75,0.51,0.0,60.0,18.0,0.11
67,66.33,0.13,87.0,7.01,22.07,5.72,16.28,0.08,52.65,21.58,32.03,0.4,35.0,52.0,0.0,0.12
68,61.72,0.15,85.0,5.6,24.27,5.5,18.71,0.07,39.17,28.25,2.62,0.35,44.0,41.0,0.0,0.13
69,74.75,0.09,91.0,3.11,20.03,3.25,16.73,0.06,45.95,17.7,4.06,0.34,51.0,35.0,5.0,0.13
70,65.54,0.13,87.0,10.55,24.23,7.47,16.69,0.07,81.74,29.42,1.31,0.22,20.0,48.0,19.0,0.12
71,62.75,0.14,86.0,10.23,26.71,7.94,18.7,0.08,79.64,33.41,2.41,0.18,39.0,16.0,31.0,0.11
72,42.73,0.25,75.0,3.87,24.16,3.95,20.11,0.1,67.01,24.39,1.4,0.51,0.0,18.0,57.0,0.11
73,47.67,0.22,78.0,5.1,26.52,5.32,21.13,0.07,59.75,32.93,1.92,0.26,45.0,19.0,14.0,0.1
74,68.51,0.11,89.0,10.65,26.48,7.13,19.24,0.1,61.37,24.61,2.79,0.19,40.0,14.0,35.0,0.13
75,67.49,0.12,88.0,3.32,24.1,4.12,19.89,0.1,40.35,19.95,2.79,0.11,23.0,28.0,37.0,0.12
76,56.3,0.18,82.0,6.16,23.45,5.35,18.02,0.08,44.49,26.0,2.88,0.2,40.0,27.0,15.0,0.11
77,54.81,0.19,81.0,7.36,22.21,6.79,15.36,0.06,128.81,44.65,3.17,0.21,36.0,35.0,10.0,0.12
78,63.6,0.13,87.0,7.49,29.58,5.98,23.49,0.1,42.48,22.58,2.73,0.51,0.0,20.0,67.0,0.11
79,66.7,0.13,87.0,7.14,21.05,5.28,15.7,0.07,67.37,29.66,3.27,0.45,59.0,28.0,0.0,0.12
80,54.59,0.18,82.0,7.05,28.43,5.76,22.59,0.08,36.74,34.84,2.63,0.46,57.0,0.0,25.0,0.12
81,55.7,0.17,83.0,7.65,30.65,5.64,24.94,0.07,38.87,34.29,1.79,0.35,9.0,53.0,21.0,0.11
82,52.23,0.2,80.0,6.78,24.23,6.36,17.8,0.06,102.2,38.81,2.38,0.26,45.0,21.0,14.0,0.11
83,56.97,0.17,83.0,4.1,27.01,4.4,22.53,0.09,68.72,32.81,3.87,0.35,44.0,0.0,39.0,0.11
84,72.4,0.11,89.0,1.0,16.03,1.0,14.97,0.07,66.84,27.74,3.42,0.26,30.0,47.0,12.0,0.12
85,71.7,0.1,90.0,2.19,23.04,2.7,20.29,0.06,86.45,35.33,1.72,0.33,45.0,45.0,0.0,0.13
86,61.3,0.14,86.0,9.44,30.74,7.27,23.4,0.07,36.86,19.79,3.19,0.16,39.0,18.0,29.0,0.11
87,72.88,0.1,90.0,6.23,19.9,4.5,15.33,0.07,80.39,32.78,2.02,0.46,62.0,28.0,0.0,0.14
88,62.89,0.14,86.0,11.44,26.32,7.79,18.47,0.07,22.39,8.6,1.59,0.3,53.0,19.0,14.0,0.12
89,60.12,0.16,84.0,5.61,23.41,5.18,18.14,0.09,36.34,24.72,4.36,0.26,48.0,15.0,21.0,0.12
90,69.05,0.11,89.0,6.47,25.04,4.96,20.02,0.07,41.34,24.84,4.06,0.58,78.0,11.0,0.0,0.12
91,58.41,0.17,83.0,5.42,22.86,4.85,17.93,0.08,44.07,21.36,3.1,0.31,53.0,14.0,16.0,0.11
92,53.08,0.19,81.0,7.26,27.32,5.52,21.73,0.07,49.28,15.35,2.61,0.25,15.0,45.0,21.0,0.12
93,68.14,0.12,88.0,2.38,22.34,2.88,19.39,0.07,39.9,16.66,30.89,0.14,36.0,34.0,18.0,0.11
94,56.02,0.17,83.0,8.53,29.73,6.55,23.11,0.06,52.15,32.09,2.31,0.53,70.0,9.0,4.0,0.12
95,41.36,0.25,75.0,11.25,28.55,7.83,20.64,0.08,86.35,22.28,1.89,0.13,19.0,22.0,34.0,0.11
96,72.09,0.1,90.0,8.13,22.01,6.36,15.58,0.08,38.83,16.22,3.93,0.24,27.0,48.0,15.0,0.13
97,68.09,0.12,88.0,5.98,22.47,5.99,16.39,0.09,41.28,12.68,3.71,0.45,29.0,59.0,0.0,0.12
98,52.38,0.2,80.0,3.36,23.77,3.67,20.0,0.09,80.25,35.65,1.82,0.3,32.0,6.0,42.0,0.13
99,52.54,0.2,80.0,6.67,23.29,5.04,18.18,0.07,27.33,23.14,3.49,0.36,54.0,11.0,15.0,0.12
100,53.08,0.2,80.0,3.14,21.66,3.89,17.73,0.05,89.68,29.84,3.05,0.34,41.0,39.0,0.0,0.11
101,46.47,0.23,77.0,3.56,24.36,3.8,20.44,0.12,52.16,29.24,2.7,0.67,0.0,0.0,77.0,0.31
102,72.24,0.1,90.0,7.51,21.61,5.74,15.8,0.07,84.81,34.67,2.59,0.45,61.0,29.0,0.0,0.23
103,76.5,0.07,93.0,6.13,25.42,4.97,20.34,0.1,46.43,25.86,6.34,0.34,62.0,14.0,17.0,0.23
104,61.29,0.15,85.0,7.45,25.5,6.12,19.29,0.08,27.74,12.13,5.74,0.36,57.0,17.0,11.0,0.22
105,54.44,0.18,82.0,7.71,28.87,6.22,22.59,0.07,62.95,15.44,3.72,0.27,49.0,16.0,17.0,0.24
106,73.91,0.09,91.0,2.08,22.26,2.51,19.67,0.08,75.73,32.12,2.5,0.1,32.0,23.0,36.0,0.23
107,64.13,0.14,86.0,3.91,22.87,4.34,18.47,0.06,80.87,26.38,3.71,0.16,36.0,34.0,16.0,0.24
108,63.3,0.14,86.0,8.88,25.17,6.19,18.93,0.05,81.58,27.83,2.82,0.5,21.0,65.0,0.0,0.22
109,69.1,0.1,90.0,11.67,29.95,8.17,21.71,0.08,61.85,21.46,3.23,0.23,50.0,19.0,21.0,0.22
110,58.12,0.17,83.0,8.23,23.7,5.66,17.95,0.08,71.54,21.35,2.81,0.14,17.0,31.0,35.0,0.26
111,60.3,0.16,84.0,8.83,22.91,6.52,16.31,0.08,60.55,21.98,4.89,0.15,25.0,39.0,20.0,0.24
112,63.93,0.14,86.0,6.84,23.43,6.05,17.33,0.06,69.14,31.65,4.22,0.5,22.0,64.0,0.0,0.24
113,69.66,0.12,88.0,3.01,18.21,3.68,14.48,0.05,101.42,41.26,1.96,0.33,44.0,44.0,0.0,0.23
114,56.72,0.17,83.0,7.39,27.72,5.39,22.27,0.07,58.99,13.13,2.69,0.18,43.0,20.0,20.0,0.22
115,61.94,0.15,85.0,5.93,23.65,4.88,18.71,0.07,71.49,32.61,2.34,0.13,26.0,38.0,21.0,0.22
116,61.51,0.16,84.0,2.88,19.46,3.55,15.83,0.07,17.24,11.5,4.54,0.14,34.0,34.0,16.0,0.22
117,77.11,0.08,92.0,4.39,18.89,4.6,14.22,0.07,103.9,32.0,3.25,0.36,50.0,42.0,0.0,0.23
118,61.01,0.15,85.0,4.07,26.27,3.06,23.13,0.08,58.98,14.09,7.41,0.45,57.0,0.0,28.0,0.22
119,81.08,0.06,94.0,3.39,18.6,3.72,14.81,0.07,64.19,21.04,3.65,0.17,36.0,41.0,17.0,0.22
120,51.78,0.2,80.0,11.1,25.55,7.61,17.85,0.09,49.84,27.94,3.66,0.24,29.0,11.0,40.0,0.21
