episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_processing_latency,avg_rtt,avg_dl,avg_ul,avg_jitter,gini,telia_requests,telenor_requests,ice_requests,executionTime
37,44.78,0.18,82.0,9.95,57.01,8.08,48.88,0.06,113.01,42.62,3.28,0.65,80.0,0.0,2.0,0.09
38,98.57,0.85,15.0,15.07,23.75,9.5,14.13,0.11,94.81,37.41,6.77,0.62,1.0,0.0,14.0,0.12
39,97.3,0.86,14.0,2.0,12.91,2.5,10.29,0.12,93.57,31.55,1.11,0.67,0.0,0.0,14.0,0.12
40,-74.98,0.87,13.0,4.0,19.05,5.0,14.0,0.05,117.36,34.66,2.33,0.67,13.0,0.0,0.0,0.07
41,99.52,0.86,14.0,1.0,9.25,1.0,8.14,0.11,87.45,38.18,1.76,0.38,6.0,0.0,8.0,0.11
42,98.75,0.87,13.0,16.0,24.05,10.0,14.0,0.05,92.28,28.69,6.15,0.67,0.0,13.0,0.0,0.1
43,-44.58,0.71,29.0,9.79,22.29,6.28,15.93,0.08,56.9,26.21,3.42,0.39,17.0,0.0,12.0,0.06
44,99.69,0.92,8.0,1.0,10.11,1.0,9.0,0.11,71.58,15.25,4.54,0.67,0.0,0.0,8.0,0.13
45,53.95,0.0,100.0,16.0,111.05,10.0,101.0,0.05,134.86,37.1,3.63,0.67,100.0,0.0,0.0,0.08
46,98.74,0.85,15.0,4.0,21.06,5.0,16.0,0.06,142.9,46.22,2.61,0.67,15.0,0.0,0.0,0.11
47,99.02,0.88,12.0,8.0,20.56,7.5,13.0,0.06,81.95,41.97,0.26,0.67,12.0,0.0,0.0,0.09
48,55.0,0.0,100.0,8.0,108.55,7.5,101.0,0.05,123.29,38.8,2.02,0.67,100.0,0.0,0.0,0.1
49,-74.98,0.87,13.0,4.0,19.05,5.0,14.0,0.05,123.59,33.56,2.0,0.67,13.0,0.0,0.0,0.06
50,96.78,0.8,20.0,2.95,15.6,3.6,11.9,0.1,80.93,30.16,3.39,0.43,7.0,0.0,13.0,0.11
51,90.99,0.85,15.0,3.6,17.05,4.47,12.53,0.05,129.19,42.11,2.06,0.67,15.0,0.0,0.0,0.09
52,53.95,0.0,100.0,16.0,111.06,10.0,101.0,0.06,66.36,23.48,1.78,0.67,100.0,0.0,0.0,0.11
53,-78.74,0.89,11.0,4.0,17.07,5.0,12.0,0.07,76.45,42.08,2.52,0.67,11.0,0.0,0.0,0.06
54,66.62,0.0,100.0,9.36,80.77,7.92,72.78,0.06,67.92,32.4,2.11,0.55,0.0,83.0,17.0,0.08
55,99.27,0.88,12.0,2.0,15.56,2.5,13.0,0.06,90.12,10.36,3.65,0.67,12.0,0.0,0.0,0.1
56,98.75,0.87,13.0,16.0,24.05,10.0,14.0,0.05,80.76,11.29,1.4,0.67,13.0,0.0,0.0,0.11
57,55.0,0.0,100.0,8.0,108.55,7.5,101.0,0.05,118.6,39.28,3.58,0.67,100.0,0.0,0.0,0.12
58,99.42,0.84,16.0,2.12,9.72,2.53,7.12,0.07,110.89,26.73,1.3,0.54,13.0,0.0,3.0,0.09
59,99.42,0.89,11.0,10.55,13.7,6.73,6.91,0.06,67.39,33.48,4.01,0.67,11.0,0.0,0.0,0.1
60,97.54,0.77,23.0,2.0,26.56,2.5,24.0,0.06,129.25,34.38,3.74,0.67,23.0,0.0,0.0,0.15
61,54.97,0.0,100.0,8.0,108.62,7.5,101.0,0.12,63.21,12.63,7.58,0.67,0.0,0.0,100.0,0.08
62,98.87,0.82,18.0,8.22,16.0,5.83,10.11,0.06,115.32,24.88,5.1,0.67,18.0,0.0,0.0,0.11
63,98.89,0.79,21.0,1.57,13.63,1.86,11.71,0.06,60.17,8.98,2.22,0.67,21.0,0.0,0.0,0.09
64,-70.72,0.85,15.0,2.8,12.4,3.5,8.8,0.1,68.57,35.95,2.79,0.4,6.0,0.0,9.0,0.07
65,99.7,0.92,8.0,1.0,10.05,1.0,9.0,0.05,132.03,32.26,3.11,0.67,8.0,0.0,0.0,0.17
66,98.55,0.83,17.0,4.24,21.33,5.15,16.12,0.06,77.21,45.02,1.5,0.67,17.0,0.0,0.0,0.15
67,53.95,0.0,100.0,16.0,111.06,10.0,101.0,0.06,64.13,18.61,2.08,0.67,100.0,0.0,0.0,0.12
68,54.99,0.0,100.0,8.0,108.56,7.5,101.0,0.06,101.94,46.09,3.62,0.67,100.0,0.0,0.0,0.12
69,-76.73,0.88,12.0,2.0,15.55,2.5,13.0,0.05,95.21,36.86,0.25,0.67,12.0,0.0,0.0,0.08
70,-71.1,0.85,15.0,2.0,18.55,2.5,16.0,0.05,109.03,32.87,2.32,0.67,15.0,0.0,0.0,0.08
71,64.77,0.0,100.0,14.8,85.19,9.62,75.5,0.06,118.7,44.57,0.73,0.57,85.0,0.0,15.0,0.11
72,99.84,0.93,7.0,2.29,6.51,2.71,3.71,0.09,94.08,27.81,1.46,0.67,7.0,0.0,0.0,0.09
73,-67.07,0.83,17.0,2.35,16.05,2.94,13.06,0.05,84.22,39.3,2.29,0.67,17.0,0.0,0.0,0.08
74,99.5,0.93,7.0,16.0,18.05,10.0,8.0,0.05,94.5,34.68,1.43,0.67,7.0,0.0,0.0,0.11
75,89.45,0.89,11.0,2.18,12.96,2.73,10.18,0.05,95.34,14.77,1.61,0.67,11.0,0.0,0.0,0.14
76,99.27,0.9,10.0,14.5,18.36,9.1,9.2,0.06,133.7,38.3,5.89,0.6,0.0,9.0,1.0,0.15
77,55.0,0.0,100.0,8.0,108.55,7.5,101.0,0.05,115.73,39.56,2.85,0.67,100.0,0.0,0.0,0.12
78,97.27,0.79,21.0,16.0,32.05,10.0,22.0,0.05,124.94,38.83,1.77,0.67,21.0,0.0,0.0,0.14
79,-76.39,0.88,12.0,1.42,8.84,1.62,7.17,0.05,125.15,34.78,3.91,0.67,12.0,0.0,0.0,0.11
80,-72.97,0.86,14.0,2.0,17.62,2.5,15.0,0.12,106.57,30.31,4.05,0.67,0.0,0.0,14.0,0.07
81,95.16,0.87,13.0,5.85,16.45,5.77,10.62,0.07,103.57,29.9,2.09,0.56,11.0,0.0,2.0,0.15
82,55.0,0.0,100.0,8.0,108.55,7.5,101.0,0.05,94.26,45.87,2.1,0.67,100.0,0.0,0.0,0.13
83,-67.39,0.83,17.0,2.0,20.56,2.5,18.0,0.06,105.63,31.61,2.35,0.67,0.0,17.0,0.0,0.12
84,99.24,0.87,13.0,1.0,15.06,1.0,14.0,0.06,105.96,44.17,2.07,0.67,13.0,0.0,0.0,0.13
85,99.03,0.86,14.0,2.0,17.56,2.5,15.0,0.06,59.42,17.99,4.04,0.67,14.0,0.0,0.0,0.14
86,91.14,0.88,12.0,4.0,18.05,5.0,13.0,0.05,146.98,36.36,7.11,0.67,12.0,0.0,0.0,0.14
87,93.62,0.91,9.0,1.0,11.06,1.0,10.0,0.06,72.3,45.28,5.61,0.67,9.0,0.0,0.0,0.1
88,98.99,0.86,14.0,16.0,18.23,10.0,8.14,0.09,101.37,44.25,1.15,0.38,6.0,0.0,8.0,0.15
89,97.71,0.79,21.0,4.0,27.05,5.0,22.0,0.05,125.41,37.55,2.03,0.67,21.0,0.0,0.0,0.15
90,98.9,0.85,15.0,2.0,18.56,2.5,16.0,0.06,89.46,13.12,16.36,0.67,15.0,0.0,0.0,0.14
91,97.74,0.78,22.0,2.0,25.55,2.5,23.0,0.05,100.13,31.27,3.64,0.67,22.0,0.0,0.0,0.11
92,54.99,0.0,100.0,8.0,108.56,7.5,101.0,0.06,69.3,45.7,2.88,0.67,100.0,0.0,0.0,0.14
93,99.41,0.85,15.0,1.0,10.41,1.0,9.33,0.07,79.54,17.88,4.63,0.44,10.0,0.0,5.0,0.13
94,55.0,0.0,100.0,8.0,108.55,7.5,101.0,0.05,132.8,32.04,1.8,0.67,100.0,0.0,0.0,0.13
95,99.62,0.91,9.0,1.0,11.06,1.0,10.0,0.06,82.08,7.83,4.17,0.67,9.0,0.0,0.0,0.11
96,98.26,0.84,16.0,16.0,27.06,10.0,17.0,0.06,87.65,43.57,2.83,0.67,16.0,0.0,0.0,0.09
97,54.99,0.0,100.0,8.0,108.57,7.5,101.0,0.07,116.66,44.07,3.82,0.67,100.0,0.0,0.0,0.11
98,98.25,0.77,23.0,6.26,19.2,6.41,12.7,0.09,79.36,28.01,3.53,0.38,10.0,0.0,13.0,0.11
99,98.24,0.8,20.0,1.0,22.06,1.0,21.0,0.06,91.26,46.1,0.71,0.67,20.0,0.0,0.0,0.1
100,99.42,0.88,12.0,2.33,12.63,2.92,9.67,0.05,126.5,44.88,5.18,0.56,10.0,2.0,0.0,0.14
