episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_processing_latency,avg_rtt,avg_dl,avg_ul,avg_jitter,gini,telia_requests,telenor_requests,ice_requests,executionTime
26,97.92,0.79,21.0,2.0,24.62,2.5,22.0,0.12,68.35,36.58,1.25,0.67,0.0,0.0,21.0,0.07
27,97.16,0.76,24.0,14.5,29.24,9.38,19.75,0.12,74.19,18.11,3.47,0.58,0.0,3.0,21.0,0.07
28,52.39,0.03,97.0,7.94,103.52,7.45,96.02,0.05,135.04,38.18,6.13,0.66,1.0,96.0,0.0,0.07
29,-56.46,0.77,23.0,2.0,26.55,2.5,24.0,0.05,144.56,34.49,2.66,0.67,23.0,0.0,0.0,0.06
30,97.89,0.82,18.0,16.0,29.05,10.0,19.0,0.05,114.1,18.49,6.83,0.67,18.0,0.0,0.0,0.11
31,97.74,0.78,22.0,2.0,25.55,2.5,23.0,0.05,145.29,38.48,0.55,0.67,0.0,22.0,0.0,0.07
32,53.95,0.0,100.0,16.0,111.05,10.0,101.0,0.05,86.21,9.4,4.08,0.67,100.0,0.0,0.0,0.07
33,-71.01,0.85,15.0,1.0,17.05,1.0,16.0,0.05,85.37,5.69,3.53,0.67,15.0,0.0,0.0,0.05
34,98.2,0.8,20.0,4.0,22.47,5.0,17.4,0.07,66.82,14.29,1.91,0.6,18.0,0.0,2.0,0.07
35,98.74,0.85,15.0,4.0,21.05,5.0,16.0,0.05,123.83,46.15,2.67,0.67,15.0,0.0,0.0,0.09
36,-58.27,0.78,22.0,2.0,25.62,2.5,23.0,0.12,84.56,39.65,6.09,0.67,0.0,0.0,22.0,0.05
37,-60.29,0.79,21.0,4.0,27.05,5.0,22.0,0.05,144.58,37.25,2.48,0.67,21.0,0.0,0.0,0.05
38,98.9,0.85,15.0,2.0,18.55,2.5,16.0,0.05,111.99,17.39,6.52,0.67,15.0,0.0,0.0,0.09
39,99.29,0.85,15.0,2.93,12.26,3.67,8.53,0.06,147.95,43.28,1.36,0.36,8.0,0.0,7.0,0.08
40,-63.91,0.81,19.0,4.0,25.06,5.0,20.0,0.06,125.11,44.93,3.17,0.67,19.0,0.0,0.0,0.05
41,99.15,0.86,14.0,1.93,15.59,2.39,13.14,0.06,98.27,39.1,1.0,0.62,0.0,13.0,1.0,0.08
42,99.24,0.87,13.0,9.54,14.93,7.31,7.54,0.08,116.23,27.91,3.79,0.36,7.0,0.0,6.0,0.09
43,53.95,0.0,100.0,16.0,111.05,10.0,101.0,0.05,105.54,45.36,3.5,0.67,100.0,0.0,0.0,0.07
44,99.72,0.92,8.0,4.75,9.35,3.25,6.0,0.1,68.46,27.23,7.32,0.5,0.0,2.0,6.0,0.08
45,-63.91,0.81,19.0,4.0,25.05,5.0,20.0,0.05,140.19,45.86,2.4,0.67,19.0,0.0,0.0,0.04
46,97.98,0.78,22.0,4.0,22.93,5.0,17.82,0.11,71.08,23.42,7.33,0.58,0.0,3.0,19.0,0.07
47,98.42,0.79,21.0,9.71,18.96,7.38,11.52,0.06,120.48,44.98,1.48,0.67,21.0,0.0,0.0,0.09
48,54.97,0.0,100.0,8.0,108.62,7.5,101.0,0.12,142.3,36.6,0.16,0.67,0.0,0.0,100.0,0.06
49,-74.98,0.87,13.0,4.0,19.05,5.0,14.0,0.05,131.55,45.99,2.27,0.67,13.0,0.0,0.0,0.05
50,98.71,0.79,21.0,3.14,15.7,3.93,11.71,0.06,140.37,44.14,1.74,0.67,21.0,0.0,0.0,0.11
51,85.48,0.88,12.0,3.0,11.43,3.67,7.67,0.1,108.76,38.0,1.34,0.44,4.0,0.0,8.0,0.12
52,-69.41,0.84,16.0,4.0,22.06,5.0,17.0,0.06,93.14,11.67,4.81,0.67,16.0,0.0,0.0,0.05
53,-26.64,0.61,39.0,6.67,29.41,6.67,22.67,0.08,102.46,19.76,0.92,0.44,26.0,0.0,13.0,0.09
54,-71.26,0.85,15.0,4.0,21.06,5.0,16.0,0.06,58.97,43.73,2.63,0.67,15.0,0.0,0.0,0.08
55,99.34,0.88,12.0,10.17,14.1,6.88,7.17,0.05,121.42,39.0,1.9,0.67,12.0,0.0,0.0,0.11
56,99.15,0.87,13.0,14.85,16.59,9.31,7.23,0.05,108.28,33.39,3.06,0.46,9.0,4.0,0.0,0.09
57,55.0,0.0,100.0,8.0,108.56,7.5,101.0,0.06,72.53,9.57,6.38,0.67,100.0,0.0,0.0,0.07
58,99.09,0.84,16.0,5.38,14.62,5.06,9.5,0.05,134.21,32.43,1.34,0.67,16.0,0.0,0.0,0.15
59,99.15,0.89,11.0,14.64,19.42,9.18,10.18,0.06,149.41,37.11,2.54,0.61,10.0,0.0,1.0,0.12
60,97.3,0.77,23.0,4.0,29.05,5.0,24.0,0.05,65.3,45.87,2.13,0.67,23.0,0.0,0.0,0.13
61,33.88,0.2,80.0,7.75,79.03,7.34,71.62,0.06,99.88,43.88,3.2,0.67,0.0,0.0,80.0,0.07
62,99.1,0.82,18.0,2.0,13.0,2.5,10.44,0.05,121.62,40.62,5.13,0.67,18.0,0.0,0.0,0.11
63,97.3,0.77,23.0,4.0,29.05,5.0,24.0,0.05,118.33,46.35,2.35,0.67,23.0,0.0,0.0,0.11
64,54.99,0.0,100.0,8.0,108.56,7.5,101.0,0.06,62.4,44.94,1.64,0.67,100.0,0.0,0.0,0.12
65,99.48,0.92,8.0,8.0,16.56,7.5,9.0,0.06,104.25,43.73,3.21,0.67,8.0,0.0,0.0,0.13
66,98.72,0.78,22.0,4.91,14.9,5.57,9.27,0.06,91.17,41.48,3.64,0.33,11.0,11.0,0.0,0.12
67,-56.47,0.77,23.0,2.0,26.62,2.5,24.0,0.12,156.78,42.06,0.47,0.67,0.0,0.0,23.0,0.06
68,54.98,0.0,100.0,8.0,108.59,7.5,101.0,0.09,70.89,33.02,3.6,0.67,0.0,0.0,100.0,0.11
69,12.28,0.35,65.0,14.95,66.16,9.46,56.65,0.05,127.59,23.12,0.87,0.66,64.0,0.0,1.0,0.09
70,53.95,0.0,100.0,16.0,111.05,10.0,101.0,0.05,134.66,41.35,7.18,0.67,100.0,0.0,0.0,0.1
71,53.95,0.0,100.0,16.0,111.05,10.0,101.0,0.05,111.37,46.14,1.71,0.67,100.0,0.0,0.0,0.09
72,99.76,0.93,7.0,1.0,9.05,1.0,8.0,0.05,125.17,33.05,9.88,0.67,7.0,0.0,0.0,0.13
73,-58.26,0.78,22.0,2.0,25.56,2.5,23.0,0.06,68.2,33.24,0.48,0.67,22.0,0.0,0.0,0.08
74,98.98,0.88,12.0,16.0,21.23,10.0,11.17,0.06,78.86,41.68,2.97,0.61,11.0,0.0,1.0,0.1
75,81.76,0.93,7.0,1.0,9.05,1.0,8.0,0.05,92.69,45.99,1.04,0.67,7.0,0.0,0.0,0.12
76,99.57,0.9,10.0,2.5,11.21,1.9,9.2,0.11,56.39,23.19,1.2,0.6,1.0,0.0,9.0,0.16
77,54.4,0.1,90.0,7.91,68.99,7.44,61.49,0.05,137.53,37.23,3.37,0.67,90.0,0.0,0.0,0.09
78,97.49,0.79,21.0,8.0,29.56,7.5,22.0,0.06,76.31,44.15,4.39,0.67,21.0,0.0,0.0,0.11
79,-57.5,0.78,22.0,7.82,17.27,5.09,12.09,0.09,99.88,33.71,1.46,0.36,10.0,0.0,12.0,0.09
80,-57.97,0.78,22.0,6.18,22.43,5.91,16.45,0.06,120.95,35.84,4.2,0.55,0.0,18.0,4.0,0.08
81,99.22,0.85,15.0,2.53,13.37,3.17,10.13,0.07,99.69,42.12,3.23,0.49,11.0,0.0,4.0,0.16
82,74.49,0.0,100.0,8.0,61.97,7.5,54.38,0.09,75.7,37.87,2.86,0.42,0.0,37.0,63.0,0.12
83,-13.31,0.53,47.0,7.06,38.17,6.91,31.15,0.1,149.18,38.95,0.26,0.51,11.0,0.0,36.0,0.11
84,99.33,0.87,13.0,1.0,13.27,1.0,12.15,0.12,53.65,35.93,2.22,0.62,1.0,0.0,12.0,0.1
85,85.29,0.86,14.0,1.43,13.2,1.57,11.57,0.05,141.54,43.22,2.23,0.67,14.0,0.0,0.0,0.12
86,98.26,0.84,16.0,16.0,27.06,10.0,17.0,0.06,66.87,33.74,5.91,0.67,16.0,0.0,0.0,0.09
87,99.02,0.88,12.0,14.83,20.6,9.38,11.17,0.06,103.19,26.72,1.74,0.61,11.0,0.0,1.0,0.1
88,95.54,0.72,28.0,16.0,39.06,10.0,29.0,0.06,76.12,40.14,3.85,0.67,28.0,0.0,0.0,0.1
89,97.71,0.79,21.0,4.0,27.06,5.0,22.0,0.06,66.79,30.42,4.08,0.67,21.0,0.0,0.0,0.13
90,98.58,0.85,15.0,8.0,23.57,7.5,16.0,0.07,73.08,43.83,0.35,0.67,0.0,0.0,15.0,0.09
91,96.17,0.71,29.0,2.0,32.55,2.5,30.0,0.05,49.57,5.9,4.98,0.67,0.0,29.0,0.0,0.11
92,7.43,0.4,60.0,7.0,51.06,6.67,44.33,0.06,90.77,17.45,2.75,0.67,60.0,0.0,0.0,0.11
93,99.38,0.85,15.0,1.33,10.89,1.5,9.33,0.06,114.72,29.47,4.58,0.44,5.0,10.0,0.0,0.13
94,53.93,0.0,100.0,16.0,111.12,10.0,101.0,0.12,69.17,38.67,4.93,0.67,0.0,0.0,100.0,0.14
95,99.55,0.91,9.0,6.44,13.01,6.06,6.89,0.06,89.59,45.35,3.24,0.67,9.0,0.0,0.0,0.15
96,97.69,0.81,19.0,16.0,30.05,10.0,20.0,0.05,84.92,32.38,0.8,0.67,19.0,0.0,0.0,0.13
97,-65.31,0.82,18.0,3.5,18.39,4.33,14.0,0.06,134.71,36.55,2.72,0.67,18.0,0.0,0.0,0.07
98,98.46,0.77,23.0,2.7,17.02,3.37,13.57,0.09,129.43,39.02,2.8,0.67,0.0,0.0,23.0,0.11
99,98.81,0.8,20.0,3.45,15.23,3.27,11.9,0.06,102.54,36.0,1.59,0.67,20.0,0.0,0.0,0.13
100,81.34,0.88,12.0,1.0,14.12,1.0,13.0,0.12,71.9,15.2,4.86,0.67,0.0,0.0,12.0,0.09
