episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_processing_latency,avg_rtt,avg_dl,avg_ul,avg_jitter,gini,telia_requests,telenor_requests,ice_requests,executionTime
20,-12.57,0.51,49.0,2.0,52.55,2.5,50.0,0.05,122.75,32.13,0.89,0.67,49.0,0.0,0.0,0.06
21,56.05,0.0,100.0,4.0,106.05,5.0,101.0,0.05,117.63,45.69,2.64,0.67,100.0,0.0,0.0,0.06
22,93.46,0.61,39.0,1.0,41.05,1.0,40.0,0.05,122.62,33.52,2.3,0.67,39.0,0.0,0.0,0.07
23,53.93,0.0,100.0,16.0,111.12,10.0,101.0,0.12,74.88,41.7,2.06,0.67,0.0,0.0,100.0,0.07
24,38.83,0.22,78.0,6.31,53.6,6.09,47.41,0.1,57.59,20.78,0.54,0.48,22.0,0.0,56.0,0.06
25,53.95,0.0,100.0,16.0,111.06,10.0,101.0,0.06,121.21,43.66,1.65,0.67,100.0,0.0,0.0,0.07
26,85.2,0.43,57.0,4.0,63.05,5.0,58.0,0.05,104.52,37.64,2.9,0.67,57.0,0.0,0.0,0.07
27,56.04,0.0,100.0,4.0,106.06,5.0,101.0,0.06,123.28,44.86,3.05,0.67,100.0,0.0,0.0,0.07
28,74.62,0.0,100.0,12.72,61.66,8.97,52.62,0.07,31.99,7.17,20.16,0.67,100.0,0.0,0.0,0.07
29,56.04,0.0,100.0,4.0,106.06,5.0,101.0,0.06,79.41,36.69,0.27,0.67,100.0,0.0,0.0,0.06
30,94.89,0.61,39.0,3.31,32.34,2.38,29.85,0.1,57.96,30.14,2.34,0.56,0.0,6.0,33.0,0.07
31,80.74,0.37,63.0,16.0,74.05,10.0,64.0,0.05,52.64,24.45,3.76,0.67,63.0,0.0,0.0,0.09
32,-9.42,0.52,48.0,1.6,28.0,1.91,26.04,0.05,144.43,40.96,2.81,0.67,48.0,0.0,0.0,0.06
33,59.92,0.0,100.0,4.6,96.8,5.25,91.5,0.05,135.32,39.79,4.01,0.67,100.0,0.0,0.0,0.06
34,68.4,0.0,100.0,4.0,76.53,5.0,71.48,0.05,85.86,15.27,3.44,0.67,100.0,0.0,0.0,0.06
35,-55.47,0.77,23.0,1.0,16.23,1.0,15.13,0.1,79.26,17.11,4.5,0.49,6.0,0.0,17.0,0.06
36,-1.72,0.44,56.0,2.0,59.55,2.5,57.0,0.05,120.29,40.48,2.69,0.67,56.0,0.0,0.0,0.05
37,66.62,0.0,100.0,9.36,80.77,7.92,72.78,0.06,89.55,43.46,2.93,0.55,83.0,0.0,17.0,0.06
38,94.67,0.69,31.0,16.0,42.06,10.0,32.0,0.06,57.46,33.62,0.1,0.67,31.0,0.0,0.0,0.08
39,56.05,0.0,100.0,4.0,106.05,5.0,101.0,0.05,126.96,39.4,1.76,0.67,100.0,0.0,0.0,0.07
40,60.64,0.0,100.0,4.72,95.08,5.3,89.72,0.06,60.36,13.87,0.27,0.63,94.0,0.0,6.0,0.07
41,96.6,0.72,28.0,1.0,30.05,1.0,29.0,0.05,145.78,34.37,1.55,0.67,28.0,0.0,0.0,0.08
42,70.17,0.0,100.0,13.0,72.31,8.75,63.5,0.06,80.59,39.73,1.19,0.5,25.0,75.0,0.0,0.06
43,65.74,0.0,100.0,16.0,82.89,10.0,72.78,0.11,51.36,24.15,0.74,0.55,17.0,0.0,83.0,0.07
44,97.03,0.73,27.0,3.67,27.29,4.56,22.67,0.06,78.84,43.1,0.62,0.59,24.0,0.0,3.0,0.08
45,53.95,0.0,100.0,16.0,111.05,10.0,101.0,0.05,99.47,39.71,1.23,0.67,100.0,0.0,0.0,0.07
46,56.04,0.0,100.0,4.0,106.05,5.0,101.0,0.05,117.05,35.24,2.43,0.67,100.0,0.0,0.0,0.07
47,64.15,0.0,100.0,14.88,86.68,9.65,76.92,0.11,99.76,37.62,0.69,0.57,0.0,14.0,86.0,0.06
48,50.55,0.19,81.0,8.57,34.78,6.64,28.02,0.12,58.54,25.8,1.66,0.45,26.0,0.0,55.0,0.08
49,69.7,0.0,100.0,4.84,73.42,5.53,67.82,0.07,127.64,30.18,3.25,0.53,79.0,0.0,21.0,0.08
50,32.1,0.7,30.0,1.0,32.05,1.0,31.0,0.05,115.62,44.32,1.59,0.67,30.0,0.0,0.0,0.07
51,76.44,0.0,100.0,6.0,57.31,6.25,51.0,0.06,124.18,31.29,2.37,0.67,100.0,0.0,0.0,0.07
52,68.53,0.0,100.0,6.28,76.22,5.95,70.22,0.05,122.19,44.38,2.53,0.54,81.0,19.0,0.0,0.06
53,3.07,0.42,58.0,2.14,54.27,2.67,51.55,0.05,115.92,43.49,3.74,0.62,54.0,4.0,0.0,0.06
54,56.02,0.0,100.0,4.0,106.12,5.0,101.0,0.12,82.63,43.7,0.44,0.67,0.0,0.0,100.0,0.07
55,95.26,0.71,29.0,16.0,40.06,10.0,30.0,0.06,106.04,46.02,2.26,0.67,29.0,0.0,0.0,0.08
56,97.11,0.68,32.0,8.5,22.55,5.5,17.0,0.05,125.21,40.89,3.01,0.67,32.0,0.0,0.0,0.1
57,-35.28,0.65,35.0,1.0,37.06,1.0,36.0,0.06,106.98,46.38,3.52,0.67,35.0,0.0,0.0,0.06
58,95.36,0.63,37.0,1.41,30.96,1.54,29.35,0.06,113.41,44.67,0.53,0.58,32.0,0.0,5.0,0.09
59,96.83,0.73,27.0,1.0,29.06,1.0,28.0,0.06,61.93,37.37,0.37,0.67,27.0,0.0,0.0,0.07
60,77.11,0.45,55.0,3.62,48.32,4.49,43.78,0.05,74.53,17.82,2.26,0.67,55.0,0.0,0.0,0.07
61,56.05,0.0,100.0,4.0,106.05,5.0,101.0,0.05,101.58,45.62,2.12,0.67,100.0,0.0,0.0,0.06
62,90.18,0.46,54.0,9.78,44.44,8.06,36.33,0.06,137.26,39.36,1.6,0.67,54.0,0.0,0.0,0.09
63,84.7,0.42,58.0,4.0,64.06,5.0,59.0,0.06,86.95,14.16,3.24,0.67,58.0,0.0,0.0,0.09
64,23.29,0.31,69.0,3.39,51.95,4.19,47.68,0.08,79.71,42.29,1.19,0.53,55.0,0.0,14.0,0.06
65,96.1,0.7,30.0,1.0,32.06,1.0,31.0,0.06,60.63,30.39,1.12,0.67,30.0,0.0,0.0,0.07
66,61.22,0.0,100.0,7.68,93.69,7.3,86.28,0.11,136.56,37.08,1.09,0.61,0.0,8.0,92.0,0.06
67,53.93,0.0,100.0,16.0,111.12,10.0,101.0,0.12,34.48,41.52,1.18,0.67,0.0,0.0,100.0,0.07
68,55.0,0.0,100.0,8.0,108.56,7.5,101.0,0.06,81.1,35.14,1.06,0.67,100.0,0.0,0.0,0.07
69,54.9,0.01,99.0,4.0,105.06,5.0,100.0,0.06,59.4,30.51,4.15,0.67,99.0,0.0,0.0,0.06
70,53.95,0.0,100.0,16.0,111.05,10.0,101.0,0.05,121.35,46.38,4.52,0.67,100.0,0.0,0.0,0.07
71,54.97,0.0,100.0,8.0,108.62,7.5,101.0,0.12,90.51,36.61,1.71,0.67,0.0,0.0,100.0,0.06
72,96.59,0.72,28.0,1.0,30.12,1.0,29.0,0.12,76.76,22.79,5.69,0.67,0.0,0.0,28.0,0.07
73,74.71,0.0,100.0,5.4,61.44,5.88,55.5,0.07,44.72,8.27,15.68,0.43,35.0,65.0,0.0,0.08
74,93.08,0.5,50.0,10.4,34.06,7.0,27.0,0.06,105.18,45.43,1.28,0.67,50.0,0.0,0.0,0.08
75,93.51,0.48,52.0,2.96,30.82,3.7,27.04,0.08,110.77,38.4,4.3,0.35,27.0,0.0,25.0,0.07
76,93.43,0.64,36.0,8.0,44.62,7.5,37.0,0.12,113.88,33.54,0.57,0.67,0.0,0.0,36.0,0.07
77,53.95,0.0,100.0,16.0,111.06,10.0,101.0,0.06,123.28,44.89,3.09,0.67,100.0,0.0,0.0,0.07
78,55.0,0.0,100.0,8.0,108.55,7.5,101.0,0.05,123.48,46.2,3.69,0.67,100.0,0.0,0.0,0.07
79,55.0,0.0,100.0,8.0,108.55,7.5,101.0,0.05,69.0,8.59,4.64,0.67,100.0,0.0,0.0,0.07
80,53.95,0.0,100.0,16.0,111.06,10.0,101.0,0.06,89.11,44.45,2.19,0.67,100.0,0.0,0.0,0.06
81,85.01,0.45,55.0,16.0,66.12,10.0,56.0,0.12,75.31,35.0,4.46,0.67,0.0,0.0,55.0,0.07
82,49.19,0.07,93.0,7.77,95.6,7.29,88.19,0.12,51.16,42.03,2.16,0.65,0.0,3.0,90.0,0.06
83,58.36,0.09,91.0,3.52,63.09,4.4,58.64,0.06,84.2,31.18,3.66,0.51,22.0,69.0,0.0,0.07
84,95.3,0.67,33.0,1.0,35.06,1.0,34.0,0.06,55.84,35.35,4.73,0.67,33.0,0.0,0.0,0.07
85,90.66,0.54,46.0,2.0,49.55,2.5,47.0,0.05,125.6,37.51,0.45,0.67,46.0,0.0,0.0,0.08
86,56.04,0.0,100.0,4.0,106.06,5.0,101.0,0.06,104.26,12.52,3.75,0.67,100.0,0.0,0.0,0.07
87,93.26,0.4,60.0,4.33,27.84,3.75,24.03,0.06,127.26,42.48,2.33,0.34,31.0,29.0,0.0,0.07
88,78.98,0.34,66.0,16.0,77.12,10.0,67.0,0.12,77.84,30.17,1.85,0.67,0.0,0.0,66.0,0.07
89,71.97,0.0,100.0,7.24,68.0,6.35,61.58,0.07,82.97,26.83,0.96,0.49,0.0,73.0,27.0,0.06
90,62.1,0.7,30.0,1.0,32.05,1.0,31.0,0.05,125.43,35.65,2.5,0.67,30.0,0.0,0.0,0.07
91,10.21,0.37,63.0,2.0,60.9,2.5,58.29,0.12,120.34,26.3,0.17,0.63,3.0,0.0,60.0,0.06
92,-38.7,0.67,33.0,1.0,35.06,1.0,34.0,0.06,93.82,12.97,14.68,0.67,33.0,0.0,0.0,0.05
93,95.57,0.68,32.0,1.0,34.12,1.0,33.0,0.12,56.93,38.86,5.1,0.67,0.0,0.0,32.0,0.07
94,-26.06,0.61,39.0,3.33,25.91,3.17,22.67,0.07,133.94,43.24,1.25,0.44,26.0,0.0,13.0,0.05
95,95.81,0.73,27.0,16.0,38.05,10.0,28.0,0.05,85.65,39.79,4.96,0.67,0.0,27.0,0.0,0.07
96,55.0,0.0,100.0,8.0,108.56,7.5,101.0,0.06,98.15,35.46,1.39,0.67,100.0,0.0,0.0,0.07
97,44.28,0.22,78.0,5.22,36.91,5.46,31.38,0.07,57.35,21.51,5.3,0.37,43.0,35.0,0.0,0.06
98,49.84,0.15,85.0,6.31,57.7,6.09,51.55,0.06,138.08,33.29,4.59,0.67,85.0,0.0,0.0,0.07
99,93.13,0.6,40.0,1.0,42.06,1.0,41.0,0.06,120.58,45.95,3.76,0.67,40.0,0.0,0.0,0.08
100,56.02,0.0,100.0,4.0,106.12,5.0,101.0,0.12,49.26,39.11,0.81,0.67,0.0,0.0,100.0,0.08
