episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_processing_latency,avg_rtt,avg_dl,avg_ul,avg_jitter,gini,telia_requests,telenor_requests,ice_requests,executionTime
31,72.74,0.0,100.0,5.78,66.16,4.53,61.58,0.05,56.45,30.48,3.57,0.67,100.0,0.0,0.0,0.07
32,65.37,0.0,100.0,7.16,83.77,6.8,76.92,0.05,33.94,29.86,2.83,0.57,14.0,86.0,0.0,0.06
33,56.04,0.0,100.0,4.0,106.05,5.0,101.0,0.05,30.44,30.06,0.55,0.67,0.0,100.0,0.0,0.06
34,56.05,0.0,100.0,4.0,106.05,5.0,101.0,0.05,127.14,37.86,1.89,0.67,100.0,0.0,0.0,0.07
35,73.76,0.0,100.0,3.13,63.71,3.84,59.82,0.05,87.72,8.06,3.32,0.67,100.0,0.0,0.0,0.07
36,78.09,0.0,100.0,1.55,53.38,1.82,51.5,0.05,85.59,27.76,3.07,0.37,55.0,45.0,0.0,0.06
37,80.92,0.0,100.0,7.84,46.61,7.0,39.56,0.05,61.26,12.41,14.0,0.67,100.0,0.0,0.0,0.07
38,77.05,0.0,100.0,1.62,55.86,1.93,53.88,0.05,19.57,4.04,2.69,0.41,38.0,62.0,0.0,0.06
39,77.49,0.0,100.0,2.98,54.8,3.73,51.02,0.05,113.91,38.67,2.88,0.67,100.0,0.0,0.0,0.06
40,54.8,0.0,100.0,15.88,109.03,9.95,99.02,0.06,37.3,25.59,1.18,0.66,0.0,99.0,1.0,0.06
41,78.65,0.0,100.0,1.59,52.04,1.84,50.14,0.05,83.7,38.88,3.96,0.67,100.0,0.0,0.0,0.07
42,75.89,0.0,100.0,10.12,58.62,7.55,51.02,0.05,26.25,20.78,2.85,0.34,49.0,51.0,0.0,0.07
43,59.28,0.0,100.0,1.3,98.31,1.18,97.08,0.05,123.18,27.18,3.5,0.65,98.0,2.0,0.0,0.06
44,57.72,0.0,100.0,1.0,102.05,1.0,101.0,0.05,87.19,43.42,5.1,0.67,100.0,0.0,0.0,0.07
45,63.8,0.0,100.0,3.73,87.53,4.64,82.82,0.07,12.89,7.93,1.63,0.61,91.0,0.0,9.0,0.06
46,56.88,0.0,100.0,3.98,104.06,4.97,99.02,0.06,113.33,46.33,2.03,0.66,99.0,0.0,1.0,0.07
47,53.95,0.0,100.0,16.0,111.05,10.0,101.0,0.05,67.59,25.51,4.11,0.67,0.0,100.0,0.0,0.06
48,53.95,0.0,100.0,16.0,111.05,10.0,101.0,0.05,98.55,44.12,1.51,0.67,100.0,0.0,0.0,0.06
49,75.9,0.0,100.0,3.04,58.61,3.72,54.84,0.05,83.96,26.13,2.74,0.67,100.0,0.0,0.0,0.07
50,57.09,0.0,100.0,2.0,103.55,2.5,101.0,0.05,88.52,44.21,2.62,0.67,100.0,0.0,0.0,0.07
51,55.86,0.0,100.0,7.93,106.51,7.43,99.02,0.05,89.3,34.69,2.22,0.66,99.0,1.0,0.0,0.07
52,70.39,0.0,100.0,6.76,71.78,6.15,65.58,0.05,113.23,42.35,1.14,0.67,100.0,0.0,0.0,0.07
53,76.94,0.0,100.0,5.06,56.12,5.05,51.02,0.05,71.87,31.06,2.36,0.67,100.0,0.0,0.0,0.07
54,53.95,0.0,100.0,16.0,111.05,10.0,101.0,0.05,73.25,12.52,5.57,0.67,100.0,0.0,0.0,0.06
55,78.31,0.0,100.0,1.51,52.83,1.76,51.02,0.05,62.81,22.32,0.96,0.34,49.0,51.0,0.0,0.1
56,57.72,0.0,100.0,1.0,102.06,1.0,101.0,0.06,61.31,41.74,1.4,0.67,100.0,0.0,0.0,0.06
57,56.69,0.0,100.0,7.86,104.5,7.37,97.08,0.05,103.73,44.97,2.15,0.67,100.0,0.0,0.0,0.08
58,78.11,0.0,100.0,3.0,53.31,3.7,49.56,0.05,59.4,20.47,1.09,0.37,56.0,44.0,0.0,0.07
59,66.4,0.0,100.0,13.45,81.3,8.47,72.78,0.05,40.49,9.7,6.8,0.55,17.0,83.0,0.0,0.07
60,61.84,0.0,100.0,2.02,92.2,2.52,89.62,0.05,111.74,31.1,1.75,0.67,100.0,0.0,0.0,0.07
61,54.79,0.0,100.0,15.92,109.05,9.97,99.02,0.05,46.18,21.18,7.34,0.66,0.0,99.0,1.0,0.07
62,56.48,0.0,100.0,15.58,105.01,9.78,95.18,0.05,75.9,13.14,10.53,0.67,100.0,0.0,0.0,0.07
63,60.25,0.0,100.0,2.32,95.99,2.7,93.24,0.05,122.95,36.85,1.82,0.65,98.0,2.0,0.0,0.08
64,54.99,0.0,100.0,8.0,108.57,7.5,101.0,0.07,116.66,44.07,3.82,0.67,100.0,0.0,0.0,0.06
65,65.02,0.0,100.0,7.44,84.61,6.98,77.58,0.05,100.14,43.57,1.72,0.61,92.0,8.0,0.0,0.07
66,82.02,0.0,100.0,5.56,43.97,5.97,37.94,0.05,40.35,14.02,1.92,0.67,100.0,0.0,0.0,0.07
67,65.05,0.0,100.0,2.66,84.53,3.05,81.42,0.06,70.5,15.74,0.35,0.67,100.0,0.0,0.0,0.06
68,65.81,0.0,100.0,7.94,82.72,7.45,75.22,0.05,24.07,22.47,2.43,0.57,86.0,14.0,0.0,0.06
69,76.47,0.0,100.0,8.86,57.25,6.17,51.02,0.05,84.6,41.57,4.68,0.67,100.0,0.0,0.0,0.08
70,59.62,0.0,100.0,15.02,97.51,9.47,87.98,0.05,114.96,20.15,5.14,0.67,100.0,0.0,0.0,0.07
71,55.0,0.0,100.0,8.0,108.56,7.5,101.0,0.06,99.73,45.32,1.11,0.67,100.0,0.0,0.0,0.07
72,76.91,0.0,100.0,1.21,56.19,1.28,54.86,0.05,60.12,30.33,2.23,0.46,31.0,69.0,0.0,0.07
73,58.21,0.0,100.0,8.0,100.87,7.5,93.32,0.05,83.78,10.8,2.69,0.67,100.0,0.0,0.0,0.07
74,79.5,0.0,100.0,7.88,49.98,5.65,44.28,0.05,57.57,24.4,1.78,0.67,100.0,0.0,0.0,0.07
75,56.04,0.0,100.0,4.0,106.05,5.0,101.0,0.05,117.72,36.79,2.8,0.67,0.0,100.0,0.0,0.06
76,76.75,0.0,100.0,8.5,56.56,5.5,51.0,0.06,71.34,45.24,3.29,0.67,100.0,0.0,0.0,0.07
77,72.83,0.0,100.0,12.16,65.94,8.4,57.48,0.06,69.81,41.15,2.48,0.67,0.0,0.0,100.0,0.06
78,66.08,0.0,100.0,6.95,82.08,6.53,75.5,0.05,21.55,22.1,77.59,0.57,15.0,85.0,0.0,0.06
79,71.21,0.0,100.0,13.52,69.81,8.97,60.78,0.05,66.72,27.64,3.38,0.55,83.0,17.0,0.0,0.07
80,67.02,0.0,100.0,2.28,79.83,2.85,76.92,0.06,117.44,32.11,15.32,0.57,86.0,14.0,0.0,0.07
81,57.71,0.0,100.0,1.0,102.07,1.0,101.0,0.07,35.31,15.67,4.47,0.67,100.0,0.0,0.0,0.07
82,55.0,0.0,100.0,8.0,108.56,7.5,101.0,0.06,39.92,14.19,4.15,0.67,100.0,0.0,0.0,0.06
83,55.0,0.0,100.0,8.0,108.56,7.5,101.0,0.06,25.76,23.4,2.33,0.67,100.0,0.0,0.0,0.07
84,69.53,0.0,100.0,1.0,73.83,1.0,72.78,0.05,82.69,41.12,1.86,0.67,100.0,0.0,0.0,0.06
85,75.1,0.0,100.0,1.93,60.51,2.24,58.22,0.05,114.79,37.17,6.13,0.67,100.0,0.0,0.0,0.06
86,53.95,0.0,100.0,16.0,111.06,10.0,101.0,0.06,82.86,4.48,9.41,0.67,100.0,0.0,0.0,0.07
87,75.29,0.0,100.0,10.4,60.05,7.0,53.0,0.05,15.05,23.13,1.74,0.4,40.0,60.0,0.0,0.07
88,62.49,0.0,100.0,14.46,90.65,9.18,81.42,0.05,82.44,35.04,2.43,0.59,11.0,89.0,0.0,0.07
89,56.87,0.0,100.0,4.0,104.07,5.0,99.02,0.05,55.97,8.44,1.2,0.66,1.0,99.0,0.0,0.07
90,66.23,0.0,100.0,1.84,81.72,1.78,79.88,0.06,50.65,30.44,1.74,0.67,100.0,0.0,0.0,0.07
91,56.04,0.0,100.0,4.0,106.06,5.0,101.0,0.06,23.65,17.5,5.59,0.67,100.0,0.0,0.0,0.07
92,57.09,0.0,100.0,2.0,103.55,2.5,101.0,0.05,68.02,39.79,3.02,0.67,0.0,100.0,0.0,0.07
93,60.11,0.0,100.0,3.85,96.34,4.8,91.5,0.04,38.24,4.58,2.98,0.63,5.0,95.0,0.0,0.07
94,57.89,0.0,100.0,2.14,101.65,2.58,99.02,0.05,43.36,35.91,1.47,0.66,1.0,99.0,0.0,0.06
95,64.93,0.0,100.0,9.12,84.82,7.85,76.92,0.05,91.13,30.57,1.15,0.67,100.0,0.0,0.0,0.07
96,56.04,0.0,100.0,4.0,106.05,5.0,101.0,0.05,60.77,24.78,2.17,0.67,0.0,100.0,0.0,0.06
97,69.1,0.0,100.0,7.16,74.85,6.97,67.82,0.06,34.53,10.93,5.48,0.67,100.0,0.0,0.0,0.07
98,72.39,0.0,100.0,1.23,66.98,1.34,65.58,0.05,65.07,28.93,1.24,0.51,23.0,77.0,0.0,0.07
99,57.72,0.0,100.0,1.0,102.05,1.0,101.0,0.05,97.31,43.1,0.64,0.67,100.0,0.0,0.0,0.07
100,56.05,0.0,100.0,4.0,106.04,5.0,101.0,0.04,40.67,6.4,5.31,0.67,0.0,100.0,0.0,0.06
