episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_processing_latency,avg_rtt,avg_dl,avg_ul,avg_jitter,gini,telia_requests,telenor_requests,ice_requests,executionTime
20,55.74,0.02,98.0,15.29,99.18,9.62,89.51,0.05,76.32,19.62,2.48,0.67,98.0,0.0,0.0,0.06
21,24.38,0.33,67.0,3.22,35.33,4.03,31.25,0.05,54.94,20.18,1.69,0.67,67.0,0.0,0.0,0.06
22,95.54,0.61,39.0,10.46,28.35,7.69,20.62,0.05,31.09,19.65,3.67,0.67,39.0,0.0,0.0,0.07
23,55.0,0.0,100.0,8.0,108.56,7.5,101.0,0.06,58.45,31.71,2.23,0.67,100.0,0.0,0.0,0.06
24,57.13,0.01,99.0,7.76,99.67,7.3,92.32,0.05,113.17,31.44,1.68,0.67,99.0,0.0,0.0,0.07
25,58.48,0.0,100.0,4.0,100.22,5.0,95.18,0.04,29.7,7.32,2.81,0.65,3.0,97.0,0.0,0.08
26,91.25,0.43,57.0,6.21,37.67,6.01,31.61,0.05,58.7,9.42,4.12,0.47,17.0,40.0,0.0,0.07
27,14.56,0.36,64.0,12.72,51.21,8.03,43.12,0.05,44.5,44.24,2.2,0.52,14.0,50.0,0.0,0.06
28,56.05,0.0,100.0,4.0,106.05,5.0,101.0,0.05,80.6,44.25,2.79,0.67,100.0,0.0,0.0,0.07
29,35.53,0.22,78.0,6.99,63.73,6.65,57.03,0.05,59.84,18.61,4.31,0.67,78.0,0.0,0.0,0.06
30,94.37,0.61,39.0,12.92,35.49,8.15,27.28,0.05,108.89,33.53,2.82,0.67,39.0,0.0,0.0,0.07
31,90.04,0.37,63.0,8.22,38.78,5.83,32.89,0.06,80.05,40.73,2.45,0.67,63.0,0.0,0.0,0.07
32,61.76,0.0,100.0,8.72,92.4,7.72,84.62,0.05,61.9,13.78,2.66,0.61,9.0,91.0,0.0,0.06
33,-23.65,0.6,40.0,1.48,22.82,1.71,21.05,0.05,40.2,13.27,2.68,0.67,40.0,0.0,0.0,0.06
34,56.87,0.0,100.0,4.0,104.08,5.0,99.02,0.06,59.56,35.71,3.09,0.67,100.0,0.0,0.0,0.06
35,-18.85,0.57,43.0,1.7,27.96,2.05,25.86,0.05,79.44,23.4,3.15,0.67,43.0,0.0,0.0,0.06
36,20.03,0.36,64.0,4.91,30.76,4.8,25.91,0.05,63.34,13.71,1.1,0.34,31.0,33.0,0.0,0.06
37,76.38,0.0,100.0,6.08,57.46,6.3,51.08,0.08,19.14,10.52,2.32,0.35,48.0,52.0,0.0,0.06
38,95.84,0.69,31.0,1.0,33.06,1.0,32.0,0.06,80.52,44.8,1.22,0.67,31.0,0.0,0.0,0.07
39,34.07,0.27,73.0,3.1,40.05,3.87,36.14,0.05,50.09,20.2,5.28,0.37,33.0,40.0,0.0,0.06
40,56.04,0.0,100.0,4.0,106.06,5.0,101.0,0.06,68.49,35.23,3.86,0.67,100.0,0.0,0.0,0.07
41,96.79,0.72,28.0,1.25,28.36,1.23,27.07,0.06,20.67,3.37,4.52,0.67,28.0,0.0,0.0,0.08
42,63.21,0.0,100.0,14.56,88.92,9.4,79.48,0.04,28.62,3.37,5.14,0.59,12.0,88.0,0.0,0.06
43,-26.59,0.61,39.0,1.62,29.15,1.82,27.28,0.05,104.56,35.06,1.25,0.53,31.0,8.0,0.0,0.05
44,97.55,0.73,27.0,8.0,22.72,6.67,16.0,0.05,58.46,32.33,2.89,0.67,27.0,0.0,0.0,0.07
45,53.95,0.0,100.0,16.0,111.05,10.0,101.0,0.05,81.31,45.58,3.91,0.67,100.0,0.0,0.0,0.07
46,63.39,0.0,100.0,7.56,88.49,7.22,81.22,0.04,49.85,9.0,3.06,0.59,11.0,89.0,0.0,0.06
47,57.23,0.0,100.0,15.8,103.23,9.93,93.22,0.09,34.22,19.03,2.46,0.64,96.0,0.0,4.0,0.06
48,22.63,0.33,67.0,4.15,41.54,4.29,37.19,0.06,45.26,13.74,1.0,0.67,67.0,0.0,0.0,0.06
49,74.98,0.0,100.0,4.2,60.79,5.12,55.62,0.05,107.91,42.12,1.84,0.63,95.0,5.0,0.0,0.07
50,32.33,0.7,30.0,1.1,30.25,1.13,29.07,0.05,78.89,45.72,4.64,0.64,29.0,1.0,0.0,0.06
51,-16.74,0.56,44.0,2.7,26.73,3.27,23.41,0.05,45.04,13.02,1.14,0.38,19.0,25.0,0.0,0.05
52,56.05,0.0,100.0,4.0,106.05,5.0,101.0,0.05,75.64,28.06,6.87,0.67,0.0,100.0,0.0,0.06
53,55.84,0.0,100.0,7.96,106.55,7.47,99.02,0.05,91.54,23.76,0.85,0.66,1.0,99.0,0.0,0.06
54,77.29,0.0,100.0,11.24,55.28,8.45,46.78,0.05,118.12,31.97,4.88,0.67,100.0,0.0,0.0,0.06
55,98.01,0.71,29.0,1.45,17.37,1.67,15.66,0.04,44.17,24.79,4.89,0.37,13.0,16.0,0.0,0.07
56,95.5,0.68,32.0,16.0,34.61,10.0,24.56,0.05,44.02,9.6,4.36,0.56,5.0,27.0,0.0,0.08
57,16.19,0.37,63.0,7.46,38.23,6.37,31.81,0.05,34.43,16.07,2.4,0.52,49.0,14.0,0.0,0.06
58,94.94,0.63,37.0,1.08,33.66,1.12,32.49,0.05,100.54,38.68,2.52,0.67,37.0,0.0,0.0,0.07
59,97.59,0.73,27.0,13.78,22.35,8.67,13.63,0.05,99.17,29.89,3.22,0.52,21.0,6.0,0.0,0.07
60,83.78,0.39,61.0,2.0,64.55,2.5,62.0,0.05,109.99,44.47,2.38,0.67,61.0,0.0,0.0,0.07
61,55.0,0.0,100.0,8.0,108.56,7.5,101.0,0.06,84.28,17.49,0.26,0.67,100.0,0.0,0.0,0.06
62,85.53,0.46,54.0,16.0,65.05,10.0,55.0,0.05,62.12,39.83,3.76,0.67,0.0,54.0,0.0,0.07
63,83.5,0.44,56.0,3.79,54.34,4.71,49.57,0.05,122.14,44.33,2.64,0.62,52.0,4.0,0.0,0.07
64,-0.2,0.43,57.0,2.0,60.56,2.5,58.0,0.06,105.33,39.0,2.25,0.67,57.0,0.0,0.0,0.06
65,95.29,0.7,30.0,8.0,38.55,7.5,31.0,0.05,40.58,5.95,1.11,0.67,0.0,30.0,0.0,0.07
66,56.05,0.0,100.0,4.0,106.05,5.0,101.0,0.05,82.65,45.9,2.74,0.67,100.0,0.0,0.0,0.06
67,9.68,0.37,63.0,2.44,62.92,2.74,60.13,0.06,40.48,25.58,1.06,0.67,63.0,0.0,0.0,0.06
68,56.68,0.0,100.0,7.88,104.53,7.4,97.08,0.05,110.65,36.67,1.9,0.65,2.0,98.0,0.0,0.06
69,53.96,0.0,100.0,16.0,111.04,10.0,101.0,0.04,93.05,45.51,3.07,0.67,100.0,0.0,0.0,0.07
70,55.0,0.0,100.0,8.0,108.55,7.5,101.0,0.05,75.63,21.7,1.75,0.67,100.0,0.0,0.0,0.06
71,55.0,0.0,100.0,8.0,108.56,7.5,101.0,0.06,32.25,12.62,3.78,0.67,100.0,0.0,0.0,0.07
72,96.49,0.72,28.0,7.57,30.92,7.23,23.64,0.05,44.04,5.79,4.98,0.6,3.0,25.0,0.0,0.07
73,75.91,0.0,100.0,8.0,58.57,7.5,51.02,0.05,40.67,24.51,2.08,0.67,100.0,0.0,0.0,0.07
74,94.2,0.5,50.0,2.0,28.72,2.5,26.16,0.06,70.5,40.4,1.9,0.67,50.0,0.0,0.0,0.08
75,93.17,0.48,52.0,4.0,32.39,5.0,27.35,0.05,27.29,33.76,2.77,0.37,23.0,29.0,0.0,0.08
76,96.5,0.64,36.0,3.33,24.21,3.17,21.0,0.05,58.39,33.96,2.96,0.67,36.0,0.0,0.0,0.08
77,68.09,0.0,100.0,5.56,77.26,5.7,71.46,0.1,14.26,6.16,5.11,0.55,0.0,83.0,17.0,0.06
78,54.93,0.06,94.0,3.74,85.08,4.66,80.36,0.05,25.16,11.49,4.47,0.67,94.0,0.0,0.0,0.07
79,66.63,0.0,100.0,9.36,80.76,7.92,72.78,0.05,99.17,34.1,3.87,0.55,83.0,17.0,0.0,0.07
80,2.81,0.41,59.0,2.0,62.55,2.5,60.0,0.05,50.28,4.05,6.14,0.67,0.0,59.0,0.0,0.05
81,85.03,0.45,55.0,16.0,66.05,10.0,56.0,0.05,41.66,37.67,2.8,0.67,0.0,55.0,0.0,0.07
82,-0.81,0.47,53.0,4.3,31.7,4.07,27.58,0.05,124.31,41.46,3.1,0.67,53.0,0.0,0.0,0.07
83,3.03,0.42,58.0,2.41,54.45,2.84,51.55,0.05,111.93,43.58,2.65,0.67,58.0,0.0,0.0,0.06
84,96.97,0.67,33.0,1.0,22.94,1.0,21.88,0.06,75.47,32.17,4.53,0.51,25.0,0.0,8.0,0.07
85,90.65,0.54,46.0,2.0,49.56,2.5,47.0,0.06,56.51,12.98,1.83,0.67,46.0,0.0,0.0,0.08
86,75.34,0.0,100.0,11.8,59.94,8.25,51.58,0.11,33.12,15.39,1.83,0.67,0.0,0.0,100.0,0.06
87,85.95,0.43,57.0,7.88,34.77,5.63,29.09,0.05,115.41,42.27,6.84,0.67,57.0,0.0,0.0,0.07
88,91.07,0.34,66.0,11.76,33.33,7.73,25.55,0.05,93.72,39.38,2.58,0.67,66.0,0.0,0.0,0.07
89,53.95,0.0,100.0,16.0,111.05,10.0,101.0,0.05,124.13,46.25,2.28,0.67,100.0,0.0,0.0,0.07
90,89.27,0.53,47.0,8.0,55.55,7.5,48.0,0.05,33.17,5.2,3.62,0.67,0.0,47.0,0.0,0.07
91,54.85,0.08,92.0,13.72,76.71,8.78,67.89,0.05,36.64,10.63,6.4,0.67,0.0,92.0,0.0,0.06
92,-0.2,0.43,57.0,2.0,60.55,2.5,58.0,0.05,43.52,37.39,2.37,0.67,0.0,57.0,0.0,0.06
93,95.57,0.68,32.0,3.81,34.05,4.75,29.25,0.05,99.44,15.49,2.56,0.67,32.0,0.0,0.0,0.08
94,-9.43,0.49,51.0,2.0,54.56,2.5,52.0,0.06,38.88,10.84,2.78,0.67,0.0,51.0,0.0,0.05
95,95.81,0.73,27.0,16.0,38.06,10.0,28.0,0.06,62.93,37.29,3.04,0.67,27.0,0.0,0.0,0.08
96,76.42,0.0,100.0,6.04,57.35,6.28,51.02,0.06,93.29,41.67,1.72,0.67,100.0,0.0,0.0,0.06
97,-29.51,0.63,37.0,4.03,23.7,3.81,19.84,0.05,92.73,38.72,2.93,0.38,21.0,16.0,0.0,0.05
98,59.03,0.0,100.0,7.8,98.93,7.38,91.5,0.05,117.28,29.75,0.95,0.63,95.0,5.0,0.0,0.06
99,95.94,0.6,40.0,1.0,25.25,1.0,24.2,0.05,26.94,30.89,0.71,0.67,40.0,0.0,0.0,0.1
100,57.93,0.03,97.0,3.86,89.88,4.82,85.01,0.05,131.22,38.05,1.91,0.67,97.0,0.0,0.0,0.07
