episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_processing_latency,avg_rtt,avg_dl,avg_ul,avg_jitter,gini,telia_requests,telenor_requests,ice_requests,executionTime
22,99.47,0.87,13.0,2.62,10.74,3.15,7.54,0.05,80.6,20.03,1.48,0.36,7.0,6.0,0.0,0.08
23,-14.04,0.52,48.0,14.75,50.97,9.25,41.67,0.06,64.31,24.64,2.89,0.67,48.0,0.0,0.0,0.05
24,75.4,0.0,100.0,11.92,59.79,8.72,51.02,0.05,16.94,28.02,2.62,0.34,49.0,51.0,0.0,0.07
25,64.78,0.0,100.0,14.8,85.17,9.62,75.5,0.05,61.92,40.51,2.11,0.67,100.0,0.0,0.0,0.07
26,97.87,0.79,21.0,4.19,25.27,5.12,20.1,0.05,12.44,43.57,1.08,0.63,1.0,20.0,0.0,0.07
27,83.3,0.84,16.0,2.69,11.42,3.25,8.12,0.04,42.23,26.07,5.07,0.33,8.0,8.0,0.0,0.07
28,55.0,0.0,100.0,8.0,108.55,7.5,101.0,0.05,114.46,46.24,2.7,0.67,100.0,0.0,0.0,0.07
29,37.8,0.18,82.0,7.63,77.36,7.26,70.05,0.05,60.8,7.94,3.39,0.61,7.0,75.0,0.0,0.06
30,98.08,0.82,18.0,8.0,26.56,7.5,19.0,0.06,38.75,17.64,1.22,0.67,18.0,0.0,0.0,0.07
31,98.27,0.78,22.0,3.82,19.78,3.64,16.09,0.05,96.48,32.07,2.75,0.67,22.0,0.0,0.0,0.08
32,-23.13,0.59,41.0,11.27,30.89,7.18,23.66,0.05,57.28,18.68,3.48,0.67,41.0,0.0,0.0,0.05
33,-64.91,0.82,18.0,2.5,13.05,3.0,10.0,0.05,107.06,43.29,0.82,0.67,18.0,0.0,0.0,0.05
34,97.9,0.8,20.0,4.0,26.06,5.0,21.0,0.06,17.8,21.61,1.55,0.67,20.0,0.0,0.0,0.07
35,93.43,0.88,12.0,1.08,12.34,1.12,11.17,0.05,15.14,2.76,2.27,0.61,1.0,11.0,0.0,0.07
36,-58.26,0.78,22.0,2.0,25.55,2.5,23.0,0.05,143.73,45.09,0.6,0.67,0.0,22.0,0.0,0.04
37,73.23,0.0,100.0,16.0,64.97,10.0,54.92,0.05,75.24,44.13,2.77,0.43,64.0,36.0,0.0,0.06
38,98.43,0.85,15.0,16.0,26.05,10.0,16.0,0.05,69.33,13.2,0.66,0.67,15.0,0.0,0.0,0.08
39,99.29,0.85,15.0,2.93,12.25,3.67,8.53,0.05,103.13,37.37,2.72,0.67,15.0,0.0,0.0,0.08
40,-14.75,0.54,46.0,12.35,36.05,8.48,27.52,0.05,24.82,11.93,39.92,0.46,32.0,14.0,0.0,0.05
41,99.48,0.86,14.0,1.5,9.8,1.75,8.0,0.05,139.39,31.73,4.39,0.33,7.0,7.0,0.0,0.08
42,99.02,0.87,13.0,4.0,19.05,5.0,14.0,0.05,69.3,27.23,3.81,0.67,0.0,13.0,0.0,0.08
43,53.95,0.0,100.0,16.0,111.05,10.0,101.0,0.05,74.36,18.22,3.08,0.67,100.0,0.0,0.0,0.07
44,99.4,0.92,8.0,16.0,19.06,10.0,9.0,0.06,79.83,14.94,2.82,0.67,8.0,0.0,0.0,0.07
45,-66.98,0.83,17.0,3.12,14.82,3.82,10.94,0.06,99.71,19.34,2.41,0.47,12.0,5.0,0.0,0.04
46,97.79,0.78,22.0,7.45,25.03,7.16,17.82,0.05,71.31,17.48,2.09,0.58,19.0,3.0,0.0,0.09
47,97.49,0.79,21.0,8.0,29.54,7.5,22.0,0.04,33.56,7.55,8.01,0.67,0.0,21.0,0.0,0.07
48,47.74,0.08,92.0,15.48,95.19,9.78,85.35,0.06,55.37,39.61,2.96,0.67,92.0,0.0,0.0,0.06
49,31.33,0.21,79.0,7.85,81.69,7.41,74.23,0.05,100.84,46.07,0.74,0.67,79.0,0.0,0.0,0.06
50,97.89,0.79,21.0,3.9,25.03,4.88,20.1,0.05,70.09,25.93,1.71,0.63,1.0,20.0,0.0,0.08
51,89.38,0.86,14.0,4.21,11.59,4.68,6.86,0.05,29.95,17.17,1.77,0.67,14.0,0.0,0.0,0.07
52,-69.41,0.84,16.0,4.0,22.06,5.0,17.0,0.06,16.42,9.3,3.74,0.67,0.0,16.0,0.0,0.04
53,-62.1,0.8,20.0,4.0,26.06,5.0,21.0,0.06,87.49,45.54,0.9,0.67,20.0,0.0,0.0,0.05
54,55.0,0.0,100.0,8.0,108.55,7.5,101.0,0.05,31.7,39.94,4.2,0.67,100.0,0.0,0.0,0.06
55,99.63,0.88,12.0,1.83,8.46,2.25,6.17,0.04,41.88,9.23,4.04,0.39,5.0,7.0,0.0,0.07
56,99.32,0.87,13.0,9.08,13.44,5.85,7.54,0.05,59.35,34.29,1.51,0.67,13.0,0.0,0.0,0.08
57,55.0,0.0,100.0,8.0,108.56,7.5,101.0,0.06,35.29,33.56,3.07,0.67,100.0,0.0,0.0,0.08
58,99.29,0.84,16.0,1.31,11.65,1.47,10.12,0.05,73.55,40.23,2.1,0.46,11.0,5.0,0.0,0.07
59,99.67,0.89,11.0,2.73,8.24,2.36,5.82,0.05,86.34,31.53,3.21,0.67,11.0,0.0,0.0,0.07
60,90.76,0.81,19.0,3.21,16.63,3.95,12.63,0.05,81.23,37.81,2.51,0.49,14.0,5.0,0.0,0.07
61,-0.23,0.45,55.0,7.2,45.46,7.0,38.4,0.06,123.23,35.25,1.74,0.67,55.0,0.0,0.0,0.06
62,98.45,0.82,18.0,2.0,21.56,2.5,19.0,0.06,75.09,43.99,2.46,0.67,18.0,0.0,0.0,0.08
63,97.3,0.77,23.0,4.0,29.05,5.0,24.0,0.05,92.33,39.88,3.51,0.67,23.0,0.0,0.0,0.07
64,-49.69,0.74,26.0,5.19,16.55,5.12,11.38,0.05,69.69,32.46,2.29,0.59,23.0,3.0,0.0,0.07
65,99.66,0.92,8.0,6.0,11.3,6.25,5.0,0.05,95.63,41.93,8.57,0.67,8.0,0.0,0.0,0.1
66,98.45,0.78,22.0,4.0,17.87,5.0,12.82,0.05,50.33,20.46,3.59,0.67,22.0,0.0,0.0,0.07
67,-50.59,0.74,26.0,2.69,24.82,3.08,21.69,0.05,106.84,34.98,1.44,0.67,26.0,0.0,0.0,0.05
68,51.78,0.11,89.0,7.73,71.4,7.28,64.07,0.06,32.89,24.51,1.06,0.64,85.0,4.0,0.0,0.06
69,52.83,0.01,99.0,16.0,110.06,10.0,100.0,0.06,60.91,14.19,4.28,0.67,99.0,0.0,0.0,0.06
70,46.65,0.17,83.0,8.94,56.72,7.53,49.13,0.05,66.97,12.17,3.28,0.61,76.0,7.0,0.0,0.06
71,55.0,0.0,100.0,8.0,108.55,7.5,101.0,0.05,53.28,25.58,3.18,0.67,0.0,100.0,0.0,0.06
72,99.81,0.93,7.0,4.0,7.55,3.79,3.71,0.05,43.26,8.15,1.2,0.57,6.0,1.0,0.0,0.07
73,-40.7,0.69,31.0,4.32,21.79,4.44,17.29,0.06,69.05,41.58,3.83,0.67,31.0,0.0,0.0,0.05
74,99.02,0.88,12.0,14.83,20.6,9.38,11.17,0.05,111.21,35.28,3.24,0.61,1.0,11.0,0.0,0.07
75,98.72,0.84,16.0,4.0,20.18,5.0,15.12,0.06,73.64,38.03,3.42,0.67,16.0,0.0,0.0,0.07
76,99.33,0.9,10.0,8.8,17.0,7.75,9.2,0.05,92.43,34.02,2.47,0.67,10.0,0.0,0.0,0.09
77,52.84,0.01,99.0,16.0,110.03,10.0,100.0,0.03,59.75,28.2,1.69,0.67,99.0,0.0,0.0,0.06
78,94.39,0.81,19.0,4.05,21.29,4.92,16.32,0.05,37.36,12.12,3.95,0.56,1.0,17.0,1.0,0.07
79,3.52,0.41,59.0,7.53,59.65,7.06,52.54,0.05,33.36,20.14,2.81,0.62,4.0,55.0,0.0,0.06
80,-65.74,0.82,18.0,4.0,24.06,5.0,19.0,0.06,102.57,37.66,3.23,0.67,18.0,0.0,0.0,0.04
81,93.34,0.88,12.0,1.0,14.05,1.0,13.0,0.05,63.69,15.02,1.41,0.67,12.0,0.0,0.0,0.07
82,19.58,0.3,70.0,7.8,70.71,7.31,63.34,0.05,130.05,45.31,5.23,0.65,68.0,2.0,0.0,0.06
83,-67.27,0.83,17.0,2.12,18.82,2.65,16.12,0.05,86.93,27.63,2.7,0.63,1.0,16.0,0.0,0.04
84,99.24,0.87,13.0,1.0,15.05,1.0,14.0,0.05,49.58,42.24,2.08,0.67,0.0,13.0,0.0,0.07
85,98.71,0.79,21.0,3.14,15.69,3.93,11.71,0.05,56.31,30.59,3.36,0.38,12.0,9.0,0.0,0.08
86,98.59,0.84,16.0,4.0,22.05,5.0,17.0,0.05,92.62,46.25,1.94,0.67,16.0,0.0,0.0,0.07
87,99.57,0.88,12.0,2.0,9.55,2.5,7.0,0.05,66.17,20.45,6.77,0.67,12.0,0.0,0.0,0.08
88,95.79,0.72,28.0,15.57,36.95,9.82,27.07,0.06,19.31,37.71,0.54,0.64,27.0,1.0,0.0,0.07
89,97.86,0.79,21.0,4.57,25.39,5.24,20.1,0.05,102.95,45.03,2.05,0.67,21.0,0.0,0.0,0.08
90,98.9,0.85,15.0,2.0,18.55,2.5,16.0,0.05,122.81,43.13,1.58,0.67,15.0,0.0,0.0,0.08
91,96.83,0.71,29.0,12.76,27.1,8.36,18.69,0.05,112.08,37.34,2.74,0.67,29.0,0.0,0.0,0.07
92,52.39,0.03,97.0,7.94,103.53,7.45,96.02,0.06,75.85,38.03,2.39,0.67,97.0,0.0,0.0,0.06
93,98.74,0.85,15.0,4.0,21.05,5.0,16.0,0.05,83.94,39.78,4.96,0.67,0.0,15.0,0.0,0.07
94,53.95,0.0,100.0,16.0,111.05,10.0,101.0,0.05,143.21,33.49,3.56,0.67,100.0,0.0,0.0,0.07
95,99.28,0.91,9.0,16.0,20.05,10.0,10.0,0.05,30.26,33.39,3.63,0.67,0.0,9.0,0.0,0.07
96,98.33,0.81,19.0,5.26,22.0,5.53,16.42,0.05,78.27,39.79,2.1,0.6,17.0,2.0,0.0,0.07
97,75.5,0.0,100.0,8.0,59.56,7.5,51.98,0.08,11.04,7.64,61.7,0.38,57.0,43.0,0.0,0.06
98,91.26,0.81,19.0,2.05,10.31,2.47,7.79,0.05,77.59,30.23,1.99,0.53,15.0,4.0,0.0,0.07
99,98.24,0.8,20.0,1.0,22.05,1.0,21.0,0.05,84.8,45.38,3.98,0.67,20.0,0.0,0.0,0.07
100,97.71,0.79,21.0,4.0,27.06,5.0,22.0,0.06,19.2,14.47,4.73,0.67,21.0,0.0,0.0,0.07
