episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,-26.0,0.26,74,10.65,26.92,5.24,21.68,-0.43,1.37,1.12,-0.21,-0.6,0.48,2.31,1.7,2.6,0.44,0.62,0.13
2,-15.0,0.15,85,21.98,64.86,4.96,59.91,-0.0,-0.53,0.12,0.09,-0.04,-0.23,2.14,1.48,2.69,0.42,0.61,0.13
3,-27.0,0.27,73,11.15,103.09,3.88,99.21,-0.65,1.75,1.95,-0.36,-0.57,0.34,2.59,2.1,2.37,0.47,0.35,0.13
4,-27.0,0.27,73,26.03,144.29,7.08,137.21,-1.02,3.62,1.75,-0.62,-1.09,1.01,2.96,2.3,1.85,0.47,0.42,0.13
5,-23.0,0.23,77,25.32,178.8,6.1,172.7,0.06,-0.69,-0.08,0.15,-0.04,-0.19,2.04,1.43,3.08,0.44,0.65,0.16
6,-18.0,0.18,82,22.59,221.24,5.7,215.54,0.11,-0.76,0.11,0.14,-0.12,-0.25,2.18,1.45,2.99,0.44,0.75,0.13
7,-24.0,0.24,76,13.59,258.82,4.35,254.47,-1.45,5.24,4.4,-0.94,-1.56,1.35,2.99,2.43,1.83,0.48,0.62,0.15
8,-16.0,0.16,84,22.88,294.17,5.29,288.88,-1.64,5.65,5.82,-1.07,-1.61,0.99,3.33,2.61,1.5,0.5,0.64,0.15
9,-22.0,0.22,78,31.36,339.96,6.32,333.64,-0.5,1.6,2.07,-0.3,-0.71,0.33,2.59,2.03,2.3,0.46,0.6,0.22
10,-24.0,0.24,76,49.68,378.91,9.33,369.58,-0.62,1.86,1.05,-0.34,-0.65,0.53,2.71,2.05,2.36,0.48,0.34,0.12
11,-22.0,0.22,78,56.62,422.55,9.65,412.9,-1.03,3.34,3.82,-0.66,-1.06,0.91,2.88,2.41,2.04,0.49,0.38,0.12
12,-20.0,0.2,80,5.76,457.28,3.11,454.18,-0.19,0.12,0.32,-0.07,-0.29,0.07,2.5,1.98,2.42,0.46,0.52,0.13
13,-16.0,0.16,84,11.57,490.76,4.54,486.21,-0.94,3.0,3.35,-0.58,-0.93,0.68,2.82,2.21,2.19,0.48,0.35,0.12
14,-22.0,0.22,78,13.38,533.49,5.46,528.03,-0.65,1.71,1.55,-0.34,-0.5,0.43,2.67,2.03,2.38,0.47,0.4,0.13
15,-19.0,0.19,81,24.63,590.4,7.28,583.11,-0.11,-0.39,0.01,-0.0,-0.06,-0.12,2.47,1.96,2.43,0.46,0.52,0.12
16,-22.0,0.22,78,16.31,615.7,6.88,608.82,-0.03,-0.49,-0.02,0.06,-0.06,-0.23,2.56,2.0,2.58,0.48,0.53,0.12
17,-12.0,0.12,88,13.57,652.66,4.75,647.91,-0.75,2.3,1.41,-0.43,-0.7,0.54,2.83,2.36,1.99,0.48,0.36,0.12
18,-21.0,0.21,79,20.84,691.84,6.83,685.01,-1.11,3.71,3.0,-0.68,-1.09,0.93,2.87,2.34,2.01,0.48,0.42,0.13
19,-22.0,0.22,78,18.85,738.44,6.69,731.74,-0.85,3.05,2.0,-0.53,-1.05,0.86,2.85,2.22,2.01,0.47,0.52,0.13
20,-24.0,0.24,76,21.37,772.58,7.05,765.53,-1.02,3.29,3.24,-0.63,-1.0,0.77,3.0,2.4,1.97,0.49,0.4,0.13
21,-13.0,0.13,87,26.09,818.64,6.94,811.7,-1.3,4.71,3.66,-0.83,-1.44,1.21,3.13,2.52,1.82,0.5,0.58,0.84
22,-5.0,0.05,95,2.41,860.95,1.71,859.24,-0.56,1.38,1.7,-0.32,-0.53,0.4,2.65,2.25,2.27,0.48,0.37,0.14
23,-7.0,0.07,93,28.33,907.87,7.61,900.26,-0.07,-0.45,0.04,0.04,-0.05,-0.04,2.19,1.68,2.75,0.44,0.54,0.13
24,-16.0,0.16,84,34.86,956.66,7.23,949.43,-0.59,1.72,2.19,-0.36,-0.65,0.31,2.54,2.11,2.12,0.45,0.34,0.14
25,-11.0,0.11,89,37.93,999.53,8.72,990.81,-0.53,1.22,0.82,-0.25,-0.34,0.25,2.65,1.96,2.36,0.46,0.46,0.13
26,-6.0,0.06,94,3.28,1040.27,2.24,1038.02,-0.59,1.46,1.3,-0.3,-0.48,0.33,2.62,1.98,2.38,0.46,0.38,0.13
27,-9.0,0.09,91,15.36,1094.9,6.35,1088.55,-0.26,-0.11,-0.02,-0.07,0.03,-0.11,2.79,2.18,2.2,0.48,0.72,0.13
28,-17.0,0.17,83,31.25,1142.11,7.05,1135.06,-0.97,3.34,2.88,-0.59,-1.07,0.79,3.01,2.33,2.02,0.49,0.44,0.14
29,-16.0,0.16,84,18.38,1185.36,7.12,1178.24,-1.16,4.07,3.52,-0.74,-1.32,1.03,2.82,2.3,1.96,0.47,0.55,0.12
30,-9.0,0.09,91,24.64,1218.57,6.06,1212.51,-1.05,3.22,2.36,-0.62,-0.87,0.91,2.91,2.4,2.02,0.49,0.53,0.13
31,-16.0,0.16,84,23.9,1261.46,6.6,1254.86,-0.21,0.42,1.83,-0.11,-0.44,-0.04,2.46,1.77,2.58,0.46,0.67,0.15
32,-11.0,0.11,89,30.71,1321.31,7.47,1313.84,-1.14,3.61,3.77,-0.72,-1.04,0.9,3.17,2.55,1.8,0.5,0.5,0.13
33,-21.0,0.21,79,58.33,1358.47,9.73,1348.73,-0.09,-0.37,-0.04,0.03,-0.03,-0.19,2.66,2.09,2.4,0.48,0.55,0.13
34,-10.0,0.1,90,4.44,1406.02,2.89,1403.13,-0.6,1.58,1.73,-0.34,-0.52,0.26,2.63,2.02,2.17,0.46,0.34,0.13
35,-12.0,0.12,88,23.73,1440.22,5.95,1434.27,-0.02,-0.5,0.01,0.09,-0.02,-0.13,2.26,1.64,2.78,0.44,0.55,0.14
36,-17.0,0.17,83,24.82,1489.0,6.35,1482.65,-1.19,4.06,3.49,-0.76,-1.26,1.03,3.14,2.53,1.88,0.5,0.46,0.14
37,-4.0,0.04,96,30.17,1522.46,8.28,1514.19,-0.97,3.46,2.45,-0.6,-1.14,0.89,2.98,2.27,2.12,0.49,0.5,0.16
38,-14.0,0.14,86,6.86,1555.01,3.62,1551.4,-1.78,6.31,5.79,-1.17,-1.79,1.38,3.41,2.78,1.46,0.51,0.68,0.13
39,-13.0,0.13,87,18.44,1601.89,5.32,1596.57,-0.56,1.62,2.08,-0.35,-0.69,0.39,2.88,2.33,2.14,0.49,0.38,0.12
40,-12.0,0.12,88,8.14,1652.8,2.93,1649.86,-0.08,-0.44,-0.07,0.03,-0.05,-0.17,2.47,1.93,2.59,0.47,0.51,0.12
41,-16.0,0.16,84,11.76,1686.6,3.9,1682.69,-0.79,2.14,1.95,-0.45,-0.65,0.35,2.84,2.21,2.1,0.48,0.48,0.84
42,-2.0,0.02,98,8.43,1748.11,4.72,1743.39,-0.21,-0.2,0.04,-0.04,0.01,-0.07,2.46,1.79,2.44,0.45,0.62,0.14
43,-8.0,0.08,92,41.47,1825.92,8.48,1817.43,-0.29,-0.08,-0.05,-0.08,0.05,-0.08,2.64,2.26,2.39,0.49,0.75,0.13
44,-4.0,0.04,96,30.55,1847.02,7.27,1839.75,-1.26,4.25,3.54,-0.78,-1.16,1.03,3.08,2.45,1.71,0.48,0.51,0.14
45,-7.0,0.07,93,33.98,1903.22,7.61,1895.61,-1.07,3.75,3.85,-0.69,-1.22,1.01,2.81,2.31,2.15,0.48,0.53,0.13
46,-8.0,0.08,92,9.16,1959.54,5.15,1954.39,-0.73,2.08,1.42,-0.4,-0.58,0.53,2.86,2.2,2.03,0.47,0.48,0.2
47,-9.0,0.09,91,32.09,1982.32,6.54,1975.78,-1.55,5.43,4.2,-0.98,-1.52,1.53,3.15,2.6,1.68,0.5,0.62,0.22
48,-11.0,0.11,89,42.53,1993.65,8.3,1985.35,-0.6,1.94,1.76,-0.34,-0.7,0.39,2.68,1.92,2.25,0.46,0.49,0.65
49,-2.0,0.02,98,19.47,2048.04,6.63,2041.41,-1.05,3.67,3.94,-0.68,-1.22,0.77,2.96,2.36,2.04,0.49,0.53,0.31
50,-4.0,0.04,96,10.65,2148.64,3.57,2145.06,-1.34,4.49,3.42,-0.84,-1.24,1.04,3.08,2.54,1.71,0.49,0.55,0.14
51,-6.0,0.06,94,3.65,2123.11,2.32,2120.79,-1.55,5.59,4.52,-1.0,-1.64,1.49,3.08,2.45,1.7,0.48,0.64,0.15
52,-4.0,0.04,96,20.58,2203.46,4.23,2199.23,-0.78,2.09,2.31,-0.45,-0.61,0.54,2.7,2.22,2.4,0.49,0.44,0.14
53,-4.0,0.04,96,38.57,2234.17,7.36,2226.81,-0.1,-0.43,-0.0,0.02,-0.04,-0.04,2.31,1.88,2.5,0.45,0.54,0.15
54,-4.0,0.04,96,17,2303.79,5.0,2298.79,-0.88,2.8,2.58,-0.51,-0.83,0.54,2.67,1.99,2.18,0.46,0.32,0.14
55,-6.0,0.06,94,24.29,2379.13,6.69,2372.45,-0.16,-0.21,-0.06,0.01,0.05,-0.17,2.49,1.8,2.47,0.45,0.61,0.14
56,-4.0,0.04,96,15.99,2423.45,5.54,2417.92,-0.75,2.1,0.89,-0.4,-0.58,0.61,2.74,2.13,2.15,0.47,0.51,0.14
57,-4.0,0.04,96,19.31,2464.43,5.66,2458.77,-0.2,-0.17,-0.05,-0.02,0.03,-0.09,2.5,1.83,2.59,0.46,0.62,0.16
58,-4.0,0.04,96,5.98,2511.66,3.24,2508.42,-1.58,5.46,4.7,-1.02,-1.56,1.25,3.21,2.69,1.66,0.5,0.62,0.13
59,-6.0,0.06,94,21.84,2582.46,5.44,2577.02,-0.73,2.21,1.93,-0.41,-0.69,0.57,2.89,2.36,2.13,0.49,0.33,0.14
60,-4.0,0.04,96,20.4,2583.33,4.37,2578.96,0.0,-0.57,0.1,0.08,-0.07,-0.16,2.16,1.46,2.68,0.42,0.62,0.13
61,-9.0,0.09,91,36.12,2688.74,8.17,2680.57,-0.73,2.03,2.85,-0.44,-0.7,0.31,2.72,2.19,2.2,0.47,0.28,0.13
62,-3.0,0.03,97,6.87,2694.14,3.62,2690.52,-0.63,1.93,1.55,-0.35,-0.68,0.51,2.46,1.79,2.34,0.44,0.38,0.87
63,-2.0,0.02,98,13.55,2736.46,6.48,2729.98,-0.09,-0.38,0.04,0.02,-0.03,-0.04,2.33,1.87,2.59,0.45,0.53,0.16
64,-2.0,0.02,98,7.68,2749.22,4.27,2744.96,-0.86,2.25,1.74,-0.49,-0.63,0.61,2.69,2.09,2.26,0.47,0.59,0.17
65,-1.0,0.01,99,32.36,2876.74,7.04,2869.7,-1.26,4.21,3.12,-0.77,-1.15,1.01,3.02,2.5,1.84,0.49,0.53,0.14
66,-3.0,0.03,97,34.64,2896.99,6.8,2890.19,-0.6,1.78,2.16,-0.34,-0.63,0.24,2.74,2.12,2.2,0.47,0.34,0.14
