episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,7.95,0.24,76,11.03,28.41,5.41,23.0,-0.6,1.82,1.28,-0.33,-0.65,0.53,2.68,2.2,2.22,0.47,0.3,0.14
2,9.29,0.19,81,20,66.16,4.98,61.19,-1.15,3.9,3.53,-0.72,-1.18,0.9,3.01,2.38,1.93,0.49,0.42,0.12
3,18.84,0.17,83,9.59,101.61,3.56,98.05,0.1,-0.77,0.12,0.12,-0.14,-0.17,2.1,1.45,2.88,0.43,0.75,0.12
4,-7.88,0.3,70,24.19,147.12,6.86,140.26,-1.2,3.95,4.54,-0.8,-1.25,0.84,3.17,2.59,1.84,0.51,0.44,0.12
5,2.73,0.19,81,30.2,183.04,6.48,176.57,-0.68,1.69,1.45,-0.35,-0.48,0.43,2.75,2.09,2.38,0.48,0.48,0.13
6,13.16,0.15,85,22.26,228.22,5.79,222.42,-1.04,3.78,2.69,-0.63,-1.19,0.88,2.88,2.27,2.09,0.48,0.53,0.15
7,6.62,0.25,75,10.88,265.59,3.7,261.89,-0.58,1.7,1.38,-0.32,-0.64,0.4,2.72,2.08,2.28,0.47,0.33,0.4
8,2.13,0.23,77,22.88,297.91,5.05,292.86,-0.65,1.81,1.25,-0.35,-0.6,0.55,2.79,2.04,2.33,0.48,0.33,0.69
9,3.13,0.17,83,33.45,343.86,6.37,337.49,-1.09,3.57,2.32,-0.67,-1.04,0.85,3.07,2.48,1.77,0.49,0.45,0.39
10,-17.1,0.27,73,46.9,383.12,9.2,373.92,-0.68,1.99,1.32,-0.37,-0.59,0.51,2.84,2.29,2.04,0.48,0.36,0.21
11,-12.65,0.19,81,54.12,418.57,9.54,409.04,-1.01,3.21,1.92,-0.59,-0.87,0.85,2.9,2.42,1.89,0.48,0.53,0.16
12,18.85,0.19,81,5.12,461.4,2.83,458.57,-1.57,5.42,5.21,-1.01,-1.53,0.93,3.43,2.68,1.51,0.51,0.62,0.15
13,10.48,0.23,77,9.22,499.61,3.9,495.71,-1.12,3.72,3.65,-0.68,-1.09,0.81,2.95,2.38,2.01,0.49,0.43,0.14
14,13.51,0.19,81,13.43,532.6,5.64,526.96,-1.65,6.05,4.37,-1.07,-1.75,1.42,3.25,2.58,1.49,0.49,0.66,0.12
15,1.43,0.23,77,24.03,586.19,7.28,578.91,-1.24,4.08,4.27,-0.79,-1.19,0.61,3.22,2.51,1.77,0.5,0.47,0.12
16,9.65,0.2,80,17.3,620.16,7.01,613.15,-0.4,1.05,1.31,-0.19,-0.46,0.06,2.54,1.89,2.56,0.47,0.44,0.12
17,5.0,0.26,74,11.22,656.16,4.29,651.86,-1.09,3.84,3.85,-0.71,-1.25,0.9,2.95,2.35,2.07,0.49,0.53,0.13
18,1.29,0.25,75,19.84,693.53,6.65,686.88,-0.71,2.26,2.21,-0.42,-0.79,0.41,2.61,1.99,2.27,0.46,0.41,0.12
19,11.67,0.19,81,16.3,736.75,6.25,730.49,-0.02,-0.5,-0.02,0.09,-0.02,-0.08,2.22,1.91,2.8,0.46,0.52,0.14
20,11.0,0.17,83,21.49,777.39,6.72,770.67,-1.56,5.45,3.98,-0.98,-1.51,1.26,3.23,2.53,1.63,0.49,0.62,0.12
21,-1.52,0.22,78,30.92,800.71,7.42,793.28,-0.83,2.47,2.71,-0.5,-0.81,0.58,2.77,2.2,2.08,0.47,0.28,0.79
22,20.53,0.19,81,2.51,854.44,1.75,852.69,-1.0,2.99,2.44,-0.6,-0.87,0.57,2.99,2.4,1.94,0.49,0.54,0.13
23,13.82,0.11,89,28.87,895.56,7.74,887.82,-1.22,4.25,4.6,-0.77,-1.3,0.82,2.99,2.3,1.94,0.48,0.51,0.15
24,11.33,0.12,88,30.59,936.58,7.22,929.36,-0.93,2.7,2.16,-0.52,-0.68,0.67,2.9,2.14,1.99,0.47,0.57,0.14
25,6.56,0.13,87,35.68,985.84,8.6,977.24,-1.08,3.73,3.84,-0.7,-1.22,0.8,2.84,2.18,1.98,0.47,0.53,0.14
26,28.86,0.13,87,3.38,1020.9,2.3,1018.6,-0.19,-0.29,-0.11,-0.03,-0.0,-0.1,2.46,2.06,2.6,0.47,0.64,0.12
27,17.87,0.15,85,15.27,1069.65,6.16,1063.48,-0.53,1.28,2.17,-0.28,-0.48,0.2,2.56,2.13,2.41,0.47,0.37,0.12
28,11.36,0.12,88,30.56,1124.15,7.15,1117.0,-1.89,6.86,6.1,-1.24,-1.97,1.37,3.28,2.61,1.44,0.49,0.72,0.12
29,10.75,0.18,82,19.82,1162.54,7.13,1155.41,0.02,-0.6,-0.06,0.11,-0.06,-0.13,2.19,1.71,2.67,0.44,0.58,0.13
30,23.0,0.08,92,21.54,1196.21,5.78,1190.43,-0.74,2.28,2.21,-0.45,-0.82,0.7,2.7,2.16,2.2,0.47,0.34,0.13
31,17.51,0.09,91,27.3,1243.8,6.94,1236.86,-1.45,5.18,2.13,-0.88,-1.4,1.57,3.22,2.5,1.56,0.49,0.59,0.13
32,13.78,0.1,90,30.71,1296.82,7.56,1289.27,-0.67,1.66,1.2,-0.34,-0.49,0.33,2.76,2.21,2.14,0.47,0.49,0.13
33,-10.7,0.14,86,59.16,1346.59,9.77,1336.81,0.06,-0.69,0.03,0.08,-0.14,-0.18,2.48,1.9,2.62,0.47,0.67,0.12
34,26.74,0.14,86,4.31,1389.1,2.8,1386.3,-1.2,4.34,2.97,-0.76,-1.34,1.16,2.86,2.2,1.88,0.46,0.56,0.12
35,14.73,0.12,88,25.73,1428.56,6.47,1422.09,-1.17,3.99,3.28,-0.74,-1.19,0.75,3.1,2.35,1.7,0.48,0.42,0.12
36,12.4,0.13,87,27.22,1466.68,6.36,1460.32,-0.94,3.32,2.3,-0.59,-1.12,0.91,2.88,2.28,2.03,0.48,0.5,0.12
37,15.08,0.06,94,35.74,1523.09,8.58,1514.51,-0.32,0.02,-0.13,-0.07,0.12,-0.1,2.56,1.77,2.49,0.46,0.75,0.14
38,18.85,0.18,82,7.38,1536.52,3.84,1532.68,-0.29,-0.06,-0.09,-0.07,0.07,-0.11,2.5,2.12,2.39,0.47,0.75,0.14
39,18.52,0.11,89,22.2,1598.6,5.79,1592.81,-0.98,3.29,2.15,-0.58,-1.01,0.79,2.9,2.28,2.03,0.48,0.36,0.12
40,29.76,0.1,90,8.33,1638.24,2.98,1635.27,-0.91,2.89,2.06,-0.53,-0.84,0.69,2.77,2.26,2.19,0.48,0.35,0.12
41,35.02,0.05,95,10.92,1678.74,3.68,1675.05,-0.5,1.54,1.95,-0.3,-0.72,0.38,2.59,1.97,2.43,0.47,0.61,0.81
42,36.54,0.05,95,8.91,1734.75,5.03,1729.73,-1.31,4.32,4.03,-0.82,-1.2,0.93,3.21,2.57,1.72,0.5,0.55,0.14
43,16.01,0.06,94,34.5,1798.65,7.91,1790.74,-1.77,6.4,5.56,-1.18,-1.88,1.33,3.38,2.7,1.44,0.5,0.69,0.14
44,7.48,0.13,87,34.33,1820.98,7.85,1813.13,-1.03,3.66,3.02,-0.65,-1.19,0.9,2.85,2.22,2.09,0.48,0.52,0.14
45,13.32,0.07,93,36.47,1879.53,7.98,1871.55,-0.29,-0.05,-0.11,-0.06,0.09,-0.06,2.45,1.89,2.56,0.46,0.75,0.13
46,33.15,0.07,93,9.6,1961.45,5.4,1956.04,-0.55,1.59,1.63,-0.32,-0.63,0.38,2.62,2.09,2.27,0.46,0.37,0.13
47,16.54,0.06,94,33.79,1972.1,6.76,1965.34,-1.18,4.01,3.78,-0.74,-1.18,1.07,3.06,2.49,1.88,0.5,0.45,0.14
48,3.76,0.09,91,46.33,1997.65,8.58,1989.08,-0.0,-0.52,0.06,0.09,-0.05,-0.17,2.41,1.79,2.63,0.46,0.58,0.13
