episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,25.71,0.32,68,10.53,25.4,5.19,20.21,-0.53,1.77,1.93,-0.31,-0.74,0.51,0.48,0.79,0.31,0.48,0.6,0.14
2,37.29,0.17,83,22.8,62.58,5.19,57.4,-0.42,1.06,1.71,-0.22,-0.49,0.16,0.32,0.59,0.3,0.47,0.4,0.13
3,33.63,0.27,73,11.67,96.69,4.03,92.66,-0.57,1.72,1.98,-0.32,-0.64,0.29,0.44,0.67,0.36,0.48,0.4,0.12
4,29.33,0.21,79,23.86,142.51,6.97,135.54,-0.54,1.67,2.48,-0.33,-0.73,0.37,0.52,0.82,0.27,0.45,0.6,0.14
5,27.79,0.19,81,27.6,180.97,6.38,174.59,-0.32,0.97,1.02,-0.16,-0.53,0.25,0.51,0.79,0.36,0.45,0.64,0.12
6,27.92,0.27,73,16.6,216.82,5.03,211.78,-0.57,1.59,1.02,-0.29,-0.52,0.27,0.34,0.55,0.41,0.48,0.33,0.14
7,51.27,0.18,82,10.78,248.74,3.65,245.1,-0.58,1.51,1.47,-0.31,-0.53,0.32,0.32,0.52,0.32,0.47,0.37,0.13
8,30.86,0.22,78,21.31,295.06,5.14,289.92,-1.09,3.68,2.57,-0.66,-1.09,0.94,0.55,0.73,0.26,0.5,0.38,0.12
9,22.37,0.19,81,31.83,337.01,6.44,330.57,-1.28,4.21,4.31,-0.82,-1.25,0.83,0.62,0.75,0.17,0.51,0.5,0.15
10,4.3,0.15,85,49.69,379.64,9.33,370.31,-0.83,2.76,1.99,-0.5,-0.9,0.72,0.52,0.68,0.31,0.48,0.33,0.13
11,-10.87,0.19,81,57.68,423.14,9.7,413.43,-0.13,-0.29,0.04,-0.0,-0.04,-0.1,0.07,0.46,0.41,0.46,0.52,0.16
12,58.22,0.18,82,5.44,455.55,2.96,452.59,-0.38,0.81,0.72,-0.16,-0.3,0.25,0.29,0.52,0.4,0.45,0.42,0.17
13,43.1,0.23,77,9.92,498.97,4.03,494.94,-0.2,-0.23,-0.05,-0.03,0.02,-0.08,0.12,0.34,0.49,0.46,0.65,0.12
14,28.89,0.28,72,14.22,535.72,5.8,529.92,-1.57,5.45,4.26,-1.0,-1.51,1.34,0.79,0.76,0.17,0.49,0.62,0.12
15,30.13,0.2,80,24.52,581.49,7.34,574.15,-0.3,0.48,1.11,-0.11,-0.28,-0.01,0.34,0.55,0.39,0.45,0.44,0.13
16,36.63,0.2,80,19.4,613.26,7.36,605.9,-0.8,2.08,2.74,-0.46,-0.59,0.32,0.36,0.46,0.34,0.49,0.6,0.13
17,51.3,0.18,82,10.76,654.84,4.26,650.59,-1.13,3.52,3.86,-0.71,-1.04,0.81,0.54,0.66,0.21,0.5,0.5,0.13
18,31.81,0.2,80,23.2,698.28,6.92,691.35,-1.15,3.71,2.93,-0.7,-1.01,0.88,0.52,0.61,0.21,0.5,0.5,0.14
19,48.27,0.17,83,14.46,745.14,5.43,739.71,0.08,-0.68,0.15,0.11,-0.11,-0.16,0.25,0.66,0.35,0.43,0.67,0.12
20,37.38,0.19,81,20.15,781.76,6.5,775.26,-1.14,3.93,2.16,-0.69,-1.16,1.24,0.57,0.73,0.22,0.49,0.41,0.13
21,24.51,0.2,80,28.95,831.67,7.39,824.28,-0.74,2.43,2.35,-0.47,-0.92,0.74,0.52,0.89,0.24,0.48,0.51,0.85
22,77.76,0.1,90,2.57,872.76,1.78,870.98,-0.8,2.43,2.03,-0.46,-0.73,0.75,0.43,0.6,0.33,0.49,0.32,0.14
23,31.56,0.17,83,27.14,895.35,7.33,888.02,-0.58,1.64,1.58,-0.33,-0.65,0.45,0.39,0.69,0.3,0.48,0.35,0.14
