episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,27.67,0.22,78,10.31,28.13,5.1,23.03,0.39,0.37,0.92,0.35,-0.7,0.8,2.78,2.19,2.67,7.64,0.19,0.12
2,10.92,0.2,80,18.32,26.13,4.66,21.48,0.86,0.09,-0.25,0.84,1.03,-0.39,2.15,1.31,1.18,4.64,0.08,0.14
3,8.83,0.18,82,10.37,25.34,3.73,21.61,0.82,0.07,-0.1,0.76,0.72,-0.19,1.83,0.89,1.21,3.93,0.04,0.15
4,39.0,0.18,82,28.95,33.1,7.76,25.34,0.23,0.64,1.7,0.24,-1.3,1.48,3.04,2.44,2.87,8.34,0.23,0.13
5,17.17,0.2,80,25.98,27.38,6.21,21.18,0.61,0.34,0.64,0.6,0.03,0.62,2.19,1.5,1.89,5.58,0.05,0.13
6,8.0,0.2,80,21.3,29.51,5.81,23.7,0.77,0.07,-0.07,0.7,0.55,-0.17,1.85,0.99,1.36,4.2,0.19,0.14
7,8.67,0.19,81,8.84,27.04,3.24,23.8,0.81,0.07,-0.13,0.76,0.75,-0.2,1.89,1.04,1.17,4.1,0.19,0.12
8,17.58,0.23,77,20.21,25.31,4.84,20.47,0.61,0.32,1.09,0.6,0.09,0.21,2.57,1.73,2.03,6.32,0.06,0.12
9,32.75,0.18,82,30.34,30.27,6.2,24.07,0.28,0.61,2.64,0.3,-1.08,1.2,2.74,2.1,2.58,7.43,0.16,0.13
10,13.67,0.19,81,46.62,31.14,9.19,21.95,0.61,0.23,0.86,0.56,-0.04,0.45,1.91,1.12,1.8,4.84,0.1,0.13
11,15.25,0.27,73,56.55,28.99,9.65,19.34,0.46,0.29,0.71,0.39,-0.54,0.66,2.53,1.9,2.51,6.94,0.04,0.13
12,0.83,0.29,71,4.45,24.43,2.54,21.89,0.73,0.08,-0.14,0.68,0.55,-0.25,2.24,1.38,1.42,5.04,0.22,0.13
13,13.33,0.23,77,9.56,25.37,3.94,21.43,0.65,0.29,0.8,0.64,0.24,0.14,2.44,1.56,1.66,5.66,0.13,0.13
14,11.42,0.2,80,13.8,26.94,5.67,21.28,0.85,0.1,-0.19,0.83,0.99,-0.32,2.15,1.32,1.24,4.71,0.06,0.13
15,14.17,0.24,76,21.63,28.29,6.97,21.32,0.62,0.21,0.34,0.57,0.07,0.3,2.36,1.66,2.01,6.03,0.14,0.13
16,33.33,0.15,85,18.82,29.72,7.25,22.47,0.39,0.54,2.23,0.39,-0.78,1.08,2.59,1.88,2.35,6.82,0.06,0.13
17,9.67,0.2,80,9.88,26.59,4.21,22.38,0.63,0.06,0.03,0.53,0.11,-0.09,1.8,1.04,1.61,4.45,0.14,0.12
18,7.5,0.22,78,21.95,27.64,6.82,20.82,0.61,0.25,0.57,0.56,-0.03,0.38,1.81,1.08,1.65,4.54,0.07,0.13
19,17.92,0.21,79,17.62,27.73,6.56,21.16,0.69,0.27,0.53,0.69,0.39,0.16,2.57,1.6,1.75,5.91,0.08,0.13
20,28.5,0.14,86,22,30.09,6.84,23.26,0.59,0.37,0.57,0.59,-0.05,0.52,2.44,1.48,2.01,5.93,0.1,0.13
