episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,-28.0,0.28,72,11.25,29.43,5.51,23.92,-0.19,-0.26,0.01,-0.05,-0.05,-0.09,2.25,1.76,3.11,0.46,0.57,0.12
2,-9.0,0.09,91,21.43,63.39,5.06,58.33,-2.01,7.57,4.62,-1.3,-2.08,2.06,3.25,2.86,1.27,0.51,0.75,0.13
3,-19.0,0.19,81,11.33,109.28,3.9,105.38,-1.04,3.53,2.55,-0.62,-1.02,0.91,2.67,2.3,2.26,0.48,0.39,0.14
4,-25.0,0.25,75,23.44,152.9,6.82,146.08,-0.08,-0.41,-0.0,0.04,-0.03,-0.05,2.24,1.84,3.29,0.46,0.52,0.13
5,-22.0,0.22,78,25.72,191.33,6.31,185.03,-0.49,1.37,1.24,-0.27,-0.59,0.35,2.28,1.9,2.73,0.45,0.41,0.12
6,-20.0,0.2,80,20.45,224.63,5.66,218.98,-0.16,-0.24,-0.07,0.01,0.04,-0.09,2.26,1.86,3.16,0.46,0.63,0.12
7,-20.0,0.2,80,9.96,259.28,3.48,255.8,-1.15,3.89,3.85,-0.74,-1.23,0.83,2.84,2.33,2.09,0.48,0.46,0.12
8,-16.0,0.16,84,25.83,302.62,5.69,296.93,-0.22,-0.17,-0.08,-0.03,0.04,-0.19,2.01,1.92,3.13,0.46,0.66,0.13
9,-28.0,0.28,72,28.21,342.95,6.09,336.86,0.03,-0.63,-0.01,0.09,-0.08,-0.08,2.03,1.65,3.32,0.43,0.62,0.14
10,-21.0,0.21,79,48.2,385.72,9.26,376.46,-0.3,-0.06,-0.16,-0.05,0.1,-0.06,2.35,1.92,3.2,0.47,0.75,0.12
11,-25.0,0.25,75,55.04,425.66,9.58,416.08,-0.9,3.21,2.53,-0.57,-1.09,0.93,2.75,2.25,2.29,0.48,0.51,0.12
12,-28.0,0.28,72,5.88,455.23,3.15,452.08,-1.03,3.21,2.07,-0.6,-0.85,0.84,2.88,2.38,2.29,0.49,0.54,0.14
13,-22.0,0.22,78,10.82,496.81,4.32,492.49,-1.19,4.08,3.01,-0.72,-1.16,0.76,2.7,2.14,2.04,0.47,0.42,0.13
14,-18.0,0.18,82,13.61,539.27,5.71,533.56,-0.16,-0.25,-0.05,0.0,0.01,-0.18,2.22,1.65,3.2,0.45,0.56,0.13
15,-24.0,0.24,76,23.67,586.31,7.47,578.84,-0.93,2.9,3.43,-0.58,-0.95,0.53,2.7,2.34,2.22,0.49,0.34,0.12
16,-17.0,0.17,83,16.39,622.78,6.85,615.93,-0.61,1.94,2.65,-0.4,-0.84,0.65,2.52,2.04,2.8,0.48,0.58,0.12
17,-22.0,0.22,78,13.23,644.71,4.63,640.08,-0.16,-0.29,-0.01,-0.03,-0.03,-0.05,2.37,2.05,3.15,0.48,0.6,0.12
18,-21.0,0.21,79,21.49,697.17,6.74,690.43,-1.12,3.71,3.56,-0.71,-1.15,0.81,2.75,2.35,2.01,0.48,0.41,0.14
19,-18.0,0.18,82,14.66,732.98,5.85,727.12,-0.49,1.19,0.93,-0.24,-0.37,0.24,2.26,2.0,2.88,0.46,0.42,0.12
20,-24.0,0.24,76,17.84,772.92,6.11,766.82,-0.33,0.65,1.04,-0.14,-0.35,0.11,2.42,1.92,2.99,0.49,0.43,0.14
