episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,32.74,0.24,76,9.88,26.28,4.91,21.37,0.37,0.44,1.7,0.33,-0.85,1.02,2.67,2.03,2.67,7.37,0.14,0.23
2,22.0,0.26,74,19.65,24.53,4.91,19.62,0.72,0.05,-0.03,0.62,0.33,-0.06,1.97,1.28,1.66,4.92,0.04,0.32
3,42.58,0.15,85,10.75,26.44,3.81,22.64,0.69,0.06,-0.03,0.61,0.29,-0.13,2.25,1.64,1.84,5.72,0.07,0.32
4,19.3,0.26,74,28.89,28.26,7.4,20.86,0.59,0.16,0.4,0.49,-0.24,0.5,1.58,0.96,1.72,4.26,0.14,0.32
5,38.38,0.14,86,22.79,28.92,5.64,23.28,0.73,0.04,0.02,0.63,0.28,0.01,1.77,0.98,1.48,4.22,0.1,0.33
6,34.42,0.21,79,23.24,26.98,5.79,21.19,0.68,0.25,1.16,0.66,0.34,0.08,2.6,1.78,1.95,6.33,0.08,0.31
7,30.08,0.23,77,13.48,28.15,4.33,23.82,0.61,0.23,0.59,0.58,0.19,0.13,2.48,1.74,1.88,6.1,0.22,0.31
8,22.75,0.28,72,19.75,23.98,4.84,19.14,0.58,0.28,0.78,0.54,-0.12,0.5,2.42,1.74,2.08,6.24,0.05,0.33
9,28.43,0.24,76,30.99,29.81,6.36,23.45,0.52,0.37,0.66,0.51,-0.18,0.49,2.51,1.74,1.96,6.21,0.19,0.32
10,29.71,0.25,75,48.64,29.07,9.28,19.79,0.47,0.54,1.91,0.5,-0.4,0.98,2.72,2.11,2.29,7.12,0.02,0.32
11,21.15,0.26,74,58.38,29.82,9.74,20.08,0.76,0.07,-0.03,0.7,0.58,-0.07,1.97,1.38,1.6,4.95,0.09,0.31
12,30.64,0.22,78,7.1,28.14,3.68,24.46,0.5,0.38,1.13,0.48,-0.37,0.81,2.24,1.51,2.0,5.76,0.24,0.32
13,43.14,0.19,81,11.93,26.3,4.52,21.78,0.33,0.46,1.36,0.31,-0.9,1.17,2.82,2.36,2.69,7.86,0.08,0.34
14,34.51,0.18,82,16.2,30.03,6.08,23.95,0.65,0.21,0.74,0.61,0.16,0.16,2.1,1.22,1.72,5.04,0.18,0.32
15,26.51,0.23,77,23.82,29.89,7.27,22.62,0.66,0.06,-0.07,0.58,0.26,-0.1,2.08,1.36,1.65,5.09,0.19,0.3
16,34.96,0.21,79,17.52,28.1,7.01,21.09,0.44,0.32,0.58,0.39,-0.54,0.6,2.44,1.73,2.38,6.56,0.07,0.23
17,43.44,0.18,82,12.39,27.2,4.71,22.49,0.23,0.66,2.39,0.23,-1.39,1.64,2.65,2.04,2.8,7.49,0.12,0.33
18,25.22,0.23,77,19.66,27.6,6.33,21.27,0.73,0.05,-0.02,0.65,0.4,-0.04,1.83,1.21,1.52,4.56,0.12,0.35
