episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,53.08,0.18,82,10.95,28.83,5.37,23.46,0.28,0.62,1.38,0.3,-1.08,1.48,2.96,2.28,2.73,7.98,0.16,0.13
2,52.17,0.19,81,17.53,26.36,4.59,21.78,0.48,0.25,0.6,0.42,-0.29,0.41,2.53,1.84,2.14,6.51,0.09,0.13
3,59.73,0.15,85,10.68,26.24,3.77,22.47,0.48,0.3,1.73,0.42,-0.49,0.55,2.09,1.46,2.06,5.61,0.06,0.12
4,38.51,0.26,74,26.74,27.8,7.21,20.59,0.61,0.05,0.05,0.49,-0.03,0.04,2.01,1.38,1.96,5.35,0.12,0.14
5,53.04,0.18,82,22.49,28.94,5.57,23.37,0.52,0.4,1.08,0.5,-0.34,0.86,2.33,1.63,2.07,6.04,0.16,0.23
6,44.63,0.23,77,19.74,26.44,5.32,21.12,0.63,0.24,0.73,0.58,0.07,0.36,2.48,1.7,2.03,6.21,0.11,0.24
7,40.58,0.25,75,12.24,27.26,4.06,23.2,0.72,0.13,0.23,0.66,0.34,0.1,1.77,1.03,1.47,4.27,0.23,0.24
8,39.53,0.26,74,21.7,24.93,5.3,19.62,0.74,0.05,0.01,0.65,0.36,0.07,1.6,0.86,1.42,3.88,0.04,0.26
9,61.9,0.13,87,25.47,30.07,5.43,24.64,0.92,0.09,-0.18,0.9,1.15,-0.4,2.25,1.29,1.41,4.95,0.16,0.27
10,53.36,0.17,83,47.42,32.84,9.22,23.61,0.14,0.77,2.57,0.17,-1.63,1.41,3.37,2.59,3.36,9.32,0.17,0.17
11,39.66,0.25,75,57.17,29.81,9.68,20.13,0.4,0.5,1.17,0.41,-0.64,1.01,2.87,2.19,2.57,7.63,0.08,0.15
12,46.83,0.22,78,6.86,25.57,3.57,22.0,0.28,0.6,1.9,0.28,-1.19,1.55,2.59,1.87,2.63,7.09,0.15,0.12
13,60.91,0.14,86,12.35,27.94,4.69,23.26,0.5,0.23,0.23,0.44,-0.26,0.4,2.52,1.93,2.2,6.65,0.1,0.12
14,39.27,0.26,74,15.73,25.67,6.05,19.62,0.48,0.54,1.1,0.51,-0.38,1.04,2.68,1.92,2.18,6.77,0.04,0.12
15,40.19,0.25,75,23.39,28.34,7.22,21.12,0.64,0.04,0.03,0.52,0.02,0.1,1.8,1.16,1.64,4.6,0.12,0.12
16,45.2,0.22,78,16.82,29.94,7.14,22.79,0.28,0.56,1.65,0.28,-1.03,1.1,2.73,1.94,2.46,7.13,0.19,0.12
17,47.9,0.21,79,13.87,27.72,5.06,22.66,0.87,0.09,-0.2,0.85,1.03,-0.41,2.25,1.29,1.3,4.85,0.16,0.13
18,54.43,0.17,83,23.16,30.13,6.9,23.23,0.58,0.33,0.56,0.55,-0.13,0.53,2.3,1.51,2.02,5.83,0.15,0.12
19,56.89,0.16,84,16.45,28.65,6.37,22.29,0.68,0.28,0.33,0.66,0.26,0.41,2.35,1.42,1.76,5.52,0.06,0.12
