episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,34.81,0.14,86,10.73,29.78,5.27,24.51,-0.64,1.63,2.43,-0.35,-0.52,0.37,0.35,0.55,0.34,0.48,0.36,0.15
2,10.41,0.29,71,20.79,66.27,5.23,61.04,-0.39,1.04,0.8,-0.17,-0.43,0.34,0.45,0.61,0.41,0.43,0.43,0.11
3,29.81,0.17,83,9.69,102.74,3.61,99.13,-0.74,2.08,2.51,-0.43,-0.66,0.25,0.4,0.54,0.31,0.47,0.38,0.12
4,26.89,0.17,83,27.67,152.91,7.49,145.42,-1.3,4.38,4.25,-0.82,-1.27,1.09,0.7,0.72,0.22,0.5,0.5,0.12
5,14.0,0.23,77,24.55,185.55,5.78,179.77,-1.12,3.45,3.6,-0.69,-0.97,0.66,0.51,0.6,0.26,0.49,0.51,0.11
6,18.54,0.21,79,21.92,227.91,5.73,222.18,-0.92,3.27,2.74,-0.56,-1.08,0.9,0.66,0.82,0.25,0.47,0.5,0.11
7,11.08,0.26,74,12.43,271.28,4.12,267.16,0.03,-0.62,-0.03,0.09,-0.07,-0.15,0.23,0.53,0.5,0.45,0.6,0.14
8,22.0,0.22,78,21.15,304.64,5.54,299.1,-0.93,2.94,2.56,-0.54,-0.87,0.8,0.53,0.65,0.27,0.48,0.35,0.11
9,27.3,0.19,81,25.72,339.05,5.37,333.68,-0.92,2.83,3.82,-0.57,-0.91,0.49,0.6,0.72,0.3,0.46,0.35,0.13
10,30.44,0.14,86,46.88,390.2,9.2,381.0,-0.41,0.81,0.51,-0.18,-0.3,0.22,0.27,0.48,0.38,0.47,0.49,0.12
11,14.66,0.21,79,53.47,423.33,9.51,413.82,0.05,-0.69,0.05,0.1,-0.1,-0.17,0.29,0.66,0.46,0.45,0.66,0.13
12,24.32,0.15,85,5.98,467.9,3.19,464.71,-0.16,-0.24,-0.05,0.03,0.05,-0.15,0.12,0.27,0.51,0.46,0.62,0.12
13,27.07,0.18,82,10.93,507.38,4.24,503.15,-1.14,3.92,2.99,-0.7,-1.16,0.96,0.61,0.77,0.23,0.5,0.42,0.14
14,18.68,0.21,79,14.18,548.44,5.89,542.56,-1.1,4.0,3.43,-0.68,-1.23,0.93,0.77,0.8,0.23,0.47,0.54,0.13
15,9.35,0.22,78,22.12,589.47,6.96,582.51,0.11,-0.79,0.06,0.11,-0.17,-0.17,0.27,0.78,0.44,0.45,0.75,0.11
16,10.34,0.24,76,17.37,628.35,7.09,621.26,-0.19,-0.2,-0.07,-0.0,0.06,-0.1,0.13,0.29,0.54,0.45,0.65,0.11
17,24.96,0.16,84,9.55,676.42,3.73,672.69,-1.16,3.84,3.08,-0.72,-1.09,0.76,0.52,0.63,0.16,0.51,0.51,0.12
