episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,16.16,0.21,79,9.35,27.99,4.7,23.29,-0.11,-0.4,-0.07,0.02,-0.03,-0.2,2.13,1.75,3.04,0.46,0.51,0.12
2,15.08,0.22,78,20.79,65.62,5.38,60.23,-1.01,3.49,3.45,-0.66,-1.2,0.63,2.69,1.87,2.31,0.48,0.51,0.13
3,30.94,0.18,82,8.56,106.85,3.32,103.54,-0.36,0.92,0.65,-0.18,-0.46,0.3,2.43,1.82,2.51,0.45,0.43,0.12
4,12.72,0.21,79,25.68,148.18,7.06,141.11,-1.34,4.57,2.88,-0.83,-1.25,0.97,2.67,2.18,2.85,0.5,0.55,0.13
5,11.68,0.17,83,26.8,190.75,6.43,184.31,0.04,-0.63,0.0,0.12,-0.04,-0.15,2.13,1.47,3.0,0.42,0.63,0.12
6,6.83,0.2,80,23.95,230.04,5.97,224.08,-0.35,0.99,1.05,-0.21,-0.59,0.37,2.16,1.74,2.55,0.46,0.64,0.13
7,19.91,0.27,73,9,258.75,3.25,255.51,-0.87,2.72,2.08,-0.53,-0.88,0.6,2.6,2.08,2.66,0.48,0.3,0.12
8,30.26,0.18,82,24.32,301.14,5.55,295.59,-0.61,1.91,1.3,-0.32,-0.67,0.4,2.31,1.71,2.57,0.46,0.38,0.12
9,16.53,0.25,75,31.35,347.49,6.24,341.25,-0.66,2.09,2.85,-0.4,-0.78,0.45,2.59,1.89,2.49,0.48,0.43,0.12
10,21.54,0.18,82,49.17,384.7,9.3,375.39,-0.94,3.21,4.4,-0.61,-1.1,0.6,2.58,1.8,2.22,0.47,0.5,0.12
11,2.71,0.24,76,56,427.52,9.62,417.89,-1.59,5.35,6.51,-1.05,-1.56,1.13,2.88,2.16,2.26,0.5,0.62,0.12
12,12.71,0.28,72,5.1,455.51,2.81,452.69,-0.54,1.32,1.03,-0.28,-0.45,0.4,2.65,1.85,2.88,0.46,0.42,0.12
13,11.41,0.23,77,13.77,493.14,4.78,488.36,-0.1,-0.34,0.09,0.02,-0.02,-0.14,2.4,1.79,3.18,0.45,0.52,0.14
14,20.12,0.24,76,16.63,540.63,6.0,534.63,-0.45,1.22,1.44,-0.23,-0.46,0.42,2.78,2.12,2.9,0.48,0.37,0.14
15,19.44,0.12,88,22.52,578.8,7.02,571.77,-1.56,5.69,4.38,-1.0,-1.67,1.36,2.72,2.0,2.22,0.5,0.64,0.15
16,18.12,0.2,80,18.6,622.31,7.16,615.15,-0.95,3.34,3.52,-0.61,-1.15,0.78,2.52,1.99,2.31,0.49,0.51,0.15
17,23.24,0.15,85,10.87,658.68,4.16,654.52,-1.08,3.33,2.52,-0.65,-0.94,0.9,2.71,2.0,2.34,0.49,0.52,0.15
18,8.03,0.26,74,21.08,704.41,6.43,697.97,-0.1,-0.38,0.04,0.02,-0.02,-0.1,2.23,1.73,3.23,0.44,0.53,0.14
19,28.45,0.17,83,17.66,734.34,6.8,727.54,-0.62,1.96,1.42,-0.34,-0.69,0.46,2.12,1.81,2.82,0.46,0.44,0.12
20,18.94,0.15,85,20.61,778.57,6.69,771.88,0.02,-0.58,0.09,0.09,-0.07,-0.16,2.28,1.62,2.93,0.44,0.6,0.13
21,-1.25,0.21,79,23.53,815.51,6.78,808.73,0.13,-0.8,0.03,0.14,-0.16,-0.05,2.15,1.66,2.94,0.44,0.75,0.8
22,33.56,0.06,94,2.34,862.9,1.67,861.23,-1.23,4.02,3.13,-0.75,-1.1,1.0,2.67,2.33,2.7,0.51,0.52,0.16
