episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,20.61,0.17,83,9.78,28.49,4.87,23.61,-0.87,2.42,2.11,-0.5,-0.67,0.46,2.68,2.29,2.74,0.48,0.58,0.12
2,14.67,0.21,79,22.99,68.09,5.46,62.63,-0.47,1.22,1.56,-0.25,-0.54,0.42,1.78,1.98,2.95,0.47,0.41,0.13
3,23.09,0.17,83,10.34,106.54,3.74,102.8,-0.54,1.25,1.27,-0.28,-0.43,0.29,2.36,2.12,2.99,0.48,0.41,0.13
4,9.85,0.2,80,26.8,153.89,6.92,146.98,-0.78,1.95,1.93,-0.43,-0.57,0.28,2.92,2.24,2.4,0.48,0.61,0.14
5,-2.35,0.28,72,27.28,188.77,6.47,182.31,-1.57,5.47,4.72,-1.0,-1.51,1.28,3.25,2.67,2.36,0.51,0.62,0.13
6,14.92,0.18,82,23.8,233.66,6.1,227.56,-0.81,2.79,2.88,-0.5,-1.0,0.7,2.38,2.15,2.78,0.48,0.53,0.12
7,18.14,0.21,79,11.18,269.51,3.76,265.75,-0.7,2.05,1.64,-0.4,-0.69,0.63,2.38,2.27,2.82,0.5,0.3,0.12
8,14.18,0.19,81,16,308.57,4.38,304.2,-0.2,-0.26,-0.04,-0.03,0.0,-0.05,2.05,1.86,2.76,0.45,0.61,0.23
9,12.12,0.18,82,33.33,344.02,6.75,337.27,-1.12,3.98,3.72,-0.7,-1.22,0.96,2.82,2.35,2.39,0.49,0.49,0.2
10,0.9,0.22,78,48.41,391.94,9.27,382.67,0.02,-0.59,0.06,0.1,-0.05,-0.26,1.65,1.53,3.06,0.43,0.63,0.5
11,-3.44,0.26,74,55.35,428.43,9.59,418.84,-1.02,3.34,3.63,-0.66,-1.07,0.85,2.84,2.39,2.34,0.49,0.37,0.47
12,24.91,0.17,83,5.31,459.65,2.9,456.75,-1.0,3.4,2.44,-0.61,-1.03,0.88,2.55,2.29,2.57,0.48,0.38,0.3
13,18.45,0.21,79,13.34,498.66,5.02,493.65,-0.78,2.44,1.75,-0.47,-0.79,0.53,2.82,2.35,2.34,0.48,0.28,0.17
14,17.31,0.18,82,15.95,547.18,6.18,541.0,-0.86,2.95,2.73,-0.56,-1.06,0.78,2.39,2.16,2.5,0.46,0.52,0.15
15,6.23,0.25,75,21.92,584.42,6.98,577.44,-0.05,-0.47,-0.07,0.07,-0.02,-0.16,1.89,1.77,2.95,0.46,0.51,0.16
16,24.66,0.14,86,18.23,627.92,7.13,620.79,-0.55,1.27,2.14,-0.31,-0.45,0.19,2.51,2.22,2.46,0.48,0.41,0.12
17,21.62,0.16,84,13.17,662.32,4.73,657.6,-1.12,3.41,3.79,-0.67,-0.9,0.47,3.07,2.23,2.31,0.48,0.52,0.12
18,11.51,0.2,80,22.1,712.15,6.6,705.55,-0.71,1.84,0.92,-0.36,-0.46,0.48,2.78,2.28,2.56,0.48,0.62,0.12
19,13.5,0.2,80,16.25,744.36,6.36,738.0,-0.38,1.22,1.11,-0.2,-0.57,0.32,2.09,1.84,2.82,0.43,0.63,0.12
20,3.14,0.3,70,20.34,788.13,6.56,781.57,-0.59,1.76,1.75,-0.3,-0.58,0.25,2.37,2.01,2.87,0.47,0.32,0.17
21,11.74,0.19,81,26.81,829.19,7.09,822.1,-1.27,4.62,3.42,-0.82,-1.43,1.35,2.72,2.47,2.52,0.49,0.58,0.85
22,42.83,0.07,93,2.23,862.47,1.61,860.86,-0.85,2.64,1.69,-0.5,-0.8,0.63,2.59,2.31,2.8,0.48,0.32,0.14
23,22.49,0.13,87,28.08,908.38,7.55,900.83,-0.81,2.42,1.51,-0.44,-0.69,0.43,2.71,2.31,2.75,0.48,0.45,0.13
24,10.88,0.15,85,40.14,952.89,7.88,945.01,0.12,-0.77,0.13,0.13,-0.12,-0.14,1.51,1.48,3.08,0.41,0.75,0.12
25,10.02,0.19,81,35.95,1000.1,8.62,991.48,-1.01,3.39,4.12,-0.66,-1.17,0.73,2.36,2.3,2.73,0.48,0.51,0.13
26,41.96,0.07,93,3.55,1033.82,2.4,1031.42,-0.46,1.29,0.72,-0.22,-0.52,0.38,2.17,1.98,3.02,0.47,0.38,0.12
27,35.39,0.05,95,19.51,1083.87,6.86,1077.01,-0.51,1.62,1.42,-0.28,-0.67,0.52,2.01,1.99,2.83,0.46,0.56,0.14
28,24.05,0.1,90,32.27,1144.27,6.82,1137.44,-1.03,3.51,3.91,-0.68,-1.2,0.75,2.36,2.24,2.61,0.46,0.52,0.12
29,30.16,0.07,93,18.7,1184.54,7.01,1177.53,-1.53,5.37,4.38,-0.98,-1.49,1.28,3.29,2.57,2.41,0.49,0.61,0.12
30,20.42,0.14,86,20.88,1220.88,5.2,1215.67,-0.18,-0.23,-0.01,-0.02,0.02,-0.01,2.0,1.76,3.12,0.45,0.63,0.13
31,26.93,0.09,91,28.22,1273.88,6.92,1266.97,-1.14,3.73,3.19,-0.71,-1.13,0.78,2.87,2.31,2.59,0.48,0.42,0.12
32,20.44,0.12,88,34.16,1313.84,7.59,1306.25,-0.1,-0.41,-0.03,0.03,-0.04,-0.13,2.11,1.93,2.83,0.47,0.51,0.13
33,10.61,0.17,83,53.59,1350.21,9.51,1340.7,-0.77,2.2,1.71,-0.42,-0.66,0.43,2.58,2.05,2.77,0.47,0.31,0.13
34,37.36,0.1,90,3.88,1393.52,2.56,1390.96,-0.64,1.9,2.19,-0.38,-0.7,0.59,2.3,2.19,2.58,0.48,0.38,0.13
35,33.73,0.06,94,26.47,1445.61,6.44,1439.17,-1.06,3.45,3.39,-0.65,-1.01,0.73,2.84,2.26,2.69,0.48,0.39,0.13
36,20.88,0.12,88,26.3,1490.03,6.37,1483.66,-0.85,2.23,2.89,-0.51,-0.68,0.46,2.82,2.46,2.52,0.5,0.58,0.14
37,20.9,0.12,88,31.82,1536.66,8.37,1528.3,-0.92,3.18,3.79,-0.58,-1.08,0.67,2.61,2.15,2.76,0.48,0.51,0.14
38,34.07,0.07,93,5.83,1573.46,3.18,1570.28,-0.71,1.68,1.65,-0.37,-0.43,0.4,2.75,2.36,2.56,0.5,0.63,0.14
39,36.16,0.06,94,19.53,1626.78,5.51,1621.28,-0.6,1.56,1.19,-0.33,-0.54,0.37,2.47,2.21,2.71,0.48,0.4,0.14
40,43.59,0.05,95,9.26,1675.19,3.19,1672.0,-0.58,1.71,1.6,-0.33,-0.65,0.52,2.22,2.0,2.9,0.46,0.37,0.12
41,39.16,0.05,95,10.26,1727.13,3.61,1723.52,-0.14,-0.35,-0.01,0.01,-0.01,-0.03,1.92,1.68,2.93,0.44,0.56,0.81
42,45.48,0.03,97,8.37,1766.15,4.75,1761.4,-0.69,1.9,1.87,-0.39,-0.59,0.33,2.8,2.3,2.38,0.48,0.39,0.16
43,14.81,0.13,87,38.08,1826.64,7.6,1819.03,-0.2,0.41,1.45,-0.09,-0.42,0.04,1.82,1.77,3.02,0.45,0.68,0.16
