episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,-23.0,0.23,77,10.58,28.44,5.22,23.22,-0.07,-0.43,0.05,0.05,-0.04,-0.21,2.42,1.57,2.58,0.44,0.54,0.12
2,-16.0,0.16,84,16.57,64.02,4.52,59.5,-0.36,0.88,0.94,-0.16,-0.41,0.23,2.58,1.87,2.37,0.46,0.44,0.12
3,-26.0,0.26,74,9.7,103.68,3.62,100.05,-0.24,-0.16,-0.14,-0.04,0.04,-0.08,2.42,1.58,2.73,0.45,0.64,0.12
4,-23.0,0.23,77,28.39,147.45,7.4,140.05,0.02,-0.62,0.04,0.09,-0.08,-0.17,2.44,1.78,2.74,0.46,0.6,0.12
5,-25.0,0.25,75,26.99,182.48,6.27,176.21,-0.5,1.33,2.11,-0.31,-0.64,0.23,2.77,2.17,2.17,0.48,0.41,0.12
6,-26.0,0.26,74,19.57,222.26,5.34,216.92,-0.42,1.16,1.67,-0.23,-0.58,0.16,2.69,2.07,2.45,0.48,0.49,0.12
7,-16.0,0.16,84,11.19,260.14,3.81,256.33,-1.36,4.74,3.19,-0.85,-1.34,1.17,3.08,2.43,1.73,0.48,0.52,0.13
8,-25.0,0.25,75,22.99,293.62,5.19,288.43,-1.45,5.27,3.96,-0.94,-1.58,1.45,3.07,2.43,1.64,0.48,0.62,0.12
9,-21.0,0.21,79,26.24,332.7,5.76,326.94,-0.95,2.97,3.28,-0.59,-0.92,0.61,3.01,2.44,1.92,0.49,0.35,0.13
10,-16.0,0.16,84,48.38,380.86,9.27,371.6,-0.97,3.37,3.59,-0.63,-1.15,0.64,3.02,2.3,1.96,0.49,0.51,0.13
11,-16.0,0.16,84,52.95,424.65,9.48,415.17,-0.67,2.11,2.88,-0.42,-0.79,0.5,2.76,2.18,2.26,0.48,0.42,0.13
12,-35.0,0.35,65,5.31,457.68,2.91,454.77,-0.56,1.51,1.38,-0.29,-0.52,0.41,2.48,2.06,2.51,0.47,0.32,0.12
13,-15.0,0.15,85,10.82,488.41,4.39,484.02,-0.2,-0.26,0.0,-0.04,0.0,-0.12,2.56,1.99,2.25,0.45,0.63,0.12
14,-15.0,0.15,85,16.24,541.08,6.02,535.06,-0.67,1.75,2.17,-0.38,-0.57,0.41,2.71,2.2,2.32,0.48,0.43,0.13
15,-11.0,0.11,89,25.1,594.16,7.44,586.72,-0.87,2.55,2.9,-0.52,-0.73,0.39,2.84,2.28,1.97,0.47,0.46,0.12
16,-32.0,0.32,68,16,617.74,6.85,610.88,-0.97,3.4,3.44,-0.61,-1.12,0.7,2.74,2.18,2.13,0.47,0.51,0.12
17,-26.0,0.26,74,12.46,648.86,4.72,644.14,-1.11,3.91,4.22,-0.72,-1.27,0.93,2.96,2.39,1.99,0.49,0.54,0.11
18,-19.0,0.19,81,20.02,691.34,6.55,684.79,0.05,-0.63,-0.03,0.12,-0.08,-0.18,2.38,1.8,2.9,0.47,0.63,0.14
19,-26.0,0.26,74,16.14,733.7,6.05,727.65,-0.63,1.63,0.99,-0.32,-0.49,0.31,2.61,1.92,2.43,0.46,0.41,0.12
20,-21.0,0.21,79,20.91,773.64,6.68,766.96,-0.39,1.21,1.47,-0.19,-0.57,0.22,2.46,1.73,2.61,0.45,0.63,0.17
21,-19.0,0.19,81,26.83,813.24,7.07,806.17,-1.18,4.15,4.21,-0.78,-1.36,1.1,3.18,2.6,1.88,0.51,0.55,0.77
22,-11.0,0.11,89,2.47,857.58,1.74,855.84,-0.4,1.05,1.79,-0.22,-0.52,0.22,2.36,1.85,2.6,0.45,0.51,0.14
23,-5.0,0.05,95,28.74,891.21,7.71,883.49,-0.94,2.75,2.21,-0.55,-0.75,0.69,2.93,2.3,2.0,0.48,0.56,0.16
24,-6.0,0.06,94,39.62,944.74,7.66,937.09,-0.52,1.49,1.2,-0.27,-0.54,0.43,2.5,2.1,2.35,0.46,0.35,0.14
25,-8.0,0.08,92,33.04,999.32,8.47,990.85,-1.71,6.02,5.55,-1.11,-1.69,1.51,3.28,2.65,1.61,0.5,0.66,0.14
26,-10.0,0.1,90,3.07,1037.01,2.12,1034.89,-1.17,3.93,2.87,-0.71,-1.13,0.9,3.1,2.4,1.88,0.49,0.43,0.15
27,-10.0,0.1,90,15.28,1073.82,6.33,1067.49,-1.44,5.14,4.31,-0.95,-1.57,1.31,3.1,2.48,1.71,0.49,0.61,0.15
28,-5.0,0.05,95,30.24,1148.29,6.74,1141.56,-1.17,3.8,2.7,-0.71,-1.04,0.92,3.03,2.45,1.84,0.49,0.51,0.16
29,-8.0,0.08,92,18.88,1189.14,7.14,1182.0,-0.79,2.24,1.75,-0.43,-0.58,0.44,2.87,2.13,2.06,0.47,0.5,0.14
30,-7.0,0.07,93,20.87,1224.2,5.53,1218.67,-1.22,4.03,2.93,-0.74,-1.11,1.12,3.12,2.39,1.84,0.49,0.52,0.15
31,-8.0,0.08,92,30.65,1272.4,7.31,1265.09,-1.06,3.56,2.77,-0.66,-1.06,0.95,2.88,2.29,2.01,0.48,0.39,0.14
32,-6.0,0.06,94,33.81,1336.7,7.87,1328.83,-0.72,2.06,1.85,-0.4,-0.64,0.46,2.79,2.02,2.17,0.46,0.3,0.16
33,-6.0,0.06,94,57.19,1370.68,9.68,1361.0,-1.06,3.58,2.7,-0.63,-1.06,0.78,2.94,2.29,1.94,0.48,0.4,0.14
34,-13.0,0.13,87,4.64,1432.39,3.01,1429.38,-0.98,3.22,2.19,-0.59,-0.99,0.83,2.85,2.25,2.01,0.47,0.35,0.16
