episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,-4.61,0.22,78,10.15,26.51,5.03,21.49,-0.8,2.84,1.83,-0.49,-1.0,0.82,0.55,0.85,0.26,0.48,0.53,0.12
2,2.78,0.19,81,20.25,64.34,4.86,59.48,-0.48,1.34,1.94,-0.26,-0.57,0.39,0.41,0.65,0.37,0.47,0.42,0.14
3,-1.47,0.25,75,7.76,103.5,3.1,100.4,-0.53,1.43,1.21,-0.27,-0.52,0.28,0.36,0.57,0.4,0.49,0.33,0.12
4,-2.93,0.17,83,27.31,153.86,7.33,146.53,-0.55,1.0,0.41,-0.25,-0.22,0.13,0.2,0.29,0.37,0.48,0.68,0.12
5,7.54,0.19,81,29.68,181.96,6.43,175.53,-0.61,1.75,1.27,-0.35,-0.63,0.48,0.36,0.67,0.25,0.49,0.32,0.12
6,3.89,0.16,84,20.33,226.76,5.57,221.19,-1.13,3.53,3.33,-0.69,-0.99,0.85,0.5,0.58,0.21,0.5,0.51,0.12
7,-6.09,0.24,76,13.99,263.81,4.44,259.37,-1.05,3.65,4.38,-0.67,-1.18,0.62,0.75,0.82,0.18,0.45,0.53,0.13
8,4.33,0.2,80,19.38,308.21,5.11,303.1,-0.53,1.28,1.33,-0.29,-0.48,0.33,0.29,0.6,0.36,0.49,0.39,0.12
9,-11.35,0.23,77,29.01,345.97,5.92,340.05,0.1,-0.73,0.07,0.14,-0.1,-0.19,0.34,0.66,0.42,0.42,0.7,0.12
10,-0.89,0.19,81,46.62,396.37,9.19,387.19,-0.72,2.6,1.92,-0.41,-0.91,0.71,0.54,0.75,0.31,0.49,0.55,0.12
11,-2.14,0.16,84,58.67,435.27,9.75,425.52,-0.2,-0.2,0.02,-0.03,0.02,-0.13,0.14,0.34,0.43,0.46,0.67,0.15
12,-5.93,0.19,81,6.88,477.65,3.58,474.07,-0.17,0.38,0.6,-0.06,-0.39,0.13,0.41,0.76,0.33,0.43,0.68,0.12
13,0.13,0.15,85,9.44,509.66,3.94,505.72,0.05,-0.66,-0.02,0.12,-0.06,-0.25,0.33,0.59,0.52,0.42,0.66,0.12
14,-9.07,0.24,76,14.68,545.9,5.8,540.11,-0.74,2.02,1.07,-0.4,-0.56,0.47,0.33,0.51,0.34,0.49,0.61,0.13
15,2.37,0.23,77,23.57,599.42,7.47,591.95,-0.78,2.42,1.32,-0.44,-0.75,0.59,0.44,0.61,0.32,0.47,0.28,0.14
16,0.64,0.18,82,17.85,630.71,7.01,623.71,-0.13,-0.41,-0.0,0.0,-0.04,-0.19,0.2,0.48,0.45,0.47,0.54,0.13
17,-9.91,0.26,74,13.89,663.9,4.84,659.05,-1.29,4.51,5.2,-0.87,-1.47,1.06,0.68,0.92,0.12,0.5,0.58,0.12
18,2.91,0.22,78,21,701.38,6.56,694.82,-0.7,2.13,2.02,-0.39,-0.72,0.54,0.53,0.65,0.37,0.47,0.34,0.12
19,-6.62,0.17,83,16.99,738.75,6.51,732.24,0.09,-0.74,0.18,0.13,-0.13,-0.21,0.31,0.77,0.34,0.42,0.75,0.15
20,-13.38,0.27,73,22.52,771.32,7.27,764.05,-1.65,5.67,5.73,-1.08,-1.62,1.25,0.81,0.81,0.12,0.5,0.64,0.14
21,-13.68,0.3,70,22.17,832.4,6.54,825.86,-0.07,-0.48,0.02,0.02,-0.05,-0.13,0.23,0.5,0.43,0.45,0.51,0.8
22,13.02,0.1,90,2.39,859.05,1.69,857.36,-1.12,3.83,1.87,-0.68,-1.1,1.02,0.59,0.76,0.17,0.48,0.43,0.15
23,11.09,0.12,88,27.42,894.85,7.39,887.45,-1.0,3.18,2.3,-0.6,-0.93,0.86,0.53,0.7,0.22,0.47,0.38,0.12
24,19.4,0.05,95,34.06,955.31,7.29,948.02,-0.68,1.82,1.34,-0.36,-0.53,0.28,0.37,0.5,0.35,0.48,0.44,0.14
25,13.11,0.15,85,41.04,1005.22,8.87,996.35,-0.84,2.67,1.82,-0.5,-0.83,0.65,0.46,0.66,0.27,0.48,0.32,0.12
26,10.62,0.11,89,3.62,1033.5,2.44,1031.06,-1.08,3.34,3.54,-0.68,-0.97,0.79,0.49,0.63,0.2,0.5,0.51,0.12
27,10.54,0.07,93,18.63,1066.4,6.81,1059.59,0.0,-0.57,-0.02,0.08,-0.06,-0.16,0.26,0.52,0.47,0.44,0.61,0.14
28,3.65,0.14,86,33.13,1155.47,7.26,1148.21,-1.18,4.29,3.59,-0.75,-1.33,1.25,0.72,0.87,0.23,0.5,0.56,0.16
29,17.47,0.12,88,19.91,1192.81,7.24,1185.57,-0.52,1.36,1.36,-0.25,-0.47,0.28,0.41,0.53,0.43,0.45,0.35,0.12
30,4.26,0.11,89,22.07,1209.69,5.46,1204.22,-0.26,0.72,0.74,-0.12,-0.5,0.1,0.39,0.8,0.36,0.47,0.66,0.12
31,-1.0,0.12,88,24.95,1264.94,6.56,1258.39,-2.01,7.4,5.84,-1.33,-2.1,1.62,1.0,1.0,0.0,0.51,0.75,0.12
32,7.63,0.11,89,33.08,1333.12,7.39,1325.73,-1.36,4.71,4.41,-0.87,-1.38,1.1,0.72,0.75,0.2,0.5,0.5,0.15
33,-1.0,0.12,88,54.55,1366.56,9.56,1357.0,0.12,-0.79,0.04,0.14,-0.13,-0.15,0.34,0.74,0.44,0.43,0.75,0.11
34,19.76,0.1,90,3.92,1411.31,2.59,1408.71,-0.59,1.71,0.86,-0.3,-0.57,0.42,0.4,0.59,0.41,0.48,0.31,0.12
35,17.33,0.08,92,28.74,1438.14,6.68,1431.46,-0.65,1.58,2.19,-0.37,-0.52,0.25,0.37,0.56,0.37,0.47,0.42,0.12
36,3.0,0.12,88,33.36,1517.55,7.14,1510.41,-0.59,1.23,1.19,-0.31,-0.37,0.14,0.25,0.43,0.34,0.48,0.66,0.13
37,7.71,0.13,87,35.31,1542.2,8.55,1533.66,-0.13,-0.34,-0.0,0.03,0.02,-0.11,0.2,0.42,0.45,0.44,0.51,0.12
38,5.92,0.14,86,5.36,1585.46,2.97,1582.49,-1.14,3.59,3.1,-0.69,-0.98,0.7,0.54,0.58,0.28,0.48,0.51,0.16
39,-2.12,0.13,87,13.38,1655.44,4.91,1650.53,-0.3,-0.02,-0.08,-0.07,0.07,-0.12,0.08,0.15,0.47,0.46,0.75,0.15
40,3.9,0.11,89,9.42,1656.26,3.23,1653.03,-1.55,5.63,5.17,-1.01,-1.67,1.05,0.84,0.9,0.12,0.5,0.64,0.14
41,9.84,0.09,91,13.73,1736.44,4.37,1732.07,-0.47,1.64,0.73,-0.23,-0.66,0.29,0.55,0.76,0.42,0.48,0.61,0.82
42,18.1,0.04,96,8,1765.98,4.53,1761.46,-1.06,3.2,2.87,-0.63,-0.87,0.62,0.47,0.52,0.34,0.48,0.53,0.14
43,23.37,0.05,95,36.51,1834.33,7.95,1826.38,-0.5,1.33,1.7,-0.29,-0.57,0.4,0.39,0.7,0.28,0.45,0.38,0.15
44,14.27,0.09,91,27.81,1825.45,6.85,1818.59,-1.18,4.07,2.17,-0.72,-1.17,1.1,0.56,0.72,0.19,0.49,0.46,0.15
45,19.81,0.06,94,38.47,1891.14,8.14,1883.0,-0.6,1.51,1.2,-0.33,-0.51,0.48,0.32,0.57,0.34,0.47,0.39,0.14
46,17.51,0.04,96,10.06,1974.03,5.53,1968.5,-1.08,3.81,3.57,-0.7,-1.25,1.02,0.67,0.9,0.2,0.49,0.53,0.19
47,17.64,0.03,97,37.61,2038.02,7.11,2030.91,-0.66,2.17,3.23,-0.41,-0.86,0.35,0.55,0.79,0.3,0.48,0.56,0.17
48,5.01,0.07,93,46.32,2100.32,8.83,2091.48,-0.27,-0.14,-0.1,-0.05,0.06,-0.11,0.1,0.25,0.58,0.48,0.73,0.28
49,11.53,0.04,96,18.42,2125.69,6.15,2119.54,-0.65,1.37,1.69,-0.34,-0.35,0.16,0.28,0.36,0.47,0.47,0.65,0.48
50,16.38,0.06,94,10.74,2118.49,3.66,2114.83,-0.1,-0.38,-0.01,0.02,-0.04,-0.17,0.17,0.44,0.47,0.47,0.52,0.14
51,23.99,0.07,93,3.68,2256.23,2.34,2253.89,-0.5,1.35,1.12,-0.25,-0.49,0.31,0.32,0.53,0.45,0.49,0.34,0.13
52,21.21,0.08,92,18.61,2236.43,3.93,2232.5,-1.08,3.61,2.62,-0.66,-1.09,0.91,0.56,0.76,0.22,0.49,0.4,0.16
53,28.67,0.04,96,31.97,2338.9,6.67,2332.23,-0.6,1.76,2.16,-0.32,-0.62,0.27,0.45,0.58,0.35,0.47,0.31,0.15
54,20.17,0.1,90,14.33,2348.33,4.38,2343.96,-0.84,2.76,2.4,-0.5,-0.88,0.7,0.49,0.66,0.29,0.48,0.32,0.16
55,19.35,0.06,94,18.5,2377.56,5.32,2372.23,-0.89,2.52,3.0,-0.52,-0.69,0.36,0.46,0.49,0.36,0.47,0.48,0.12
56,17.25,0.05,95,14.56,2348.16,5.15,2343.01,-0.17,-0.31,-0.05,-0.02,-0.01,-0.07,0.1,0.41,0.5,0.45,0.56,0.13
57,12.62,0.08,92,18.59,2388.08,5.53,2382.54,-0.42,0.68,0.23,-0.18,-0.21,0.16,0.21,0.4,0.44,0.45,0.55,0.15
58,18.16,0.08,92,6.01,2508.21,3.23,2504.98,-0.72,2.11,2.26,-0.43,-0.69,0.53,0.38,0.63,0.22,0.49,0.39,0.15
59,23.86,0.07,93,22,2482.51,5.46,2477.05,-0.75,2.43,1.84,-0.45,-0.82,0.56,0.5,0.72,0.26,0.46,0.33,0.13
60,20.47,0.05,95,16.23,2631.88,3.88,2628.0,-0.59,1.52,1.42,-0.31,-0.47,0.26,0.32,0.45,0.45,0.48,0.43,0.14
61,25.63,0.05,95,31.79,2585.59,7.65,2577.94,-0.66,1.91,2.52,-0.37,-0.69,0.45,0.46,0.65,0.37,0.47,0.33,0.14
62,13.95,0.08,92,4.91,2709.52,2.78,2706.74,-1.0,3.47,3.67,-0.66,-1.18,1.07,0.62,0.9,0.2,0.49,0.51,0.81
