episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,39.86,0.24,76,11.07,28.39,5.41,22.97,0.72,0.06,-0.06,0.64,0.43,-0.14,1.93,1.16,1.5,4.59,0.22,0.43
2,40.3,0.19,81,17.88,26.51,4.73,21.78,0.89,0.08,-0.17,0.87,1.03,-0.35,2.18,1.02,1.22,4.43,0.09,0.36
3,54.21,0.17,83,9.95,25.84,3.64,22.19,0.6,0.27,0.59,0.56,-0.03,0.48,2.29,1.68,1.96,5.93,0.06,0.35
4,32.62,0.2,80,22.56,30.64,6.91,23.72,0.54,0.2,0.56,0.45,-0.42,0.65,1.81,1.26,2.04,5.11,0.19,0.35
5,23.25,0.23,77,26.16,27.2,6.4,20.81,0.67,0.26,0.32,0.66,0.34,0.25,2.51,1.83,1.91,6.25,0.09,0.23
6,42.13,0.14,86,22.88,29.12,5.93,23.19,0.81,0.07,-0.08,0.74,0.65,-0.1,1.76,1.02,1.3,4.08,0.1,0.38
7,42.21,0.22,78,12.14,26.01,3.9,22.1,0.49,0.22,0.19,0.43,-0.26,0.4,2.38,1.85,2.1,6.33,0.15,0.39
8,29.95,0.17,83,28.36,30.27,6.05,24.22,0.95,0.1,-0.24,0.95,1.32,-0.47,2.16,1.26,1.16,4.58,0.19,0.35
9,24.78,0.23,77,24.91,26.23,5.32,20.91,0.35,0.46,1.16,0.32,-0.88,1.07,2.46,1.64,2.36,6.46,0.1,0.33
10,5.38,0.19,81,45.04,31.46,9.11,22.35,0.79,0.08,-0.06,0.74,0.74,-0.22,2.28,1.73,1.63,5.64,0.13,0.18
11,-3.78,0.18,82,53.07,32.22,9.49,22.73,0.42,0.37,0.96,0.38,-0.62,0.77,2.37,1.65,2.18,6.2,0.13,0.13
12,30.59,0.32,68,6.01,23.36,3.21,20.15,0.66,0.06,-0.12,0.58,0.24,-0.12,1.96,1.35,1.48,4.79,0.18,0.13
13,55.9,0.16,84,10.07,26.42,4.04,22.38,0.34,0.5,1.8,0.3,-1.04,1.26,2.33,1.61,2.57,6.51,0.07,0.17
