episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,-4.39,0.2,80,9.25,27.72,4.65,23.08,-1.58,5.68,3.76,-1.0,-1.58,1.48,3.31,2.72,1.5,0.5,0.63,0.12
2,-1.29,0.18,82,20.95,66.09,4.99,61.1,-1.6,5.56,4.94,-1.03,-1.56,1.17,3.39,2.66,1.52,0.5,0.63,0.12
3,-6.62,0.17,83,10.99,105.9,3.87,102.02,-2.01,7.4,6.08,-1.33,-2.09,1.69,3.45,2.76,1.31,0.5,0.75,0.14
4,-9.44,0.22,78,27.62,153.4,7.37,146.03,-0.52,0.9,1.23,-0.23,-0.19,0.1,2.7,2.01,2.35,0.47,0.69,0.12
5,-7.8,0.2,80,18.5,183.94,5.14,178.8,-1.64,6.11,4.03,-1.06,-1.74,1.72,3.32,2.61,1.54,0.5,0.66,0.12
6,10.6,0.13,87,19.77,229.57,5.46,224.11,-0.7,1.92,1.75,-0.37,-0.53,0.25,2.72,1.98,2.19,0.46,0.39,0.12
7,-7.99,0.23,77,11.38,270.42,3.8,266.62,-0.14,-0.35,-0.03,0.0,-0.02,-0.11,2.73,2.21,2.43,0.49,0.6,0.14
8,0.24,0.22,78,22.21,310.24,5.53,304.72,-1.05,3.55,3.68,-0.68,-1.15,0.87,2.87,2.42,2.0,0.49,0.43,0.12
9,-14.28,0.29,71,27.28,347.84,5.75,342.08,-1.55,5.37,4.99,-1.0,-1.5,1.29,3.27,2.63,1.61,0.5,0.62,0.12
10,4.54,0.19,81,44.25,389.4,9.07,380.32,-0.95,2.95,2.85,-0.57,-0.86,0.52,2.89,2.17,2.09,0.48,0.37,0.12
11,14.97,0.13,87,58.48,431.88,9.74,422.14,-0.65,1.97,1.91,-0.37,-0.69,0.41,2.72,2.03,2.36,0.47,0.35,0.13
12,7.86,0.19,81,6.37,467.27,3.36,463.9,-0.62,1.71,1.56,-0.35,-0.59,0.37,2.82,2.17,2.2,0.48,0.32,0.12
13,-1.42,0.2,80,11.8,507.89,4.42,503.48,-0.11,-0.38,-0.05,0.04,0.01,-0.2,2.29,1.49,2.66,0.43,0.5,0.12
14,-5.66,0.22,78,15.38,549.05,6.08,542.97,-1.51,5.12,4.38,-0.97,-1.48,0.91,3.23,2.6,1.62,0.5,0.6,0.13
15,-4.27,0.21,79,22.8,592.96,7.29,585.67,-0.01,-0.51,0.04,0.06,-0.09,-0.15,2.44,1.86,2.61,0.46,0.6,0.16
16,2.0,0.19,81,18.67,632.06,7.3,624.77,-1.16,3.98,2.59,-0.71,-1.17,1.11,2.91,2.26,1.91,0.47,0.44,0.14
17,4.37,0.19,81,11.8,666.53,4.46,662.07,-0.64,1.72,1.31,-0.35,-0.55,0.25,2.9,2.14,2.1,0.48,0.36,0.15
18,-7.1,0.21,79,19.95,712.15,6.45,705.7,-1.71,6.05,5.36,-1.12,-1.72,1.26,3.4,2.7,1.43,0.5,0.66,0.14
