episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,38.57,0.25,75,10.6,27.55,5.23,22.32,-1.45,4.95,3.89,-0.91,-1.38,1.1,2.93,2.56,2.0,0.5,0.58,0.13
2,34.05,0.21,79,20.1,64.48,4.91,59.57,-1.52,5.31,6.12,-1.02,-1.63,1.13,2.67,2.33,1.91,0.48,0.63,0.16
3,47.81,0.18,82,13.44,110.85,4.39,106.46,-1.04,3.66,3.01,-0.67,-1.22,0.91,2.84,1.9,2.18,0.47,0.52,0.15
4,26.0,0.2,80,27.77,152.56,7.11,145.45,-0.2,-0.27,-0.08,-0.02,0.03,-0.1,2.31,1.84,2.86,0.45,0.62,0.15
5,31.57,0.17,83,27.13,184.6,6.22,178.39,0.04,-0.6,-0.02,0.11,-0.08,-0.28,2.6,1.47,3.34,0.49,0.62,0.15
6,18.62,0.29,71,21.75,229.9,5.56,224.34,0.05,-0.62,-0.06,0.11,-0.06,-0.18,2.15,1.25,3.25,0.45,0.62,0.15
7,40.86,0.23,77,11.75,263.78,3.88,259.9,-2.02,7.37,6.32,-1.34,-2.09,1.81,3.17,2.44,1.53,0.52,0.75,0.12
8,18.51,0.28,72,23.31,298.06,5.61,292.44,-0.67,1.95,1.59,-0.39,-0.64,0.51,2.68,1.94,2.43,0.46,0.33,0.12
9,21.84,0.24,76,26,326.94,5.73,321.21,-1.41,4.77,4.81,-0.9,-1.34,1.07,2.91,2.46,2.12,0.5,0.58,0.15
10,-4.78,0.19,81,52.94,365.83,9.48,356.35,-0.31,0.82,1.39,-0.17,-0.54,0.19,2.43,1.46,2.94,0.46,0.65,0.15
11,-18.89,0.26,74,57.95,418.74,9.72,409.03,-0.54,1.24,0.92,-0.26,-0.38,0.21,2.66,2.05,2.65,0.48,0.43,0.13
12,60.02,0.17,83,5.54,448.4,3.01,445.4,-1.3,4.31,3.86,-0.82,-1.23,0.86,3.01,2.71,1.89,0.5,0.55,0.15
13,52.21,0.17,83,11.47,490.46,4.46,486.0,-1.16,4.02,2.19,-0.71,-1.18,1.15,2.77,2.23,2.14,0.48,0.44,0.13
14,42.43,0.21,79,13.42,534.12,5.49,528.63,-1.11,3.93,2.09,-0.68,-1.17,1.16,2.98,1.99,2.24,0.5,0.42,0.13
15,37.17,0.17,83,22.88,582.4,7.19,575.2,-1.38,4.71,3.13,-0.85,-1.28,1.03,3.12,2.55,1.96,0.51,0.56,0.12
16,38.68,0.21,79,16.41,618.59,6.97,611.62,-1.24,4.15,4.82,-0.79,-1.23,0.94,2.62,2.2,2.23,0.48,0.46,0.13
17,58.78,0.15,85,9.32,659.44,3.86,655.58,-0.74,2.05,2.2,-0.42,-0.64,0.33,2.59,2.01,2.33,0.47,0.42,0.13
18,28.84,0.25,75,18.77,698.3,6.03,692.27,-0.58,1.48,1.18,-0.3,-0.47,0.27,2.65,2.04,2.81,0.49,0.41,0.12
19,25.76,0.29,71,15.41,728.49,6.09,722.39,-0.63,1.88,1.8,-0.37,-0.72,0.49,2.86,2.08,2.69,0.49,0.33,0.12
20,43.21,0.14,86,22.09,774.73,6.94,767.79,-0.49,1.27,1.7,-0.27,-0.53,0.38,2.24,1.46,2.88,0.44,0.38,0.13
21,33.22,0.21,79,20.76,816.79,6.59,810.2,-0.42,0.88,1.48,-0.22,-0.42,0.21,2.29,1.71,2.99,0.46,0.38,0.91
22,71.95,0.13,87,2.48,867.21,1.74,865.47,-0.72,2.02,2.82,-0.44,-0.7,0.35,2.52,1.95,2.42,0.47,0.3,0.13
23,30.02,0.19,81,25.88,893.59,7.02,886.57,0.04,-0.61,0.05,0.1,-0.06,-0.14,2.14,1.12,3.09,0.44,0.61,0.12
24,28.19,0.12,88,35.23,945.1,7.56,937.55,0.14,-0.78,0.06,0.18,-0.1,-0.27,2.09,0.77,3.27,0.43,0.75,0.12
25,23.83,0.13,87,37.33,989.09,8.7,980.39,-0.53,1.59,1.32,-0.28,-0.59,0.33,2.55,1.78,2.68,0.47,0.38,0.12
26,74.49,0.11,89,3.48,1026.61,2.37,1024.25,-0.5,1.44,1.12,-0.28,-0.59,0.43,2.4,1.66,2.66,0.45,0.39,0.13
27,53.56,0.12,88,17.07,1068.69,6.53,1062.16,-0.82,2.2,2.55,-0.49,-0.69,0.39,2.73,2.3,2.3,0.49,0.52,0.12
28,31.62,0.11,89,33.83,1148.6,7.21,1141.39,-0.69,2.2,2.2,-0.42,-0.79,0.61,2.63,1.91,2.62,0.47,0.43,0.12
29,59.37,0.07,93,19.04,1178.62,7.03,1171.59,-2.01,7.46,5.38,-1.32,-2.09,1.75,3.18,2.5,1.42,0.51,0.75,0.12
30,46.67,0.14,86,19.56,1200.19,5.49,1194.7,-0.54,1.72,2.65,-0.32,-0.75,0.28,2.54,1.52,2.79,0.48,0.59,0.12
31,41.98,0.09,91,28.7,1253.49,7.19,1246.31,-0.47,1.33,1.26,-0.25,-0.53,0.25,2.45,1.36,2.76,0.46,0.39,0.14
32,31.78,0.14,86,30.47,1284.77,7.52,1277.26,-0.43,0.8,0.81,-0.19,-0.28,0.12,2.48,1.57,2.74,0.46,0.48,0.13
33,2.19,0.1,90,55.47,1331.27,9.6,1321.67,-0.86,3.1,2.15,-0.52,-1.05,0.75,2.77,1.9,2.46,0.48,0.52,0.13
34,73.75,0.11,89,4.01,1369.1,2.62,1366.47,-0.14,-0.33,-0.05,0.01,-0.0,-0.1,2.26,1.68,3.02,0.46,0.56,0.14
35,47.24,0.08,92,26.17,1432.17,6.43,1425.74,-0.47,1.58,1.14,-0.26,-0.7,0.42,2.59,1.29,2.59,0.46,0.61,0.13
36,43.41,0.09,91,27.71,1484.35,6.65,1477.69,-0.54,1.22,1.2,-0.28,-0.39,0.29,2.4,1.82,2.79,0.47,0.44,0.12
37,22.38,0.18,82,32.98,1525.01,8.43,1516.59,-0.16,-0.3,-0.01,-0.01,-0.02,-0.08,2.34,1.68,2.96,0.46,0.62,0.14
38,81.3,0.05,95,6.77,1542.0,3.58,1538.42,-0.25,0.34,1.08,-0.11,-0.32,0.06,2.26,1.54,3.01,0.45,0.48,0.17
39,51.81,0.12,88,18.32,1609.81,5.31,1604.5,-0.33,0.91,1.35,-0.18,-0.55,0.11,2.47,1.33,2.85,0.45,0.65,0.12
40,80.63,0.02,98,10.88,1652.82,3.57,1649.24,-0.84,2.24,1.9,-0.47,-0.59,0.52,2.67,2.31,2.56,0.48,0.6,0.14
41,64.41,0.11,89,10.62,1680.93,3.65,1677.28,-0.2,-0.21,-0.06,-0.02,0.03,-0.18,2.33,1.65,3.07,0.45,0.62,0.83
42,80.1,0.04,96,8.81,1742.82,4.86,1737.96,-1.02,3.4,2.52,-0.61,-1.01,0.98,2.81,1.98,2.41,0.49,0.37,0.13
43,28.92,0.1,90,36.76,1799.12,7.92,1791.2,-0.26,-0.11,-0.07,-0.06,0.05,-0.09,2.32,1.8,3.13,0.46,0.68,0.13
44,41.79,0.09,91,28.84,1822.55,7.23,1815.32,-0.32,-0.06,-0.14,-0.09,0.07,-0.15,2.26,1.84,3.03,0.46,0.75,0.12
45,33.05,0.1,90,33.87,1883.38,7.81,1875.58,-0.57,1.61,1.78,-0.34,-0.62,0.46,2.5,1.99,2.74,0.48,0.33,0.13
46,73.44,0.07,93,9.51,1933.84,5.24,1928.6,-0.33,0.96,1.94,-0.16,-0.56,0.17,2.29,1.55,3.1,0.48,0.64,0.12
47,44.78,0.05,95,30.99,1969.24,6.42,1962.82,-0.13,-0.34,-0.01,0.01,-0.0,-0.13,2.33,1.5,3.13,0.45,0.53,0.12
48,23.29,0.07,93,43.48,2025.48,8.19,2017.29,-1.15,3.63,3.04,-0.7,-1.0,0.94,2.84,2.32,2.12,0.49,0.5,0.14
49,51.33,0.1,90,21.07,2069.17,6.97,2062.2,-0.01,-0.52,0.02,0.07,-0.07,-0.13,2.27,1.4,3.1,0.46,0.54,0.13
50,73.51,0.06,94,10.71,2114.35,3.64,2110.7,-0.53,1.58,2.28,-0.3,-0.65,0.29,2.33,1.51,2.64,0.46,0.45,0.13
51,86.19,0.05,95,3.53,2164.18,2.26,2161.92,-0.53,1.38,2.71,-0.33,-0.64,0.25,2.41,1.5,2.72,0.46,0.42,0.13
52,58.16,0.12,88,13.77,2202.68,3.3,2199.39,-0.08,-0.44,-0.01,0.04,-0.03,-0.15,2.23,1.47,3.06,0.43,0.53,0.14
53,26.67,0.09,91,39.31,2261.01,7.18,2253.82,-0.32,0.46,0.42,-0.11,-0.19,0.13,2.45,1.96,2.94,0.47,0.54,0.13
54,70.16,0.02,98,17.61,2299.41,5.14,2294.27,-0.41,1.24,1.57,-0.23,-0.62,0.29,2.49,1.39,2.74,0.45,0.63,0.15
