episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,-9.11,0.25,75,11.16,28.61,5.47,23.15,-0.81,2.22,2.46,-0.46,-0.62,0.48,2.59,2.11,2.36,0.47,0.52,0.14
2,-9.04,0.26,74,23,63.13,5.37,57.76,-0.09,-0.38,0.04,0.04,-0.01,-0.13,2.24,1.62,2.7,0.44,0.51,0.13
3,2.58,0.21,79,10.25,97.47,3.7,93.77,-0.63,1.51,1.78,-0.35,-0.51,0.32,2.8,2.08,2.15,0.47,0.4,0.13
4,-5.25,0.22,78,28.65,146.58,7.35,139.23,-1.05,3.23,1.7,-0.59,-0.82,0.74,3.04,2.33,1.95,0.49,0.54,0.15
5,-1.87,0.25,75,28.35,179.25,6.37,172.88,-0.68,1.97,1.31,-0.37,-0.62,0.48,3.01,2.35,2.01,0.49,0.38,0.12
6,-7.49,0.23,77,18.55,218.4,5.36,213.04,-0.81,2.29,1.24,-0.45,-0.61,0.49,2.88,2.3,1.8,0.47,0.59,0.13
7,-1.32,0.21,79,11.56,254.73,3.85,250.89,-0.43,0.85,0.33,-0.19,-0.3,0.23,2.6,1.99,2.33,0.46,0.46,0.14
8,-5.61,0.21,79,23.85,290.39,5.37,285.01,-0.16,-0.28,-0.07,-0.01,0.01,-0.16,2.43,1.92,2.38,0.45,0.6,0.12
9,-4.14,0.22,78,24.65,330.27,5.29,324.97,-1.18,4.19,4.47,-0.77,-1.34,0.79,3.14,2.49,1.96,0.51,0.56,0.12
10,-14.67,0.32,68,50.35,371.86,9.36,362.5,-1.3,4.34,4.6,-0.84,-1.3,0.98,3.07,2.56,1.93,0.5,0.5,0.11
11,-4.85,0.23,77,55.27,410.5,9.59,400.91,-1.23,4.01,3.26,-0.76,-1.11,0.88,3.05,2.53,1.82,0.49,0.52,0.12
12,8.05,0.15,85,5.54,447.51,3.01,444.49,-0.91,2.77,2.86,-0.55,-0.88,0.55,2.81,2.19,2.19,0.48,0.33,0.12
13,4.3,0.2,80,11.3,488.61,4.26,484.35,-1.14,3.91,3.16,-0.69,-1.14,1.09,2.88,2.26,2.09,0.48,0.41,0.12
14,0.38,0.24,76,15.42,527.03,5.82,521.21,-1.02,3.33,3.06,-0.63,-1.01,0.73,2.92,2.21,2.07,0.48,0.37,0.12
15,2.39,0.22,78,25.73,575.74,7.61,568.13,-0.82,2.4,2.84,-0.49,-0.71,0.35,2.64,2.1,2.19,0.46,0.36,0.12
16,0.81,0.21,79,17.01,606.15,7.01,599.14,-1.2,4.12,3.84,-0.76,-1.23,0.69,3.08,2.52,1.81,0.49,0.44,0.12
17,1.51,0.21,79,9.7,648.03,3.96,644.08,-0.34,0.88,0.92,-0.16,-0.49,0.27,2.53,2.18,2.43,0.48,0.44,0.14
18,-6.14,0.22,78,17.85,678.19,6.04,672.15,-0.15,-0.27,0.02,-0.0,0.0,-0.03,2.38,1.73,2.55,0.44,0.56,0.12
19,8.75,0.17,83,13.59,730.1,5.62,724.48,-0.55,1.6,1.57,-0.3,-0.59,0.37,2.61,2.04,2.39,0.47,0.36,0.13
20,-17.56,0.3,70,19.6,765.71,6.57,759.14,-0.29,0.76,1.14,-0.15,-0.51,0.31,2.41,1.81,2.73,0.46,0.66,0.13
21,1.1,0.21,79,19.44,807.65,6.34,801.32,-1.07,3.7,2.46,-0.67,-1.18,1.04,2.84,2.29,2.04,0.48,0.46,0.84
22,15.13,0.07,93,2.22,834.04,1.61,832.43,-0.07,-0.49,0.04,0.04,-0.03,-0.12,2.22,1.72,2.68,0.44,0.52,0.15
23,15.73,0.13,87,29.86,878.95,7.98,870.97,-0.62,1.68,1.33,-0.34,-0.59,0.59,2.71,2.1,2.19,0.47,0.32,0.13
24,12.45,0.08,92,42.35,936.32,8.02,928.3,-0.73,2.53,2.4,-0.44,-0.92,0.47,2.72,2.01,2.12,0.46,0.55,0.12
25,7.02,0.11,89,37.57,977.88,8.69,969.19,-0.77,2.07,1.6,-0.42,-0.53,0.55,2.92,2.34,2.02,0.48,0.61,0.12
26,14.87,0.07,93,3.74,1020.67,2.52,1018.15,-1.11,3.55,2.57,-0.66,-0.94,0.9,3.03,2.43,1.83,0.49,0.51,0.12
27,18.08,0.03,97,16.98,1073.26,6.4,1066.87,-0.57,1.88,1.65,-0.32,-0.75,0.57,2.5,1.89,2.47,0.46,0.59,0.15
28,7.92,0.11,89,29.75,1117.57,6.67,1110.9,-1.25,4.41,4.41,-0.83,-1.41,1.03,2.99,2.42,1.81,0.48,0.57,0.15
29,7.65,0.12,88,19.53,1160.12,7.28,1152.84,-1.24,4.45,3.73,-0.79,-1.38,1.08,3.01,2.33,1.93,0.48,0.57,0.12
30,17.77,0.05,95,21.62,1206.65,5.36,1201.28,-0.9,3.23,2.41,-0.54,-1.06,0.95,2.7,2.13,2.21,0.47,0.51,0.12
31,9.12,0.07,93,29.59,1256.81,7.11,1249.7,0.02,-0.61,-0.01,0.09,-0.09,-0.16,2.32,1.72,2.81,0.46,0.61,0.12
32,20.71,0.07,93,34.04,1303.87,7.63,1296.24,-0.59,1.75,2.07,-0.35,-0.71,0.4,2.54,2.03,2.41,0.46,0.45,0.12
33,10.4,0.14,86,56.93,1351.44,9.67,1341.77,-0.62,1.7,1.84,-0.32,-0.46,0.26,2.46,1.9,2.41,0.45,0.41,0.12
34,19.93,0.06,94,4.02,1391.64,2.64,1389.0,-0.31,0.59,1.38,-0.14,-0.36,0.03,2.52,1.88,2.38,0.45,0.46,0.13
35,8.73,0.12,88,30,1437.05,6.96,1430.09,-1.21,3.88,3.94,-0.75,-1.08,0.93,3.22,2.52,1.75,0.5,0.52,0.15
36,16.13,0.05,95,24.97,1479.93,5.99,1473.94,-0.11,-0.36,-0.09,0.03,-0.0,-0.15,2.36,1.75,2.77,0.46,0.52,0.15
37,3.5,0.08,92,30.78,1530.15,8.3,1521.85,0.13,-0.79,0.05,0.14,-0.14,-0.18,2.17,1.66,2.83,0.44,0.75,0.16
38,10.78,0.07,93,6.9,1573.04,3.64,1569.4,-0.52,1.74,1.18,-0.3,-0.73,0.56,2.46,1.9,2.28,0.44,0.6,0.14
39,11.09,0.15,85,14.78,1620.22,5.0,1615.22,-0.97,3.22,3.74,-0.62,-1.03,0.61,3.05,2.44,1.84,0.49,0.36,0.15
40,11.77,0.05,95,9.89,1662.5,3.34,1659.16,-0.2,-0.2,0.01,-0.03,0.0,-0.15,2.7,1.9,2.15,0.45,0.62,0.15
41,5.19,0.08,92,9.59,1712.51,3.38,1709.13,-1.69,6.22,4.47,-1.09,-1.78,1.54,3.26,2.62,1.6,0.5,0.67,0.81
42,18.66,0.04,96,7.98,1758.89,4.54,1754.35,-0.98,3.35,3.87,-0.64,-1.16,0.89,2.96,2.38,2.09,0.5,0.5,0.14
43,18.11,0.02,98,37.69,1811.88,7.9,1803.98,-1.34,4.83,3.82,-0.87,-1.49,1.17,3.15,2.52,1.91,0.5,0.59,0.14
44,17.28,0.05,95,20.95,1872.96,6.56,1866.4,-0.88,3.04,2.88,-0.56,-1.05,0.84,2.73,2.2,2.07,0.47,0.52,0.13
45,19.36,0.01,99,37.17,1915.39,8.18,1907.21,-0.58,1.9,1.79,-0.34,-0.76,0.34,2.68,1.94,2.29,0.46,0.59,0.15
46,18.34,0.04,96,10.45,1976.02,5.56,1970.46,-1.2,3.82,3.31,-0.74,-1.05,0.85,3.03,2.4,1.88,0.49,0.51,0.16
47,14.55,0.04,96,34.83,2005.81,6.77,1999.04,-1.39,5.02,4.46,-0.91,-1.54,1.12,3.23,2.51,1.64,0.49,0.6,0.12
