episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,-11.12,0.21,79,11.14,28.59,5.45,23.14,0.13,-0.78,0.07,0.13,-0.17,-0.24,1.63,2.34,3.2,0.47,0.75,0.12
2,13.46,0.14,86,21.28,66.3,5.14,61.16,-0.45,1.12,1.61,-0.25,-0.5,0.22,1.86,2.13,2.69,0.46,0.42,0.12
3,-1.13,0.19,81,11.51,108.33,3.98,104.35,-0.1,-0.42,-0.06,0.03,-0.03,-0.16,1.79,2.16,3.16,0.46,0.52,0.12
4,-7.74,0.25,75,27.84,156.39,7.51,148.88,-0.13,-0.39,-0.06,0.01,-0.03,-0.11,1.91,2.07,3.2,0.45,0.55,0.12
5,-7.93,0.22,78,24.23,183.64,5.79,177.85,-0.38,1.2,0.51,-0.19,-0.59,0.52,1.68,2.44,3.03,0.44,0.64,0.12
6,-10.88,0.26,74,18.16,224.86,5.27,219.59,-0.18,-0.26,-0.02,-0.02,0.0,-0.06,2.05,2.5,3.05,0.47,0.61,0.12
7,-1.47,0.16,84,9.45,260.51,3.32,257.19,-0.19,-0.2,-0.08,0.01,0.07,-0.13,1.82,2.14,3.34,0.45,0.63,0.16
8,-3.84,0.23,77,17.79,307.73,4.51,303.22,-0.42,1.14,0.75,-0.2,-0.48,0.27,1.84,2.06,2.83,0.47,0.44,0.14
9,-12.28,0.24,76,30.18,337.82,6.09,331.74,-0.42,0.66,0.51,-0.18,-0.18,0.21,2.08,2.32,3.26,0.48,0.7,0.12
10,6.28,0.19,81,47.41,385.0,9.22,375.78,-0.99,3.25,2.91,-0.61,-1.0,0.77,2.05,2.06,2.98,0.47,0.36,0.12
11,-7.27,0.25,75,55.47,425.28,9.6,415.68,-1.05,3.74,3.01,-0.66,-1.21,0.96,2.12,1.89,2.75,0.48,0.52,0.12
12,-4.47,0.18,82,5.98,455.9,3.2,452.71,-0.6,1.38,0.7,-0.29,-0.36,0.38,2.18,2.04,2.78,0.48,0.65,0.12
13,1.4,0.18,82,10.15,503.15,3.9,499.24,-0.98,3.47,2.73,-0.62,-1.15,0.98,1.99,1.99,2.52,0.47,0.51,0.12
14,4.28,0.18,82,14.24,541.58,5.53,536.05,-1.22,4.13,2.81,-0.76,-1.22,1.01,2.48,2.02,2.71,0.48,0.45,0.12
15,-5.11,0.18,82,22.24,586.98,6.8,580.17,0.04,-0.6,-0.03,0.13,-0.02,-0.26,1.56,2.04,3.32,0.42,0.65,0.13
16,10.91,0.15,85,17.6,627.48,7.06,620.42,-0.48,1.37,1.31,-0.23,-0.49,0.32,2.06,1.98,3.04,0.47,0.38,0.12
17,-7.91,0.25,75,10.77,665.48,4.2,661.28,-0.98,3.52,2.72,-0.6,-1.12,0.88,2.09,1.93,2.76,0.47,0.51,0.12
18,-14.5,0.24,76,20.79,705.47,6.32,699.16,-0.28,-0.11,-0.08,-0.07,0.05,-0.06,1.8,2.18,3.36,0.48,0.75,0.11
