episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,0.86,0.23,77,9.69,27.72,4.84,22.88,-0.48,1.19,0.74,-0.21,-0.4,0.24,2.44,1.94,2.54,0.46,0.37,0.12
2,-13.49,0.27,73,20.66,62.71,5.29,57.42,-1.68,6.02,4.1,-1.08,-1.68,1.38,3.51,2.6,1.92,0.51,0.65,0.15
3,-0.93,0.24,76,12.82,98.64,4.28,94.37,-0.98,3.33,2.1,-0.58,-1.01,0.96,2.87,2.14,2.53,0.47,0.39,0.12
4,-8.12,0.25,75,29.12,145.97,7.57,138.4,-0.59,1.85,1.35,-0.35,-0.76,0.49,2.56,2.08,2.68,0.46,0.49,0.12
5,-2.24,0.18,82,27.8,182.31,6.6,175.71,-0.44,1.36,1.27,-0.26,-0.67,0.39,2.32,2.11,2.87,0.45,0.62,0.19
6,4.76,0.15,85,23.67,213.31,5.97,207.34,-1.11,3.58,2.99,-0.68,-1.01,0.8,3.15,2.26,2.09,0.49,0.5,0.18
7,-3.59,0.21,79,13.81,261.84,4.37,257.47,-0.69,1.76,0.96,-0.37,-0.52,0.45,3.08,1.84,2.13,0.49,0.54,0.47
8,-10.47,0.27,73,17.45,300.96,4.9,296.05,-1.33,4.52,3.46,-0.82,-1.22,1.16,3.32,2.47,2.14,0.49,0.55,0.47
9,-2.52,0.24,76,25.91,333.64,5.86,327.79,-1.2,4.06,3.51,-0.75,-1.19,0.72,3.16,2.21,2.59,0.47,0.43,0.17
10,-12.73,0.28,72,48.89,372.57,9.29,363.28,-0.69,2.28,2.32,-0.42,-0.89,0.49,2.53,2.21,2.71,0.46,0.56,0.18
11,-3.92,0.18,82,54.63,411.93,9.56,402.37,-0.18,-0.24,-0.02,-0.02,0.01,-0.11,2.49,1.74,2.56,0.45,0.63,0.16
12,-0.86,0.26,74,6.01,447.89,3.21,444.68,-0.7,1.95,2.06,-0.41,-0.65,0.35,2.92,2.03,2.81,0.49,0.3,0.14
13,0.37,0.25,75,9.52,486.61,3.89,482.72,-0.53,1.35,2.46,-0.3,-0.53,0.13,2.67,2.08,2.69,0.47,0.34,0.12
14,0.76,0.24,76,13.58,525.16,5.85,519.32,-0.81,2.49,2.58,-0.48,-0.77,0.47,2.87,2.16,2.63,0.48,0.28,0.12
15,5.52,0.14,86,22.64,568.83,7.2,561.63,-0.7,2.35,2.73,-0.43,-0.9,0.58,2.6,2.29,3.06,0.48,0.56,0.12
16,-10.35,0.27,73,17.75,608.79,7.01,601.78,-0.08,-0.41,-0.02,0.04,-0.04,-0.22,2.37,1.86,2.9,0.46,0.52,0.12
17,5.8,0.18,82,11.37,646.56,4.24,642.32,-1.1,3.65,3.43,-0.69,-1.13,0.69,3.05,2.42,2.45,0.49,0.4,0.14
18,-7.36,0.22,78,18.49,680.04,6.01,674.03,-0.39,1.15,2.2,-0.23,-0.62,0.23,2.28,2.18,3.22,0.46,0.63,0.12
19,0.53,0.16,84,16.38,725.19,6.55,718.64,-1.29,4.56,4.13,-0.85,-1.43,1.15,3.05,2.43,2.4,0.48,0.58,0.12
20,2.46,0.16,84,21.52,773.48,6.83,766.64,-0.13,-0.32,-0.06,0.03,0.03,-0.13,2.27,1.68,2.88,0.45,0.58,0.12
21,7.96,0.17,83,23.94,802.83,6.9,795.93,-0.66,1.85,1.37,-0.34,-0.55,0.35,2.69,1.86,2.69,0.44,0.3,0.84
22,20.29,0.08,92,2.3,846.02,1.65,844.37,-0.5,1.35,0.91,-0.26,-0.53,0.21,2.64,1.97,2.88,0.46,0.4,0.13
23,22.26,0.05,95,28.08,901.41,7.55,893.85,-0.73,2.06,2.22,-0.42,-0.68,0.49,2.88,1.99,2.27,0.47,0.32,0.13
24,13.72,0.11,89,39.19,949.45,7.92,941.53,-0.47,1.03,1.21,-0.23,-0.4,0.12,2.76,1.85,2.52,0.48,0.43,0.13
25,26.93,0.04,96,35.5,992.57,8.61,983.96,-0.44,1.22,1.06,-0.22,-0.51,0.22,2.52,2.05,2.9,0.47,0.4,0.13
26,10.7,0.06,94,3.85,1037.13,2.58,1034.55,-1.65,5.9,4.39,-1.05,-1.62,1.43,3.4,2.48,2.2,0.49,0.64,0.14
27,7.53,0.06,94,16.67,1096.21,6.51,1089.7,0.08,-0.76,0.05,0.08,-0.2,-0.07,2.06,1.98,3.0,0.47,0.71,0.14
28,12.02,0.11,89,30.06,1128.63,7.01,1121.62,-1.08,3.74,3.3,-0.68,-1.16,0.97,2.82,2.35,2.52,0.46,0.47,0.14
29,7.46,0.09,91,19.66,1184.16,6.93,1177.23,-0.71,1.77,0.96,-0.35,-0.4,0.5,2.89,1.87,2.32,0.47,0.64,0.14
30,11.03,0.06,94,26.79,1216.82,6.19,1210.64,-0.82,2.1,2.3,-0.46,-0.55,0.29,2.9,2.07,2.34,0.47,0.61,0.13
31,8.67,0.08,92,27.26,1270.82,7.03,1263.78,-0.82,2.22,1.54,-0.44,-0.54,0.51,2.99,2.05,2.3,0.49,0.6,0.14
32,9.17,0.08,92,31.62,1321.85,7.55,1314.3,-0.76,2.09,1.24,-0.41,-0.54,0.52,3.01,2.1,2.32,0.5,0.61,0.14
33,8.04,0.09,91,58.02,1370.55,9.72,1360.84,-1.66,5.86,4.24,-1.05,-1.63,1.46,3.38,2.47,1.9,0.49,0.65,0.16
34,18.93,0.06,94,4.05,1408.23,2.68,1405.55,-1.25,4.17,4.13,-0.8,-1.26,1.03,3.03,2.38,2.38,0.48,0.46,0.13
35,9.76,0.06,94,25.49,1456.26,6.22,1450.04,-0.19,-0.24,-0.04,-0.02,0.01,-0.03,2.51,1.57,2.71,0.47,0.64,0.12
36,17.93,0.08,92,28.74,1503.91,6.58,1497.33,-0.6,1.75,2.15,-0.35,-0.67,0.4,2.7,2.06,2.94,0.47,0.41,0.12
37,7.02,0.11,89,31.82,1549.38,8.37,1541.01,0.0,-0.58,0.09,0.05,-0.12,-0.07,1.98,1.88,2.74,0.42,0.62,0.12
38,19.5,0.04,96,5.97,1575.81,3.24,1572.56,-0.86,2.52,2.06,-0.5,-0.69,0.59,3.03,2.09,2.26,0.48,0.5,0.13
39,11.48,0.07,93,19.66,1638.48,5.51,1632.97,0.02,-0.55,-0.03,0.11,-0.05,-0.21,1.97,1.92,3.1,0.45,0.61,0.12
40,18.08,0.08,92,8.52,1676.76,3.02,1673.74,-0.47,1.15,1.24,-0.26,-0.5,0.26,2.49,2.14,2.47,0.47,0.38,0.14
41,1.25,0.1,90,12.86,1726.11,4.17,1721.93,0.14,-0.81,-0.02,0.15,-0.15,-0.21,1.99,1.92,3.54,0.46,0.75,0.87
42,27.72,0.01,99,8.79,1780.74,4.8,1775.94,-1.04,3.55,3.07,-0.65,-1.1,0.92,2.87,2.34,2.35,0.48,0.42,0.16
43,22.32,0.01,99,33.41,1848.92,7.83,1841.09,-0.08,-0.46,0.02,0.03,-0.06,-0.1,2.54,1.84,2.61,0.48,0.52,0.15
44,23.1,0.0,100,26.72,1898.15,6.83,1891.32,-0.57,1.8,1.84,-0.3,-0.7,0.39,2.46,2.19,2.9,0.47,0.52,0.14
45,28.3,0.01,99,37.17,1933.61,8.06,1925.56,-0.54,1.46,1.48,-0.3,-0.59,0.29,2.63,2.01,2.69,0.47,0.37,0.14
46,12.82,0.04,96,10.02,2011.26,5.44,2005.81,-0.23,0.63,0.52,-0.11,-0.48,0.29,2.03,2.16,2.86,0.46,0.67,0.12
47,21.85,0.01,99,37.74,2033.2,7.22,2025.98,-1.14,3.69,2.75,-0.69,-1.02,0.98,2.99,2.34,2.2,0.49,0.5,0.13
48,19.22,0.02,98,37.64,2083.04,8.1,2074.94,-0.03,-0.51,-0.01,0.06,-0.06,-0.14,2.38,1.79,3.11,0.47,0.54,0.13
49,26.78,0.01,99,20.48,2127.71,6.62,2121.09,-0.61,1.58,1.91,-0.34,-0.5,0.19,2.8,1.83,2.8,0.47,0.39,0.14
50,21.0,0.07,93,12.41,2188.55,4.04,2184.52,-0.59,1.6,1.88,-0.35,-0.64,0.28,2.75,2.0,2.82,0.48,0.35,0.13
51,19.28,0.02,98,3.45,2222.78,2.22,2220.55,-1.08,3.3,2.85,-0.64,-0.88,0.79,3.12,2.32,2.35,0.5,0.53,0.13
52,13.02,0.04,96,13.98,2270.04,3.27,2266.77,-0.6,1.33,0.75,-0.29,-0.33,0.31,2.96,1.85,2.21,0.49,0.66,0.12
53,11.56,0.03,97,36.53,2268.85,7.28,2261.57,-0.21,-0.19,-0.02,-0.03,0.04,-0.05,2.61,1.8,2.43,0.46,0.69,0.14
54,21.18,0.02,98,19.45,2358.8,5.57,2353.22,-0.1,-0.44,-0.08,0.03,-0.05,-0.2,2.43,1.84,3.0,0.48,0.5,0.14
55,25.23,0.05,95,21.15,2422.51,5.94,2416.57,-0.58,1.67,1.29,-0.29,-0.54,0.31,2.64,2.1,2.76,0.47,0.31,0.14
56,16.23,0.01,99,16.42,2461.88,5.54,2456.34,-1.64,5.8,4.93,-1.06,-1.65,1.25,3.48,2.58,2.09,0.5,0.64,0.14
57,25.44,0.04,96,17.73,2510.53,5.28,2505.25,-0.6,1.82,1.99,-0.34,-0.68,0.34,2.68,2.19,2.86,0.48,0.38,0.13
