episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,48.24,0.2,80,10.26,28.29,5.07,23.22,-0.21,1.07,0.49,0.08,-0.11,0.1,2.74,2.06,2.39,1.44,0.18,0.13
2,28.68,0.21,79,24.38,67.75,5.6,62.15,-0.23,1.83,0.58,0.16,-0.13,0.5,2.52,2.08,2.49,1.42,0.08,0.13
3,44.17,0.21,79,12.03,106.49,4.08,102.41,-0.2,1.57,1.88,0.16,-0.12,0.28,2.56,2.01,2.56,1.42,0.08,0.13
4,30.05,0.16,84,29.46,149.88,7.45,142.43,-0.56,2.23,1.7,-0.19,-0.49,0.41,2.66,2.07,2.39,1.42,0.17,0.14
5,27.0,0.17,83,30.6,193.31,6.73,186.58,-0.13,1.41,1.04,0.22,-0.04,0.21,2.71,2.02,2.7,1.49,0.09,0.13
6,47.81,0.16,84,16.14,225.57,5.09,220.48,-0.39,1.73,1.31,-0.07,-0.36,0.3,2.61,2.04,2.39,1.41,0.1,0.12
7,52.52,0.18,82,9.82,269.48,3.46,266.02,-0.4,2.06,1.89,-0.02,-0.3,0.36,2.68,2.15,2.28,1.42,0.23,0.13
8,36.56,0.21,79,18.1,309.8,4.74,305.06,-0.33,1.61,1.88,-0.01,-0.28,0.24,2.77,2.18,2.47,1.48,0.09,0.12
9,27.73,0.18,82,28.87,348.82,5.85,342.98,-0.47,2.27,1.86,-0.06,-0.33,0.4,2.7,2.16,2.56,1.48,0.18,0.12
10,3.32,0.17,83,48.58,396.24,9.28,386.96,-0.3,1.79,2.12,0.04,-0.27,0.29,2.55,1.98,2.48,1.4,0.06,0.14
11,-8.83,0.2,80,55.2,437.96,9.59,428.38,-0.23,1.58,0.92,0.12,-0.17,0.31,2.44,1.75,2.68,1.37,0.03,0.12
12,47.6,0.24,76,4.64,474.55,2.62,471.92,0.1,0.52,0.71,0.35,0.1,0.09,2.14,1.8,2.72,1.33,0.22,0.12
13,50.25,0.18,82,11.56,512.44,4.34,508.1,-0.31,1.77,1.52,0.05,-0.22,0.28,2.77,2.16,2.28,1.44,0.05,0.14
14,45.94,0.18,82,14.88,557.26,6.01,551.24,-0.41,2.0,2.32,-0.05,-0.38,0.31,2.55,2.06,2.4,1.4,0.08,0.11
15,28.38,0.22,78,23.31,592.42,7.24,585.18,-0.46,1.81,1.69,-0.16,-0.47,0.43,2.72,2.18,2.27,1.43,0.13,0.12
