episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,30.1,0.24,76,12.33,30.34,5.94,24.39,0.45,0.44,1.22,0.43,-0.59,1.02,2.33,1.59,2.18,6.1,0.26,0.2
2,38.2,0.18,82,23.15,27.93,5.49,22.44,0.76,0.08,-0.14,0.71,0.65,-0.25,2.19,1.39,1.49,5.07,0.1,0.18
3,32.5,0.26,74,9.14,23.18,3.45,19.73,0.51,0.3,0.71,0.48,-0.24,0.42,2.57,2.0,2.16,6.73,0.05,0.32
4,36.1,0.21,79,29.1,29.54,7.39,22.15,0.27,0.6,1.45,0.27,-1.2,1.55,2.99,2.38,2.82,8.19,0.14,0.28
5,38.92,0.18,82,29.2,28.51,6.41,22.1,0.5,0.35,0.52,0.47,-0.39,0.8,2.51,1.96,2.32,6.79,0.09,0.18
6,48.21,0.14,86,19.44,28.5,5.52,22.98,0.56,0.27,0.7,0.51,-0.17,0.5,2.2,1.54,2.0,5.73,0.07,0.18
7,33.3,0.24,76,13.25,28.1,4.28,23.82,0.48,0.54,1.48,0.52,-0.37,1.03,2.78,2.04,2.22,7.04,0.23,0.32
8,39.02,0.2,80,19.7,26.64,4.79,21.85,0.62,0.26,0.41,0.58,0.02,0.37,2.41,1.59,1.89,5.89,0.1,0.32
9,23.76,0.27,73,27.97,26.66,5.64,21.01,0.38,0.54,2.09,0.38,-0.84,1.06,2.42,1.75,2.26,6.44,0.17,0.17
10,33.0,0.19,81,46.62,31.36,9.19,22.17,0.45,0.44,1.31,0.45,-0.48,0.74,2.68,2.07,2.37,7.12,0.11,0.21
11,30.88,0.18,82,57.76,31.63,9.71,21.93,0.59,0.25,0.42,0.56,0.01,0.34,2.62,1.98,2.27,6.87,0.08,0.34
12,45.67,0.16,84,6.04,26.82,3.22,23.6,0.68,0.17,0.36,0.61,0.15,0.23,1.87,1.08,1.61,4.56,0.12,0.33
13,45.04,0.17,83,9.3,26.64,3.82,22.82,0.51,0.22,0.62,0.45,-0.29,0.38,1.99,1.31,1.77,5.07,0.12,0.33
14,49.99,0.16,84,14.95,28.36,5.74,22.62,0.3,0.57,1.92,0.29,-1.15,1.32,2.6,1.89,2.7,7.19,0.1,0.32
15,24.39,0.25,75,24.85,30.77,7.46,23.31,0.66,0.06,-0.08,0.57,0.24,-0.08,2.08,1.43,1.65,5.16,0.23,0.32
16,36.9,0.2,80,17.1,28.62,7.04,21.58,0.71,0.06,0.01,0.63,0.38,-0.05,1.82,1.19,1.6,4.61,0.09,0.31
17,47.7,0.15,85,12.09,29.29,4.61,24.68,0.45,0.39,0.53,0.43,-0.51,0.82,2.25,1.59,2.11,5.94,0.18,0.32
18,41.55,0.16,84,21.19,28.94,6.73,22.21,0.68,0.03,0.07,0.56,0.05,0.12,1.44,0.8,1.54,3.77,0.05,0.26
19,37.69,0.19,81,16.17,27.78,6.06,21.73,0.75,0.05,0.02,0.66,0.4,-0.03,1.62,0.86,1.35,3.83,0.08,0.17
20,42.58,0.17,83,22.27,28.99,6.97,22.02,0.54,0.3,0.77,0.51,-0.22,0.6,2.17,1.68,1.84,5.69,0.06,0.18
21,34.17,0.2,80,30.32,34.43,7.56,26.88,0.2,0.7,2.37,0.22,-1.45,1.65,2.8,2.11,2.94,7.85,0.28,1.69
