episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,42.61,0.21,79,9.96,27.43,4.95,22.48,0.28,0.57,1.45,0.27,-1.14,1.3,3.01,2.47,2.92,8.4,0.16,0.33
2,48.63,0.19,81,20.35,26.46,5.12,21.33,0.23,0.77,2.18,0.29,-1.27,1.71,3.14,2.33,2.99,8.46,0.03,0.24
3,33.71,0.24,76,8.34,24.28,3.3,20.97,0.62,0.22,0.65,0.58,0.08,0.27,2.13,1.42,1.7,5.25,0.12,0.32
4,38.32,0.24,76,23.3,29.05,7.05,22.0,0.44,0.5,1.87,0.45,-0.53,0.85,2.88,2.14,2.4,7.42,0.17,0.3
5,45.18,0.22,78,28.69,27.53,6.66,20.87,0.25,0.75,2.1,0.31,-1.2,1.76,3.12,2.4,2.86,8.37,0.07,0.3
6,52.01,0.2,80,18.95,26.72,5.47,21.25,0.59,0.27,0.77,0.55,-0.11,0.54,2.04,1.31,1.71,5.06,0.06,0.42
7,33.91,0.25,75,9.67,24.45,3.41,21.04,0.64,0.05,0.09,0.53,0.06,0.08,1.89,1.25,1.77,4.92,0.14,0.4
8,38.56,0.23,77,24.7,27.34,5.83,21.51,0.46,0.46,1.91,0.46,-0.51,0.84,2.4,1.77,2.22,6.39,0.13,0.35
9,34.52,0.23,77,29.66,30.48,6.45,24.03,0.78,0.07,-0.17,0.73,0.64,-0.25,2.14,1.25,1.31,4.7,0.24,0.33
10,33.95,0.26,74,47.57,29.61,9.23,20.38,0.54,0.35,0.83,0.52,-0.21,0.67,2.39,1.77,2.08,6.24,0.12,0.32
11,61.12,0.13,87,55.91,32.95,9.62,23.33,0.01,0.98,2.89,0.08,-2.07,2.51,3.39,2.79,3.47,9.65,0.09,0.31
12,47.46,0.18,82,5.61,26.13,3.04,23.1,0.66,0.05,-0.06,0.57,0.21,-0.05,1.82,1.13,1.49,4.44,0.15,0.32
13,22.24,0.3,70,9.71,24.27,3.99,20.29,0.85,0.08,-0.14,0.81,0.86,-0.27,1.83,0.99,1.1,3.91,0.16,0.3
14,55.97,0.18,82,14.44,27.31,5.75,21.56,0.39,0.54,1.8,0.4,-0.7,0.89,2.9,2.1,2.62,7.62,0.03,0.33
15,30.65,0.26,74,23.26,28.87,7.28,21.59,0.71,0.07,-0.08,0.64,0.43,-0.12,2.22,1.69,1.76,5.66,0.18,0.33
16,50.39,0.19,81,16.79,29.6,7.01,22.59,0.63,0.33,0.54,0.63,0.16,0.46,2.59,1.62,1.79,6.0,0.14,0.32
17,26.75,0.23,77,10.73,26.59,4.07,22.52,0.51,0.26,1.1,0.43,-0.41,0.53,1.99,1.43,2.01,5.43,0.18,0.31
18,40.52,0.25,75,19.63,26.89,6.09,20.8,0.57,0.2,0.6,0.49,-0.21,0.37,2.12,1.47,1.89,5.48,0.13,0.31
19,33.94,0.26,74,17.76,26.3,6.43,19.86,0.51,0.26,0.69,0.45,-0.37,0.54,2.1,1.36,1.86,5.32,0.06,0.32
20,32.79,0.27,73,19.45,26.21,6.38,19.84,0.36,0.47,0.91,0.34,-0.89,1.1,2.56,1.96,2.53,7.06,0.1,0.33
21,47.79,0.18,82,26.16,30.93,6.66,24.27,0.86,0.08,-0.17,0.82,0.92,-0.28,2.05,1.05,1.13,4.23,0.2,1.72
22,44.43,0.17,83,2.43,24.87,1.72,23.16,0.59,0.35,0.78,0.59,0.03,0.47,2.47,1.8,1.83,6.1,0.14,0.26
23,51.23,0.14,86,29.12,34.03,7.8,26.23,0.47,0.32,0.6,0.43,-0.4,0.53,2.69,2.04,2.36,7.08,0.23,0.26
24,64.95,0.11,89,34.2,31.26,7.22,24.04,0.46,0.48,1.49,0.46,-0.52,0.96,2.49,1.91,2.24,6.64,0.09,0.27
25,69.92,0.09,91,35.34,32.69,8.58,24.11,0.55,0.29,0.84,0.52,-0.15,0.43,2.29,1.45,1.88,5.62,0.07,0.26
26,48.31,0.18,82,3.24,25.64,2.23,23.41,0.75,0.06,-0.05,0.67,0.47,-0.07,2.07,1.33,1.71,5.11,0.16,0.24
27,44.81,0.17,83,15.64,30.11,6.11,24.0,0.73,0.07,-0.06,0.66,0.5,-0.12,2.06,1.31,1.57,4.94,0.17,0.25
28,42.57,0.2,80,29.65,32.91,6.78,26.12,0.66,0.16,0.78,0.61,0.31,-0.01,2.26,1.55,1.69,5.5,0.27,0.25
29,34.56,0.18,82,19.05,33.55,7.01,26.54,0.74,0.08,-0.08,0.69,0.6,-0.19,2.45,1.84,1.87,6.16,0.27,0.27
30,50.01,0.19,81,23.67,27.2,5.67,21.53,0.7,0.06,-0.05,0.61,0.33,-0.06,2.05,1.37,1.6,5.03,0.06,0.24
31,76.24,0.05,95,26.32,31.94,6.74,25.2,0.36,0.57,1.06,0.38,-0.81,1.27,2.94,2.35,2.66,7.95,0.07,0.19
32,55.59,0.16,84,29.5,30.46,7.29,23.17,0.42,0.36,0.72,0.37,-0.69,0.82,2.37,1.77,2.46,6.61,0.12,0.19
33,74.21,0.09,91,56.62,33.63,9.65,23.98,0.62,0.05,0.05,0.52,0.05,0.02,2.22,1.66,1.92,5.8,0.05,0.21
34,46.1,0.21,79,4.29,24.61,2.82,21.8,0.5,0.51,1.82,0.53,-0.28,0.7,2.65,1.82,2.14,6.61,0.12,0.24
35,52.88,0.12,88,21.41,30.36,5.7,24.66,0.64,0.23,1.02,0.6,0.07,0.27,2.08,1.32,1.84,5.24,0.15,0.23
36,67.13,0.1,90,23.73,29.78,5.96,23.82,0.48,0.24,1.13,0.42,-0.32,0.32,2.5,1.93,2.22,6.66,0.06,0.31
37,55.35,0.13,87,31.45,33.72,8.32,25.4,0.68,0.05,0.02,0.58,0.19,0.05,1.64,1.02,1.54,4.21,0.18,0.52
38,46.31,0.19,81,6.96,26.5,3.66,22.84,0.69,0.22,0.26,0.67,0.41,0.04,2.54,1.67,1.85,6.06,0.15,0.34
39,40.38,0.16,84,23.43,30.83,5.71,25.12,0.65,0.15,0.11,0.6,0.27,-0.02,2.57,1.83,1.99,6.39,0.17,0.31
40,58.83,0.13,87,12,27.95,3.83,24.11,0.63,0.05,0.01,0.52,0.07,0.01,1.85,1.1,1.66,4.61,0.14,0.32
41,65.97,0.08,92,10.64,29.21,3.65,25.57,0.63,0.32,0.49,0.62,0.08,0.42,2.41,1.56,2.0,5.98,0.13,1.91
42,64.7,0.08,92,8.39,32.52,4.8,27.72,0.71,0.05,-0.04,0.62,0.3,0.01,1.77,1.08,1.58,4.42,0.18,0.34
43,49.5,0.11,89,43.2,37.67,8.69,28.99,0.63,0.28,0.83,0.6,0.05,0.43,2.18,1.46,1.85,5.49,0.28,0.4
44,48.61,0.14,86,27.31,34.03,7.15,26.88,0.58,0.33,0.71,0.56,-0.08,0.65,2.24,1.52,1.9,5.66,0.22,0.32
45,71.42,0.05,95,41.18,34.73,8.39,26.34,0.69,0.06,-0.07,0.61,0.32,-0.14,2.2,1.5,1.67,5.37,0.13,0.28
46,39.87,0.16,84,9.21,32.18,5.25,26.93,0.47,0.33,1.29,0.41,-0.61,0.81,1.92,1.31,2.07,5.3,0.27,0.22
47,67.69,0.08,92,33.78,31.38,6.77,24.61,0.46,0.31,1.15,0.4,-0.49,0.55,2.6,1.96,2.45,7.0,0.09,0.2
48,66.18,0.04,96,44.06,38.5,8.6,29.9,0.46,0.3,0.76,0.41,-0.41,0.57,2.57,1.95,2.24,6.76,0.23,0.22
49,54.8,0.1,90,24.31,33.5,7.5,26.0,0.52,0.17,0.64,0.44,-0.21,0.28,2.51,2.07,2.29,6.87,0.18,0.27
50,74.46,0.06,94,9.14,29.28,3.28,26.0,0.56,0.34,0.59,0.54,-0.17,0.66,2.44,1.77,2.13,6.33,0.14,0.2
51,53.78,0.11,89,3.73,30.7,2.37,28.34,0.45,0.32,1.06,0.39,-0.55,0.8,2.35,1.71,2.22,6.28,0.27,0.3
52,65.95,0.08,92,24.15,30.86,4.75,26.11,0.76,0.08,-0.15,0.71,0.65,-0.28,2.2,1.46,1.48,5.13,0.17,0.28
53,43.58,0.13,87,35.55,36.03,7.21,28.83,0.37,0.46,1.28,0.34,-0.88,1.05,2.46,1.78,2.46,6.7,0.28,0.28
54,69.43,0.06,94,17.64,30.34,5.15,25.19,0.74,0.06,-0.05,0.66,0.46,-0.12,1.76,1.01,1.36,4.13,0.09,0.25
55,69.25,0.08,92,17.49,30.38,5.07,25.3,0.49,0.26,0.83,0.42,-0.42,0.63,2.33,1.7,2.21,6.23,0.13,0.21
56,53.56,0.13,87,12.89,30.95,4.54,26.41,0.56,0.16,0.71,0.46,-0.23,0.31,2.16,1.54,2.13,5.83,0.23,0.2
57,51.84,0.12,88,21.9,33.29,6.27,27.02,0.52,0.3,0.68,0.46,-0.41,0.8,1.86,1.18,1.92,4.97,0.22,0.26
58,70.05,0.07,93,5.7,28.59,3.1,25.48,0.12,0.8,2.31,0.16,-1.67,1.89,3.25,2.59,3.22,9.05,0.12,0.19
59,68.93,0.05,95,30.94,35.29,6.68,28.61,0.89,0.09,-0.25,0.88,1.12,-0.4,2.18,1.21,1.08,4.47,0.21,0.15
60,73.81,0.04,96,19,30.41,4.14,26.27,0.6,0.22,0.47,0.55,0.08,0.18,2.41,1.72,2.0,6.12,0.12,0.17
61,63.68,0.06,94,34.49,36.27,7.89,28.38,0.67,0.26,0.31,0.65,0.25,0.36,2.12,1.28,1.56,4.96,0.22,0.17
62,70.08,0.06,94,5.32,29.86,2.95,26.91,0.47,0.25,0.72,0.41,-0.42,0.54,2.39,1.95,2.29,6.63,0.16,1.86
63,73.01,0.07,93,13.03,31.92,6.26,25.66,0.48,0.27,0.37,0.42,-0.49,0.49,2.54,1.9,2.31,6.75,0.13,0.41
64,61.9,0.04,96,9.44,34.08,5.0,29.08,0.41,0.5,1.15,0.41,-0.7,1.16,2.42,1.81,2.32,6.55,0.23,0.39
