episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,32.57,0.21,79,10.19,28.01,5.05,22.96,0.49,0.42,1.28,0.47,-0.45,0.86,2.29,1.62,2.11,6.02,0.17,0.32
2,22.06,0.23,77,24.7,27.6,5.83,21.77,0.56,0.32,0.45,0.54,-0.12,0.58,2.58,1.82,2.16,6.56,0.13,0.34
3,41.56,0.2,80,13.7,26.82,4.45,22.38,0.35,0.44,1.68,0.31,-0.91,0.89,3.2,2.66,3.02,8.89,0.12,0.33
4,23.1,0.17,83,29.63,30.9,7.45,23.45,0.63,0.06,-0.05,0.53,0.14,-0.04,2.06,1.34,1.65,5.05,0.15,0.32
5,29.8,0.14,86,25.16,29.38,6.29,23.09,0.66,0.03,0.07,0.54,0.05,0.13,1.84,1.19,1.8,4.83,0.09,0.28
6,24.5,0.22,78,19.85,26.04,5.48,20.56,0.61,0.33,0.37,0.61,0.12,0.53,2.45,1.7,1.74,5.9,0.03,0.17
7,31.34,0.22,78,10.08,24.54,3.49,21.05,0.48,0.27,1.04,0.41,-0.52,0.59,2.26,1.62,2.27,6.14,0.08,0.21
8,38.26,0.16,84,22.55,29.17,5.14,24.02,0.43,0.59,1.58,0.47,-0.58,1.02,2.98,2.1,2.54,7.61,0.17,0.33
9,23.13,0.18,82,28.45,28.91,5.82,23.1,0.69,0.08,-0.12,0.63,0.47,-0.2,2.17,1.51,1.58,5.27,0.14,0.33
10,9.95,0.15,85,48.94,32.0,9.29,22.71,0.72,0.06,-0.04,0.64,0.36,-0.04,1.75,0.99,1.44,4.18,0.08,0.33
11,-1.5,0.22,78,55.79,30.56,9.62,20.95,0.69,0.07,-0.13,0.62,0.39,-0.17,2.04,1.23,1.47,4.74,0.08,0.26
12,34.13,0.21,79,6.05,24.39,3.22,21.16,0.53,0.33,1.31,0.48,-0.34,0.79,2.1,1.56,2.05,5.71,0.08,0.43
13,34.85,0.21,79,9.34,25.7,4.01,21.7,0.4,0.43,0.79,0.38,-0.71,1.09,2.46,1.85,2.25,6.56,0.12,0.4
14,33.24,0.17,83,13.54,27.86,5.57,22.29,0.62,0.25,0.25,0.57,-0.01,0.48,1.87,1.16,1.89,4.92,0.09,0.24
15,15.96,0.24,76,24.13,29.12,7.28,21.84,0.76,0.2,0.27,0.74,0.57,0.09,2.08,1.34,1.6,5.03,0.17,0.17
16,38.53,0.13,87,18.39,29.99,7.19,22.8,0.71,0.06,0.02,0.62,0.36,-0.07,2.15,1.59,1.79,5.53,0.03,0.18
17,36.85,0.17,83,10.72,26.14,4.14,22.0,0.7,0.07,-0.08,0.63,0.4,-0.15,2.22,1.49,1.71,5.42,0.06,0.28
18,18.47,0.25,75,20.72,26.82,6.63,20.19,0.7,0.25,0.72,0.68,0.33,0.18,2.36,1.53,1.77,5.67,0.08,0.32
19,32.03,0.16,84,17.76,29.11,6.51,22.6,0.74,0.07,-0.02,0.66,0.46,-0.04,2.02,1.3,1.6,4.92,0.09,0.32
20,20.26,0.23,77,20.83,27.93,6.86,21.06,0.69,0.06,-0.05,0.61,0.31,-0.07,2.06,1.46,1.74,5.26,0.11,0.31
21,16.76,0.2,80,29.2,30.79,7.07,23.72,0.69,0.05,-0.01,0.59,0.24,0.03,1.72,1.11,1.56,4.4,0.19,1.74
22,58.28,0.12,88,2.39,29.49,1.69,27.8,0.42,0.38,1.06,0.38,-0.62,0.73,2.75,2.16,2.52,7.43,0.24,0.17
23,44.27,0.11,89,28.52,34.83,7.66,27.17,0.25,0.7,2.21,0.28,-1.26,1.57,2.96,2.28,2.91,8.15,0.23,0.18
24,27.71,0.13,87,40.28,30.89,7.76,23.13,0.33,0.57,1.53,0.33,-1.01,1.17,2.54,1.8,2.37,6.71,0.07,0.18
25,24.26,0.19,81,33.98,30.17,8.52,21.65,0.46,0.3,0.69,0.4,-0.54,0.78,2.58,2.07,2.44,7.1,0.08,0.19
26,58.41,0.09,91,3.78,26.67,2.54,24.13,0.52,0.33,1.33,0.5,-0.25,0.52,2.46,1.74,2.11,6.31,0.07,0.2
27,45.54,0.1,90,15.47,33.84,6.19,27.64,0.52,0.27,0.96,0.46,-0.34,0.6,2.18,1.53,1.86,5.57,0.23,0.18
28,18.72,0.18,82,33.38,36.2,7.22,28.98,0.87,0.15,0.06,0.86,0.97,-0.22,2.28,1.23,1.4,4.92,0.33,0.18
29,40.45,0.11,89,19.18,33.03,7.01,26.02,0.79,0.08,-0.07,0.73,0.69,-0.21,2.12,1.57,1.64,5.34,0.19,0.19
