episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,4.17,0.17,83,10.58,28.85,5.21,23.64,-0.64,1.82,1.14,-0.35,-0.6,0.46,0.36,0.59,0.37,0.49,0.32,0.18
2,-0.1,0.21,79,19.42,69.13,5.08,64.05,-1.1,3.6,3.92,-0.69,-1.05,0.58,0.62,0.68,0.24,0.47,0.4,0.12
3,-2.87,0.23,77,10.81,103.64,3.82,99.82,-1.05,3.46,4.05,-0.67,-1.07,0.72,0.62,0.73,0.23,0.48,0.39,0.12
4,0.7,0.19,81,26.63,153.09,7.14,145.95,-2.02,7.4,6.2,-1.34,-2.1,1.63,1.0,1.0,0.0,0.51,0.75,0.11
5,16.7,0.09,91,24.99,192.44,6.18,186.26,-0.07,-0.45,0.01,0.05,-0.03,-0.14,0.28,0.47,0.45,0.44,0.52,0.12
6,3.23,0.18,82,22.15,233.72,5.79,227.93,-0.63,1.77,2.02,-0.38,-0.71,0.44,0.4,0.77,0.29,0.48,0.38,0.14
7,-4.4,0.24,76,12.93,269.91,4.12,265.79,-0.26,-0.12,-0.04,-0.06,0.05,-0.02,0.05,0.26,0.46,0.48,0.75,0.14
8,2.6,0.19,81,22.05,311.26,5.41,305.85,-0.49,1.09,1.43,-0.24,-0.36,0.17,0.32,0.43,0.44,0.47,0.44,0.12
9,-14.03,0.32,68,33.51,359.71,6.54,353.18,-0.14,-0.27,0.09,-0.01,-0.02,-0.06,0.1,0.38,0.34,0.47,0.62,0.12
10,2.9,0.18,82,44.88,396.79,9.1,387.68,-1.19,3.85,2.88,-0.72,-1.02,0.93,0.55,0.58,0.24,0.49,0.51,0.14
11,-4.8,0.25,75,53.76,426.45,9.52,416.93,-0.81,2.6,2.0,-0.47,-0.78,0.65,0.47,0.64,0.28,0.46,0.28,0.12
12,6.47,0.16,84,5.68,459.42,3.07,456.36,-0.05,-0.48,0.03,0.05,-0.06,-0.21,0.18,0.54,0.44,0.46,0.55,0.12
13,2.5,0.2,80,9.62,512.4,4.2,508.2,0.01,-0.62,0.01,0.09,-0.09,-0.16,0.24,0.59,0.48,0.44,0.62,0.13
14,-3.7,0.23,77,13.3,542.66,5.52,537.14,-1.54,5.34,3.63,-0.96,-1.46,1.57,0.75,0.77,0.16,0.5,0.61,0.15
15,2.0,0.19,81,22.86,594.54,7.1,587.43,-0.28,-0.07,-0.07,-0.07,0.09,-0.04,0.06,0.24,0.48,0.48,0.75,0.12
16,-2.3,0.23,77,17.04,621.51,6.99,614.52,-0.17,-0.29,-0.03,0.0,0.03,-0.12,0.18,0.35,0.55,0.46,0.61,0.12
17,0.43,0.2,80,10.22,667.03,4.16,662.88,-0.55,1.54,1.87,-0.33,-0.62,0.46,0.36,0.71,0.29,0.49,0.34,0.12
18,7.37,0.15,85,21.22,714.15,6.5,707.65,-0.22,-0.21,-0.05,-0.04,0.02,-0.13,0.11,0.32,0.52,0.47,0.66,0.14
19,1.77,0.2,80,17.18,765.08,6.1,758.98,-0.12,-0.37,-0.05,0.03,-0.01,-0.09,0.16,0.44,0.48,0.46,0.52,0.13
20,11.07,0.13,87,22.8,785.53,7.14,778.39,-0.06,-0.49,-0.05,0.06,-0.03,-0.13,0.21,0.46,0.49,0.45,0.51,0.12
21,1.87,0.19,81,26.77,833.69,6.83,826.86,-0.87,2.73,2.82,-0.53,-0.88,0.47,0.52,0.68,0.27,0.48,0.32,0.82
22,14.2,0.09,91,2.51,887.25,1.75,885.49,-0.9,2.57,2.15,-0.52,-0.7,0.52,0.41,0.5,0.33,0.49,0.57,0.12
23,10.07,0.12,88,29.53,924.4,7.9,916.5,-1.21,3.9,3.47,-0.75,-1.1,0.69,0.57,0.66,0.23,0.5,0.52,0.12
24,16.33,0.08,92,40.52,962.54,8.02,954.52,-0.12,-0.33,-0.0,0.01,-0.02,-0.18,0.16,0.44,0.49,0.47,0.53,0.14
25,16.87,0.07,93,41.12,1026.99,8.88,1018.11,-1.18,4.0,3.3,-0.73,-1.16,0.95,0.67,0.72,0.24,0.49,0.44,0.12
26,24.0,0.03,97,4.04,1044.28,2.69,1041.59,-0.03,-0.48,-0.05,0.1,0.01,-0.2,0.27,0.42,0.58,0.44,0.53,0.13
27,15.37,0.09,91,15.43,1104.84,6.12,1098.73,0.01,-0.62,0.03,0.08,-0.11,-0.12,0.21,0.66,0.45,0.46,0.63,0.14
28,13.37,0.11,89,32.42,1178.65,7.01,1171.64,-0.83,2.7,2.36,-0.53,-0.96,0.84,0.54,0.86,0.19,0.45,0.44,0.13
29,8.37,0.14,86,19.26,1201.58,7.19,1194.4,-0.84,2.64,2.13,-0.48,-0.81,0.59,0.49,0.65,0.33,0.48,0.29,0.12
30,15.6,0.09,91,24.6,1218.36,5.85,1212.51,-0.37,0.85,0.88,-0.18,-0.41,0.14,0.29,0.62,0.35,0.46,0.45,0.13
31,19.4,0.05,95,23.83,1279.54,6.76,1272.78,-1.36,4.98,3.21,-0.86,-1.49,1.38,0.77,0.9,0.15,0.49,0.6,0.15
32,8.83,0.14,86,32.48,1353.71,7.8,1345.91,-0.43,1.36,1.77,-0.21,-0.58,0.3,0.49,0.65,0.42,0.47,0.52,0.12
33,16.43,0.07,93,53.68,1368.27,9.52,1358.75,-0.73,2.05,1.43,-0.41,-0.64,0.61,0.39,0.6,0.3,0.5,0.42,0.15
34,17.13,0.07,93,3.77,1421.75,2.51,1419.25,-0.82,2.35,2.12,-0.48,-0.72,0.56,0.43,0.6,0.28,0.48,0.42,0.14
35,17.17,0.06,94,30.26,1456.91,6.77,1450.15,-1.62,5.77,4.47,-1.04,-1.61,1.64,0.79,0.84,0.08,0.51,0.64,0.13
36,14.73,0.1,90,35.04,1547.91,7.44,1540.47,-0.31,0.66,1.22,-0.15,-0.43,0.22,0.4,0.72,0.36,0.45,0.52,0.15
37,18.53,0.07,93,30.11,1553.2,8.28,1544.92,-0.02,-0.55,0.03,0.06,-0.09,-0.13,0.19,0.61,0.45,0.45,0.62,0.17
38,14.43,0.09,91,7.02,1584.29,3.67,1580.62,-1.11,3.92,2.74,-0.68,-1.17,1.08,0.64,0.77,0.18,0.48,0.44,0.14
39,14.4,0.08,92,20.04,1665.7,5.68,1660.02,-2.01,7.4,5.96,-1.33,-2.1,1.65,1.0,1.0,0.0,0.51,0.75,0.15
40,20.93,0.04,96,10.44,1702.3,3.47,1698.83,-0.67,1.83,2.01,-0.37,-0.59,0.27,0.38,0.56,0.34,0.48,0.37,0.13
41,15.2,0.1,90,12.09,1719.61,3.97,1715.64,-0.01,-0.53,0.01,0.07,-0.06,-0.12,0.2,0.51,0.41,0.44,0.59,0.78
42,24.27,0.02,98,8.37,1776.95,4.75,1772.2,-0.6,1.42,1.6,-0.33,-0.48,0.29,0.33,0.54,0.34,0.46,0.42,0.14
43,23.37,0.03,97,36.1,1871.61,7.82,1863.79,-0.74,2.51,2.32,-0.44,-0.91,0.55,0.6,0.81,0.24,0.46,0.55,0.13
44,24.07,0.02,98,29.77,1853.43,7.37,1846.06,-0.13,-0.38,-0.05,0.02,-0.01,-0.13,0.13,0.42,0.51,0.47,0.58,0.16
45,23.23,0.03,97,34.8,1944.93,7.96,1936.97,-0.06,-0.46,-0.0,0.03,-0.07,-0.1,0.16,0.54,0.5,0.46,0.52,0.13
46,21.9,0.05,95,10.04,2004.92,5.45,1999.47,-0.04,-0.5,0.07,0.04,-0.07,-0.09,0.21,0.59,0.4,0.43,0.57,0.13
47,24.3,0.02,98,35.35,2032.44,6.79,2025.65,-0.65,1.8,1.68,-0.38,-0.64,0.48,0.44,0.63,0.3,0.46,0.31,0.16
48,26.23,0.01,99,45.61,2124.73,8.87,2115.86,0.13,-0.8,0.02,0.15,-0.14,-0.19,0.28,0.72,0.48,0.45,0.75,0.15
49,23.4,0.02,98,22.2,2115.43,7.02,2108.41,-0.48,1.15,1.3,-0.26,-0.47,0.3,0.3,0.59,0.37,0.48,0.39,0.12
50,24.03,0.02,98,13.49,2223.92,4.31,2219.61,-0.61,1.96,1.35,-0.34,-0.73,0.4,0.45,0.7,0.34,0.47,0.44,0.12
51,25.47,0.02,98,3.54,2246.62,2.27,2244.35,0.12,-0.77,0.1,0.16,-0.11,-0.22,0.31,0.69,0.42,0.44,0.75,0.12
52,26.63,0.0,100,11.62,2296.18,2.94,2293.24,-0.36,0.81,0.58,-0.16,-0.38,0.11,0.35,0.57,0.43,0.47,0.42,0.13
53,22.47,0.04,96,40.23,2352.04,7.5,2344.54,-0.51,1.62,1.84,-0.3,-0.7,0.43,0.5,0.82,0.23,0.45,0.6,0.13
54,20.0,0.05,95,14.95,2416.06,4.52,2411.54,-0.93,3.02,2.51,-0.55,-0.9,0.81,0.52,0.68,0.25,0.47,0.33,0.13
55,18.43,0.06,94,18.21,2443.9,5.27,2438.64,-0.2,-0.3,-0.08,-0.04,-0.02,-0.12,0.1,0.39,0.51,0.48,0.63,0.13
56,26.53,0.01,99,13.43,2464.52,5.33,2459.19,-0.26,0.68,1.29,-0.14,-0.5,0.12,0.4,0.77,0.35,0.44,0.66,0.12
57,21.97,0.02,98,22.46,2524.73,6.34,2518.39,-1.47,5.03,4.55,-0.95,-1.42,1.29,0.7,0.78,0.12,0.51,0.59,0.12
58,25.37,0.02,98,5.53,2590.7,3.03,2587.67,-0.06,-0.47,0.04,0.04,-0.05,-0.2,0.26,0.5,0.45,0.44,0.56,0.13
59,22.43,0.04,96,23.47,2634.79,6.02,2628.77,-0.92,3.24,3.07,-0.56,-1.06,0.74,0.7,0.82,0.19,0.45,0.5,0.15
60,20.1,0.04,96,15.9,2678.97,3.76,2675.21,-1.09,3.55,3.17,-0.67,-1.08,0.86,0.59,0.74,0.24,0.5,0.4,0.16
61,20.83,0.04,96,37.75,2738.89,8.18,2730.71,-1.28,4.26,2.71,-0.78,-1.17,1.14,0.62,0.68,0.23,0.48,0.54,0.13
62,22.9,0.03,97,6.45,2776.74,3.44,2773.3,-0.45,1.19,1.6,-0.24,-0.52,0.3,0.38,0.6,0.37,0.47,0.38,0.83
63,24.87,0.02,98,13.31,2839.3,6.38,2832.92,-0.8,2.82,1.7,-0.48,-0.96,0.79,0.64,0.87,0.22,0.45,0.54,0.13
64,25.43,0.01,99,8.06,2934.9,4.42,2930.48,-0.24,0.27,0.98,-0.08,-0.24,-0.12,0.3,0.52,0.48,0.47,0.48,0.14
65,16.73,0.07,93,30.97,2925.54,7.24,2918.3,-1.4,5.0,4.68,-0.92,-1.53,1.31,0.77,0.94,0.09,0.49,0.6,0.12
66,23.93,0.02,98,41.67,3012.52,7.68,3004.84,-0.47,0.91,0.87,-0.23,-0.33,0.26,0.24,0.46,0.4,0.47,0.48,0.13
67,19.37,0.05,95,39.49,3104.3,8.34,3095.96,-0.9,2.47,2.36,-0.51,-0.67,0.48,0.37,0.48,0.36,0.49,0.58,0.13
68,25.83,0.0,100,14,3049.51,5.21,3044.3,-1.06,3.72,4.04,-0.7,-1.23,0.87,0.63,0.88,0.17,0.48,0.52,0.13
69,23.5,0.02,98,41.07,3195.58,7.64,3187.94,-1.23,4.33,3.57,-0.78,-1.32,0.81,0.7,0.85,0.17,0.48,0.51,0.14
70,25.93,0.0,100,29.92,3217.53,7.31,3210.22,-0.9,2.71,3.91,-0.56,-0.89,0.49,0.53,0.72,0.23,0.48,0.32,0.16
71,25.73,0.01,99,16.91,3240.79,4.33,3236.46,-0.1,-0.4,-0.06,0.04,-0.01,-0.11,0.15,0.39,0.48,0.46,0.54,0.14
72,25.07,0.01,99,24.59,3283.26,5.38,3277.88,-0.03,-0.52,0.05,0.06,-0.07,-0.15,0.17,0.54,0.48,0.47,0.54,0.14
73,23.27,0.02,98,6.88,3405.43,3.57,3401.86,-0.84,2.52,2.49,-0.49,-0.76,0.56,0.43,0.56,0.34,0.48,0.38,0.13
74,23.37,0.02,98,16.49,3329.24,6.24,3323.0,-0.72,1.85,1.64,-0.4,-0.53,0.42,0.33,0.45,0.31,0.48,0.62,0.13
75,20.8,0.05,95,39.07,3405.84,6.54,3399.31,-0.11,-0.38,0.1,0.0,-0.05,-0.11,0.15,0.56,0.38,0.46,0.51,0.14
76,16.57,0.07,93,11.92,3427.8,5.97,3421.83,-1.19,3.94,3.12,-0.73,-1.14,0.85,0.62,0.72,0.26,0.49,0.45,0.13
77,24.63,0.01,99,40.95,3457.57,7.46,3450.1,-1.08,3.71,2.09,-0.66,-1.11,0.97,0.57,0.78,0.18,0.48,0.39,0.13
78,27.57,0.0,100,21.92,3554.78,7.1,3547.68,-0.36,0.93,0.85,-0.17,-0.44,0.31,0.36,0.67,0.34,0.45,0.46,0.13
79,23.57,0.02,98,14.94,3653.59,5.61,3647.98,-0.7,1.78,2.29,-0.4,-0.54,0.4,0.34,0.51,0.35,0.48,0.45,0.16
80,24.63,0.02,98,30.49,3772.87,6.36,3766.51,-0.32,0.35,0.7,-0.12,-0.17,-0.0,0.2,0.45,0.43,0.46,0.5,0.13
81,22.13,0.04,96,13.96,3749.12,4.1,3745.02,-0.47,0.95,1.08,-0.21,-0.3,0.15,0.28,0.45,0.41,0.46,0.47,0.13
82,26.97,0.0,100,12.98,3740.82,4.8,3736.02,-0.21,-0.2,-0.03,-0.03,0.02,-0.15,0.14,0.37,0.46,0.46,0.62,1.82
83,26.4,0.0,100,14.05,3794.54,6.66,3787.88,-0.51,1.24,0.95,-0.27,-0.48,0.35,0.32,0.62,0.39,0.47,0.36,0.14
