episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,30.74,0.22,78,10.85,27.58,5.32,22.26,-0.5,1.47,2.26,-0.3,-0.64,0.35,0.47,0.74,0.32,0.45,0.49,0.13
2,23.13,0.2,80,22.32,73.24,5.92,67.32,-0.68,2.2,2.21,-0.43,-0.88,0.65,0.48,0.9,0.16,0.46,0.57,0.16
3,26.66,0.21,79,11.37,104.92,3.96,100.96,-1.59,5.67,6.2,-1.06,-1.7,1.21,0.85,0.95,0.08,0.5,0.65,0.14
4,16.2,0.23,77,27.73,159.75,7.59,152.16,-1.09,3.87,3.54,-0.69,-1.25,0.82,0.69,0.86,0.2,0.48,0.54,0.11
5,35.52,0.15,85,26.52,194.69,6.53,188.16,-0.56,1.36,1.3,-0.3,-0.5,0.3,0.34,0.58,0.36,0.47,0.38,0.12
6,29.27,0.17,83,24.77,228.83,6.08,222.75,-1.25,4.21,4.24,-0.79,-1.23,1.06,0.68,0.77,0.22,0.49,0.45,0.12
7,29.06,0.25,75,9.2,258.19,3.29,254.91,-0.71,2.01,1.47,-0.39,-0.6,0.46,0.32,0.51,0.37,0.49,0.42,0.12
8,13.72,0.21,79,24.38,298.94,5.6,293.34,-2.01,7.55,4.78,-1.3,-2.08,2.21,1.0,1.0,0.0,0.5,0.75,0.11
9,-6.98,0.38,62,27.13,331.83,5.7,326.13,-1.22,4.47,2.29,-0.78,-1.39,1.32,0.71,0.95,0.18,0.49,0.56,0.11
10,18.8,0.15,85,48.94,377.74,9.29,368.45,-0.55,1.73,1.92,-0.29,-0.62,0.32,0.52,0.65,0.34,0.46,0.44,0.15
11,10.81,0.16,84,57.52,426.98,9.7,417.29,-1.09,3.72,2.89,-0.68,-1.16,0.91,0.68,0.8,0.19,0.47,0.42,0.15
12,31.37,0.26,74,6.04,454.2,3.22,450.97,-0.72,1.96,2.07,-0.4,-0.61,0.33,0.45,0.55,0.38,0.45,0.32,0.12
13,35.35,0.18,82,10.95,501.7,4.23,497.46,-0.07,-0.45,-0.0,0.03,-0.05,-0.15,0.2,0.48,0.5,0.44,0.52,0.12
14,28.32,0.2,80,12.6,534.02,5.53,528.5,-0.43,1.31,1.32,-0.28,-0.69,0.48,0.36,0.88,0.22,0.46,0.62,0.12
15,24.24,0.19,81,21.49,586.83,6.95,579.88,-0.22,-0.19,-0.04,-0.04,0.03,-0.06,0.11,0.32,0.53,0.46,0.64,0.17
16,25.2,0.2,80,16.4,607.3,7.03,600.28,-1.66,5.77,5.28,-1.07,-1.63,1.27,0.8,0.82,0.14,0.5,0.64,0.12
