episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,-26.0,0.26,74,10.08,25.97,5.0,20.97,-1.44,5.0,3.73,-0.91,-1.4,1.15,0.7,0.74,0.14,0.5,0.59,0.13
2,-21.0,0.21,79,22.05,65.77,5.75,60.03,-0.61,1.41,0.14,-0.3,-0.37,0.27,0.24,0.43,0.38,0.48,0.66,0.12
3,-23.0,0.23,77,12.36,99.44,4.19,95.25,-1.05,3.47,3.69,-0.67,-1.09,0.85,0.53,0.71,0.22,0.52,0.41,0.12
4,-25.0,0.25,75,29.16,145.99,7.35,138.64,-1.06,3.9,2.41,-0.65,-1.19,1.09,0.75,0.84,0.19,0.47,0.53,0.14
5,-19.0,0.19,81,25.83,182.26,6.23,176.02,-0.45,1.21,0.97,-0.22,-0.53,0.36,0.4,0.67,0.35,0.46,0.4,0.12
6,-23.0,0.23,77,21.45,220.89,5.62,215.27,-0.51,1.51,1.56,-0.24,-0.54,0.15,0.47,0.55,0.42,0.46,0.37,0.14
7,-16.0,0.16,84,11.52,257.98,3.88,254.1,-1.38,4.67,4.26,-0.89,-1.38,1.08,0.74,0.82,0.16,0.49,0.52,0.12
8,-23.0,0.23,77,22.21,300.9,5.7,295.19,-0.35,0.89,0.38,-0.14,-0.36,0.35,0.4,0.56,0.38,0.45,0.41,0.13
9,-25.0,0.25,75,27.2,333.67,5.75,327.92,-0.61,1.79,1.73,-0.34,-0.67,0.39,0.47,0.72,0.32,0.47,0.34,0.17
10,-24.0,0.24,76,50.53,377.24,9.37,367.87,-0.71,1.94,2.47,-0.42,-0.66,0.37,0.41,0.6,0.3,0.49,0.32,0.13
11,-19.0,0.19,81,57.68,420.54,9.7,410.84,-1.59,5.8,5.05,-1.04,-1.71,1.21,0.86,0.94,0.1,0.49,0.65,0.16
12,-30.0,0.3,70,5.24,451.28,2.88,448.4,-0.67,1.65,1.26,-0.36,-0.49,0.43,0.36,0.46,0.39,0.47,0.47,0.12
13,-19.0,0.19,81,11.9,487.85,4.52,483.33,-1.5,5.43,4.36,-0.97,-1.6,1.38,0.85,0.95,0.06,0.48,0.63,0.15
14,-19.0,0.19,81,16.49,530.78,6.14,524.64,-0.64,1.94,2.01,-0.38,-0.7,0.57,0.43,0.7,0.28,0.48,0.37,0.12
15,-16.0,0.16,84,21.92,576.51,6.74,569.76,-1.04,3.41,2.88,-0.65,-1.06,0.74,0.54,0.71,0.24,0.49,0.38,0.14
16,-13.0,0.13,87,18.02,613.79,7.26,606.53,-0.67,1.64,0.49,-0.34,-0.41,0.37,0.31,0.39,0.37,0.48,0.64,0.14
17,-25.0,0.25,75,10.08,657.26,4.06,653.2,-1.19,3.84,3.1,-0.73,-1.06,0.87,0.56,0.64,0.24,0.5,0.51,0.12
18,-22.0,0.22,78,19.67,697.47,6.22,691.26,-0.61,1.43,1.68,-0.32,-0.44,0.29,0.27,0.46,0.41,0.49,0.5,0.14
19,-21.0,0.21,79,17.22,734.01,6.54,727.47,-0.56,1.45,1.01,-0.3,-0.5,0.3,0.34,0.58,0.34,0.48,0.4,0.13
20,-17.0,0.17,83,20.19,773.77,6.58,767.18,-0.48,1.3,1.64,-0.25,-0.51,0.28,0.39,0.6,0.42,0.46,0.4,0.12
21,-17.0,0.17,83,30.12,817.4,7.31,810.1,-0.78,2.43,1.81,-0.45,-0.78,0.65,0.53,0.68,0.28,0.45,0.29,0.78
22,-17.0,0.17,83,2.41,866.81,1.7,865.11,-0.77,2.4,1.65,-0.43,-0.74,0.46,0.47,0.64,0.3,0.48,0.27,0.12
23,-11.0,0.11,89,28.52,901.7,7.66,894.04,-1.12,3.85,2.19,-0.68,-1.12,1.09,0.57,0.74,0.24,0.49,0.41,0.12
24,-6.0,0.06,94,40,944.99,7.82,937.17,-1.18,3.79,3.37,-0.72,-1.05,0.9,0.54,0.61,0.26,0.49,0.51,0.13
25,-12.0,0.12,88,38.18,1000.74,8.74,992.0,-0.26,-0.09,0.03,-0.06,0.05,0.01,0.07,0.3,0.4,0.48,0.75,0.12
26,-16.0,0.16,84,3.64,1028.91,2.46,1026.45,-1.52,5.59,4.03,-0.98,-1.65,1.43,0.82,0.9,0.11,0.5,0.64,0.12
27,-15.0,0.15,85,18.61,1082.52,6.68,1075.84,-0.62,1.7,1.51,-0.35,-0.56,0.43,0.35,0.56,0.27,0.47,0.34,0.12
28,-11.0,0.11,89,34.91,1146.95,7.26,1139.69,-0.78,2.21,1.81,-0.44,-0.68,0.55,0.4,0.56,0.33,0.47,0.42,0.13
29,-15.0,0.15,85,19.66,1183.58,7.27,1176.31,-1.84,6.85,4.32,-1.18,-1.91,1.98,0.96,0.98,0.02,0.5,0.71,0.12
30,-9.0,0.09,91,18.64,1209.51,5.09,1204.42,-0.14,-0.33,-0.01,0.01,-0.01,-0.11,0.14,0.41,0.44,0.46,0.57,0.13
31,-14.0,0.14,86,30.09,1249.39,7.11,1242.28,-0.47,1.54,1.4,-0.26,-0.67,0.35,0.51,0.79,0.31,0.45,0.61,0.14
32,-11.0,0.11,89,29.7,1291.49,7.04,1284.45,0.04,-0.59,0.05,0.12,-0.07,-0.19,0.19,0.54,0.45,0.47,0.63,0.12
33,-12.0,0.12,88,55.27,1351.14,9.59,1341.55,-0.09,-0.41,-0.09,0.05,0.0,-0.17,0.22,0.4,0.6,0.44,0.51,0.13
34,-11.0,0.11,89,4.25,1378.82,2.78,1376.04,-0.56,1.84,0.84,-0.27,-0.63,0.39,0.52,0.68,0.33,0.45,0.45,0.12
35,-8.0,0.08,92,26.52,1422.23,6.4,1415.83,-1.1,3.41,2.36,-0.64,-0.9,0.71,0.53,0.52,0.35,0.48,0.52,0.13
36,-13.0,0.13,87,32.02,1507.03,7.08,1499.95,-0.87,2.77,1.43,-0.49,-0.78,0.61,0.48,0.57,0.24,0.48,0.36,0.18
37,-15.0,0.15,85,35.76,1550.38,8.59,1541.79,-1.66,6.01,5.6,-1.11,-1.78,1.39,0.86,0.95,0.08,0.5,0.67,0.12
38,-10.0,0.1,90,6.48,1549.22,3.44,1545.78,0.03,-0.64,0.03,0.09,-0.1,-0.13,0.22,0.62,0.49,0.44,0.64,0.12
39,-11.0,0.11,89,19.73,1616.56,5.59,1610.97,-0.12,-0.39,0.01,0.0,-0.04,-0.12,0.21,0.47,0.43,0.44,0.52,0.12
