episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,18.77,0.25,75,10.28,26.15,5.08,21.07,0.67,0.04,0.02,0.55,0.07,0.12,1.49,0.81,1.47,3.77,0.14,0.33
2,25.51,0.19,81,20.17,26.38,5.05,21.33,0.8,0.07,-0.1,0.75,0.74,-0.29,2.14,1.24,1.47,4.84,0.03,0.34
3,41.16,0.17,83,8.8,25.69,3.36,22.34,0.61,0.34,0.81,0.61,0.1,0.36,2.68,1.75,1.88,6.3,0.09,0.31
4,7.63,0.26,74,28.45,28.75,7.45,21.3,0.64,0.05,0.02,0.54,0.11,0.01,1.68,0.93,1.53,4.14,0.16,0.3
5,35.14,0.18,82,26.9,28.01,6.3,21.71,0.22,0.78,2.31,0.27,-1.33,1.74,3.13,2.44,2.92,8.49,0.06,0.31
6,30.31,0.17,83,26.02,28.8,6.14,22.65,0.6,0.26,0.37,0.57,0.04,0.38,2.52,1.87,2.06,6.45,0.1,0.34
7,24.64,0.24,76,10.5,25.8,3.64,22.16,0.58,0.3,0.84,0.54,-0.15,0.59,2.07,1.26,1.84,5.17,0.18,0.32
8,14.74,0.24,76,21.74,25.78,5.44,20.34,0.87,0.08,-0.14,0.83,0.94,-0.23,1.93,1.07,1.18,4.18,0.07,0.3
9,14.99,0.22,78,27.47,27.88,5.57,22.31,0.73,0.05,-0.03,0.64,0.33,-0.02,1.86,1.1,1.46,4.42,0.17,0.33
10,15.95,0.16,84,48.38,31.77,9.27,22.5,0.43,0.34,0.98,0.39,-0.53,0.71,2.35,1.58,2.23,6.16,0.08,0.33
11,15.79,0.14,86,56.56,32.21,9.65,22.56,0.4,0.54,1.43,0.4,-0.76,1.14,2.62,1.84,2.44,6.9,0.03,0.34
12,29.21,0.24,76,7.01,25.61,3.64,21.97,0.6,0.42,0.94,0.62,0.06,0.45,2.42,1.76,1.76,5.95,0.18,0.32
13,35.93,0.17,83,12.43,26.83,4.52,22.31,0.57,0.32,0.94,0.53,-0.19,0.7,2.12,1.49,1.87,5.48,0.09,0.33
14,39.75,0.15,85,15.76,28.46,6.06,22.4,0.56,0.28,0.69,0.53,-0.07,0.32,2.54,1.79,1.94,6.27,0.04,0.38
15,19.8,0.23,77,22.81,28.46,7.06,21.4,0.64,0.2,0.42,0.59,0.11,0.25,2.19,1.52,1.78,5.49,0.13,0.4
16,25.19,0.25,75,16.43,27.74,6.94,20.8,0.37,0.54,1.99,0.37,-0.86,1.03,2.63,1.91,2.47,7.0,0.13,0.36
17,27.75,0.18,82,13.1,27.4,4.87,22.54,0.73,0.04,0.02,0.63,0.29,0.08,1.51,0.79,1.39,3.7,0.12,0.33
