episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,7.67,0.28,72,10.71,26.8,5.27,21.53,0.65,0.05,0.06,0.55,0.12,0.07,2.19,1.72,2.03,5.94,0.19,0.28
2,18.67,0.23,77,21.3,25.81,5.31,20.49,0.33,0.54,1.75,0.32,-1.03,1.24,2.42,1.64,2.44,6.49,0.06,0.28
3,2.58,0.23,77,11.69,25.28,4.06,21.22,0.83,0.07,-0.12,0.78,0.78,-0.23,1.86,0.88,1.25,3.99,0.11,0.27
4,13.25,0.17,83,31.54,31.81,7.62,24.19,0.66,0.03,0.06,0.54,0.05,0.08,1.74,1.07,1.57,4.37,0.18,0.17
5,21.67,0.14,86,30.05,29.63,6.61,23.02,0.75,0.08,-0.19,0.71,0.66,-0.28,2.23,1.35,1.4,4.98,0.08,0.23
6,11.58,0.29,71,22.08,25.04,5.77,19.27,0.49,0.35,0.46,0.47,-0.34,0.82,2.59,2.15,2.11,6.86,0.1,0.2
7,23.83,0.18,82,9.5,26.47,3.4,23.07,0.49,0.43,1.14,0.47,-0.45,0.84,2.44,1.62,2.06,6.12,0.14,0.3
8,18.08,0.15,85,22.71,27.98,5.06,22.92,0.73,0.05,0.0,0.64,0.39,-0.1,1.92,1.16,1.59,4.67,0.09,0.32
9,6.92,0.24,76,26.47,26.55,5.52,21.03,0.81,0.07,-0.08,0.76,0.76,-0.26,2.03,1.29,1.57,4.88,0.12,0.37
10,21.67,0.17,83,49.73,31.77,9.33,22.43,0.55,0.27,0.59,0.51,-0.18,0.53,2.13,1.51,1.95,5.59,0.09,0.37
11,30.67,0.21,79,55.9,31.14,9.62,21.52,0.37,0.58,1.9,0.39,-0.84,1.28,2.92,2.16,2.76,7.85,0.1,0.33
12,29.17,0.2,80,6.41,26.06,3.38,22.68,0.29,0.56,2.03,0.28,-1.14,1.37,2.65,2.05,2.68,7.38,0.16,0.31
13,16.83,0.18,82,10.39,25.93,4.17,21.76,0.61,0.24,0.61,0.56,-0.06,0.44,1.89,1.23,1.98,5.1,0.06,0.32
14,10.17,0.17,83,14.46,27.77,5.74,22.02,0.81,0.07,-0.07,0.75,0.7,-0.12,1.65,0.99,1.29,3.93,0.06,0.31
15,4.83,0.31,69,24.71,27.93,7.32,20.61,0.57,0.37,0.54,0.56,-0.17,0.53,2.55,1.62,2.06,6.23,0.21,0.21
16,37.08,0.18,82,16.68,29.13,6.88,22.24,0.36,0.55,1.92,0.37,-0.83,0.94,3.02,2.31,2.73,8.06,0.1,0.17
17,41.92,0.18,82,12.29,26.57,4.65,21.93,0.16,0.75,2.24,0.18,-1.56,1.76,3.15,2.54,3.08,8.77,0.08,0.18
18,14.67,0.18,82,20.2,28.85,6.51,22.34,0.75,0.05,-0.04,0.67,0.44,-0.06,1.99,1.28,1.51,4.78,0.11,0.18
19,11.5,0.15,85,17.67,29.69,6.7,22.99,0.75,0.05,-0.02,0.67,0.42,-0.0,1.64,0.88,1.22,3.74,0.1,0.24
20,18.33,0.2,80,20.5,28.45,6.83,21.62,0.69,0.06,0.02,0.61,0.35,-0.11,2.25,1.58,1.92,5.75,0.09,0.29
21,24.17,0.16,84,25.58,33.23,6.96,26.26,0.54,0.37,0.89,0.52,-0.25,0.74,2.27,1.46,2.0,5.74,0.22,1.71
22,32.17,0.18,82,2.48,25.88,1.74,24.15,0.49,0.28,0.48,0.45,-0.35,0.44,2.76,2.15,2.44,7.34,0.2,0.18
23,61.0,0.08,92,27.96,33.41,7.52,25.89,0.14,0.86,2.73,0.19,-1.63,1.8,3.28,2.54,3.17,9.0,0.15,0.18
24,35.92,0.14,86,40,30.96,7.94,23.02,0.31,0.55,1.81,0.3,-1.04,1.26,2.56,1.85,2.56,6.96,0.08,0.18
25,36.0,0.07,93,37.16,33.22,8.68,24.54,0.67,0.27,0.6,0.65,0.21,0.31,2.25,1.42,1.88,5.55,0.06,0.19
26,24.67,0.11,89,4.02,28.14,2.68,25.46,0.79,0.08,-0.14,0.75,0.73,-0.21,2.06,1.33,1.43,4.81,0.17,0.18
27,23.5,0.15,85,18.87,34.69,6.76,27.93,0.82,0.13,0.37,0.8,0.86,-0.25,2.35,1.56,1.52,5.44,0.28,0.18
28,20.42,0.21,79,33.24,34.23,7.09,27.14,0.58,0.27,1.13,0.55,0.0,0.32,2.47,1.9,1.92,6.29,0.31,0.28
29,26.83,0.17,83,19.77,32.84,7.13,25.71,0.48,0.4,1.0,0.46,-0.47,0.81,2.42,1.74,2.18,6.34,0.24,0.27
30,14.67,0.14,86,19.45,28.48,5.23,23.26,0.73,0.05,-0.05,0.65,0.38,-0.05,1.65,1.0,1.35,4.0,0.1,0.23
31,34.75,0.1,90,28.53,31.74,6.72,25.02,0.62,0.26,0.63,0.58,0.03,0.37,2.34,1.58,2.04,5.97,0.14,0.2
32,21.17,0.15,85,32.88,32.15,7.68,24.47,0.54,0.25,0.55,0.48,-0.32,0.58,1.96,1.32,1.82,5.11,0.17,0.41
33,25.08,0.09,91,53.8,34.34,9.52,24.81,0.82,0.08,-0.16,0.77,0.81,-0.21,2.02,1.18,1.3,4.5,0.12,0.34
34,29.83,0.18,82,3.8,27.42,2.54,24.88,0.55,0.48,0.86,0.58,-0.13,0.71,2.82,1.95,2.23,7.0,0.22,0.27
35,42.17,0.13,87,29.38,30.22,6.59,23.63,0.29,0.55,2.38,0.27,-1.15,1.13,2.76,2.05,2.8,7.61,0.11,0.24
