episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,38.72,0.26,74,11.22,27.2,5.47,21.73,0.38,0.42,0.82,0.35,-0.75,0.97,2.72,2.16,2.5,7.38,0.19,0.14
2,48.64,0.21,79,19.92,25.77,4.84,20.94,0.48,0.27,1.21,0.41,-0.47,0.55,2.42,1.95,2.43,6.8,0.05,0.14
3,37.87,0.27,73,9.04,24.28,3.49,20.79,0.64,0.22,0.35,0.6,0.15,0.34,2.12,1.48,1.73,5.33,0.15,0.14
4,49.65,0.2,80,25.04,28.04,6.61,21.42,0.6,0.32,0.47,0.59,0.06,0.32,2.66,1.78,2.11,6.55,0.08,0.14
5,42.63,0.24,76,28.26,26.76,6.5,20.26,0.33,0.51,1.15,0.31,-1.01,1.23,2.63,2.04,2.63,7.3,0.07,0.14
6,37.41,0.27,73,20.55,25.58,5.45,20.14,0.44,0.5,1.66,0.44,-0.6,0.99,2.52,1.86,2.32,6.7,0.12,0.2
7,41.52,0.25,75,10.76,24.63,3.64,20.99,0.58,0.29,0.67,0.53,-0.19,0.61,2.13,1.43,1.93,5.49,0.14,0.15
8,58.81,0.15,85,21.11,28.52,5.22,23.29,0.43,0.34,1.2,0.38,-0.61,0.79,2.46,1.85,2.26,6.56,0.12,0.15
9,31.07,0.3,70,27.33,27.66,5.77,21.89,0.72,0.06,0.0,0.65,0.42,-0.11,2.06,1.21,1.67,4.94,0.23,0.14
10,60.89,0.13,87,45.98,32.49,9.16,23.33,0.61,0.06,-0.02,0.51,0.09,0.01,2.1,1.54,1.88,5.53,0.09,0.15
11,55.58,0.16,84,56,31.91,9.62,22.29,0.35,0.47,1.39,0.32,-0.91,1.21,2.44,1.86,2.46,6.76,0.06,0.17
12,52.84,0.19,81,5.26,24.64,2.88,21.75,0.81,0.06,-0.09,0.74,0.66,-0.12,1.78,1.0,1.25,4.03,0.08,0.14
13,52.37,0.19,81,11.31,25.86,4.3,21.56,0.01,0.98,2.49,0.08,-2.07,2.54,3.4,2.78,3.46,9.63,0.06,0.13
14,45.88,0.22,78,15.95,28.12,6.27,21.85,0.68,0.07,-0.06,0.6,0.35,-0.14,2.06,1.32,1.63,5.01,0.14,0.16
15,49.41,0.2,80,21.99,28.66,6.83,21.82,0.7,0.06,-0.03,0.62,0.34,-0.06,1.89,1.12,1.7,4.71,0.11,0.2
16,58.2,0.15,85,18.82,30.01,7.3,22.71,0.46,0.31,0.98,0.4,-0.52,0.6,2.56,1.87,2.27,6.71,0.07,0.17
17,41.68,0.25,75,9.95,24.18,3.99,20.19,0.57,0.29,0.75,0.54,-0.07,0.37,2.57,2.05,2.13,6.76,0.08,0.13
18,55.08,0.17,83,18.77,28.49,6.01,22.48,0.81,0.06,-0.04,0.74,0.63,-0.16,1.94,1.16,1.46,4.55,0.1,0.15
19,51.64,0.19,81,15.73,27.73,6.15,21.58,0.45,0.32,1.27,0.39,-0.55,0.65,2.52,1.96,2.42,6.9,0.07,0.18
20,42.46,0.24,76,20.32,27.24,6.76,20.47,0.32,0.49,1.19,0.31,-0.93,1.11,2.79,2.13,2.64,7.57,0.08,0.15
21,44.96,0.22,78,25.72,30.59,6.87,23.72,0.2,0.67,2.26,0.22,-1.37,1.45,3.19,2.51,3.08,8.78,0.2,2.24
22,54.2,0.18,82,2.44,25.99,1.72,24.27,0.48,0.32,0.79,0.43,-0.46,0.77,2.33,1.7,2.23,6.26,0.19,0.32
23,67.04,0.09,91,29.27,35.36,7.84,27.52,0.61,0.05,-0.02,0.51,0.09,-0.11,2.24,1.67,1.8,5.71,0.22,0.36
24,66.98,0.1,90,37.33,31.24,7.44,23.8,0.65,0.04,0.04,0.53,0.05,0.18,1.53,0.87,1.57,3.97,0.06,0.4
25,73.38,0.06,94,36.6,33.52,8.66,24.85,0.54,0.32,0.47,0.51,-0.23,0.57,2.44,1.71,1.98,6.13,0.06,0.4
26,76.03,0.06,94,3.53,27.61,2.39,25.21,0.84,0.09,-0.16,0.8,0.92,-0.32,2.3,1.61,1.47,5.37,0.09,0.46
