episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,24.79,0.2,80,10.9,28.78,5.35,23.42,0.83,0.08,-0.11,0.78,0.8,-0.26,2.1,1.26,1.46,4.82,0.16,0.14
2,23.1,0.23,77,21.27,26.08,4.83,21.25,0.5,0.29,0.81,0.43,-0.5,0.81,1.84,1.12,2.08,5.04,0.13,0.13
3,27.1,0.19,81,12.2,26.15,4.13,22.02,0.78,0.06,-0.06,0.7,0.53,-0.04,1.68,0.89,1.28,3.85,0.11,0.12
4,25.89,0.21,79,23.82,30.47,7.18,23.29,0.73,0.27,0.72,0.72,0.48,0.21,2.37,1.51,1.65,5.52,0.19,0.12
5,39.31,0.15,85,27.27,29.58,6.56,23.01,0.8,0.08,-0.17,0.76,0.77,-0.3,2.15,1.46,1.36,4.98,0.1,0.12
6,30.46,0.21,79,18.84,26.51,5.32,21.19,0.57,0.26,0.51,0.53,-0.08,0.41,2.52,1.98,2.09,6.58,0.08,0.12
7,23.42,0.21,79,11.44,26.68,3.79,22.89,0.75,0.05,0.03,0.66,0.38,0.04,1.6,0.85,1.43,3.87,0.18,0.14
8,28.83,0.21,79,18.63,26.06,4.97,21.09,0.81,0.07,-0.08,0.75,0.73,-0.23,2.08,1.22,1.58,4.87,0.07,0.13
9,29.05,0.24,76,23.62,27.14,5.17,21.97,0.26,0.62,2.4,0.25,-1.31,1.35,2.75,1.93,2.84,7.53,0.18,0.12
10,34.61,0.2,80,49.2,30.63,9.31,21.32,0.6,0.25,0.71,0.56,0.01,0.29,2.16,1.42,1.92,5.51,0.07,0.13
11,45.09,0.15,85,56.09,32.26,9.63,22.64,0.35,0.57,1.65,0.36,-0.85,1.1,2.88,2.22,2.71,7.81,0.07,0.14
12,13.23,0.26,74,6.43,25.2,3.39,21.81,0.72,0.06,-0.04,0.64,0.37,-0.07,1.84,1.01,1.4,4.26,0.18,0.13
13,41.74,0.17,83,12.72,26.9,4.69,22.22,0.4,0.5,1.94,0.41,-0.62,0.88,2.78,2.05,2.39,7.22,0.08,0.12
14,36.7,0.21,79,14.99,26.61,5.85,20.76,0.44,0.29,1.42,0.38,-0.47,0.36,2.66,2.09,2.43,7.18,0.01,0.14
15,25.96,0.22,78,24.1,30.26,7.44,22.82,0.42,0.39,1.51,0.37,-0.78,0.88,2.18,1.38,2.33,5.9,0.17,0.14
16,38.38,0.15,85,18.45,29.94,7.09,22.85,0.57,0.24,0.77,0.53,0.0,0.1,2.33,1.6,1.73,5.66,0.09,0.14
17,13.6,0.25,75,10.56,26.84,4.09,22.75,0.8,0.06,-0.05,0.74,0.64,-0.14,1.69,0.92,1.25,3.87,0.22,0.14
18,32.32,0.21,79,19.87,29.17,6.64,22.53,0.53,0.18,0.54,0.45,-0.29,0.31,2.33,1.77,2.27,6.37,0.17,0.14
19,19.45,0.27,73,16.71,25.79,6.28,19.51,0.65,0.04,0.09,0.54,0.06,0.1,1.73,1.03,1.71,4.47,0.06,0.14
20,16.84,0.27,73,21.32,26.13,6.84,19.29,0.72,0.06,-0.09,0.65,0.45,-0.13,1.84,1.19,1.36,4.38,0.02,0.14
21,23.33,0.2,80,23.38,31.62,6.7,24.92,0.68,0.05,0.02,0.57,0.18,0.04,1.75,1.15,1.42,4.32,0.24,0.7
22,37.62,0.14,86,2.36,25.68,1.68,24.0,0.78,0.08,-0.11,0.73,0.7,-0.19,2.12,1.37,1.49,4.98,0.14,0.12
23,42.91,0.12,88,28.83,33.44,7.73,25.7,0.56,0.15,0.2,0.48,-0.14,0.3,2.08,1.47,1.83,5.38,0.18,0.14
24,62.15,0.03,97,36.16,34.88,7.78,27.09,0.51,0.21,0.79,0.44,-0.3,0.38,2.43,1.72,2.24,6.39,0.15,0.14
25,51.1,0.1,90,35.02,32.52,8.57,23.96,0.51,0.23,0.38,0.43,-0.4,0.46,2.2,1.53,2.22,5.96,0.08,0.15
26,49.36,0.09,91,3.91,27.05,2.62,24.44,0.7,0.06,-0.06,0.62,0.35,-0.1,2.14,1.46,1.7,5.31,0.09,0.13
27,41.93,0.09,91,18.12,33.59,6.53,27.05,0.87,0.08,-0.15,0.84,0.96,-0.26,1.91,1.12,1.22,4.25,0.2,0.13
28,37.82,0.14,86,26.29,36.22,6.64,29.58,0.6,0.34,0.48,0.6,0.02,0.5,2.65,1.79,2.26,6.7,0.31,0.13
29,43.61,0.08,92,21.45,37.3,7.54,29.76,0.73,0.06,-0.03,0.65,0.42,-0.09,2.17,1.61,1.76,5.54,0.27,0.13
30,36.01,0.09,91,28.13,33.32,5.98,27.34,0.87,0.09,-0.19,0.84,1.0,-0.31,1.99,1.18,1.11,4.28,0.22,0.12
31,39.03,0.15,85,27.06,29.36,6.94,22.42,0.77,0.08,-0.12,0.72,0.69,-0.28,2.14,1.51,1.46,5.11,0.04,0.16
32,45.17,0.14,86,27.72,30.77,7.1,23.67,0.49,0.34,0.88,0.46,-0.35,0.6,2.63,1.86,2.33,6.81,0.12,0.17
33,50.56,0.07,93,55.74,34.15,9.61,24.54,0.89,0.09,-0.18,0.86,1.03,-0.32,1.98,1.09,1.14,4.2,0.06,0.19
34,36.96,0.15,85,4.05,25.79,2.66,23.13,0.73,0.23,0.23,0.71,0.43,0.18,2.21,1.32,1.65,5.18,0.1,0.26
35,51.58,0.11,89,24.18,29.93,6.04,23.89,0.33,0.52,1.31,0.3,-1.07,1.26,2.46,1.73,2.56,6.75,0.09,0.24
36,56.94,0.08,92,25.93,30.32,6.08,24.24,0.36,0.48,1.19,0.33,-0.97,1.31,2.32,1.68,2.39,6.39,0.05,0.21
37,48.1,0.13,87,32.37,31.22,8.39,22.83,0.48,0.27,0.67,0.42,-0.39,0.48,2.41,1.75,2.3,6.46,0.03,0.18
