episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,50.07,0.17,83,10.04,27.75,4.98,22.77,0.81,0.08,-0.18,0.77,0.81,-0.27,2.14,1.25,1.28,4.68,0.11,0.33
2,49.43,0.15,85,22.64,27.64,5.24,22.4,0.49,0.27,1.22,0.42,-0.46,0.62,2.22,1.62,2.07,5.92,0.04,0.4
3,46.82,0.2,80,11.57,25.54,3.99,21.55,0.95,0.1,-0.2,0.96,1.32,-0.47,2.38,1.34,1.44,5.15,0.09,0.33
4,30.51,0.24,76,25.43,28.38,7.01,21.37,0.47,0.27,0.97,0.4,-0.53,0.64,2.43,1.8,2.4,6.63,0.14,0.33
5,33.27,0.22,78,26.36,26.73,6.19,20.54,0.59,0.27,0.82,0.55,-0.07,0.41,2.38,1.67,2.0,6.05,0.02,0.33
6,41.78,0.21,79,20.41,26.47,5.54,20.94,0.47,0.3,1.21,0.41,-0.54,0.67,2.2,1.61,2.28,6.09,0.05,0.31
7,23.77,0.33,67,10.82,22.24,3.64,18.6,0.61,0.36,1.07,0.61,0.06,0.52,2.34,1.6,1.78,5.72,0.12,0.31
8,29.35,0.25,75,20.16,25.16,5.19,19.97,0.81,0.08,-0.14,0.77,0.79,-0.18,1.85,1.23,1.17,4.25,0.06,0.31
9,19.76,0.29,71,29.1,26.56,6.03,20.54,0.64,0.35,0.9,0.64,0.17,0.43,2.68,1.9,2.04,6.62,0.14,0.32
10,16.85,0.23,77,50.29,30.76,9.36,21.4,0.72,0.06,-0.04,0.64,0.38,-0.13,2.01,1.27,1.56,4.84,0.13,0.32
11,4.47,0.29,71,56.34,28.85,9.64,19.21,0.43,0.58,2.24,0.47,-0.55,1.03,2.96,2.11,2.48,7.55,0.09,0.28
12,37.19,0.25,75,6.17,24.91,3.28,21.63,0.09,0.86,2.26,0.14,-1.82,2.21,3.11,2.49,3.24,8.84,0.16,0.25
13,57.36,0.14,86,11.3,27.52,4.31,23.21,0.71,0.06,-0.01,0.63,0.37,-0.03,1.93,1.31,1.56,4.8,0.09,0.17
14,43.22,0.2,80,15.35,27.66,5.74,21.92,0.49,0.44,1.22,0.48,-0.42,0.87,2.4,1.79,2.08,6.26,0.11,0.17
15,22.54,0.26,74,23.93,29.33,7.17,22.16,0.56,0.17,1.66,0.47,-0.23,0.19,1.77,1.01,1.74,4.53,0.2,0.17
16,55.84,0.13,87,18.3,30.1,7.11,22.99,0.72,0.06,-0.04,0.64,0.4,-0.06,1.78,0.99,1.47,4.24,0.06,0.18
17,50.63,0.18,82,11.29,27.1,4.2,22.9,0.44,0.37,0.76,0.39,-0.68,1.06,2.28,1.7,2.23,6.21,0.14,0.32
18,34.18,0.24,76,20.95,26.75,6.46,20.29,0.65,0.04,0.08,0.53,0.05,0.2,1.58,0.92,1.66,4.16,0.06,0.32
19,63.05,0.1,90,14.87,30.13,5.78,24.36,0.49,0.28,0.72,0.41,-0.58,0.87,1.87,1.31,2.16,5.33,0.11,0.32
20,34.91,0.23,77,22.08,27.38,6.94,20.44,0.31,0.5,1.66,0.28,-1.01,1.04,3.12,2.52,2.99,8.62,0.06,0.31
21,35.7,0.17,83,26.52,31.54,6.67,24.87,0.75,0.06,-0.01,0.67,0.49,-0.09,2.28,1.71,1.82,5.81,0.21,1.76
22,63.85,0.12,88,2.5,27.23,1.75,25.48,0.67,0.16,0.81,0.61,0.23,0.04,2.22,1.53,1.93,5.68,0.18,0.24
23,45.28,0.14,86,28.4,32.28,7.63,24.65,0.37,0.43,1.15,0.34,-0.84,1.11,2.43,1.78,2.44,6.65,0.16,0.25
24,43.06,0.14,86,33.3,31.03,7.38,23.65,0.75,0.06,-0.06,0.68,0.5,-0.18,2.12,1.44,1.55,5.11,0.11,0.24
25,54.28,0.09,91,32.88,33.01,8.46,24.55,0.82,0.07,-0.06,0.77,0.73,-0.16,1.72,0.94,1.44,4.11,0.1,0.21
26,76.48,0.07,93,3.48,28.37,2.37,26.0,0.46,0.28,1.15,0.39,-0.55,0.66,2.25,1.62,2.22,6.09,0.15,0.3
27,57.84,0.1,90,17.89,32.78,6.51,26.27,0.52,0.39,0.71,0.51,-0.23,0.66,2.8,2.01,2.34,7.16,0.19,0.41
28,35.06,0.16,84,29.75,35.38,6.92,28.45,0.68,0.03,0.1,0.55,0.03,0.18,1.43,0.83,1.58,3.84,0.29,0.29
29,44.11,0.16,84,20.63,33.74,7.46,26.29,0.77,0.07,-0.1,0.7,0.59,-0.14,2.05,1.31,1.45,4.81,0.23,0.27
30,59.14,0.09,91,22.73,30.22,5.45,24.77,0.57,0.37,0.93,0.58,-0.02,0.55,2.36,1.6,1.75,5.71,0.12,0.25
31,64.8,0.04,96,28.5,32.49,6.91,25.58,0.73,0.06,-0.03,0.65,0.39,0.05,1.6,0.91,1.26,3.77,0.08,0.22
32,42.5,0.14,86,31.16,33.72,7.81,25.91,0.52,0.28,0.54,0.47,-0.29,0.61,2.29,1.67,2.01,5.98,0.22,0.18
33,22.21,0.16,84,56.76,32.83,9.66,23.17,0.3,0.51,1.31,0.28,-0.99,1.14,3.04,2.51,2.86,8.4,0.13,0.19
34,65.78,0.12,88,3.81,27.39,2.52,24.86,0.24,0.62,2.12,0.24,-1.24,1.54,2.94,2.42,2.81,8.17,0.16,0.25
35,56.7,0.1,90,25.73,30.1,6.32,23.78,0.55,0.28,1.06,0.5,-0.23,0.5,2.38,1.72,2.13,6.23,0.06,0.25
36,59.32,0.08,92,24,31.18,6.1,25.09,0.48,0.27,0.38,0.41,-0.46,0.62,2.29,1.68,2.18,6.16,0.12,0.26
37,47.45,0.12,88,29.64,32.24,8.26,23.98,0.46,0.32,0.93,0.4,-0.6,0.81,2.39,1.88,2.3,6.56,0.11,0.26
38,71.31,0.08,92,5.9,29.03,3.2,25.83,0.48,0.44,1.1,0.47,-0.47,1.03,2.34,1.71,2.22,6.26,0.15,0.21
39,57.5,0.1,90,23.96,29.86,5.97,23.89,0.4,0.53,1.18,0.41,-0.73,1.18,2.52,1.89,2.32,6.73,0.07,0.18
40,61.21,0.13,87,7.86,26.66,2.87,23.79,0.7,0.07,-0.12,0.63,0.43,-0.15,1.94,1.26,1.45,4.66,0.12,0.29
41,60.24,0.1,90,10.61,30.29,3.67,26.62,0.61,0.06,-0.05,0.52,0.13,0.01,2.14,1.58,1.76,5.48,0.19,1.69
42,78.7,0.05,95,8.21,29.46,4.62,24.84,0.53,0.32,0.58,0.5,-0.19,0.49,2.67,1.93,2.23,6.83,0.03,0.22
43,26.0,0.2,80,37.34,33.04,7.92,25.12,0.8,0.08,-0.15,0.76,0.78,-0.28,2.11,1.31,1.38,4.8,0.24,0.18
44,58.88,0.05,95,19.89,36.48,6.42,30.06,0.76,0.07,-0.04,0.69,0.56,-0.15,2.16,1.35,1.67,5.18,0.26,0.18
45,54.63,0.06,94,37.62,32.73,8.14,24.6,0.17,0.72,2.11,0.19,-1.5,1.63,3.2,2.63,3.27,9.1,0.03,0.18
46,63.69,0.08,92,9.91,36.11,5.44,30.67,0.32,0.52,2.03,0.29,-1.07,1.2,2.72,2.03,2.72,7.47,0.3,0.25
47,56.69,0.07,93,30.84,31.23,6.37,24.86,0.71,0.05,0.04,0.61,0.29,-0.01,1.72,0.97,1.64,4.33,0.09,0.25
48,37.28,0.11,89,44.15,34.32,8.39,25.93,0.82,0.08,-0.13,0.78,0.82,-0.3,2.2,1.42,1.47,5.09,0.17,0.26
49,65.61,0.06,94,20.68,32.15,6.62,25.53,0.7,0.05,-0.03,0.61,0.24,0.02,1.73,1.06,1.5,4.3,0.12,0.26
50,74.72,0.04,96,10.16,29.29,3.49,25.79,0.33,0.52,1.53,0.31,-1.04,1.31,2.43,1.74,2.51,6.68,0.09,0.41
51,82.01,0.02,98,3.69,30.82,2.35,28.47,0.53,0.33,0.83,0.51,-0.18,0.46,2.62,1.92,2.16,6.7,0.17,0.35
52,49.68,0.14,86,21.84,27.56,4.35,23.21,0.58,0.29,0.35,0.56,-0.05,0.49,2.3,1.5,1.86,5.66,0.1,0.2
53,42.59,0.06,94,39.02,40.07,7.54,32.53,0.71,0.18,0.39,0.67,0.35,0.11,1.95,1.17,1.61,4.72,0.31,0.2
54,74.1,0.04,96,13.88,31.25,4.27,26.98,0.81,0.08,-0.17,0.78,0.85,-0.29,2.24,1.35,1.41,5.0,0.15,0.25
55,59.02,0.07,93,19.59,32.04,5.56,26.47,0.8,0.07,-0.12,0.75,0.7,-0.15,1.94,1.1,1.4,4.43,0.17,0.25
56,63.32,0.09,91,14.01,31.51,5.29,26.22,0.71,0.32,1.06,0.73,0.46,0.14,2.58,1.71,1.86,6.15,0.18,0.27
57,67.2,0.05,95,19.77,31.86,5.75,26.11,0.36,0.45,1.62,0.32,-0.9,1.02,2.65,2.12,2.62,7.39,0.11,0.26
58,75.16,0.05,95,7.97,33.02,4.07,28.95,0.83,0.07,-0.09,0.77,0.73,-0.18,1.9,1.07,1.27,4.24,0.23,0.25
59,66.21,0.03,97,22.77,35.38,6.14,29.24,0.89,0.08,-0.17,0.86,1.03,-0.31,1.91,1.08,1.14,4.13,0.21,0.29
60,67.86,0.05,95,19.98,29.41,4.33,25.07,0.3,0.52,1.68,0.28,-1.05,1.21,2.9,2.38,2.72,7.99,0.06,0.31
61,38.81,0.12,88,32.95,37.76,8.19,29.57,0.74,0.3,0.3,0.76,0.55,0.22,2.57,1.73,1.76,6.06,0.3,0.24
62,78.26,0.06,94,5.55,28.2,3.05,25.15,0.78,0.07,-0.07,0.72,0.62,-0.18,2.16,1.47,1.58,5.21,0.08,1.72
63,79.83,0.02,98,11.71,32.8,5.71,27.08,0.65,0.05,-0.02,0.55,0.13,0.08,1.65,0.97,1.45,4.07,0.13,0.3
64,78.44,0.01,99,9.96,36.95,5.15,31.8,0.5,0.27,0.76,0.45,-0.28,0.43,2.46,1.88,2.06,6.39,0.26,0.21
65,57.43,0.07,93,27.83,33.56,6.66,26.9,0.79,0.07,-0.11,0.73,0.66,-0.17,1.92,1.26,1.41,4.59,0.18,0.19
66,62.24,0.02,98,37.1,34.17,7.27,26.9,0.52,0.31,0.73,0.48,-0.29,0.61,2.42,1.69,2.17,6.29,0.12,0.18
67,51.25,0.05,95,38.83,36.06,8.25,27.81,0.58,0.12,0.41,0.48,-0.21,0.35,1.96,1.4,1.97,5.33,0.16,0.18
68,72.45,0.06,94,13.41,30.58,5.11,25.47,0.63,0.28,0.77,0.61,0.16,0.31,2.68,1.96,2.1,6.73,0.11,0.18
69,42.08,0.08,92,40.95,35.71,7.68,28.02,0.84,0.08,-0.1,0.8,0.85,-0.24,1.85,1.02,1.16,4.03,0.21,0.18
70,56.02,0.07,93,29.51,32.88,7.28,25.59,0.7,0.05,-0.01,0.6,0.24,0.01,1.89,1.29,1.57,4.75,0.12,0.21
71,56.61,0.11,89,20.97,28.21,4.79,23.42,0.46,0.3,1.21,0.4,-0.54,0.66,2.28,1.73,2.21,6.22,0.05,0.2
72,70.96,0.02,98,27.06,31.5,5.64,25.86,0.42,0.5,1.01,0.42,-0.64,1.02,2.72,2.03,2.39,7.14,0.07,0.25
73,65.62,0.08,92,7.36,32.84,3.78,29.07,0.18,0.72,2.07,0.2,-1.5,1.76,2.92,2.38,2.92,8.23,0.25,0.24
74,78.85,0.01,99,13.58,32.64,5.38,27.25,0.5,0.52,1.31,0.53,-0.33,0.81,2.79,1.93,2.27,6.99,0.13,0.19
75,50.81,0.04,96,36.11,33.95,6.14,27.81,0.69,0.05,0.02,0.59,0.22,0.07,1.66,1.01,1.6,4.27,0.18,0.26
76,72.33,0.05,95,10.94,32.24,5.63,26.61,0.64,0.05,0.03,0.54,0.11,0.1,1.65,1.04,1.61,4.3,0.16,0.27
77,44.76,0.07,93,42.4,35.88,7.82,28.06,0.64,0.04,-0.01,0.53,0.07,0.05,1.77,1.19,1.7,4.67,0.18,0.28
78,66.39,0.03,97,22.93,35.49,7.35,28.14,0.64,0.04,0.06,0.53,0.06,0.1,1.79,1.13,1.69,4.62,0.18,0.33
79,75.15,0.03,97,14.47,31.8,5.35,26.45,0.74,0.06,-0.03,0.66,0.44,-0.03,1.65,0.89,1.34,3.88,0.12,0.43
80,59.77,0.06,94,25.09,31.6,5.77,25.83,0.67,0.06,-0.08,0.59,0.27,-0.15,2.44,1.71,1.9,6.05,0.13,0.26
81,66.95,0.07,93,15.81,29.79,4.46,25.33,0.83,0.09,-0.18,0.81,0.92,-0.37,2.36,1.38,1.46,5.19,0.12,0.28
82,75.44,0.04,96,10.15,31.01,4.2,26.81,0.58,0.35,0.9,0.56,-0.13,0.5,2.4,1.57,2.12,6.08,0.14,1.7
83,81.21,0.02,98,12.94,32.52,6.17,26.35,0.46,0.44,1.85,0.46,-0.45,0.77,2.82,2.2,2.43,7.45,0.1,0.3
84,79.79,0.04,96,2.3,29.13,1.65,27.48,0.59,0.06,-0.04,0.49,0.01,-0.1,2.47,1.93,2.03,6.43,0.17,0.28
85,58.31,0.04,96,26.19,36.22,5.64,30.58,0.6,0.11,0.12,0.5,-0.04,0.22,2.12,1.49,1.98,5.58,0.26,0.26
86,85.73,0.02,98,4.57,29.98,2.96,27.02,0.73,0.05,-0.02,0.64,0.39,0.02,1.61,0.99,1.43,4.03,0.12,0.29
87,72.04,0.04,96,13.21,33.45,5.24,28.21,0.56,0.2,0.87,0.47,-0.32,0.48,1.83,1.12,1.9,4.85,0.18,0.26
88,87.0,0.01,99,6.91,30.98,3.71,27.27,0.7,0.06,-0.06,0.62,0.32,-0.04,1.83,1.11,1.5,4.43,0.12,0.26
89,81.96,0.03,97,6.64,30.54,4.21,26.33,0.25,0.59,1.86,0.26,-1.17,1.33,2.89,2.26,2.73,7.88,0.12,0.26
90,76.45,0.04,96,2.82,34.18,1.91,32.27,0.76,0.08,-0.1,0.7,0.6,-0.23,2.15,1.65,1.58,5.38,0.3,0.27
