episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,30.75,0.21,79,9.77,25.87,4.85,21.01,-1.01,3.35,2.6,-0.61,-1.01,0.84,2.76,2.11,1.94,0.48,0.36,0.13
2,22.73,0.2,80,22.55,66.24,5.34,60.9,-0.5,1.38,2.01,-0.28,-0.59,0.2,2.5,1.98,2.25,0.48,0.38,0.14
3,12.19,0.19,81,14,109.25,4.54,104.72,-1.63,5.91,5.5,-1.08,-1.74,1.26,3.15,2.72,1.53,0.5,0.66,0.11
4,22.88,0.22,78,31.5,153.96,7.65,146.31,-0.99,3.33,2.45,-0.58,-0.97,0.9,2.59,2.3,2.14,0.47,0.36,0.14
5,19.32,0.11,89,28.9,192.06,6.56,185.51,0.03,-0.67,0.09,0.08,-0.11,-0.12,2.19,1.72,3.01,0.43,0.65,0.14
6,5.44,0.23,77,19.06,228.12,5.29,222.83,-0.17,-0.29,-0.04,-0.01,0.02,-0.1,2.52,1.8,2.73,0.47,0.63,0.12
7,38.26,0.13,87,11.34,269.55,3.78,265.77,-0.62,1.64,1.83,-0.35,-0.54,0.38,2.67,1.92,2.25,0.47,0.36,0.13
8,15.64,0.21,79,22.56,309.3,5.51,303.8,-1.13,3.48,2.7,-0.66,-0.87,0.76,2.7,2.06,2.09,0.49,0.52,0.14
9,24.84,0.2,80,29.5,351.54,5.94,345.6,-0.65,1.62,1.97,-0.37,-0.54,0.34,2.8,2.29,2.2,0.49,0.48,0.12
10,18.08,0.27,73,48.22,393.18,9.26,383.92,-0.53,1.44,2.14,-0.31,-0.63,0.3,2.67,1.94,2.45,0.47,0.36,0.15
11,12.67,0.22,78,52.51,424.72,9.46,415.26,-1.1,3.81,5.02,-0.72,-1.25,0.62,2.78,2.3,2.13,0.5,0.54,0.12
12,13.04,0.27,73,5.71,461.05,3.08,457.97,-0.34,0.56,0.99,-0.15,-0.3,0.07,2.64,1.84,2.62,0.47,0.44,0.12
13,5.0,0.2,80,11.53,504.36,4.51,499.85,-0.56,1.05,0.87,-0.29,-0.31,0.3,2.92,2.17,2.0,0.49,0.67,0.12
14,30.27,0.22,78,13.33,541.19,5.58,535.62,-0.75,2.2,1.85,-0.43,-0.72,0.56,2.69,2.06,2.12,0.48,0.33,0.12
15,21.55,0.14,86,23.22,589.76,7.11,582.65,-0.51,1.69,1.94,-0.3,-0.72,0.5,2.55,1.87,2.58,0.47,0.6,0.12
16,31.84,0.16,84,18,631.72,7.03,624.69,-1.08,3.72,2.91,-0.68,-1.16,0.81,2.75,2.37,1.84,0.48,0.42,0.13
