episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,-2.37,0.23,77,12.18,31.54,5.9,25.64,-0.11,-0.33,0.08,-0.0,-0.03,-0.06,2.42,2.08,2.47,0.46,0.57,0.18
2,3.77,0.18,82,23.9,73.09,5.6,67.49,-0.71,2.46,2.06,-0.42,-0.89,0.73,2.73,2.04,2.27,0.47,0.56,0.12
3,5.37,0.18,82,12.05,106.84,4.09,102.76,0.02,-0.6,0.03,0.08,-0.08,-0.19,2.18,1.65,2.62,0.43,0.63,0.12
4,2.37,0.2,80,27.14,159.29,7.29,152.0,-0.53,1.57,1.87,-0.31,-0.64,0.28,2.48,1.91,2.22,0.44,0.48,0.14
5,7.03,0.15,85,22.4,190.32,5.92,184.4,-0.6,1.52,1.13,-0.33,-0.52,0.31,2.89,2.19,2.14,0.48,0.39,0.12
6,5.83,0.15,85,14.78,238.79,5.0,233.79,-1.78,6.35,5.46,-1.16,-1.78,1.45,3.38,2.74,1.53,0.51,0.68,0.14
7,-14.97,0.32,68,11.04,261.88,3.79,258.09,-1.51,5.27,4.7,-0.97,-1.5,1.12,3.19,2.66,1.63,0.5,0.61,0.15
8,-7.13,0.27,73,19.97,303.05,4.75,298.3,-0.29,0.82,0.88,-0.14,-0.53,0.21,2.42,1.86,2.55,0.46,0.65,0.11
9,-3.33,0.23,77,31.4,343.46,6.32,337.14,-0.75,1.96,2.04,-0.42,-0.56,0.44,2.84,2.35,2.14,0.49,0.61,0.15
10,8.7,0.14,86,48.37,377.62,9.27,368.35,-0.53,1.1,0.4,-0.22,-0.2,0.19,2.8,2.07,2.21,0.47,0.68,0.14
11,2.37,0.19,81,56.1,431.23,9.63,421.6,-0.6,1.78,1.56,-0.31,-0.61,0.48,2.67,1.95,2.47,0.47,0.35,0.13
12,-3.77,0.23,77,5.12,452.77,2.82,449.95,-1.48,5.03,4.21,-0.94,-1.42,1.19,3.2,2.49,1.82,0.5,0.59,0.14
13,1.0,0.21,79,11.8,498.99,4.39,494.61,-0.46,1.29,0.99,-0.24,-0.53,0.33,2.54,1.84,2.27,0.44,0.41,0.15
14,-1.83,0.22,78,15.85,548.41,5.95,542.46,-0.54,1.3,1.75,-0.29,-0.47,0.1,2.82,2.19,2.23,0.48,0.38,0.13
15,-2.63,0.23,77,23.17,594.85,7.37,587.48,-0.61,2.08,2.54,-0.35,-0.79,0.42,2.65,2.03,2.39,0.47,0.57,0.12
16,9.3,0.14,86,17.58,624.58,6.97,617.6,-0.57,1.49,2.23,-0.33,-0.57,0.41,2.5,1.99,2.38,0.46,0.34,0.13
17,-3.07,0.24,76,11.29,662.66,4.39,658.26,-0.5,1.54,0.9,-0.25,-0.55,0.34,2.54,1.96,2.24,0.45,0.4,0.12
18,5.77,0.17,83,20.72,702.58,6.56,696.02,-0.52,1.43,1.93,-0.28,-0.55,0.32,2.51,1.86,2.41,0.45,0.36,0.17
19,2.47,0.18,82,16.12,738.56,6.2,732.37,-1.17,3.8,2.32,-0.7,-1.05,1.06,3.06,2.5,1.95,0.5,0.51,0.15
20,8.1,0.14,86,20.84,790.78,6.62,784.16,-0.64,1.84,1.56,-0.37,-0.61,0.46,2.93,2.34,2.02,0.49,0.37,0.12
21,10.0,0.13,87,27.39,829.2,7.03,822.16,-0.69,2.13,1.01,-0.38,-0.72,0.59,2.77,2.15,2.15,0.47,0.3,0.81
22,10.13,0.13,87,2.36,876.07,1.68,874.39,-0.21,-0.18,-0.07,-0.03,0.01,-0.13,2.56,1.86,2.6,0.47,0.62,0.13
23,18.93,0.06,94,25.73,920.69,6.98,913.7,-1.07,3.49,2.92,-0.66,-1.06,0.67,2.95,2.23,1.86,0.47,0.38,0.13
24,23.53,0.03,97,31.96,970.44,6.75,963.69,-0.44,1.05,1.13,-0.23,-0.43,0.15,2.63,1.88,2.29,0.45,0.38,0.14
25,19.97,0.06,94,37.45,1026.09,8.7,1017.38,-0.1,-0.38,-0.03,0.03,-0.02,-0.03,2.28,1.8,2.64,0.45,0.54,0.13
26,14.6,0.11,89,3.35,1065.66,2.29,1063.37,0.05,-0.64,0.01,0.12,-0.05,-0.21,2.08,1.51,2.79,0.42,0.65,0.14
27,13.17,0.1,90,18.72,1075.92,6.92,1069.0,-0.95,2.77,2.91,-0.56,-0.77,0.53,2.96,2.38,1.94,0.48,0.56,0.13
28,18.77,0.06,94,35.56,1192.27,7.61,1184.66,-0.09,-0.37,-0.03,0.02,-0.05,-0.16,2.53,1.98,2.58,0.47,0.52,0.12
29,13.7,0.09,91,19.42,1217.77,7.29,1210.48,-1.43,4.84,4.28,-0.91,-1.36,1.2,3.1,2.56,1.86,0.5,0.58,0.12
30,16.27,0.08,92,24.97,1232.78,5.86,1226.91,-0.17,-0.24,-0.05,0.0,0.03,-0.16,2.63,2.05,2.4,0.47,0.61,0.24
31,15.5,0.09,91,30.99,1281.2,7.51,1273.69,-0.6,1.79,1.27,-0.32,-0.62,0.53,2.6,1.99,2.33,0.46,0.34,0.15
32,10.77,0.12,88,28.32,1324.4,7.43,1316.98,-0.84,2.19,2.65,-0.47,-0.57,0.35,2.96,2.28,2.0,0.48,0.6,0.5
33,23.0,0.04,96,54.67,1377.67,9.56,1368.1,-0.07,-0.48,-0.01,0.07,-0.0,-0.15,2.25,1.56,2.75,0.44,0.51,0.39
34,14.67,0.09,91,4.02,1423.84,2.65,1421.19,-1.05,3.75,2.92,-0.66,-1.21,0.89,2.89,2.31,2.0,0.48,0.52,0.19
35,20.73,0.03,97,24.21,1455.08,5.91,1449.18,-1.6,5.62,4.49,-1.03,-1.6,1.44,3.4,2.76,1.5,0.51,0.63,0.17
36,15.83,0.09,91,22.97,1509.07,5.84,1503.23,-0.4,0.99,1.52,-0.2,-0.47,0.38,2.45,1.91,2.45,0.45,0.44,0.15
37,23.47,0.03,97,29.03,1556.6,8.21,1548.39,-0.08,-0.42,0.04,0.03,-0.04,-0.07,2.38,1.88,2.56,0.45,0.5,0.15
