episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,44.43,0.16,84,12.21,32.4,5.9,26.5,0.2,0.69,2.61,0.22,-1.42,1.42,3.08,2.42,2.95,8.45,0.25,0.32
2,31.91,0.24,76,17.47,25.38,4.8,20.58,0.31,0.5,1.52,0.3,-0.96,1.01,2.86,2.3,2.6,7.76,0.09,0.32
3,25.99,0.23,77,7.53,24.97,3.12,21.84,0.6,0.19,0.7,0.55,0.07,0.17,2.46,1.77,1.91,6.13,0.16,0.33
4,23.06,0.23,77,29.01,30.01,7.44,22.57,0.5,0.24,0.27,0.43,-0.4,0.62,2.06,1.46,1.91,5.43,0.19,0.33
5,41.59,0.16,84,24.52,29.45,5.99,23.45,0.6,0.43,0.55,0.63,0.07,0.72,2.61,1.81,1.94,6.36,0.14,0.41
6,28.09,0.18,82,19.51,28.32,5.24,23.07,0.8,0.06,-0.05,0.74,0.65,-0.12,1.62,0.88,1.22,3.72,0.14,0.34
7,24.51,0.26,74,11.5,25.55,3.87,21.68,0.34,0.45,1.22,0.32,-0.79,0.97,2.76,2.1,2.51,7.36,0.19,0.23
8,47.9,0.12,88,19.66,28.23,4.76,23.48,0.61,0.35,1.9,0.6,0.03,0.34,2.48,1.64,1.98,6.09,0.08,0.34
9,21.22,0.2,80,31.26,31.22,6.64,24.58,0.71,0.05,0.01,0.61,0.29,0.02,1.74,1.09,1.46,4.29,0.22,0.33
10,29.95,0.22,78,49.23,29.97,9.31,20.67,0.52,0.24,0.75,0.45,-0.38,0.48,2.01,1.33,2.09,5.44,0.05,0.29
11,49.09,0.1,90,53.69,33.69,9.52,24.18,0.75,0.08,-0.13,0.7,0.65,-0.25,2.28,1.5,1.5,5.28,0.09,0.16
12,29.6,0.24,76,6.64,25.03,3.48,21.55,0.38,0.43,1.98,0.34,-0.85,1.03,2.64,1.99,2.62,7.25,0.16,0.15
13,28.14,0.23,77,12.75,25.27,4.59,20.68,0.46,0.31,1.0,0.39,-0.63,0.75,2.21,1.6,2.25,6.05,0.08,0.13
14,34.49,0.17,83,15.28,27.82,5.82,22.0,0.89,0.09,-0.18,0.86,1.05,-0.26,1.84,1.18,1.19,4.22,0.06,0.12
15,15.24,0.27,73,22.73,27.47,7.08,20.38,0.96,0.1,-0.24,0.96,1.32,-0.49,2.36,1.26,1.2,4.82,0.13,0.12
16,47.67,0.17,83,18.7,29.45,7.28,22.17,0.18,0.73,2.62,0.2,-1.54,1.73,2.94,2.2,3.06,8.2,0.08,0.12
17,21.53,0.26,74,12.08,24.07,4.5,19.57,0.73,0.06,-0.04,0.65,0.42,-0.12,1.97,1.22,1.6,4.78,0.03,0.12
18,47.65,0.11,89,18.07,30.15,6.02,24.13,0.48,0.43,1.46,0.47,-0.47,0.8,2.51,1.67,2.22,6.4,0.11,0.13
19,39.61,0.16,84,17.95,28.98,6.52,22.45,0.6,0.31,0.83,0.6,0.11,0.4,2.49,1.7,1.92,6.11,0.08,0.14
20,27.43,0.26,74,21.62,26.66,6.93,19.73,0.34,0.47,0.72,0.33,-0.85,0.99,2.64,1.93,2.31,6.88,0.06,0.12
21,18.07,0.21,79,27.77,35.88,7.02,28.86,0.66,0.04,0.06,0.54,0.06,0.14,1.71,1.14,1.78,4.63,0.36,0.74
22,40.56,0.12,88,2.4,25.18,1.7,23.48,0.75,0.05,0.01,0.66,0.42,0.03,1.46,0.78,1.44,3.68,0.08,0.14
23,51.54,0.12,88,28.12,32.88,7.56,25.32,0.27,0.61,1.72,0.27,-1.24,1.42,2.66,1.97,2.75,7.38,0.17,0.12
24,54.21,0.06,94,33.62,32.99,7.21,25.79,0.81,0.08,-0.13,0.76,0.76,-0.26,2.29,1.45,1.47,5.2,0.11,0.16
25,50.18,0.08,92,32,33.7,8.42,25.28,0.57,0.31,1.16,0.55,-0.08,0.44,2.46,1.61,1.92,5.99,0.13,0.13
26,44.08,0.12,88,2.89,26.31,2.02,24.3,0.72,0.06,-0.01,0.63,0.38,-0.06,2.27,1.59,1.86,5.73,0.12,0.13
27,27.58,0.17,83,15.81,31.22,6.2,25.01,0.75,0.05,-0.0,0.66,0.43,0.01,1.45,0.7,1.4,3.54,0.21,0.15
28,31.65,0.14,86,31.66,36.4,7.05,29.35,0.71,0.19,0.44,0.67,0.35,0.18,2.02,1.29,1.63,4.94,0.3,0.13
29,46.02,0.13,87,19.23,32.39,7.13,25.26,0.49,0.31,0.92,0.44,-0.43,0.54,2.39,1.7,2.25,6.34,0.16,0.13
30,53.77,0.1,90,27.2,31.12,5.9,25.22,0.38,0.38,1.18,0.34,-0.72,0.77,2.84,2.22,2.64,7.71,0.15,0.13
31,66.8,0.07,93,31.05,32.15,7.48,24.67,0.12,0.79,2.62,0.16,-1.67,1.92,3.18,2.56,3.19,8.94,0.07,0.16
32,38.98,0.19,81,26.88,28.89,6.91,21.98,0.5,0.33,1.02,0.47,-0.29,0.56,2.7,2.12,2.38,7.21,0.1,0.12
33,51.88,0.07,93,58.15,35.92,9.73,26.19,0.36,0.48,0.92,0.34,-0.9,1.24,2.48,1.86,2.5,6.85,0.15,0.13
34,39.16,0.14,86,3.94,28.46,2.6,25.86,0.61,0.06,-0.03,0.51,0.06,-0.04,2.14,1.44,1.91,5.49,0.21,0.13
35,46.74,0.16,84,27,28.7,6.58,22.12,0.33,0.5,1.45,0.3,-1.0,1.19,2.61,2.01,2.56,7.18,0.04,0.13
36,59.54,0.1,90,27.24,30.34,6.47,23.87,0.3,0.52,1.55,0.29,-1.02,1.11,2.94,2.3,2.77,8.01,0.07,0.13
37,54.58,0.06,94,30.13,33.63,8.27,25.36,0.63,0.04,0.08,0.51,-0.0,0.1,1.87,1.21,1.88,4.97,0.11,0.13
38,46.19,0.09,91,6.88,29.91,3.62,26.29,0.66,0.17,0.04,0.61,0.21,0.25,1.99,1.26,1.63,4.88,0.17,0.13
39,37.1,0.17,83,23.42,28.28,5.96,22.31,0.59,0.24,0.26,0.55,-0.04,0.38,2.35,1.68,2.18,6.2,0.09,0.12
40,45.77,0.12,88,9.16,26.47,3.17,23.3,0.69,0.28,0.49,0.68,0.32,0.32,2.23,1.5,1.74,5.47,0.06,0.12
41,48.36,0.11,89,8.48,28.92,3.12,25.8,0.33,0.58,2.36,0.33,-0.99,1.32,2.61,1.98,2.61,7.19,0.19,0.7
42,53.07,0.06,94,9.28,31.34,5.12,26.21,0.64,0.05,0.03,0.53,0.07,0.06,1.92,1.33,1.74,4.99,0.15,0.13
43,58.52,0.03,97,36.72,36.53,8.1,28.43,0.73,0.18,0.03,0.7,0.53,0.04,2.4,1.68,1.62,5.7,0.19,0.13
44,47.39,0.05,95,31,36.27,7.28,28.99,0.71,0.07,-0.11,0.64,0.45,-0.11,2.07,1.5,1.42,5.0,0.23,0.15
45,49.7,0.04,96,38.42,34.39,7.99,26.4,0.64,0.04,-0.01,0.52,0.04,0.13,1.72,1.06,1.62,4.4,0.13,0.14
46,47.77,0.07,93,9.28,34.38,5.26,29.12,0.45,0.34,1.41,0.39,-0.61,0.68,2.3,1.6,2.19,6.1,0.25,0.14
47,66.05,0.03,97,35.18,32.27,6.83,25.44,0.36,0.48,1.54,0.32,-0.96,1.2,2.32,1.61,2.48,6.41,0.05,0.13
48,42.95,0.06,94,51.3,40.89,8.97,31.91,0.78,0.07,-0.17,0.73,0.67,-0.22,1.96,1.05,1.28,4.29,0.31,0.13
49,71.19,0.02,98,23.1,33.86,7.16,26.69,0.28,0.58,1.59,0.27,-1.18,1.36,2.76,2.06,2.8,7.62,0.12,0.13
50,42.66,0.09,91,9.68,27.78,3.41,24.37,0.84,0.07,-0.09,0.79,0.82,-0.19,1.8,0.96,1.18,3.93,0.08,0.13
51,26.37,0.17,83,3.75,28.16,2.37,25.78,0.65,0.05,0.03,0.55,0.16,0.02,1.94,1.25,1.75,4.94,0.24,0.12
52,55.32,0.05,95,18.38,30.49,4.01,26.48,0.68,0.06,-0.09,0.6,0.33,-0.07,2.15,1.5,1.54,5.18,0.14,0.13
53,64.55,0.06,94,33.67,35.31,6.71,28.6,0.1,0.88,3.44,0.16,-1.75,1.97,3.35,2.66,3.27,9.28,0.22,0.13
54,48.13,0.08,92,18.96,30.13,5.46,24.67,0.66,0.29,0.64,0.65,0.23,0.34,2.23,1.49,1.62,5.34,0.09,0.14
55,56.88,0.07,93,21.83,33.11,6.08,27.03,0.41,0.33,1.41,0.36,-0.58,0.8,2.68,2.18,2.48,7.34,0.18,0.14
56,43.37,0.09,91,15.59,30.48,5.32,25.16,0.7,0.05,-0.0,0.6,0.26,0.01,1.89,1.21,1.63,4.72,0.14,0.14
57,49.34,0.08,92,16.39,32.89,5.04,27.85,0.5,0.38,1.47,0.47,-0.42,0.74,2.4,1.66,2.21,6.27,0.21,0.13
58,56.18,0.08,92,5.8,29.76,3.17,26.59,0.26,0.6,1.69,0.26,-1.2,1.31,2.8,2.13,2.86,7.79,0.17,0.13
59,60.16,0.02,98,22.95,32.78,5.35,27.43,0.72,0.26,0.48,0.71,0.42,0.14,2.35,1.51,1.79,5.64,0.15,0.16
60,67.21,0.04,96,18.56,29.43,4.16,25.27,0.31,0.54,1.49,0.29,-1.07,1.27,2.7,2.02,2.65,7.36,0.06,0.13
61,33.87,0.12,88,33.32,36.82,8.2,28.61,0.86,0.07,-0.14,0.81,0.86,-0.25,1.92,1.11,1.3,4.33,0.27,0.13
62,55.4,0.1,90,6.04,27.16,3.27,23.89,0.47,0.55,1.01,0.51,-0.41,1.0,2.81,1.98,2.28,7.07,0.07,0.72
63,62.4,0.02,98,13.06,33.11,6.28,26.84,0.59,0.3,0.84,0.58,0.07,0.23,2.35,1.76,1.83,5.93,0.12,0.13
64,52.79,0.05,95,7.76,34.14,4.23,29.92,0.6,0.06,-0.05,0.5,0.05,-0.01,2.15,1.5,1.77,5.42,0.26,0.13
65,51.73,0.04,96,35.76,38.31,7.42,30.9,0.75,0.26,0.43,0.75,0.55,0.1,2.38,1.56,1.82,5.77,0.28,0.15
66,56.39,0.04,96,28.21,32.84,6.07,26.77,0.68,0.06,-0.06,0.6,0.32,-0.07,2.15,1.51,1.7,5.35,0.15,0.14
67,47.01,0.05,95,32.86,33.12,7.39,25.73,0.65,0.04,0.07,0.53,-0.0,0.16,1.61,1.02,1.64,4.27,0.11,0.14
68,51.29,0.09,91,15.87,31.28,5.72,25.56,0.56,0.35,0.37,0.55,-0.11,0.58,2.57,1.88,2.04,6.5,0.15,0.14
69,59.92,0.06,94,28.18,31.78,5.9,25.87,0.33,0.47,1.29,0.31,-0.86,1.06,2.72,2.1,2.61,7.43,0.13,0.15
70,63.1,0.05,95,22.06,33.01,6.58,26.42,0.37,0.53,2.25,0.36,-0.87,1.09,2.59,1.83,2.39,6.81,0.14,0.13
71,58.6,0.06,94,11.6,31.4,3.27,28.13,0.35,0.54,1.68,0.36,-0.78,1.02,2.79,2.08,2.55,7.43,0.21,0.13
72,54.57,0.05,95,33.14,35.09,6.32,28.78,0.36,0.46,1.08,0.32,-0.92,1.22,2.37,1.75,2.46,6.58,0.22,0.13
73,37.17,0.12,88,7.36,35.28,3.78,31.5,0.45,0.42,0.81,0.43,-0.61,0.97,2.25,1.53,2.28,6.07,0.33,0.13
74,79.49,0.02,98,15.96,31.77,6.05,25.71,0.01,0.97,2.77,0.08,-2.07,2.3,3.39,2.78,3.43,9.59,0.05,0.13
75,44.97,0.07,93,41.27,35.53,6.86,28.67,0.72,0.11,0.2,0.65,0.31,0.11,1.73,0.86,1.52,4.11,0.21,0.13
76,54.79,0.02,98,12.39,39.23,6.11,33.12,0.73,0.25,0.39,0.73,0.51,0.16,2.19,1.36,1.6,5.15,0.26,0.13
77,58.47,0.05,95,40.49,36.54,7.65,28.88,0.38,0.62,1.16,0.41,-0.77,1.37,2.8,2.01,2.56,7.37,0.21,0.13
78,55.91,0.05,95,26.36,33.88,7.71,26.17,0.63,0.21,0.35,0.58,0.11,0.34,2.08,1.3,1.7,5.1,0.13,0.13
79,68.4,0.03,97,15.13,31.43,5.39,26.04,0.46,0.55,1.78,0.5,-0.43,0.97,2.79,2.08,2.28,7.16,0.1,0.13
80,55.55,0.04,96,30.07,32.95,6.39,26.56,0.78,0.08,-0.17,0.73,0.72,-0.24,2.09,1.42,1.3,4.81,0.14,0.13
81,55.97,0.08,92,26.63,31.49,5.6,25.89,0.49,0.24,1.29,0.41,-0.4,0.39,2.56,1.99,2.32,6.87,0.15,0.13
82,53.09,0.05,95,15.85,32.08,5.28,26.8,0.77,0.07,-0.04,0.71,0.58,-0.11,1.96,1.33,1.54,4.82,0.16,1.05
83,54.57,0.04,96,14.59,40.35,6.89,33.46,0.31,0.56,1.64,0.3,-1.1,1.42,2.46,1.77,2.54,6.77,0.32,0.18
84,52.05,0.02,98,2.59,34.08,1.8,32.29,0.81,0.08,-0.13,0.77,0.79,-0.27,2.36,1.57,1.51,5.44,0.29,0.19
85,64.03,0.03,97,28.39,33.55,6.03,27.53,0.57,0.31,0.92,0.55,-0.1,0.43,2.62,1.87,2.27,6.75,0.16,0.18
86,55.93,0.0,100,3.3,33.59,2.21,31.38,0.57,0.21,0.54,0.51,-0.14,0.46,2.02,1.29,1.89,5.2,0.26,0.18
87,61.18,0.05,95,14.95,31.08,5.88,25.2,0.57,0.26,0.73,0.52,-0.15,0.5,2.38,1.82,2.18,6.38,0.07,0.19
88,55.91,0.06,94,7.32,29.46,3.88,25.57,0.57,0.3,0.99,0.53,-0.15,0.46,2.29,1.52,1.92,5.72,0.11,0.26
89,61.47,0.01,99,6.67,33.15,4.22,28.93,0.63,0.35,1.23,0.64,0.17,0.42,2.58,1.79,1.86,6.22,0.2,0.24
90,48.28,0.05,95,2.44,30.54,1.72,28.82,0.61,0.12,0.47,0.51,-0.08,0.28,1.82,1.14,1.7,4.65,0.22,0.26
91,51.18,0.04,96,14.6,32.14,5.57,26.56,0.67,0.03,0.01,0.55,0.06,0.12,1.54,0.93,1.44,3.91,0.13,0.26
92,54.89,0.05,95,27.49,32.38,5.77,26.61,0.64,0.05,0.04,0.53,0.11,0.06,2.16,1.59,1.9,5.65,0.14,0.27
93,52.72,0.02,98,35.15,38.92,7.61,31.31,0.64,0.05,0.05,0.53,0.07,0.1,1.85,1.19,1.71,4.76,0.26,0.28
94,65.23,0.02,98,8.2,32.13,3.58,28.55,0.27,0.6,2.2,0.26,-1.25,1.33,2.65,1.92,2.74,7.32,0.19,0.27
95,67.24,0.04,96,29.31,32.11,6.26,25.85,0.31,0.54,1.5,0.29,-1.09,1.26,2.75,2.16,2.71,7.62,0.1,0.25
96,47.13,0.07,93,6.12,34.46,3.92,30.54,0.57,0.14,0.3,0.47,-0.16,0.26,2.19,1.58,1.97,5.74,0.29,0.27
97,58.74,0.03,97,35.55,34.18,7.6,26.58,0.78,0.08,-0.14,0.74,0.73,-0.24,2.08,1.48,1.4,4.97,0.13,0.26
98,43.42,0.1,90,6.83,46.29,4.33,41.96,0.27,0.73,2.64,0.32,-1.14,1.38,3.13,2.38,2.74,8.26,0.44,0.2
99,60.38,0.03,97,8.47,30.61,4.55,26.06,0.57,0.27,0.6,0.54,-0.1,0.33,2.56,1.68,2.16,6.4,0.1,0.18
100,50.45,0.04,96,36.25,35.02,8.33,26.69,0.66,0.04,0.07,0.54,0.08,0.09,1.72,0.97,1.62,4.3,0.14,0.21
101,65.5,0.02,98,31.47,33.7,7.49,26.2,0.53,0.32,0.9,0.49,-0.27,0.61,2.29,1.67,1.99,5.95,0.09,0.19
102,55.36,0.03,97,6.04,29.69,3.29,26.39,0.66,0.04,0.08,0.54,0.04,0.17,1.59,1.06,1.72,4.37,0.11,0.18
103,60.83,0.03,97,21.9,31.95,5.62,26.33,0.54,0.29,0.83,0.49,-0.35,0.74,2.07,1.46,1.89,5.42,0.11,1.76
