episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,4.97,0.29,71,11.39,27.45,5.56,21.89,0.01,-0.55,0.1,0.09,-0.07,-0.19,1.84,1.84,2.07,0.44,0.6,0.14
2,15.04,0.24,76,20.18,60.54,5.01,55.53,-0.11,-0.37,-0.03,0.02,-0.01,-0.2,1.99,1.92,2.38,0.45,0.51,0.14
3,8.12,0.25,75,11.36,96.66,3.94,92.72,-0.45,1.31,2.54,-0.28,-0.69,0.35,2.33,2.23,2.13,0.49,0.62,0.13
4,14.22,0.21,79,25.49,142.35,6.98,135.37,-0.2,-0.22,-0.03,-0.04,0.01,-0.1,2.33,2.0,2.57,0.46,0.64,0.12
5,19.65,0.21,79,21.87,176.07,5.66,170.41,-0.05,-0.48,-0.03,0.07,-0.04,-0.16,1.76,1.87,2.2,0.45,0.54,0.15
6,13.64,0.27,73,21.32,218.28,5.51,212.77,-0.56,1.49,2.59,-0.33,-0.58,0.14,2.64,1.84,2.11,0.44,0.41,0.15
7,23.48,0.21,79,13.8,251.68,4.36,247.32,-1.09,3.65,3.65,-0.69,-1.13,0.79,2.86,2.23,2.25,0.47,0.42,0.13
8,13.12,0.21,79,21.32,289.94,4.97,284.96,-1.57,5.29,6.05,-1.04,-1.53,1.04,3.39,2.49,1.9,0.51,0.62,0.15
9,14.41,0.24,76,22.84,325.13,5.08,320.05,-1.28,4.49,3.2,-0.82,-1.37,1.26,2.9,2.26,2.04,0.48,0.51,0.15
10,12.91,0.21,79,49.01,373.63,9.3,364.33,-1.58,5.69,2.99,-0.97,-1.53,1.31,3.16,2.35,2.29,0.49,0.62,0.12
11,28.98,0.18,82,56.2,413.9,9.63,404.27,-0.58,1.52,1.46,-0.31,-0.52,0.39,2.55,2.0,2.35,0.47,0.36,0.14
12,15.14,0.23,77,6.77,447.61,3.53,444.08,-0.93,3.23,3.66,-0.6,-1.11,0.73,2.77,2.1,1.95,0.47,0.5,0.16
13,15.97,0.22,78,11.62,487.28,4.38,482.9,0.01,-0.56,0.09,0.08,-0.07,-0.19,2.08,1.8,2.23,0.44,0.62,0.13
14,17.16,0.26,74,14.43,527.71,6.09,521.62,-0.77,2.36,1.55,-0.45,-0.75,0.62,2.86,2.0,2.13,0.45,0.29,0.17
15,16.51,0.24,76,23.32,567.18,7.08,560.11,-0.45,0.91,0.97,-0.21,-0.33,0.31,2.33,1.95,2.46,0.47,0.45,0.17
16,27.89,0.13,87,18.02,605.6,7.17,598.44,-0.17,-0.25,-0.03,-0.02,-0.0,-0.1,2.28,2.12,2.63,0.48,0.62,0.14
17,19.52,0.2,80,10.4,646.05,4.12,641.92,-1.19,3.95,2.38,-0.71,-1.06,1.02,2.78,2.14,2.46,0.49,0.51,0.13
18,30.89,0.16,84,19.95,690.55,6.4,684.14,-0.99,3.15,2.97,-0.62,-0.97,0.64,2.74,2.26,2.21,0.48,0.34,0.12
19,10.52,0.25,75,17.31,726.13,6.42,719.71,0.01,-0.61,0.05,0.08,-0.08,-0.16,2.04,1.87,2.24,0.46,0.61,0.14
20,27.84,0.19,81,20.59,767.13,6.69,760.44,-1.03,3.32,4.07,-0.66,-1.06,0.8,2.73,2.17,2.26,0.48,0.37,0.14
21,18.35,0.18,82,29.68,807.88,7.46,800.41,-1.4,4.97,4.83,-0.91,-1.52,1.04,3.02,2.44,2.21,0.5,0.6,0.84
22,34.67,0.1,90,2.32,845.86,1.66,844.2,-1.16,3.7,3.14,-0.7,-1.03,0.84,2.76,2.21,2.53,0.48,0.51,0.17
23,48.67,0.06,94,28.37,897.15,7.62,889.53,-0.7,2.17,2.42,-0.42,-0.76,0.45,2.38,2.21,2.4,0.48,0.32,0.14
24,41.59,0.08,92,39.48,945.05,7.77,937.28,-0.58,1.41,1.34,-0.3,-0.45,0.29,2.64,2.04,2.55,0.48,0.41,0.13
25,35.32,0.06,94,37.11,992.3,8.69,983.62,-0.33,0.96,1.25,-0.15,-0.53,0.22,2.04,1.84,2.12,0.45,0.64,0.13
26,35.72,0.08,92,3.24,1033.51,2.22,1031.28,-0.58,1.92,1.86,-0.36,-0.78,0.55,2.68,1.98,2.14,0.46,0.59,0.13
27,30.04,0.08,92,17.62,1084.82,6.73,1078.09,-0.31,-0.09,-0.11,-0.09,0.05,-0.12,2.06,1.88,2.67,0.45,0.72,0.13
28,18.88,0.16,84,32.75,1134.35,7.35,1127.0,0.09,-0.74,0.1,0.11,-0.14,-0.11,2.01,1.96,2.2,0.44,0.72,0.13
29,30.95,0.09,91,17.2,1173.7,6.78,1166.92,-1.4,5.08,3.74,-0.91,-1.53,1.41,3.19,2.29,1.88,0.49,0.6,0.14
30,31.32,0.08,92,25.39,1208.11,6.07,1202.04,-1.53,5.28,4.15,-0.97,-1.48,1.33,3.1,2.41,2.17,0.5,0.61,0.15
31,41.6,0.08,92,30.04,1265.03,7.18,1257.85,-0.64,1.58,2.06,-0.36,-0.53,0.23,2.46,2.17,2.22,0.48,0.42,0.14
32,35.21,0.09,91,37.58,1322.65,7.91,1314.75,-0.75,2.67,2.19,-0.43,-0.91,0.64,2.5,1.86,2.03,0.46,0.54,0.13
33,40.35,0.03,97,54.43,1353.92,9.55,1344.37,-0.35,0.95,2.02,-0.21,-0.59,0.17,2.23,2.03,2.13,0.46,0.64,0.13
34,31.71,0.11,89,4.31,1403.52,2.83,1400.7,-0.59,1.92,2.24,-0.37,-0.81,0.49,2.55,2.08,2.18,0.46,0.58,0.12
35,28.27,0.1,90,29.11,1438.63,6.56,1432.07,-0.2,-0.24,-0.1,-0.01,0.02,-0.12,2.14,1.86,2.61,0.47,0.65,0.14
36,41.57,0.03,97,25.86,1493.47,6.26,1487.22,0.01,-0.64,0.07,0.07,-0.12,-0.1,2.02,1.84,2.25,0.44,0.63,0.13
37,55.96,0.02,98,31.51,1537.67,8.34,1529.33,-0.72,2.1,2.0,-0.42,-0.68,0.59,2.64,2.1,2.34,0.47,0.34,0.14
38,53.43,0.04,96,6.19,1589.66,3.32,1586.33,-0.62,1.66,2.03,-0.36,-0.61,0.36,2.51,2.08,2.31,0.47,0.31,0.13
39,35.03,0.07,93,23.44,1639.38,5.94,1633.44,0.03,-0.62,-0.03,0.11,-0.08,-0.23,1.96,1.96,2.2,0.45,0.63,0.12
40,31.33,0.08,92,9.5,1682.18,3.25,1678.93,-1.61,5.62,5.24,-1.05,-1.6,1.39,3.18,2.3,2.27,0.5,0.64,0.17
