episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,15.0,0.19,81,11.11,28.56,5.43,23.14,-0.72,1.91,1.48,-0.38,-0.52,0.27,2.69,1.74,2.42,0.46,0.47,0.15
2,-2.05,0.24,76,27.61,67.76,5.82,61.95,-0.77,2.36,2.93,-0.47,-0.79,0.48,2.71,1.99,2.67,0.47,0.33,0.13
3,18.33,0.17,83,10.36,102.86,3.75,99.11,-0.91,2.87,3.02,-0.57,-0.96,0.78,2.88,2.05,2.6,0.48,0.35,0.12
4,-6.76,0.26,74,31.24,148.16,7.68,140.49,-0.74,2.22,1.7,-0.42,-0.73,0.56,2.69,1.77,2.43,0.45,0.27,0.12
5,9.62,0.17,83,23.59,186.75,6.02,180.72,-0.35,1.05,1.96,-0.18,-0.54,0.27,2.48,1.63,2.77,0.44,0.64,0.12
6,9.63,0.15,85,27.48,229.6,6.24,223.36,-0.74,2.27,2.81,-0.42,-0.78,0.43,2.84,1.92,2.76,0.49,0.33,0.15
7,12.62,0.21,79,10.38,261.36,3.56,257.8,-0.23,-0.2,-0.04,-0.05,0.02,-0.08,2.48,2.09,2.51,0.49,0.7,0.12
8,0.97,0.23,77,24.78,307.6,5.63,301.97,-0.24,0.6,0.81,-0.13,-0.51,0.22,2.53,1.54,2.68,0.44,0.67,0.12
9,-9.79,0.28,72,32.12,340.47,6.33,334.14,-0.82,2.61,1.55,-0.47,-0.8,0.56,2.78,2.04,2.25,0.48,0.31,0.14
10,-10.33,0.21,79,46.99,386.75,9.2,377.54,-0.58,1.69,2.39,-0.33,-0.68,0.15,2.78,1.68,2.56,0.48,0.43,0.14
11,-11.94,0.16,84,57.9,426.76,9.71,417.05,-0.71,2.43,2.76,-0.45,-0.92,0.48,3.0,1.9,2.17,0.48,0.55,0.13
12,21.24,0.17,83,5.95,465.33,3.19,462.14,-0.92,2.78,1.8,-0.53,-0.75,0.66,2.83,2.2,1.96,0.49,0.56,0.12
13,20.52,0.15,85,11.34,505.25,4.42,500.82,-0.6,1.65,1.72,-0.33,-0.58,0.42,2.41,1.85,2.79,0.46,0.32,0.14
14,10.05,0.21,79,14.48,546.06,5.93,540.13,-0.8,2.71,2.78,-0.48,-0.96,0.62,2.7,1.62,2.75,0.47,0.54,0.12
15,4.69,0.21,79,23.03,588.43,7.16,581.27,-0.11,-0.36,-0.05,0.04,0.0,-0.11,2.42,1.73,3.19,0.46,0.52,0.12
16,15.03,0.15,85,19.48,627.46,7.46,620.0,-0.66,1.76,2.25,-0.38,-0.62,0.32,2.78,2.01,2.56,0.48,0.32,0.12
17,15.35,0.18,82,12.76,668.29,4.54,663.76,-0.48,1.58,1.13,-0.26,-0.67,0.49,2.57,1.55,2.65,0.44,0.61,0.14
18,1.57,0.26,74,17.05,715.49,5.97,709.51,-1.09,3.79,2.78,-0.67,-1.16,1.03,2.96,1.89,2.2,0.47,0.45,0.12
19,19.19,0.13,87,17.38,747.56,6.41,741.15,-0.94,3.11,1.86,-0.56,-0.92,0.91,2.9,1.77,2.33,0.47,0.33,0.14
20,-1.14,0.26,74,21.68,790.58,6.88,783.7,-0.05,-0.46,0.07,0.04,-0.06,-0.13,2.32,2.03,2.47,0.47,0.51,0.12
21,-4.28,0.24,76,31.3,827.99,7.28,820.71,-0.77,2.55,3.64,-0.49,-0.95,0.4,2.78,1.74,2.57,0.46,0.54,0.82
22,25.0,0.16,84,2.5,861.18,1.75,859.43,-1.26,4.51,3.73,-0.8,-1.37,1.07,2.99,1.83,2.38,0.47,0.57,0.13
23,14.56,0.11,89,27.82,907.33,7.49,899.84,-0.63,1.9,1.47,-0.34,-0.65,0.45,2.55,1.79,2.46,0.47,0.32,0.14
24,2.38,0.14,86,40,956.52,7.94,948.58,-0.55,1.53,1.54,-0.29,-0.52,0.38,2.58,2.17,2.43,0.5,0.37,0.14
25,12.19,0.08,92,36.35,1005.5,8.65,996.85,-1.63,5.64,5.54,-1.07,-1.61,1.12,3.18,2.26,2.01,0.5,0.64,0.15
26,30.21,0.12,88,3.57,1037.89,2.41,1035.48,-1.14,3.88,2.78,-0.69,-1.14,0.8,2.94,1.61,2.23,0.48,0.41,0.12
27,14.37,0.17,83,16.37,1097.99,6.5,1091.49,0.09,-0.76,0.19,0.08,-0.21,-0.09,2.43,1.59,2.86,0.44,0.75,0.13
28,-5.98,0.24,76,34.12,1120.32,7.16,1113.16,-0.2,0.44,1.0,-0.09,-0.42,0.1,2.74,1.86,2.67,0.48,0.6,0.14
29,14.4,0.15,85,20.41,1184.87,7.32,1177.55,-0.52,1.7,2.31,-0.29,-0.71,0.33,2.61,1.56,2.68,0.46,0.6,0.12
30,17.48,0.12,88,21.8,1217.74,5.68,1212.07,-0.71,1.69,1.86,-0.39,-0.46,0.23,2.83,2.23,2.18,0.48,0.63,0.12
31,4.9,0.15,85,34.49,1260.31,7.63,1252.68,-0.88,3.03,2.57,-0.52,-0.94,0.61,2.8,1.88,2.35,0.48,0.37,0.13
32,15.42,0.09,91,30.19,1319.64,7.6,1312.04,-0.62,1.8,2.39,-0.39,-0.76,0.43,2.77,2.08,2.64,0.5,0.36,0.13
33,-14.7,0.18,82,58.93,1364.49,9.76,1354.73,-0.54,1.35,0.98,-0.28,-0.44,0.37,2.5,2.1,2.43,0.47,0.42,0.14
34,18.08,0.2,80,4.03,1403.24,2.64,1400.6,-1.05,3.73,3.21,-0.66,-1.2,1.05,2.92,1.95,2.3,0.48,0.52,0.14
