episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,19.67,0.31,69,10.35,24.56,5.11,19.45,0.26,0.58,1.66,0.27,-1.12,1.32,2.8,2.03,2.58,7.41,0.14,0.23
2,23.89,0.19,81,21.46,27.03,5.38,21.65,0.78,0.07,-0.11,0.73,0.67,-0.2,1.98,1.26,1.37,4.61,0.08,0.28
3,46.31,0.16,84,9.67,26.36,3.52,22.83,0.41,0.36,0.87,0.36,-0.66,0.76,2.7,2.2,2.55,7.45,0.1,0.33
4,13.61,0.27,73,28.58,30.15,7.68,22.47,0.48,0.4,1.55,0.47,-0.36,0.65,2.56,1.9,2.14,6.6,0.22,0.32
5,33.21,0.16,84,27.62,29.12,6.48,22.64,0.46,0.56,1.16,0.5,-0.46,1.11,2.75,2.05,2.33,7.13,0.09,0.32
6,30.56,0.19,81,22.81,27.86,5.74,22.12,0.32,0.55,2.21,0.3,-1.07,1.27,2.48,1.8,2.56,6.84,0.1,0.32
7,33.34,0.21,79,11.76,25.85,3.85,22.0,0.53,0.36,0.74,0.51,-0.23,0.71,2.58,1.78,2.19,6.56,0.14,0.23
8,19.83,0.24,76,22.55,26.0,5.55,20.45,0.56,0.27,0.71,0.51,-0.19,0.48,2.3,1.62,2.03,5.95,0.09,0.18
9,20.65,0.23,77,24.88,28.08,5.56,22.52,0.59,0.26,0.73,0.56,0.03,0.33,2.46,1.8,1.9,6.16,0.18,0.18
10,23.25,0.13,87,48.55,32.7,9.28,23.43,0.48,0.53,1.55,0.52,-0.36,0.95,2.77,2.02,2.26,7.06,0.1,0.18
11,0.45,0.26,74,55.35,29.16,9.59,19.57,0.48,0.27,0.79,0.41,-0.43,0.51,2.61,1.95,2.38,6.93,0.03,0.18
12,29.34,0.26,74,6.81,25.61,3.55,22.05,0.44,0.49,1.09,0.45,-0.52,0.93,2.78,1.96,2.31,7.05,0.2,0.18
13,32.25,0.23,77,10.68,24.61,4.19,20.42,0.38,0.52,1.32,0.39,-0.71,1.15,2.66,2.03,2.38,7.06,0.05,0.19
14,30.05,0.23,77,14.96,26.44,5.84,20.6,0.42,0.34,0.36,0.38,-0.56,0.81,2.71,2.06,2.42,7.2,0.08,0.35
15,13.99,0.24,76,23.26,29.95,7.37,22.58,0.77,0.05,0.02,0.68,0.45,0.01,1.74,1.01,1.49,4.24,0.2,0.32
16,35.68,0.15,85,17.41,29.68,7.05,22.64,0.72,0.06,-0.06,0.64,0.4,-0.11,2.24,1.44,1.76,5.44,0.07,0.35
17,31.67,0.19,81,11.43,25.65,4.37,21.28,0.78,0.09,-0.14,0.74,0.76,-0.22,2.16,1.38,1.46,5.0,0.02,0.41
18,4.79,0.32,68,22.47,25.97,7.0,18.97,0.69,0.07,-0.06,0.61,0.34,-0.13,2.09,1.35,1.63,5.07,0.13,0.31
19,33.38,0.14,86,17.91,29.43,6.55,22.88,0.81,0.07,-0.14,0.76,0.76,-0.22,1.93,1.23,1.28,4.44,0.07,0.18
20,26.89,0.24,76,19.42,27.46,6.54,20.92,0.38,0.43,1.14,0.34,-0.86,1.03,2.74,2.14,2.7,7.58,0.11,0.18
21,32.9,0.1,90,25.23,34.31,6.77,27.53,0.83,0.07,-0.08,0.77,0.75,-0.15,1.79,0.94,1.32,4.06,0.22,1.64
22,71.1,0.08,92,2.46,27.32,1.73,25.59,0.18,0.82,2.73,0.23,-1.48,1.84,3.25,2.55,3.11,8.91,0.14,0.28
23,38.5,0.13,87,27.37,31.52,7.38,24.14,0.34,0.58,1.56,0.34,-0.97,1.29,2.72,1.94,2.56,7.23,0.14,0.25
24,25.68,0.12,88,33.73,32.41,7.53,24.89,0.71,0.05,0.02,0.62,0.3,-0.02,1.77,1.1,1.64,4.51,0.14,0.25
25,27.49,0.16,84,36.95,30.85,8.68,22.17,0.31,0.53,1.76,0.29,-1.05,1.29,2.64,2.1,2.54,7.27,0.05,0.2
26,56.26,0.13,87,3.03,25.85,2.1,23.75,0.34,0.5,1.77,0.32,-0.94,1.18,2.76,2.15,2.59,7.49,0.12,0.21
27,31.67,0.18,82,17.89,33.41,6.71,26.71,0.46,0.34,1.32,0.41,-0.6,0.94,2.13,1.48,2.15,5.76,0.25,0.18
28,32.57,0.12,88,33.59,42.73,7.64,35.09,0.53,0.45,0.86,0.54,-0.24,0.92,2.47,1.84,2.06,6.36,0.4,0.18
29,40.84,0.11,89,18.1,32.72,6.94,25.78,0.63,0.29,0.45,0.61,0.07,0.49,2.16,1.4,1.67,5.24,0.18,0.19
30,37.42,0.1,90,19.9,29.59,4.99,24.6,0.8,0.06,-0.02,0.73,0.61,-0.14,1.84,0.98,1.42,4.24,0.11,0.21
