episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,29.47,0.14,86,10.63,30.0,5.23,24.77,-1.45,4.99,4.13,-0.91,-1.38,1.16,0.67,0.72,0.19,0.5,0.59,0.12
2,17.6,0.22,78,18.03,67.35,4.43,62.92,-1.49,5.13,3.75,-0.93,-1.41,1.28,0.73,0.76,0.19,0.49,0.6,0.12
3,23.07,0.2,80,10.43,110.74,3.71,107.02,-0.0,-0.59,-0.01,0.06,-0.1,-0.19,0.21,0.6,0.5,0.46,0.61,0.11
4,30.87,0.14,86,29.15,159.71,7.45,152.26,-0.77,2.07,1.44,-0.43,-0.58,0.56,0.37,0.51,0.36,0.48,0.48,0.12
5,20.07,0.2,80,26.55,192.77,6.24,186.52,-1.1,3.74,2.99,-0.68,-1.15,0.98,0.65,0.79,0.25,0.5,0.42,0.12
6,18.2,0.22,78,20.56,234.03,5.54,228.49,-0.61,1.73,1.83,-0.35,-0.59,0.34,0.36,0.55,0.31,0.48,0.37,0.12
7,22.07,0.19,81,8.16,260.26,3.1,257.16,-1.45,5.26,2.7,-0.89,-1.44,1.46,0.76,0.78,0.18,0.49,0.55,0.12
8,25.6,0.18,82,23.8,308.85,5.34,303.51,0.04,-0.62,0.01,0.11,-0.08,-0.2,0.24,0.55,0.49,0.47,0.6,0.12
9,17.53,0.23,77,30.13,351.49,6.25,345.25,-0.4,0.7,0.64,-0.17,-0.26,0.21,0.23,0.47,0.47,0.47,0.5,0.12
10,21.0,0.21,79,49.82,394.35,9.34,385.01,-0.88,3.21,1.27,-0.51,-1.04,1.02,0.61,0.85,0.2,0.47,0.52,0.12
11,19.27,0.22,78,56.62,435.37,9.65,425.72,-0.97,3.23,3.24,-0.61,-1.02,0.69,0.62,0.76,0.19,0.47,0.38,0.12
12,26.0,0.18,82,4.77,465.9,2.68,463.22,-0.33,0.59,0.53,-0.15,-0.35,0.14,0.3,0.66,0.37,0.46,0.44,0.12
13,23.73,0.19,81,11.41,509.2,4.36,504.84,-0.65,1.74,1.67,-0.34,-0.52,0.27,0.37,0.51,0.41,0.47,0.36,0.12
14,19.2,0.21,79,14.73,550.34,5.73,544.61,-0.68,1.86,1.96,-0.39,-0.65,0.48,0.38,0.6,0.33,0.49,0.38,0.12
15,24.93,0.18,82,22.61,597.06,6.96,590.1,-1.29,4.28,2.67,-0.78,-1.16,0.87,0.61,0.63,0.24,0.48,0.54,0.11
16,17.13,0.22,78,19.18,636.42,7.26,629.15,-1.61,5.64,6.86,-1.09,-1.73,1.18,0.85,0.95,0.08,0.5,0.65,0.14
17,26.73,0.18,82,10.59,673.98,4.02,669.95,-0.36,0.7,1.72,-0.2,-0.45,0.24,0.38,0.7,0.34,0.45,0.46,0.14
18,9.07,0.29,71,20,716.81,6.16,710.65,-0.84,2.95,3.41,-0.5,-1.0,0.54,0.66,0.73,0.3,0.46,0.52,0.11
19,15.8,0.22,78,16.38,740.08,6.54,733.54,-1.69,5.88,6.06,-1.12,-1.68,1.41,0.81,0.87,0.05,0.52,0.65,0.11
20,31.33,0.15,85,21.84,783.04,7.06,775.98,-0.27,0.79,0.56,-0.1,-0.48,0.25,0.45,0.74,0.39,0.46,0.66,0.11
21,39.2,0.09,91,27.46,827.07,7.18,819.89,-0.82,2.22,1.86,-0.45,-0.58,0.5,0.38,0.42,0.4,0.47,0.56,0.71
22,45.4,0.05,95,2.4,879.64,1.7,877.94,-0.69,1.83,1.8,-0.36,-0.5,0.45,0.36,0.45,0.39,0.47,0.49,0.13
23,33.27,0.11,89,26.43,922.68,7.15,915.53,-1.64,5.83,6.34,-1.1,-1.75,1.34,0.86,0.97,0.06,0.5,0.66,0.12
24,37.53,0.12,88,35.36,970.57,7.41,963.16,0.0,-0.55,0.06,0.06,-0.09,-0.1,0.18,0.59,0.4,0.44,0.62,0.12
25,53.67,0.0,100,31.84,1017.0,8.4,1008.6,-0.21,-0.26,-0.02,-0.05,-0.02,-0.13,0.13,0.39,0.43,0.46,0.64,0.12
26,46.47,0.04,96,3.69,1067.23,2.48,1064.75,-0.96,3.1,3.11,-0.59,-0.96,0.62,0.6,0.68,0.3,0.47,0.35,0.12
27,42.4,0.06,94,18.47,1103.03,6.8,1096.23,-0.87,2.43,1.55,-0.49,-0.66,0.41,0.38,0.47,0.33,0.48,0.58,0.12
28,28.13,0.15,85,27.36,1162.24,6.61,1155.62,-1.47,5.22,5.26,-0.99,-1.62,1.08,0.78,0.96,0.07,0.49,0.62,0.12
29,36.53,0.1,90,20.52,1200.88,7.35,1193.53,-0.89,2.57,1.65,-0.5,-0.71,0.74,0.46,0.56,0.37,0.48,0.49,0.12
30,45.87,0.04,96,21.97,1247.02,5.95,1241.06,-1.47,4.96,4.51,-0.93,-1.38,1.09,0.74,0.7,0.21,0.48,0.59,0.13
31,36.27,0.1,90,27.16,1293.26,6.81,1286.44,-1.16,3.83,5.01,-0.76,-1.18,0.77,0.64,0.77,0.17,0.49,0.42,0.12
32,44.53,0.05,95,27.64,1340.37,7.07,1333.31,-0.78,2.27,2.08,-0.43,-0.65,0.51,0.41,0.53,0.3,0.48,0.4,0.12
33,34.07,0.13,87,54.8,1387.59,9.57,1378.02,-0.09,-0.43,0.05,0.03,-0.04,-0.1,0.18,0.53,0.42,0.46,0.51,0.12
34,45.47,0.06,94,3.84,1436.84,2.54,1434.3,-0.31,0.49,0.74,-0.12,-0.26,0.06,0.3,0.51,0.38,0.45,0.44,0.12
35,41.2,0.05,95,24.38,1466.8,5.92,1460.88,-1.65,5.81,4.8,-1.06,-1.63,1.7,0.8,0.83,0.08,0.51,0.64,0.12
36,43.67,0.06,94,24.85,1523.26,6.3,1516.96,-0.7,2.47,1.82,-0.41,-0.9,0.6,0.56,0.79,0.31,0.47,0.55,0.13
37,41.47,0.08,92,30.43,1575.39,8.3,1567.09,-0.55,1.69,1.29,-0.31,-0.66,0.49,0.44,0.72,0.32,0.46,0.4,0.12
38,45.53,0.05,95,5.52,1619.86,3.04,1616.82,-0.94,3.36,2.31,-0.57,-1.09,0.9,0.65,0.86,0.19,0.47,0.5,0.12
39,42.2,0.06,94,19.28,1661.43,5.35,1656.09,-0.96,3.14,2.89,-0.59,-0.98,0.54,0.53,0.67,0.23,0.49,0.36,0.12
40,42.33,0.05,95,6.42,1715.1,2.53,1712.57,-1.65,5.82,4.94,-1.07,-1.64,1.16,0.81,0.83,0.1,0.5,0.64,0.12
41,36.07,0.12,88,12.69,1764.71,4.12,1760.59,-0.46,1.51,1.23,-0.25,-0.66,0.61,0.49,0.8,0.27,0.45,0.61,0.72
42,44.47,0.03,97,9.34,1797.58,5.07,1792.52,-1.8,6.47,5.04,-1.16,-1.8,1.45,0.87,0.89,0.09,0.51,0.68,0.13
43,47.27,0.01,99,37.33,1853.73,7.77,1845.96,-1.62,5.62,5.02,-1.05,-1.59,1.44,0.79,0.82,0.13,0.51,0.63,0.13
44,45.73,0.05,95,27.79,1917.75,6.95,1910.8,-0.35,0.43,0.53,-0.13,-0.15,0.07,0.17,0.39,0.46,0.47,0.53,0.16
45,49.6,0.01,99,37.98,1949.39,8.06,1941.33,-0.41,1.24,1.94,-0.26,-0.67,0.35,0.37,0.81,0.35,0.49,0.62,0.13
46,49.93,0.02,98,8.76,2001.44,5.05,1996.39,-0.46,1.07,1.05,-0.22,-0.39,0.23,0.32,0.53,0.46,0.47,0.38,0.13
47,46.07,0.03,97,28.37,2037.18,6.29,2030.89,-1.12,3.61,3.1,-0.68,-1.05,0.79,0.57,0.67,0.26,0.49,0.44,0.14
48,47.8,0.04,96,45.94,2089.34,8.46,2080.88,-0.53,1.41,1.52,-0.29,-0.54,0.45,0.35,0.64,0.31,0.46,0.32,0.12
49,44.27,0.05,95,21.94,2144.32,6.93,2137.39,-1.03,3.55,4.11,-0.68,-1.2,0.74,0.62,0.87,0.16,0.48,0.52,0.12
50,44.2,0.05,95,9.91,2198.95,3.43,2195.52,-0.65,1.65,1.98,-0.36,-0.52,0.28,0.35,0.48,0.38,0.48,0.47,0.12
51,51.73,0.01,99,3.67,2232.45,2.33,2230.12,-0.26,-0.16,-0.1,-0.05,0.05,-0.1,0.1,0.3,0.56,0.47,0.69,0.12
52,50.33,0.02,98,20.33,2293.26,4.23,2289.02,-0.41,1.09,1.45,-0.21,-0.52,0.26,0.39,0.67,0.37,0.47,0.45,0.12
53,43.8,0.05,95,32.96,2338.99,6.83,2332.17,-0.34,0.6,1.23,-0.16,-0.34,0.13,0.26,0.57,0.46,0.49,0.41,0.12
54,54.0,0.0,100,17.6,2388.24,5.14,2383.1,-0.19,-0.22,-0.03,-0.02,0.02,-0.18,0.18,0.34,0.47,0.46,0.62,0.12
55,48.47,0.03,97,18.89,2426.38,5.41,2420.97,-0.77,2.09,2.61,-0.44,-0.62,0.36,0.4,0.5,0.32,0.47,0.47,0.13
56,48.73,0.0,100,16.68,2489.24,5.56,2483.68,-1.84,6.8,5.17,-1.2,-1.93,1.88,0.94,0.98,0.04,0.51,0.71,0.13
57,52.67,0.02,98,20.1,2560.12,5.9,2554.22,0.02,-0.6,-0.03,0.09,-0.08,-0.13,0.24,0.56,0.49,0.44,0.63,0.12
58,47.33,0.05,95,5.6,2578.64,3.08,2575.56,-0.0,-0.53,-0.01,0.09,-0.05,-0.26,0.27,0.5,0.5,0.45,0.58,0.12
59,44.47,0.04,96,22.59,2627.18,5.66,2621.52,-1.46,5.38,3.29,-0.93,-1.58,1.36,0.82,0.95,0.12,0.5,0.62,0.12
60,41.27,0.06,94,19.98,2682.33,4.27,2678.06,-1.22,4.23,3.31,-0.77,-1.25,1.09,0.62,0.78,0.17,0.5,0.46,0.13
61,51.93,0.02,98,34.04,2745.18,8.02,2737.16,-0.43,0.64,0.28,-0.15,-0.06,0.08,0.14,0.13,0.54,0.45,0.71,0.12
62,46.33,0.04,96,6.33,2788.09,3.41,2784.69,-0.58,1.68,1.37,-0.31,-0.57,0.39,0.38,0.59,0.33,0.48,0.32,0.74
63,55.2,0.0,100,13.72,2833.39,6.55,2826.84,-0.56,1.78,1.74,-0.31,-0.72,0.5,0.58,0.84,0.28,0.45,0.6,0.13
64,45.8,0.04,96,8.26,2865.48,4.4,2861.08,-0.7,2.01,1.86,-0.39,-0.6,0.52,0.36,0.51,0.3,0.48,0.41,0.12
65,48.93,0.01,99,35.28,2949.31,7.21,2942.1,-1.78,6.37,5.6,-1.16,-1.8,1.5,0.88,0.89,0.08,0.5,0.68,0.13
66,48.0,0.03,97,32.25,2983.33,6.55,2976.78,-0.42,1.09,1.13,-0.22,-0.51,0.33,0.31,0.66,0.4,0.47,0.42,0.14
67,48.8,0.02,98,37.98,2980.65,8.16,2972.49,-0.52,1.39,1.45,-0.28,-0.53,0.35,0.34,0.62,0.36,0.48,0.33,0.12
68,50.0,0.01,99,16.46,3086.43,5.54,3080.89,-0.84,2.58,2.24,-0.5,-0.79,0.52,0.5,0.66,0.25,0.48,0.36,0.13
69,51.4,0.0,100,41.32,3093.07,7.57,3085.5,-0.76,2.41,1.56,-0.43,-0.74,0.6,0.43,0.62,0.29,0.49,0.32,0.12
70,46.8,0.03,97,31.59,3173.39,7.43,3165.96,-0.58,1.38,1.15,-0.3,-0.45,0.38,0.35,0.55,0.37,0.49,0.42,0.12
71,44.0,0.04,96,19.52,3232.72,4.52,3228.21,-1.07,3.42,3.61,-0.66,-1.01,0.66,0.58,0.68,0.28,0.5,0.4,0.12
72,55.33,0.0,100,22.32,3274.43,4.69,3269.74,-0.03,-0.51,-0.04,0.07,-0.03,-0.13,0.2,0.48,0.55,0.45,0.56,0.13
73,49.07,0.04,96,6.25,3284.14,3.3,3280.83,-0.19,0.4,1.01,-0.07,-0.41,0.12,0.4,0.75,0.35,0.45,0.68,0.12
74,53.6,0.0,100,16.96,3382.04,6.1,3375.94,-0.22,-0.15,-0.09,-0.03,0.06,-0.14,0.11,0.23,0.57,0.46,0.66,0.13
75,51.53,0.02,98,39.85,3462.16,6.65,3455.51,-0.29,0.45,0.78,-0.13,-0.29,0.12,0.22,0.54,0.34,0.45,0.42,0.12
76,52.87,0.01,99,12.19,3488.66,6.04,3482.63,-0.46,0.91,0.73,-0.21,-0.31,0.25,0.24,0.5,0.43,0.46,0.47,0.13
77,51.8,0.02,98,41.64,3546.94,7.69,3539.24,-0.5,1.7,1.25,-0.28,-0.7,0.51,0.52,0.79,0.3,0.45,0.6,0.12
78,52.6,0.0,100,20.96,3595.68,7.17,3588.5,-0.01,-0.54,-0.0,0.07,-0.08,-0.27,0.19,0.53,0.5,0.47,0.58,0.12
79,49.73,0.01,99,14.95,3673.77,5.29,3668.48,-1.17,3.69,2.82,-0.7,-0.99,0.76,0.52,0.58,0.27,0.49,0.5,0.12
80,50.87,0.02,98,26.2,3638.92,6.01,3632.92,-0.18,-0.23,-0.0,-0.03,-0.01,-0.1,0.11,0.38,0.41,0.46,0.58,0.12
81,53.4,0.01,99,19.21,3722.21,4.51,3717.7,-0.47,1.04,0.62,-0.22,-0.35,0.33,0.33,0.48,0.34,0.45,0.42,0.13
82,49.93,0.02,98,13.24,3762.87,4.77,3758.1,-0.57,1.66,1.34,-0.31,-0.62,0.52,0.44,0.67,0.35,0.47,0.39,1.29
83,49.6,0.01,99,14.64,3857.07,6.91,3850.16,-0.99,3.0,2.55,-0.59,-0.8,0.66,0.41,0.55,0.19,0.49,0.55,0.34
84,49.6,0.01,99,2.49,3867.57,1.75,3865.82,-1.45,5.1,4.13,-0.94,-1.51,1.23,0.76,0.89,0.1,0.49,0.53,0.13
85,52.07,0.0,100,27.37,3937.94,5.66,3932.28,-0.71,1.75,1.9,-0.38,-0.47,0.39,0.31,0.41,0.37,0.48,0.62,0.14
86,51.33,0.02,98,3.98,3966.67,2.61,3964.06,-0.09,-0.4,-0.03,0.05,0.0,-0.14,0.19,0.41,0.51,0.46,0.52,0.12
87,52.13,0.0,100,13.92,4042.87,5.67,4037.2,-1.1,3.38,2.53,-0.65,-0.91,0.58,0.52,0.56,0.32,0.48,0.52,0.12
88,49.4,0.0,100,7.48,4085.71,3.95,4081.76,-1.52,5.24,4.77,-0.98,-1.46,1.24,0.73,0.77,0.14,0.51,0.6,0.12
89,49.27,0.01,99,6.06,4116.39,3.87,4112.53,-1.23,4.13,4.41,-0.78,-1.26,1.02,0.67,0.77,0.22,0.49,0.46,0.12
90,50.2,0.01,99,2.52,4098.3,1.76,4096.55,-1.38,5.03,3.73,-0.89,-1.52,1.12,0.78,0.9,0.14,0.48,0.6,0.13
91,54.8,0.01,99,15.62,4290.48,6.32,4284.16,0.14,-0.79,0.07,0.14,-0.15,-0.16,0.23,0.68,0.42,0.44,0.75,0.13
92,51.4,0.01,99,17.01,4251.15,4.46,4246.69,-1.18,4.07,2.82,-0.71,-1.17,0.96,0.68,0.74,0.26,0.47,0.43,0.12
93,53.33,0.0,100,31.86,4289.92,7.2,4282.72,-0.65,2.05,0.88,-0.35,-0.67,0.58,0.47,0.67,0.33,0.47,0.3,0.12
94,51.87,0.0,100,11.48,4392.98,4.49,4388.5,-0.75,2.18,2.31,-0.43,-0.71,0.47,0.43,0.62,0.28,0.48,0.34,0.13
95,53.4,0.0,100,20.94,4423.38,4.8,4418.58,-0.61,1.64,1.56,-0.34,-0.57,0.37,0.43,0.6,0.35,0.47,0.32,0.12
96,52.4,0.0,100,6.39,4407.82,4.08,4403.74,-0.53,1.41,1.34,-0.29,-0.51,0.36,0.35,0.62,0.32,0.48,0.35,0.13
97,57.6,0.0,100,36.84,4568.22,7.55,4560.66,-0.32,0.71,1.51,-0.15,-0.38,0.04,0.43,0.66,0.26,0.42,0.48,0.13
98,48.67,0.03,97,6.56,4708.94,4.18,4704.76,-0.5,1.17,1.64,-0.27,-0.45,0.22,0.39,0.59,0.34,0.47,0.38,0.12
99,53.6,0.0,100,7.16,4631.65,3.93,4627.72,-0.18,-0.29,-0.02,-0.03,-0.03,-0.12,0.15,0.41,0.4,0.46,0.62,0.12
100,53.33,0.01,99,28.69,4707.6,7.6,4700.0,-0.31,0.54,0.75,-0.14,-0.32,0.05,0.31,0.61,0.41,0.45,0.46,0.12
101,49.8,0.01,99,28.69,4757.65,6.86,4750.79,-0.52,1.42,1.5,-0.28,-0.57,0.39,0.31,0.65,0.38,0.49,0.36,0.12
102,52.07,0.01,99,4.95,4852.24,2.82,4849.41,-1.09,3.71,5.02,-0.72,-1.22,0.68,0.75,0.86,0.17,0.46,0.53,0.13
103,55.4,0.0,100,31.72,4937.73,7.25,4930.48,0.13,-0.8,-0.01,0.16,-0.12,-0.21,0.32,0.69,0.51,0.45,0.75,0.76
104,57.93,0.0,100,29,5012.15,6.47,5005.68,-0.16,0.14,1.63,-0.09,-0.38,-0.02,0.42,0.83,0.28,0.42,0.69,0.12
105,53.47,0.0,100,18.18,5033.19,6.15,5027.04,-0.62,1.78,2.01,-0.33,-0.6,0.31,0.48,0.56,0.43,0.46,0.3,0.13
106,52.27,0.0,100,10.42,5073.66,5.58,5068.08,-0.72,2.39,2.65,-0.45,-0.92,0.6,0.56,0.86,0.29,0.48,0.56,0.12
107,47.73,0.02,98,23.02,5020.07,6.7,5013.37,-1.1,3.61,3.45,-0.67,-1.05,0.76,0.61,0.66,0.26,0.49,0.42,0.13
108,50.67,0.0,100,24.92,5194.42,4.86,5189.56,-0.97,3.4,3.26,-0.63,-1.17,0.84,0.59,0.88,0.23,0.49,0.5,0.12
109,52.73,0.0,100,20.48,5218.68,4.76,5213.92,-0.51,1.6,1.21,-0.26,-0.61,0.33,0.44,0.69,0.35,0.47,0.46,0.13
110,51.0,0.0,100,17.98,5260.35,4.43,5255.92,-0.88,2.7,2.82,-0.53,-0.84,0.52,0.46,0.65,0.3,0.49,0.34,0.12
111,50.8,0.01,99,33.94,5260.94,8.52,5252.42,-1.09,3.74,4.42,-0.72,-1.26,0.74,0.69,0.9,0.18,0.48,0.53,0.12
112,47.2,0.01,99,29.96,5406.44,5.79,5400.65,-2.02,7.39,6.35,-1.34,-2.09,1.86,1.0,1.0,0.0,0.51,0.75,0.12
113,51.13,0.01,99,4.12,5369.39,2.76,5366.63,-1.43,5.05,3.6,-0.9,-1.46,1.2,0.79,0.87,0.11,0.47,0.53,0.14
114,52.27,0.01,99,33.78,5508.68,8.54,5500.14,-0.74,2.31,1.87,-0.42,-0.72,0.58,0.48,0.63,0.3,0.46,0.3,0.12
115,54.93,0.0,100,6.1,5528.38,3.87,5524.52,-0.39,1.05,1.12,-0.2,-0.51,0.28,0.41,0.68,0.35,0.45,0.48,0.13
116,52.47,0.0,100,20.29,5365.94,4.34,5361.6,-0.51,1.62,1.54,-0.3,-0.73,0.43,0.44,0.85,0.29,0.48,0.6,0.14
117,46.53,0.02,98,6.79,5524.65,4.31,5520.35,-1.71,6.08,5.13,-1.12,-1.74,1.43,0.84,0.9,0.07,0.5,0.66,0.12
118,51.53,0.01,99,17.29,5625.85,6.32,5619.54,-0.58,1.93,2.07,-0.36,-0.81,0.41,0.48,0.8,0.28,0.47,0.58,0.13
119,53.33,0.0,100,21.37,5611.3,6.25,5605.06,-0.14,-0.3,-0.0,-0.01,-0.03,-0.13,0.1,0.4,0.43,0.47,0.57,0.13
120,51.93,0.01,99,23.74,5833.38,6.74,5826.65,-0.1,-0.41,-0.05,0.04,-0.02,-0.15,0.17,0.42,0.48,0.46,0.52,0.12
121,51.07,0.0,100,32.92,5861.26,6.82,5854.44,-1.04,3.26,2.69,-0.62,-0.96,0.69,0.5,0.65,0.31,0.49,0.42,0.12
122,52.13,0.0,100,12.42,5845.08,4.56,5840.52,-0.89,2.78,2.4,-0.54,-0.88,0.55,0.45,0.69,0.22,0.48,0.33,0.12
123,54.87,0.0,100,10.92,5899.03,4.43,5894.6,-0.22,0.44,1.58,-0.1,-0.45,0.11,0.42,0.76,0.38,0.45,0.67,0.73
124,51.47,0.01,99,12.88,5883.52,6.32,5877.19,-0.26,-0.15,-0.08,-0.06,0.04,-0.02,0.06,0.24,0.48,0.47,0.75,0.12
125,56.53,0.0,100,19.88,5963.61,5.91,5957.7,0.04,-0.64,0.12,0.07,-0.13,-0.13,0.24,0.69,0.34,0.44,0.66,0.12
126,52.13,0.0,100,46.18,6054.46,8.5,6045.96,-1.29,4.64,3.69,-0.83,-1.43,1.02,0.79,0.92,0.16,0.48,0.58,0.12
127,55.6,0.0,100,20.45,6095.1,5.76,6089.34,-0.22,0.45,0.99,-0.1,-0.44,0.14,0.39,0.81,0.33,0.44,0.68,0.12
128,51.73,0.0,100,14.64,6132.32,5.47,6126.84,-1.21,4.09,4.34,-0.76,-1.24,0.89,0.71,0.8,0.23,0.48,0.47,0.12
129,53.27,0.0,100,33.44,6099.86,7.22,6092.64,-0.31,-0.06,-0.12,-0.09,0.05,-0.09,0.09,0.24,0.49,0.47,0.75,0.12
130,53.6,0.0,100,25.32,6258.68,5.42,6253.26,-0.22,-0.15,-0.02,-0.04,0.03,-0.1,0.08,0.27,0.46,0.46,0.66,0.12
131,52.0,0.0,100,14.98,6276.36,3.71,6272.64,-1.1,3.89,3.46,-0.69,-1.24,0.98,0.72,0.88,0.19,0.48,0.54,0.14
132,50.73,0.0,100,30.79,6335.14,7.1,6328.04,-1.11,3.47,3.33,-0.67,-0.93,0.66,0.48,0.56,0.28,0.49,0.52,0.12
133,52.2,0.01,99,31.97,6273.19,6.42,6266.77,-0.64,2.07,2.06,-0.37,-0.75,0.43,0.52,0.74,0.27,0.46,0.45,0.13
134,50.13,0.0,100,22.08,6573.14,7.68,6565.46,-1.32,4.69,4.17,-0.84,-1.38,1.13,0.72,0.8,0.19,0.5,0.53,0.12
135,50.93,0.0,100,2.29,6688.68,1.65,6687.04,-1.41,5.2,3.28,-0.9,-1.56,1.26,0.77,0.92,0.14,0.49,0.61,0.12
136,48.67,0.0,100,3.71,6579.04,2.48,6576.56,-1.75,6.39,4.72,-1.14,-1.86,1.55,0.87,1.0,0.03,0.51,0.68,0.12
137,51.0,0.0,100,16.45,6713.44,5.75,6707.68,-1.18,4.11,4.36,-0.76,-1.29,0.98,0.69,0.82,0.23,0.49,0.52,0.12
138,55.07,0.0,100,9.08,6661.2,4.98,6656.22,-0.31,0.58,1.68,-0.15,-0.38,-0.0,0.34,0.63,0.39,0.45,0.49,0.12
139,53.8,0.0,100,27.84,6760.82,6.5,6754.32,-0.96,3.46,2.23,-0.59,-1.12,0.9,0.69,0.86,0.19,0.46,0.5,0.12
140,50.73,0.01,99,26.74,6668.05,6.07,6661.98,-0.93,3.21,3.56,-0.6,-1.11,0.83,0.62,0.85,0.22,0.48,0.5,0.12
141,53.53,0.0,100,22.14,6824.34,6.64,6817.7,-0.97,3.08,2.4,-0.58,-0.92,0.8,0.56,0.69,0.28,0.46,0.36,0.12
142,51.73,0.0,100,18.91,6751.85,6.61,6745.24,-1.53,5.61,3.69,-0.98,-1.65,1.31,0.84,0.96,0.06,0.48,0.64,0.12
143,51.13,0.0,100,16.97,6858.08,6.62,6851.46,-1.65,5.97,5.48,-1.09,-1.76,1.23,0.88,0.94,0.07,0.49,0.66,0.12
144,54.67,0.0,100,16.6,7117.4,5.2,7112.2,0.06,-0.72,0.02,0.1,-0.13,-0.17,0.29,0.71,0.46,0.45,0.68,0.7
145,53.2,0.0,100,4.42,7045.78,2.94,7042.84,-0.4,1.04,0.86,-0.21,-0.51,0.36,0.36,0.72,0.35,0.47,0.46,0.12
146,51.33,0.01,99,31.84,7074.32,5.74,7068.59,-0.17,-0.26,0.02,-0.01,0.01,-0.04,0.09,0.38,0.46,0.47,0.61,0.12
147,52.2,0.01,99,30.12,7113.19,6.81,7106.38,-0.68,2.1,2.74,-0.42,-0.79,0.36,0.48,0.77,0.23,0.46,0.44,0.12
