episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,28.27,0.17,83,10.51,29.77,5.19,24.58,-0.04,-0.52,0.01,0.05,-0.07,-0.08,2.35,1.64,2.82,0.46,0.53,0.13
2,27.07,0.16,84,20.33,66.74,4.84,61.9,-0.92,3.23,2.68,-0.56,-1.08,0.96,2.96,1.86,2.79,0.49,0.51,0.14
3,26.0,0.17,83,11.54,111.02,3.96,107.06,-0.72,1.79,1.25,-0.37,-0.48,0.34,2.53,1.92,2.48,0.48,0.62,0.13
4,15.73,0.24,76,30.41,161.38,7.72,153.66,-1.29,4.63,3.89,-0.83,-1.42,1.13,3.09,1.68,2.76,0.48,0.58,0.12
5,28.4,0.18,82,29.78,190.3,6.5,183.8,-0.06,-0.43,0.04,0.06,-0.02,-0.13,2.12,1.45,2.72,0.43,0.54,0.12
6,24.93,0.19,81,17.93,237.43,5.28,232.15,-0.02,-0.54,0.04,0.06,-0.07,-0.15,2.42,1.64,2.78,0.46,0.56,0.13
7,18.8,0.23,77,11.01,266.73,3.72,263.01,-0.41,0.74,0.85,-0.16,-0.22,0.09,2.27,1.65,2.77,0.46,0.48,0.18
8,35.2,0.13,87,22.94,305.74,5.07,300.67,-0.44,1.4,1.17,-0.22,-0.62,0.29,2.56,1.58,2.98,0.45,0.62,0.12
9,25.33,0.18,82,29.56,353.84,6.08,347.76,-0.6,1.72,1.85,-0.32,-0.6,0.18,2.49,1.66,2.65,0.47,0.32,0.14
10,27.6,0.18,82,49.56,395.88,9.32,386.56,-0.09,-0.39,0.03,0.03,-0.02,-0.1,2.15,1.66,2.65,0.44,0.51,0.12
11,18.0,0.22,78,56.62,438.71,9.65,429.05,-0.48,1.32,0.97,-0.25,-0.55,0.24,2.78,1.87,2.82,0.49,0.38,0.13
12,25.27,0.19,81,6.86,479.18,3.57,475.6,-0.66,1.87,1.43,-0.39,-0.64,0.47,2.41,1.75,2.63,0.45,0.29,0.14
