episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency_binary,avg_jerkiness_binary,avg_sync_binary,avg_qoe,gini,execution_time
1,-2.19,0.18,82,11.28,30.24,5.51,24.73,-1.57,5.53,4.2,-1.0,-1.53,1.41,3.21,2.63,1.87,0.5,0.62,0.14
2,-9.4,0.22,78,21.56,66.53,5.02,61.51,0.04,-0.61,-0.03,0.11,-0.09,-0.19,1.94,1.82,2.97,0.46,0.63,0.14
3,12.62,0.13,87,10.14,106.49,3.64,102.85,-0.47,1.18,1.62,-0.26,-0.53,0.26,2.39,2.18,2.7,0.48,0.38,0.14
4,-7.91,0.21,79,30.92,155.0,7.48,147.52,-1.53,5.63,3.49,-0.98,-1.65,1.59,3.14,2.44,2.01,0.5,0.64,0.14
5,-4.98,0.19,81,27.56,191.1,6.38,184.72,-1.57,5.55,4.67,-1.01,-1.55,1.58,3.14,2.72,1.75,0.51,0.63,0.14
6,9.33,0.17,83,22.51,231.78,5.75,226.02,-0.52,1.3,2.22,-0.29,-0.57,0.16,2.39,1.92,2.68,0.47,0.37,0.14
7,-3.68,0.17,83,11.16,275.33,3.77,271.57,0.09,-0.71,0.06,0.12,-0.11,-0.13,1.57,1.83,2.74,0.44,0.67,0.14
8,7.43,0.17,83,22.8,311.21,5.19,306.02,-0.96,3.18,2.4,-0.59,-1.01,0.89,2.78,2.29,2.4,0.48,0.35,0.17
9,0.19,0.18,82,23.49,347.65,5.24,342.41,-1.27,4.59,3.08,-0.82,-1.42,1.26,3.01,2.31,2.02,0.48,0.57,0.14
10,-8.83,0.23,77,48.21,398.4,9.26,389.14,-0.52,1.58,2.51,-0.34,-0.77,0.39,2.36,2.23,2.66,0.47,0.6,0.11
11,-5.99,0.26,74,56.22,437.99,9.64,428.35,-0.5,1.27,2.19,-0.3,-0.55,0.15,2.26,1.89,2.7,0.45,0.4,0.26
12,-4.25,0.21,79,7.03,474.68,3.65,471.04,-1.37,4.6,3.67,-0.87,-1.32,1.14,3.02,2.53,2.01,0.49,0.57,0.15
13,-4.96,0.23,77,10.83,507.82,4.29,503.53,-0.88,3.02,3.5,-0.54,-1.02,0.67,2.53,2.0,2.33,0.47,0.52,0.44
14,0.95,0.14,86,14.28,553.87,5.73,548.14,0.07,-0.64,0.02,0.11,-0.09,-0.11,1.71,1.93,2.96,0.45,0.64,0.49
15,0.38,0.2,80,22.52,597.01,7.21,589.8,-0.29,0.47,0.8,-0.1,-0.29,0.1,2.11,1.86,2.82,0.46,0.45,0.2
16,6.39,0.2,80,18.5,637.31,7.18,630.12,-0.66,1.81,2.78,-0.4,-0.67,0.4,2.31,2.39,2.21,0.49,0.32,0.19
17,-14.23,0.32,68,8.85,676.26,3.9,672.35,-1.13,3.95,2.78,-0.71,-1.21,1.11,2.85,2.4,2.06,0.49,0.46,0.14
18,-6.78,0.24,76,19.82,698.86,6.59,692.26,-1.01,3.06,2.13,-0.57,-0.79,0.64,2.84,2.3,2.36,0.48,0.55,0.12
19,-3.7,0.22,78,19.36,735.83,6.99,728.85,-0.07,-0.44,0.07,0.04,-0.03,-0.09,1.72,1.54,2.81,0.43,0.52,0.14
20,0.72,0.16,84,22.86,785.57,7.12,778.45,-1.46,5.08,3.33,-0.91,-1.39,1.22,3.06,2.58,1.82,0.5,0.59,0.12
21,8.5,0.19,81,30.85,828.48,7.44,821.04,-0.72,2.19,2.4,-0.41,-0.7,0.38,2.3,1.89,2.27,0.44,0.29,0.85
22,11.49,0.13,87,2.14,863.89,1.57,862.32,-0.48,1.3,1.13,-0.26,-0.55,0.25,2.42,2.06,2.75,0.48,0.37,0.14
23,20.15,0.1,90,28.56,912.2,7.67,904.53,-0.74,2.25,2.74,-0.45,-0.75,0.35,2.51,2.21,2.49,0.47,0.29,0.15
24,16.92,0.05,95,40,958.24,7.74,950.51,-0.91,3.18,2.74,-0.57,-1.09,0.91,2.7,2.27,2.38,0.48,0.51,0.12
25,18.78,0.08,92,35.65,1008.6,8.6,1000.0,-0.64,1.62,2.21,-0.36,-0.53,0.19,2.47,2.14,2.78,0.48,0.39,0.13
