episode,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_proc_latency,avg_throuput_in,avg_packetsize_in,avg_interarrival_in,avg_throuput_out,avg_packetsize_out,avg_interarrival_out,avg_latency,avg_jerkiness,avg_sync,avg_qoe,gini,execution_time
1,22.28,0.22,78,11.38,30.33,5.56,24.77,0.69,0.03,0.05,0.57,0.1,0.11,1.4,0.74,1.46,3.6,0.23,0.19
2,14.72,0.28,72,20.22,24.38,4.79,19.58,0.55,0.29,0.4,0.51,-0.19,0.66,2.36,1.67,1.88,5.9,0.1,0.18
3,14.88,0.33,67,9.76,22.01,3.59,18.42,0.48,0.28,1.48,0.41,-0.49,0.51,2.51,1.9,2.42,6.82,0.11,0.31
4,22.6,0.24,76,25.63,28.86,7.1,21.76,0.46,0.26,0.58,0.4,-0.43,0.5,2.78,2.17,2.46,7.41,0.16,0.36
5,16.62,0.2,80,29.35,27.94,6.61,21.32,0.74,0.05,-0.03,0.65,0.4,-0.03,1.81,1.11,1.46,4.39,0.07,0.33
6,38.72,0.15,85,20.19,28.22,5.56,22.66,0.51,0.35,0.87,0.49,-0.27,0.65,2.66,1.98,2.19,6.82,0.07,0.3
7,23.84,0.23,77,11.97,30.36,3.89,26.47,0.56,0.2,0.27,0.49,-0.16,0.47,1.88,1.23,1.57,4.69,0.32,0.3
8,33.34,0.14,86,26.33,29.48,5.83,23.65,0.6,0.29,0.97,0.57,-0.02,0.43,2.42,1.7,1.92,6.04,0.12,0.32
9,20.19,0.21,79,28.28,27.23,5.61,21.62,0.53,0.36,0.91,0.5,-0.34,0.81,2.24,1.44,2.02,5.71,0.11,0.34
10,6.27,0.2,80,45.2,30.89,9.12,21.78,0.9,0.09,-0.21,0.88,1.09,-0.36,2.12,1.02,1.15,4.3,0.11,0.42
11,6.65,0.19,81,56.89,31.67,9.67,22.0,0.64,0.39,0.89,0.66,0.19,0.42,2.58,1.79,1.88,6.25,0.08,0.38
12,43.55,0.19,81,6.3,25.28,3.33,21.95,0.38,0.56,1.68,0.39,-0.77,1.16,2.79,2.22,2.53,7.54,0.1,0.19
13,29.62,0.19,81,10.67,25.54,4.18,21.36,0.83,0.07,-0.12,0.77,0.71,-0.15,1.84,1.1,1.31,4.25,0.04,0.18
14,35.24,0.15,85,14.16,28.33,5.65,22.68,0.74,0.05,-0.02,0.65,0.41,0.02,1.88,1.26,1.55,4.69,0.08,0.33
15,25.72,0.23,77,22.18,28.6,7.02,21.58,0.49,0.35,0.97,0.47,-0.32,0.6,2.73,2.1,2.39,7.22,0.14,0.34
16,38.15,0.16,84,17.9,29.17,7.1,22.07,0.52,0.3,0.8,0.49,-0.2,0.53,2.61,1.98,2.11,6.69,0.03,0.33
17,43.51,0.15,85,11.48,26.68,4.39,22.28,0.48,0.28,0.92,0.42,-0.44,0.67,2.4,1.86,2.26,6.52,0.02,0.32
18,30.59,0.13,87,18.18,31.22,6.28,24.94,0.68,0.03,0.09,0.56,0.09,0.14,1.29,0.53,1.48,3.3,0.18,0.31
19,39.22,0.18,82,14.68,27.91,5.79,22.12,0.38,0.45,1.57,0.34,-0.85,1.07,2.67,2.05,2.63,7.35,0.09,0.32
